t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
203499,642.005798,637.134277,575.232056,662.314697,-0.403140,-1.807653,-1.406629,-0.041357,646.809448,646.352535,-0.021879,,4,4,single_outlier
203509,649.995544,637.134277,576.253296,662.314697,-0.409059,-1.798384,-0.792936,-0.042779,646.246582,646.055476,-0.022103,,4,4,single_outlier
203519,642.003662,637.134277,576.253296,662.315430,-0.414462,-1.788315,-1.231097,-0.048979,645.167786,644.983008,-0.024536,,4,4,single_outlier
203529,647.033081,637.101379,578.274536,662.315430,-0.404208,-1.785118,-0.170932,-0.049907,644.580505,644.598919,-0.024932,,4,4,single_outlier
203539,644.054565,637.101379,582.206421,662.298584,-0.378337,-1.798730,-0.477622,-0.052567,643.802185,643.940537,-0.026101,,4,4,
203549,646.040710,645.161682,584.144531,662.298584,-0.361868,-1.824363,0.401432,-0.047009,643.860046,644.401241,-0.024039,645.601196,4,4,single_outlier
203559,644.054565,645.161682,582.206421,662.272949,-0.328344,-1.855274,-1.920756,-0.042832,643.828491,644.598787,-0.022788,,4,4,single_outlier
203569,646.028564,646.297302,580.029846,662.253723,-0.326025,-1.869257,-1.246056,-0.036121,644.104858,645.106417,-0.020686,,4,4,single_outlier
203579,644.047119,644.350830,580.029846,662.253723,-0.303575,-1.892277,-2.151695,-0.032864,644.085571,645.128471,-0.020032,,4,4,single_outlier
203589,643.026489,644.350830,580.943115,662.253723,-0.297811,-1.900456,-0.614571,-0.030494,644.005798,645.040597,-0.019711,,4,4,single_outlier
203599,643.026489,644.350830,580.943115,664.238342,-0.276000,-1.890954,-1.053894,-0.027123,644.054871,644.966618,-0.019359,,4,4,single_outlier
203609,644.073853,635.395142,579.943726,666.197083,-0.266920,-1.870588,0.197393,-0.029049,643.581360,644.121222,-0.021221,,4,4,
203619,644.073853,645.391479,578.927124,667.168091,-0.242258,-1.860730,0.080472,-0.021849,644.046875,644.433364,-0.019723,,4,4,single_outlier
203629,643.171631,641.445435,578.902039,667.168091,-0.226226,-1.859472,0.650302,-0.019105,644.116516,644.198688,-0.019830,,4,4,single_outlier
203639,642.198547,641.445435,578.902039,662.054871,-0.194247,-1.855225,-0.371802,-0.019491,643.885010,643.929081,-0.020034,,4,4,single_outlier
203649,642.198547,638.526062,580.836365,662.054871,-0.166665,-1.844934,-0.041443,-0.021785,643.449219,643.398084,-0.020979,,4,4,
203659,641.372375,638.526062,580.836365,662.952454,-0.132743,-1.838361,-0.232575,-0.023486,643.052734,642.871363,-0.021884,,4,4,
203669,643.310242,640.571045,579.797241,664.006165,-0.106783,-1.836264,-0.103996,-0.021016,643.077209,642.851306,-0.021316,,4,4,single_outlier
203679,645.448914,640.571045,575.753296,662.952454,-0.090796,-1.827985,-0.612738,-0.016954,643.293579,643.099808,-0.019997,,4,4,single_outlier
203689,645.473083,634.682861,574.765076,664.911987,-0.061556,-1.840954,-1.011444,-0.016244,643.198608,642.732143,-0.020476,,4,4,single_outlier
203699,645.448914,634.682861,575.753296,659.884888,-0.037825,-1.865378,-1.093000,-0.017886,642.863770,642.435718,-0.020738,,4,4,single_outlier
203709,640.474243,643.795776,575.533447,660.825745,-0.013283,-1.900032,-0.655945,-0.015725,642.911865,642.596770,-0.019685,,4,4,single_outlier
203719,640.474243,643.795776,575.533447,660.825745,-0.005303,-1.929263,0.600499,-0.013685,642.968872,642.735291,-0.018727,,4,4,single_outlier
203729,638.389404,638.832764,572.480225,660.825745,-0.003230,-1.956038,0.485171,-0.016309,642.556519,642.162021,-0.019830,,4,4,single_outlier
203739,638.389404,636.875732,572.480225,660.884827,-0.007946,-1.989228,1.053723,-0.019513,642.056946,641.490384,-0.021182,,4,4,single_outlier
203749,638.285400,634.936584,573.394531,660.884827,0.008803,-2.035626,0.194759,-0.023355,641.458496,640.721517,-0.022774,,4,4,single_outlier
203759,637.332397,634.936584,577.297913,660.884827,0.012717,-2.078535,0.842484,-0.027408,640.799377,639.951072,-0.024325,,4,4,
203769,638.285400,633.974976,577.297913,659.912415,0.047780,-2.140130,0.141422,-0.030676,640.182129,639.322908,-0.025424,,4,4,
203779,637.225708,633.974976,575.083740,656.922241,0.077012,-2.218244,-0.235178,-0.034634,639.459839,638.727849,-0.026398,,4,4,single_outlier
203789,639.180359,632.073303,574.921143,656.906189,0.132114,-2.309351,-0.901689,-0.037114,638.853149,638.255669,-0.026993,,4,4,single_outlier
203799,635.103882,633.465881,574.921143,655.926819,0.183156,-2.419319,-0.185059,-0.040983,638.075745,637.586697,-0.028133,,4,4,
203809,640.848755,633.465881,575.205444,656.906189,0.238989,-2.520453,-0.201678,-0.038886,637.886047,637.624479,-0.027221,,4,4,single_outlier
203819,638.722473,634.612549,575.205444,653.916809,0.258047,-2.615154,0.238384,-0.038631,637.523987,637.566906,-0.026608,636.667511,4,4,single_outlier
203829,638.722473,634.612549,575.205444,659.880371,0.272425,-2.681094,-0.123928,-0.035043,637.514465,637.505015,-0.026025,,4,4,single_outlier
203839,634.638062,633.782532,575.833130,653.916809,0.265374,-2.726957,0.342540,-0.037815,636.873047,636.970950,-0.026807,634.210297,4,4,
203849,634.638062,631.766357,575.833130,655.009888,0.255449,-2.764020,-0.356619,-0.040332,636.230591,636.325294,-0.027886,633.202209,4,4,
203859,632.385254,633.782532,572.791565,655.009888,0.252173,-2.816279,-0.869945,-0.041431,635.711792,635.795933,-0.028602,,4,4,single_outlier
203869,634.275574,632.844360,571.712646,655.088562,0.245793,-2.874187,-1.140312,-0.040746,635.369507,635.469013,-0.028718,,4,4,single_outlier
203879,634.275574,635.815491,571.493225,655.114990,0.255221,-2.946827,-0.847131,-0.037303,635.323486,635.510198,-0.027780,,4,4,single_outlier
203889,636.162415,632.844360,571.493225,655.088562,0.241399,-2.984743,-0.879880,-0.034612,635.233032,635.442132,-0.027181,,4,4,single_outlier
203899,636.162415,632.900635,572.428345,652.161072,0.231859,-3.006434,-0.637103,-0.033262,635.028625,635.397505,-0.026532,634.531525,4,4,single_outlier
203909,629.036194,629.871155,574.456238,652.161072,0.206748,-3.010820,-0.340126,-0.039099,634.083069,634.309976,-0.028881,629.453675,4,4,
203919,627.961426,629.871155,572.428345,650.190247,0.184575,-3.011144,0.617271,-0.044565,633.118164,633.328763,-0.030859,628.916291,4,4,
203929,627.961426,628.840759,566.556885,652.336609,0.137994,-3.019355,0.454951,-0.047141,632.402039,632.458132,-0.032465,,4,4,single_outlier
203939,630.875793,626.780762,565.501770,650.417664,0.086918,-3.022269,0.600283,-0.048517,631.786194,631.849836,-0.033276,,4,4,single_outlier
203949,631.794983,625.709412,564.631287,652.336609,0.038155,-3.024884,-0.257896,-0.047867,631.369202,631.341675,-0.033777,,4,4,single_outlier
203959,633.647217,625.709412,564.631287,650.417664,0.010996,-3.041648,0.517561,-0.046045,631.081787,631.124543,-0.033432,,4,4,single_outlier
203969,633.647217,630.601746,563.700989,647.545349,-0.019131,-3.033046,0.437000,-0.041604,631.087708,631.452422,-0.031540,,4,4,single_outlier
203979,627.590088,630.601746,567.707764,643.590698,-0.048446,-3.028581,1.131634,-0.044043,630.415588,631.058939,-0.031763,629.095917,4,4,single_outlier
203989,627.590088,628.509155,561.893921,643.590698,-0.080483,-3.015721,0.193741,-0.045929,629.777100,630.602883,-0.032159,,4,4,single_outlier
203999,628.563171,628.420715,561.893921,642.632751,-0.102576,-3.014969,0.655807,-0.046516,629.256165,630.270796,-0.032189,,4,4,single_outlier
204009,629.529968,625.458313,558.966492,648.738464,-0.130326,-3.018321,-0.460195,-0.044162,629.038208,629.875549,-0.032398,,4,4,single_outlier
204019,636.408997,628.352722,556.934326,646.785461,-0.154934,-3.033781,-0.351282,-0.035292,629.527893,630.523857,-0.029620,,4,4,single_outlier
204029,636.408997,627.304260,554.011230,647.850952,-0.194573,-3.051796,-0.352713,-0.027186,630.026062,631.025704,-0.027340,,4,4,single_outlier
204039,632.323547,627.304260,554.011230,646.785461,-0.221613,-3.078682,0.221361,-0.023432,630.148438,631.039339,-0.026520,,4,4,single_outlier
204049,627.243103,626.253418,556.002747,645.935120,-0.239975,-3.081677,0.194214,-0.024998,629.749634,630.418761,-0.027535,,4,4,single_outlier
204059,625.212952,626.234375,556.002747,644.954468,-0.252473,-3.081794,1.071550,-0.027752,629.210449,629.703535,-0.028792,,4,4,single_outlier
204069,625.212952,626.234375,557.022705,645.935120,-0.256037,-3.087925,0.500427,-0.029200,628.780884,629.104953,-0.029680,,4,4,single_outlier
204079,628.130188,624.203003,555.043335,644.954468,-0.278830,-3.092578,1.430105,-0.029403,628.467651,628.725905,-0.029915,,4,4,single_outlier
204089,628.173157,622.238159,554.064575,641.045105,-0.304977,-3.100446,0.634014,-0.032164,627.883728,628.236056,-0.030460,,4,4,single_outlier
204099,628.130188,622.170227,553.090271,640.005188,-0.339942,-3.101483,0.902655,-0.034336,627.334045,627.822219,-0.030772,,4,4,single_outlier
204109,629.074951,622.170227,552.157715,641.045105,-0.353601,-3.102380,-0.047186,-0.034170,627.008057,627.599722,-0.030528,,4,4,single_outlier
204119,626.931702,621.069031,552.157715,644.110535,-0.378295,-3.119453,0.680973,-0.034165,626.666931,627.097142,-0.031092,,4,4,single_outlier
204129,630.993713,626.080566,552.157715,644.154236,-0.375317,-3.145685,-0.423027,-0.027249,627.051392,627.594041,-0.028784,,4,4,single_outlier
204139,626.931702,621.069031,551.117737,644.154236,-0.394177,-3.182487,0.295279,-0.027260,626.777832,627.115787,-0.029328,,4,4,single_outlier
204149,626.797058,625.103027,551.082764,642.229736,-0.389911,-3.227079,-0.397120,-0.025102,626.731812,627.108211,-0.028512,,4,4,single_outlier
204159,625.726990,623.122253,546.009827,641.256775,-0.393363,-3.267568,0.799672,-0.024768,626.515808,626.846011,-0.028446,,4,4,single_outlier
204169,620.658508,623.122253,545.883423,642.229736,-0.384445,-3.297421,0.444582,-0.027043,626.029297,626.129766,-0.029680,,4,4,single_outlier
204179,620.658508,622.153198,545.851624,641.256775,-0.391821,-3.322376,0.765386,-0.029599,625.490417,625.443023,-0.030794,,4,4,single_outlier
204189,622.560730,619.161194,545.851624,635.315186,-0.399267,-3.347564,0.523207,-0.035010,624.626282,624.730994,-0.031949,,4,4,single_outlier
204199,622.560730,619.161194,545.851624,635.315186,-0.414354,-3.377593,0.550446,-0.038799,623.878296,624.147533,-0.032703,,4,4,single_outlier
204209,624.366943,620.167419,543.822754,639.359192,-0.414215,-3.409513,-0.338233,-0.036843,623.695740,624.009856,-0.032162,,4,4,single_outlier
204219,621.282288,620.167419,544.749268,639.359192,-0.448306,-3.430083,0.927820,-0.036926,623.318604,623.582293,-0.032464,,4,4,single_outlier
204229,624.366943,620.109253,543.730164,638.456665,-0.466618,-3.457246,0.654198,-0.034508,623.203186,623.548971,-0.031632,,4,4,single_outlier
204239,621.282288,618.059631,544.749268,638.456665,-0.507028,-3.477678,2.232062,-0.035660,622.737183,623.005342,-0.032282,,4,4,single_outlier
204249,619.108337,618.059631,546.751282,639.564148,-0.532969,-3.495401,1.528190,-0.037274,622.211182,622.320542,-0.033316,,4,4,single_outlier
204259,619.035583,618.059631,546.751282,639.564148,-0.563992,-3.517842,1.551045,-0.038008,621.761292,621.750896,-0.033991,,4,4,single_outlier
204269,619.035583,617.965454,545.762512,637.651672,-0.582539,-3.529723,0.460302,-0.038801,621.298035,621.286941,-0.034346,,4,4,single_outlier
204279,617.947937,619.932007,540.767090,636.697266,-0.607498,-3.550998,0.126483,-0.037891,621.005554,621.040918,-0.034067,,4,4,single_outlier
204289,624.736328,617.965454,543.740601,636.697266,-0.622007,-3.575970,-0.083456,-0.033524,621.085144,621.306872,-0.032334,,4,4,single_outlier
204299,624.736328,617.925354,543.740601,636.697266,-0.628686,-3.600222,0.264830,-0.029399,621.183044,621.531869,-0.030768,,4,4,single_outlier
204309,625.629639,617.925354,546.701477,637.746155,-0.621585,-3.633467,0.148304,-0.024800,621.371948,621.793358,-0.029141,,4,4,single_outlier
204319,625.679321,617.952026,550.625366,637.781128,-0.637920,-3.651516,0.481587,-0.021110,621.511353,621.993237,-0.027738,,4,4,single_outlier
204329,627.566162,618.938843,551.613953,640.744995,-0.639814,-3.673017,-0.049727,-0.014434,622.001221,622.444196,-0.025657,,4,4,single_outlier
204339,627.566162,621.917114,551.613953,638.832153,-0.659200,-3.708372,0.225012,-0.007582,622.576355,623.071799,-0.023131,,4,4,single_outlier
204349,628.521423,618.938843,553.510254,638.832153,-0.687001,-3.745681,-0.068892,-0.003541,622.924805,623.434053,-0.021435,,4,4,single_outlier
204359,626.429199,620.859619,553.510254,635.891785,-0.720417,-3.797759,-0.217667,-0.001804,623.071716,623.562184,-0.020456,,4,4,single_outlier
204369,625.166504,617.836670,556.420776,635.891785,-0.749842,-3.839657,-0.183003,-0.003691,622.855530,623.346540,-0.020488,621.501587,4,4,single_outlier
204379,624.943970,620.859619,556.420776,635.040222,-0.753156,-3.888113,0.148191,-0.003702,622.817505,623.319362,-0.019980,622.901795,4,4,single_outlier
204389,623.832275,626.830078,556.420776,643.044495,-0.753975,-3.947779,0.204332,0.003778,623.565918,623.956301,-0.017589,,4,4,single_outlier
204399,623.832275,626.830078,562.216309,640.083313,-0.764511,-3.994849,-0.383095,0.007549,623.999573,624.428536,-0.015738,625.331176,4,4,single_outlier
204409,623.725769,621.843872,562.216309,643.044495,-0.787050,-4.032967,-0.016807,0.008252,624.148926,624.313118,-0.015618,,4,4,single_outlier
204419,619.510437,621.843872,564.139587,640.183655,-0.821629,-4.064345,0.593624,0.004086,623.793945,623.783333,-0.016685,620.677155,4,4,
204429,619.510437,622.733948,567.112000,641.239807,-0.862984,-4.077094,0.325901,0.001320,623.544373,623.409969,-0.017275,621.122192,4,4,
204439,623.407776,622.796814,568.121216,640.183655,-0.895975,-4.094253,0.273156,0.001226,623.547729,623.501746,-0.016519,623.102295,4,4,
204449,623.407776,624.680664,567.112000,641.239807,-0.900516,-4.103485,-0.273093,0.003116,623.758484,623.781215,-0.015249,624.044220,4,4,
204459,624.317810,624.680664,563.123535,645.287109,-0.887461,-4.126113,-0.007761,0.007659,624.266663,624.130928,-0.013814,,4,4,single_outlier
204469,624.259338,626.671265,563.123535,645.287109,-0.873040,-4.144129,0.053716,0.012631,624.865295,624.623451,-0.012012,,4,4,single_outlier
204479,624.259338,626.730835,565.006348,642.252197,-0.854830,-4.153039,0.460572,0.014843,625.223877,625.033506,-0.010497,625.495086,4,4,single_outlier
204489,624.259338,628.758423,565.006348,642.252197,-0.840032,-4.161305,0.080368,0.017819,625.684753,625.582540,-0.008629,626.508881,4,4,single_outlier
204499,626.274780,630.779907,565.884705,642.252197,-0.810711,-4.163491,-0.047456,0.022659,626.371033,626.372584,-0.006125,628.527343,4,4,single_outlier
204509,626.274780,630.779907,565.884705,646.224548,-0.786316,-4.167189,-0.228892,0.028106,627.169617,627.093401,-0.003891,,4,4,single_outlier
204519,622.361938,626.915344,565.884705,646.123047,-0.763422,-4.160116,-0.102597,0.026512,627.283264,626.902149,-0.004326,,4,4,
204529,622.361938,622.925781,562.869019,647.152893,-0.759039,-4.139081,-0.438556,0.022796,627.158264,626.352060,-0.005774,,4,4,
204539,620.418396,626.915344,562.869019,648.103821,-0.761236,-4.126710,0.188542,0.021336,627.232910,626.111585,-0.006296,,4,4,single_outlier
204549,625.452576,622.925781,568.878784,648.104980,-0.763518,-4.117884,0.402379,0.019499,627.253357,625.956699,-0.006559,624.189179,4,4,
204559,627.490112,629.899048,568.910034,648.103821,-0.764530,-4.112281,1.132629,0.024136,627.935242,626.761809,-0.004071,628.694580,4,4,
204568,627.490112,629.901917,568.910034,647.106079,-0.756685,-4.113984,0.762973,0.027049,628.482422,627.436676,-0.001812,628.696015,4,4,
204578,627.490112,630.908875,568.896362,647.096252,-0.748867,-4.105335,0.520142,0.029672,629.028381,628.097248,0.000127,629.199494,4,4,single_outlier
204588,628.526306,630.908875,568.896362,647.096252,-0.738688,-4.096605,0.968861,0.032029,629.572632,628.752756,0.001996,629.717590,4,4,single_outlier
204598,628.526306,630.908875,565.909851,649.042480,-0.726307,-4.089797,1.578363,0.034725,630.175964,629.315109,0.003546,,4,4,single_outlier
204608,627.622253,630.922302,564.910889,653.009827,-0.709734,-4.089789,1.452070,0.037622,630.827393,629.683510,0.004497,,4,4,single_outlier
204618,627.595459,632.020386,563.864197,649.962158,-0.671679,-4.076385,-0.217052,0.038923,631.340271,630.121662,0.005621,,4,4,single_outlier
204628,627.622253,632.020386,563.864197,653.009827,-0.667202,-4.048168,0.130388,0.040722,631.918396,630.475927,0.006472,,4,4,single_outlier
204638,631.760498,632.020386,565.865906,649.962158,-0.626279,-4.039097,-0.965454,0.042679,632.531128,631.185427,0.008314,,4,4,single_outlier
204648,635.833374,632.079590,568.897278,652.829956,-0.583287,-4.061821,0.135714,0.047401,633.453735,632.161677,0.010866,,4,4,single_outlier
204658,635.833374,636.251892,570.752197,652.829956,-0.523027,-4.091606,0.757436,0.053172,634.533752,633.387288,0.014057,,4,4,single_outlier
204668,637.883545,637.317566,570.752197,653.754883,-0.486866,-4.124550,2.004176,0.059611,635.741516,634.717781,0.017457,,4,4,single_outlier
204678,637.883545,636.351135,573.606079,655.693726,-0.470821,-4.141333,2.165840,0.063585,636.755005,635.685635,0.019724,,4,4,single_outlier
204688,637.883545,636.351135,568.507629,655.693726,-0.454548,-4.163839,1.169103,0.066448,637.691406,636.525201,0.021559,,4,4,single_outlier
204698,638.876282,636.351135,572.289185,655.678223,-0.416529,-4.183238,0.440207,0.067782,638.495911,637.285573,0.023115,,4,4,single_outlier
204708,638.876282,636.506042,570.209961,653.599365,-0.385021,-4.204674,0.849629,0.067065,639.098450,637.946094,0.024342,,4,4,single_outlier
204718,638.876282,637.447327,570.214355,653.566406,-0.365276,-4.187500,0.501196,0.065930,639.649902,638.582168,0.025464,,4,4,single_outlier
204728,638.883301,639.585754,570.214355,653.599365,-0.323715,-4.183846,0.423711,0.065355,640.248840,639.284421,0.026743,,4,4,single_outlier
204738,641.044128,639.585754,570.214355,654.504028,-0.283511,-4.199750,0.600167,0.065712,640.939941,640.069913,0.028223,,4,4,single_outlier
204748,644.005493,637.658142,571.159668,659.438538,-0.241729,-4.224642,0.596704,0.067952,641.832275,640.859723,0.029673,,4,4,single_outlier
204758,641.044128,637.658142,570.075317,659.438538,-0.206312,-4.252490,-0.059745,0.066644,642.374390,641.215642,0.029842,,4,4,single_outlier
204768,644.063660,635.835876,571.963379,657.319641,-0.183603,-4.262681,0.145994,0.064055,642.769043,641.621486,0.030149,,4,4,single_outlier
204778,641.095154,639.787170,573.802429,655.354919,-0.152911,-4.274399,-1.174136,0.060071,642.991272,642.017141,0.030418,,4,4,single_outlier
204788,644.063660,635.835876,576.727600,655.284363,-0.134224,-4.267526,0.010964,0.054794,643.037903,642.233953,0.030169,639.949768,4,4,single_outlier
204798,641.095154,634.958374,577.710449,655.284363,-0.099305,-4.240848,-0.178847,0.046650,642.730713,642.008468,0.028663,638.026764,4,4,single_outlier
204808,647.120239,634.914612,577.710449,655.255310,-0.066384,-4.225100,0.521233,0.043414,642.857361,642.379482,0.028904,641.017425,4,4,single_outlier
204818,645.390503,634.958374,574.700317,656.194031,-0.017637,-4.221597,0.382368,0.039778,642.909790,642.582241,0.028657,,4,4,single_outlier
204828,645.390503,637.068115,574.635254,657.017456,0.018137,-4.236338,0.179176,0.037930,643.113464,642.949721,0.028888,,4,4,single_outlier
204838,641.425171,640.117493,573.557373,657.017456,0.047870,-4.244786,-0.988082,0.035151,643.200989,643.153261,0.028644,,4,4,single_outlier
204848,641.425171,640.117493,573.557373,653.984131,0.055543,-4.260926,-0.054537,0.030683,643.083374,643.209310,0.027986,,4,4,single_outlier
204858,643.431274,639.182922,573.418152,653.984131,0.070264,-4.269125,-1.659258,0.027315,643.036560,643.331428,0.027535,,4,4,single_outlier
204868,643.431274,639.164307,573.418152,654.999207,0.040849,-4.269906,-0.238744,0.024614,643.026123,643.484418,0.027186,,4,4,single_outlier
204878,643.386597,639.164307,573.418152,656.032166,0.013634,-4.254349,-1.372111,0.022487,643.048889,643.661556,0.026915,,4,4,single_outlier
204888,643.386597,641.113770,575.596802,656.032166,-0.019670,-4.242105,-0.394627,0.021385,643.158020,643.922396,0.026892,,4,4,single_outlier
204898,644.328552,642.057983,577.614502,659.069519,-0.034709,-4.241561,-0.632283,0.022683,643.508240,644.377435,0.027423,,4,4,single_outlier
204908,644.328552,642.057983,575.596802,659.069519,-0.035036,-4.270800,-0.270572,0.023626,643.834045,644.764984,0.027747,,4,4,single_outlier
204918,643.272888,640.026184,572.573425,656.146973,-0.056164,-4.296092,0.056980,0.020766,643.770020,644.763754,0.026951,,4,4,single_outlier
204928,643.272888,635.002869,572.573425,656.146973,-0.086015,-4.319188,-0.048190,0.014753,643.346313,644.299955,0.024856,,4,4,single_outlier
204938,641.196899,635.002869,571.559387,659.188660,-0.119522,-4.321229,0.196070,0.009752,642.968689,643.700063,0.022431,,4,4,single_outlier
204948,645.003052,634.933716,575.547913,659.188660,-0.134264,-4.329113,0.007329,0.007598,642.840027,643.551143,0.021365,,4,4,single_outlier
204958,641.963440,634.933716,572.631592,658.264404,-0.158422,-4.335073,0.018042,0.003489,642.484558,643.131426,0.019555,,4,4,single_outlier
204968,643.951294,634.933716,573.715027,654.352661,-0.190450,-4.314005,0.252552,-0.000654,642.084473,642.966674,0.018526,,4,4,single_outlier
204978,641.963440,632.786560,572.631592,654.352661,-0.229067,-4.298208,-0.815802,-0.006666,641.446655,642.430066,0.016464,,4,4,single_outlier
204988,643.863220,630.729919,569.812012,657.395142,-0.269798,-4.297622,-0.465850,-0.009484,641.084106,642.007765,0.014787,,4,4,single_outlier
204998,643.777039,632.786560,567.908936,657.395142,-0.309258,-4.310534,-0.983477,-0.010108,640.923828,641.853533,0.013923,,4,4,single_outlier
205008,643.777039,630.729919,567.877075,651.587646,-0.347630,-4.323812,-0.502747,-0.014777,640.332458,641.478543,0.012454,,4,4,single_outlier
205018,643.777039,635.559631,567.908936,651.587646,-0.377966,-4.330737,-0.559618,-0.015218,640.138367,641.485273,0.012118,,4,4,single_outlier
205028,644.627747,631.554871,563.949585,654.623596,-0.387579,-4.326265,0.315653,-0.015162,639.992126,641.408518,0.011552,,4,4,single_outlier
205038,644.627747,631.554871,563.033264,654.623596,-0.401415,-4.321259,-0.494623,-0.014721,639.886780,641.349386,0.011053,,4,4,single_outlier
205048,643.614075,630.534729,563.033264,654.635864,-0.416624,-4.308900,-0.207520,-0.015446,639.663513,641.100149,0.010025,,4,4,single_outlier
205058,641.612244,630.534729,563.033264,654.671448,-0.462800,-4.276353,0.133152,-0.017155,639.329529,640.685999,0.008555,,4,4,single_outlier
205068,643.614075,632.349915,563.264587,654.671448,-0.506988,-4.276767,-0.264940,-0.015746,639.305908,640.710207,0.008380,,4,4,single_outlier
205078,641.612244,632.349915,559.377258,653.890503,-0.580312,-4.276750,-0.745438,-0.015529,639.171265,640.557423,0.007704,,4,4,single_outlier
205088,640.428833,629.242615,561.397461,651.954712,-0.620111,-4.292021,-1.239065,-0.019208,638.629700,639.993703,0.005873,,4,4,single_outlier
205098,639.337891,629.242615,560.491821,653.890503,-0.689279,-4.293567,-1.055219,-0.021540,638.192810,639.419427,0.004065,,4,4,single_outlier
205108,639.223877,628.187073,561.397461,651.954712,-0.720528,-4.291437,-0.341295,-0.024961,637.618164,638.819610,0.002235,,4,4,single_outlier
205118,639.076538,629.959900,561.556885,655.039734,-0.761254,-4.309133,-1.427930,-0.024798,637.385620,638.470227,0.001173,,4,4,single_outlier
205128,637.183350,629.959900,570.509338,653.188354,-0.792007,-4.315381,-0.377119,-0.027847,636.817505,637.903042,-0.000481,,4,4,single_outlier
205138,636.022766,632.903137,567.654785,653.188354,-0.847292,-4.308941,-1.341931,-0.028303,636.491150,637.624800,-0.001262,,4,4,single_outlier
205148,635.848145,632.903137,571.716187,648.348999,-0.904574,-4.310260,-0.788571,-0.031293,635.894287,637.281572,-0.002207,634.375641,4,4,single_outlier
205158,632.953918,633.807861,567.654785,648.273865,-0.979726,-4.297398,-1.387765,-0.034058,635.291016,636.880507,-0.003290,,4,4,single_outlier
205168,633.634949,623.743591,569.912537,647.527710,-1.042550,-4.304853,-1.293724,-0.042681,634.045044,635.620930,-0.006795,628.689270,4,4,
205178,633.634949,631.333862,569.912537,647.527710,-1.132426,-4.292840,-1.048343,-0.043904,633.489746,635.313030,-0.007480,632.484405,4,4,single_outlier
205188,633.634949,624.246643,570.145020,648.634766,-1.194680,-4.284898,-0.405102,-0.048408,632.577820,634.365179,-0.009975,628.940796,4,4,
205198,635.500977,631.333862,570.214783,648.710022,-1.260665,-4.292023,-0.599108,-0.045085,632.442749,634.463841,-0.009408,633.417420,4,4,single_outlier
205208,633.182190,628.057617,570.214783,648.710022,-1.302611,-4.309606,0.057931,-0.045511,631.947144,633.985990,-0.010504,630.619903,4,4,single_outlier
205218,633.182190,628.057617,570.299683,646.906677,-1.345435,-4.303059,-1.841190,-0.045949,631.446106,633.591824,-0.011330,630.619903,4,4,single_outlier
205228,633.182190,628.057617,573.224731,645.859497,-1.397150,-4.278967,-1.440026,-0.046421,630.937073,633.243183,-0.012003,630.619903,4,4,
205238,635.049500,624.990906,575.393860,641.977356,-1.438339,-4.253867,-2.962513,-0.049071,630.194580,632.652591,-0.013347,630.020203,4,4,
205248,635.049500,622.819153,576.488831,641.977356,-1.499925,-4.226342,-1.381475,-0.051999,629.396423,632.008449,-0.014806,628.934326,4,4,
205258,631.016174,622.819153,576.488831,641.122986,-1.542060,-4.183600,-2.000794,-0.056686,628.384277,631.128690,-0.016897,626.917664,4,4,
205268,631.016174,628.471802,578.609619,642.157471,-1.596045,-4.106375,0.481291,-0.055285,627.964600,630.844053,-0.017227,629.743988,4,4,
205278,631.016174,628.471802,581.190552,641.122986,-1.637504,-4.000909,-0.019915,-0.053983,627.548462,630.534258,-0.017620,629.743988,4,4,
205288,634.061157,626.258179,581.941895,642.157471,-1.678634,-3.915812,0.298006,-0.051086,627.312805,630.397634,-0.017507,630.159668,4,4,
205298,628.207397,623.373413,583.390686,636.197632,-1.696158,-3.854181,-0.093201,-0.056990,626.181946,629.296118,-0.020154,625.790405,4,4,
205308,627.445129,621.215393,583.390686,643.182190,-1.704174,-3.813328,-0.165652,-0.059583,625.339844,628.349907,-0.022282,624.330261,4,4,
205318,626.476807,621.215393,583.524475,641.185181,-1.722826,-3.779770,-0.752927,-0.062252,624.463684,627.473489,-0.024149,623.846100,4,4,
205328,626.497559,620.186584,583.774475,641.185181,-1.744309,-3.747781,0.399179,-0.064096,623.647644,626.649262,-0.025814,623.342071,4,4,
205338,626.497559,624.014221,583.845642,640.199341,-1.773404,-3.727079,-0.312355,-0.062117,623.214417,626.356854,-0.025912,625.255890,4,4,
205348,626.497559,622.969421,583.845642,639.245483,-1.795882,-3.711933,0.095685,-0.060603,622.752197,625.992692,-0.026212,624.733490,4,4,
205358,629.460144,622.969421,584.969116,639.245483,-1.821475,-3.688030,-0.949349,-0.056367,622.591003,625.907603,-0.025706,626.214782,4,4,
205368,629.460144,620.914551,586.891357,640.259766,-1.821770,-3.682753,-0.822278,-0.053211,622.358765,625.729695,-0.025480,625.187347,4,4,
205378,629.460144,618.922668,584.969116,640.275085,-1.845124,-3.657136,-0.392415,-0.050930,622.066162,625.402904,-0.025686,624.191406,4,4,
205388,630.466797,619.900513,589.966187,640.275085,-1.823559,-3.652985,-0.100706,-0.047336,621.934204,625.297890,-0.025252,625.183655,4,4,
