t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
114329,485.906006,483.073578,478.223694,481.475220,-2.497669,-2.291300,0.336428,-0.012404,484.562469,484.956982,0.003344,482.274399,4,4,
114339,485.906006,480.128204,478.223694,492.411530,-2.502992,-2.313910,-0.314463,-0.013007,484.375122,484.816447,0.002847,483.017105,4,4,
114349,484.788574,481.096375,478.193390,496.472839,-2.503574,-2.328863,0.337301,-0.011587,484.394165,484.878921,0.002944,482.942475,4,4,
114359,484.765259,481.096375,478.193390,496.487396,-2.500976,-2.335175,0.096423,-0.010236,484.420135,484.928992,0.003003,482.930817,4,4,
114369,484.765259,484.076752,478.193390,496.487396,-2.498261,-2.298754,0.469657,-0.007462,484.609070,485.125983,0.003480,484.421005,4,4,
114379,487.906006,484.076752,479.179321,496.455597,-2.484258,-2.254494,-0.046029,-0.003047,484.998016,485.503039,0.004458,485.991379,4,4,
114389,488.030975,481.072052,474.335175,493.409973,-2.458088,-2.202587,0.301118,-0.004435,484.821808,485.284058,0.003705,484.551513,4,4,
114399,488.030975,481.072052,476.385315,490.343994,-2.428284,-2.142919,0.005350,-0.005963,484.617035,485.049217,0.002928,484.551513,4,4,
114409,488.030975,482.084229,475.425598,490.343994,-2.407609,-2.100125,1.135544,-0.006997,484.448822,484.862558,0.002311,485.057602,4,4,
114419,489.371796,482.084229,476.385315,494.138550,-2.382266,-2.063727,1.530341,-0.004866,484.602600,485.009549,0.002665,485.728012,4,4,
114429,489.371796,482.084229,479.443390,494.138550,-2.359814,-2.045436,1.457433,-0.001653,484.891296,485.279522,0.003360,485.728012,4,4,
114439,489.371796,482.205780,479.444397,490.045380,-2.312919,-2.038859,-0.161885,-0.000884,484.955566,485.305113,0.003337,485.788788,4,4,
114449,488.536346,482.301208,482.331329,490.045380,-2.262751,-2.044073,-0.129148,0.000774,485.120758,485.433222,0.003608,485.433837,4,4,
114459,488.536346,482.205780,483.394775,490.916809,-2.187065,-2.059268,-0.751312,0.002967,485.358795,485.631022,0.004070,485.965560,4,4,
114469,489.734161,482.301208,482.331329,491.851410,-2.112518,-2.086193,-0.996073,0.005204,485.623352,485.850458,0.004581,486.032745,4,4,
114479,489.734161,481.794189,483.939117,491.851410,-2.025076,-2.122142,-0.987355,0.007434,485.909546,486.086604,0.005125,486.836639,4,4,
114489,487.936279,483.973877,481.097961,491.851410,-1.937394,-2.154846,-1.454019,0.007866,486.029266,486.152232,0.005166,485.955078,4,4,
114499,487.936279,483.118073,483.939117,497.770844,-1.865279,-2.174412,-1.367844,0.011656,486.505859,486.588194,0.006264,485.937698,4,4,
114509,486.046814,483.973877,487.546570,489.546906,-1.783278,-2.189305,0.626734,0.011964,486.654785,486.677364,0.006340,486.796692,4,4,
114519,488.142822,483.118073,487.546570,489.546906,-1.728274,-2.190290,1.183848,0.012618,486.843018,486.815953,0.006554,487.844696,4,4,
114529,488.359100,487.268738,485.480499,485.422913,-1.679819,-2.186756,1.647906,0.011949,486.899017,486.829493,0.006406,486.374618,4,4,
114539,488.448364,484.546570,485.480499,485.422913,-1.633585,-2.207856,1.084369,0.009868,486.799988,486.700954,0.005856,485.451706,4,4,
114549,488.497192,488.445038,486.337067,485.422913,-1.587904,-2.233849,1.487839,0.010418,486.956360,486.846221,0.006103,487.391053,4,4,
114559,488.497192,487.756805,486.337067,489.313446,-1.539408,-2.272434,1.071553,0.012239,487.251740,487.130610,0.006741,488.126999,4,4,
114569,494.530640,489.837067,486.124786,489.313446,-1.508853,-2.310452,1.453858,0.017280,487.903473,487.765568,0.008363,489.575257,4,4,
114579,491.580933,487.756805,486.124786,494.299774,-1.463113,-2.345898,0.599594,0.020903,488.456665,488.277865,0.009588,489.668869,4,4,
114589,491.580933,486.946503,485.860046,502.261017,-1.455511,-2.379603,1.420478,0.026375,489.240265,489.015359,0.011421,489.263718,4,4,
114599,490.545410,486.946503,488.779999,503.276611,-1.429378,-2.408593,0.331110,0.031572,490.049683,489.760060,0.013222,489.662705,4,4,
114609,488.516479,491.048340,487.698730,503.276611,-1.412106,-2.448881,0.605950,0.035611,490.789520,490.420169,0.014731,489.782409,4,4,
114619,490.545410,491.048340,487.698730,496.267517,-1.375112,-2.488639,-0.343242,0.036050,491.191711,490.733714,0.015206,490.796875,4,4,
114629,488.516479,490.222473,487.698730,496.267517,-1.378645,-2.521375,0.879290,0.034265,491.364807,490.835967,0.015063,489.369476,4,4,
114639,487.426514,487.250275,487.502899,500.291962,-1.376730,-2.548519,0.876806,0.031906,491.459747,490.887696,0.014781,487.464707,4,4,
114649,487.387360,487.257843,487.502899,505.303711,-1.381509,-2.568980,0.755520,0.031533,491.739655,491.040683,0.014796,487.445130,4,4,
114659,487.426514,487.257843,485.444275,505.303711,-1.370423,-2.583461,0.071026,0.029661,491.858398,491.051269,0.014403,487.342178,4,4,
114669,487.411957,487.287476,485.444275,504.323090,-1.349124,-2.588536,-1.357789,0.027201,491.896759,491.054671,0.014001,487.349716,4,4,
114679,491.453613,487.287476,487.406708,500.304993,-1.325645,-2.583739,-0.931787,0.025963,492.038696,491.264660,0.014201,489.430160,4,4,
114689,488.526428,489.324493,487.406708,498.273987,-1.292492,-2.574928,-0.352607,0.023073,491.994873,491.286331,0.013857,488.925460,4,4,
114699,491.453613,487.446533,490.337341,498.273987,-1.265149,-2.560900,1.747261,0.022316,492.146149,491.510643,0.014102,490.895477,4,4,
114709,489.675018,489.514343,486.356140,499.116058,-1.220410,-2.555487,0.084443,0.019839,492.109222,491.538952,0.013780,489.594680,4,4,
114719,489.675018,487.446533,485.293854,499.116058,-1.161025,-2.560237,0.284114,0.015956,491.899933,491.397785,0.012983,488.560775,4,4,
114729,489.675018,489.514343,485.293854,498.043701,-1.093832,-2.574122,-0.710227,0.013087,491.758270,491.335230,0.012434,489.594680,4,4,
114739,493.851074,491.868408,485.980774,497.966187,-1.017567,-2.585502,-0.109638,0.014149,492.000580,491.658983,0.013003,492.859741,4,4,
114749,493.851074,491.868408,488.096497,495.876434,-0.937861,-2.583175,-0.181055,0.014721,492.202118,491.921777,0.013383,492.859741,4,4,
114759,490.096466,488.000732,485.980774,495.876434,-0.855574,-2.584637,0.704033,0.010056,491.859528,491.625277,0.012153,489.048599,4,4,
114769,489.228149,488.000732,488.615234,497.540314,-0.762497,-2.597764,0.530782,0.007767,491.719727,491.551084,0.011594,488.921691,4,4,
114779,489.228149,487.135620,488.615234,499.654510,-0.663408,-2.632116,-0.219222,0.006337,491.647308,491.545808,0.011248,488.921691,4,4,
114789,487.558777,491.646545,488.615234,500.321472,-0.569088,-2.666660,-0.246439,0.006805,491.759827,491.720900,0.011426,490.130889,4,4,
114799,492.458099,489.780090,492.110870,501.217712,-0.489961,-2.677494,-0.414772,0.010681,492.234802,492.244449,0.012596,492.284484,4,4,
114809,492.659729,491.646545,492.110870,500.321472,-0.400956,-2.694874,-0.212649,0.014170,492.708008,492.733869,0.013634,492.385299,4,4,
114819,492.659729,492.058960,492.110870,501.217712,-0.319042,-2.701999,-0.247509,0.017273,493.175476,493.195176,0.014563,492.385299,4,4,
114829,491.886139,492.162567,490.725922,501.908081,-0.255536,-2.711529,-0.152973,0.018697,493.497742,493.495241,0.015004,492.024353,4,4,
114839,491.886139,492.058960,490.725922,501.908081,-0.209390,-2.713922,-0.955325,0.019418,493.760468,493.732126,0.015252,491.972550,4,4,
114849,489.110687,492.162567,490.725922,501.908081,-0.156624,-2.717984,-1.311493,0.018313,493.838562,493.785120,0.014968,491.444245,4,4,
114859,491.187469,492.389984,491.502228,501.843262,-0.106438,-2.715525,-1.404778,0.018554,494.047089,493.980633,0.015099,491.946106,4,4,
114869,489.110687,492.389984,490.460266,503.640991,-0.073165,-2.711863,0.426301,0.017667,494.139435,494.062350,0.014901,491.425125,4,4,
114879,491.187469,491.460876,491.502228,503.640991,-0.050584,-2.697223,0.490698,0.017676,494.317108,494.237542,0.014976,491.481552,4,4,
114889,488.369141,491.460876,490.460266,503.640991,-0.037802,-2.666200,1.195909,0.015465,494.261688,494.179617,0.014382,490.960571,4,4,
114899,488.369141,491.460876,488.499054,507.519684,-0.027207,-2.644278,0.284223,0.014096,494.272614,494.102256,0.013750,489.979965,4,4,
114909,488.369141,492.455780,488.499054,494.536407,-0.041962,-2.618978,0.063052,0.007315,493.701538,493.561950,0.011814,490.477417,4,4,
114919,488.435577,496.410217,490.549011,505.516357,-0.036152,-2.618960,0.047709,0.009903,494.046509,493.975882,0.012659,493.479614,4,4,
114929,488.444183,496.410217,490.549011,505.516357,-0.030438,-2.630100,0.231084,0.011792,494.343811,494.313784,0.013263,493.479614,4,4,
114939,488.446136,491.463593,490.496643,506.515106,-0.017783,-2.635439,0.079299,0.010932,494.371521,494.343781,0.012969,490.980118,4,4,
114949,490.433472,491.454437,488.499512,506.515106,-0.029340,-2.646056,0.791414,0.010027,494.385742,494.362902,0.012653,490.943955,4,4,
114959,491.409515,491.454437,488.499512,497.534821,-0.014332,-2.660279,1.149421,0.005551,494.016083,494.018050,0.011307,491.431976,4,4,
114969,491.409851,491.454437,488.499512,497.534821,-0.018134,-2.675926,0.421981,0.001885,493.686707,493.733525,0.010171,491.432144,4,4,
114979,493.366943,492.511810,491.433716,499.538269,-0.011556,-2.689312,0.353201,0.002804,493.802063,493.906460,0.010374,492.939376,4,4,
114989,493.366943,496.487793,494.400024,505.531647,-0.016575,-2.720765,-0.217808,0.009657,494.549591,494.698335,0.012340,495.443909,4,4,
114999,492.311920,492.562164,494.400024,505.561890,-0.009229,-2.753174,0.164170,0.012416,494.935944,495.081541,0.013083,493.481094,4,4,
115009,492.311920,494.570038,492.299744,506.582672,-0.009000,-2.766753,-0.830869,0.014776,495.307831,495.435511,0.013720,493.440979,4,4,
115019,495.248169,492.562164,491.289520,507.572144,-0.009602,-2.760842,-0.120420,0.016777,495.665741,495.765810,0.014272,493.905167,4,4,
115029,495.248169,491.645386,491.289520,506.582672,0.038247,-2.769668,-1.327961,0.017189,495.876801,495.941378,0.014366,493.446777,4,4,
115039,496.336029,491.645386,492.162689,509.482483,0.060215,-2.775074,-0.916534,0.019398,496.280609,496.308211,0.015003,494.249359,4,4,
115049,493.315674,491.681641,492.162689,505.515930,0.125937,-2.794961,-1.512117,0.017580,496.283691,496.273911,0.014477,492.739181,4,4,
115059,496.336029,493.837128,492.162689,503.405640,0.153202,-2.805213,-0.939475,0.017432,496.443970,496.413031,0.014461,495.086578,4,4,
115069,492.538391,494.788757,493.824158,503.405640,0.240721,-2.816743,-0.314609,0.016363,496.506073,496.459527,0.014180,494.306457,4,4,
115079,496.424835,495.969788,493.824158,507.243378,0.291817,-2.811877,-0.313203,0.019416,496.990295,496.941027,0.015151,496.197311,4,4,
115089,498.612213,495.969788,493.754181,508.064362,0.343952,-2.787715,0.665453,0.022925,497.552856,497.484644,0.016271,497.291000,4,4,
115099,498.612213,495.098206,493.754181,508.064362,0.389001,-2.785797,0.361683,0.024851,497.984344,497.881203,0.016939,496.855210,4,4,
115109,497.792938,495.098206,496.642670,505.996216,0.430171,-2.778669,0.874128,0.025982,498.351593,498.209218,0.017392,497.217804,4,4,
115119,497.792938,498.238190,496.642670,505.996216,0.454717,-2.769015,0.221133,0.027929,498.815887,498.636971,0.018118,498.015564,4,4,
115129,497.912781,499.209290,496.565186,505.927704,0.455748,-2.769491,0.940807,0.029417,499.251434,499.033418,0.018733,498.561036,4,4,
115139,497.912781,499.238770,493.571167,510.876892,0.475047,-2.783509,0.712369,0.030807,499.691498,499.437232,0.019351,498.575775,4,4,
115149,497.912781,502.263458,496.565186,511.883606,0.462133,-2.796432,0.020008,0.034739,500.412415,500.124165,0.020761,500.088120,4,4,
115159,500.875946,502.263458,499.439545,512.846619,0.491980,-2.811508,0.076964,0.040501,501.364868,501.031856,0.022761,501.569702,4,4,
115169,500.875946,502.263458,499.439545,511.883606,0.527408,-2.843027,-0.261312,0.043889,502.125610,501.724338,0.024089,501.569702,4,4,
115179,500.894257,501.497772,497.186279,509.817352,0.585940,-2.880806,0.014084,0.043359,502.508820,502.033489,0.024284,501.196014,4,4,
115189,497.976105,502.388214,497.186279,508.753510,0.655155,-2.905868,-0.850910,0.040630,502.655914,502.125889,0.023855,500.182160,4,4,
115199,501.016174,502.609741,497.186279,508.753510,0.738101,-2.949659,0.026053,0.039276,502.920044,502.365536,0.023858,501.812957,4,4,
115209,498.102783,502.609741,496.836853,509.384125,0.874587,-3.013939,-0.551447,0.036133,502.982727,502.418437,0.023327,500.356262,4,4,
115219,501.016174,501.187775,496.836853,512.226624,0.994207,-3.075535,-0.442398,0.034918,503.216461,502.667002,0.023371,501.101974,4,4,
115229,505.152496,501.187775,502.213593,512.226624,1.168053,-3.134164,0.378975,0.037974,503.886536,503.360783,0.024685,503.683044,4,4,
115239,505.152496,508.443512,504.827698,512.226624,1.294421,-3.172801,0.213873,0.044613,504.963379,504.445359,0.027079,506.798004,4,4,
115249,503.388672,508.631683,504.827698,515.582397,1.429955,-3.212444,0.331757,0.049723,505.946106,505.398757,0.029029,506.729691,4,4,
115259,503.388672,508.829346,498.271423,512.417603,1.549833,-3.266520,-0.380901,0.048380,506.302277,505.699268,0.029058,506.109009,4,4,
115269,504.554657,508.829346,498.271423,515.238098,1.669333,-3.319480,1.777167,0.048257,506.773163,506.137510,0.029480,506.692002,4,4,
115279,504.656982,506.200531,504.394867,515.238098,1.777098,-3.372394,1.144702,0.048809,507.313690,506.661210,0.030134,505.428757,4,4,
115289,504.665924,506.200531,504.394867,515.238098,1.831035,-3.405843,1.438559,0.048308,507.749237,507.083629,0.030480,505.433228,4,4,
115299,504.665924,509.443329,502.248962,515.926514,1.887067,-3.438532,0.740961,0.047920,508.191589,507.519906,0.030856,507.054627,4,4,
115309,504.665924,509.530060,502.248962,506.867767,1.953082,-3.499746,-0.244463,0.042332,508.084015,507.414663,0.029674,505.766846,4,4,
115319,502.659271,509.645172,505.608032,515.926514,2.040619,-3.559881,-1.343808,0.042174,508.490723,507.857590,0.030091,507.626602,4,4,
115329,502.659271,509.909515,506.863647,516.721863,2.115407,-3.627478,-0.799880,0.042355,508.931458,508.331936,0.030587,508.386581,4,4,
115339,502.659271,510.033691,505.608032,516.721863,2.193084,-3.688682,-0.135385,0.041126,509.225983,508.654733,0.030635,507.820861,4,4,
115349,503.628540,510.033691,508.914032,513.528259,2.252727,-3.734662,-2.105159,0.039966,509.515442,508.977478,0.030682,509.473861,4,4,
115359,507.565002,510.033691,508.914032,513.528259,2.278629,-3.766247,-1.215760,0.040131,509.932495,509.432820,0.031106,509.473861,4,4,
115369,508.587463,510.209381,508.914032,513.365601,2.307323,-3.771024,-1.447101,0.039983,510.318207,509.851106,0.031413,509.561707,4,4,
115379,507.565002,510.209381,511.738495,521.392029,2.307948,-3.772498,-0.581196,0.043681,511.106354,510.671341,0.032859,510.973938,4,4,
115389,502.591217,514.184692,508.772156,518.371582,2.295959,-3.770943,-0.787619,0.042652,511.435059,510.999919,0.032859,511.478424,4,4,
115399,502.591217,514.199036,511.738495,518.371582,2.273046,-3.782467,0.672654,0.042533,511.849121,511.421837,0.033125,512.968766,4,4,
115409,502.591217,516.159363,511.786011,518.371582,2.260132,-3.795727,0.531423,0.042615,512.283142,511.864410,0.033443,513.972687,4,4,
115419,503.499969,517.132019,511.818451,530.415222,2.247454,-3.790414,-0.006328,0.047957,513.270203,512.827590,0.035240,514.475235,4,4,
115429,503.499969,517.149170,511.818451,530.415222,2.237133,-3.799809,0.127855,0.051377,514.108826,513.616404,0.036487,514.483811,4,4,
115439,507.403961,518.111572,511.821014,524.523315,2.217900,-3.819736,-0.920989,0.052928,514.785461,514.275027,0.037326,514.966293,4,4,
115449,507.403961,518.111572,511.821014,518.495117,2.189814,-3.846983,1.424336,0.050358,515.044922,514.511700,0.036936,514.966293,4,4,
115459,503.259399,517.097351,515.809692,524.523315,2.180256,-3.885190,0.590818,0.049865,515.496826,514.959276,0.037159,516.453522,4,4,
115469,503.183746,517.097351,513.782471,532.602417,2.150406,-3.909013,2.558022,0.050823,516.096008,515.466021,0.037545,515.439911,4,4,
115479,503.259399,518.066895,514.792236,532.602417,2.130845,-3.921897,1.570248,0.051716,516.697998,516.033245,0.038093,516.429566,4,4,
115489,508.123688,518.082520,514.792236,519.798889,2.107098,-3.931800,1.123245,0.047903,516.814819,516.174065,0.037407,516.437378,4,4,
115499,508.123688,521.022339,514.817932,519.798889,2.099368,-3.922945,1.394954,0.045396,517.030518,516.433175,0.037079,517.308411,4,4,
115509,508.085724,521.022339,516.841492,519.808167,2.091683,-3.906538,1.025078,0.043539,517.289551,516.744150,0.036908,518.324830,4,4,
115519,506.143677,521.012512,517.879456,527.763184,2.103201,-3.895751,1.235228,0.044640,517.840515,517.349132,0.037582,519.445984,4,4,
115529,506.143677,521.012512,517.879456,527.763184,2.116172,-3.884723,-1.332859,0.044677,518.290833,517.838164,0.037905,519.445984,4,4,
115539,509.168884,523.022705,517.879456,525.739868,2.124940,-3.879034,-1.212945,0.045237,518.796326,518.378805,0.038367,520.451080,4,4,
115549,511.182922,523.046997,517.831543,525.739868,2.146747,-3.878006,-2.354069,0.045703,519.297668,518.908821,0.038785,520.439270,4,4,
115559,511.182922,523.022705,518.810059,523.681396,2.151365,-3.883743,-0.613641,0.044709,519.650330,519.282918,0.038746,520.916382,4,4,
115569,515.196838,523.046997,518.810059,530.630859,2.170443,-3.893864,-0.796965,0.048104,520.453918,520.117200,0.040023,520.928528,4,4,
115579,507.206207,523.074219,519.764587,527.656799,2.161989,-3.896804,-0.227725,0.045542,520.665894,520.325042,0.039473,521.419403,4,4,
115589,507.236542,527.070129,519.764587,529.625061,2.173256,-3.886806,-0.683234,0.045507,521.117737,520.841472,0.039821,523.417358,4,4,
115599,507.236542,527.042542,519.764587,529.625061,2.157651,-3.868730,-0.134527,0.044616,521.479248,521.256212,0.039868,523.403565,4,4,
115609,509.244263,527.042542,521.816040,529.625061,2.162684,-3.855628,0.020743,0.044961,521.961670,521.747923,0.040134,524.429291,4,4,
115619,509.244263,527.041443,521.816040,532.635193,2.149618,-3.840257,-0.156751,0.045753,522.494446,522.288882,0.040533,524.428742,4,4,
115629,509.272858,525.990295,521.946228,529.670471,2.130151,-3.823130,1.424703,0.043745,522.741028,522.527788,0.040057,523.968261,4,4,
115639,507.290649,524.972656,521.946228,532.635193,2.111596,-3.824384,0.781208,0.041340,522.925964,522.770071,0.039605,523.459442,4,4,
115649,506.277557,524.972656,521.946228,532.696167,2.059253,-3.830676,2.238139,0.038264,523.016357,522.965710,0.039032,523.459442,4,4,
115659,506.123444,524.915955,525.129578,532.794373,2.005440,-3.842381,1.297431,0.036704,523.235168,523.361976,0.039049,525.022766,4,4,
115669,505.209137,524.915955,525.129578,532.794373,1.927724,-3.857423,1.239308,0.034420,523.362366,523.681749,0.038847,525.022766,4,4,
115679,503.014679,527.768860,525.129578,531.050476,1.882817,-3.864151,-0.280098,0.031787,523.430054,524.060156,0.038818,526.449219,4,4,
115688,503.014679,530.711182,522.482788,528.142456,1.793876,-3.860876,0.951564,0.027697,523.318542,524.141825,0.037969,525.312622,4,4,
115698,503.846680,530.711182,522.482788,528.142456,1.734633,-3.841674,1.594143,0.024193,523.227600,524.229660,0.037135,525.312622,4,4,
115708,507.797852,531.381226,523.618164,534.550659,1.628450,-3.819934,0.945964,0.026334,523.694336,524.806110,0.037721,527.499695,4,4,
115718,507.797852,528.301514,523.618164,541.611206,1.572425,-3.784019,1.114257,0.029009,524.238586,525.350938,0.038200,525.959839,4,4,
115728,508.712036,528.301514,526.834045,535.622070,1.572477,-3.775638,-1.018718,0.030218,524.655579,525.786010,0.038351,527.567779,4,4,
115738,505.705139,528.297180,525.936157,537.555603,1.609705,-3.781810,-1.493937,0.029855,524.919617,526.174416,0.038365,527.116669,4,4,
115748,504.788605,528.297180,529.003845,537.555603,1.661296,-3.800267,-1.715151,0.030282,525.263000,526.723584,0.038838,528.650512,4,4,
115758,504.750580,530.436035,528.746460,539.471741,1.668296,-3.827182,-0.500498,0.031851,525.730591,527.408810,0.039686,529.591248,4,4,
115768,504.788605,531.506836,529.610535,544.384583,1.717927,-3.853392,0.280084,0.035900,526.474243,528.361213,0.041274,530.558686,4,4,
115778,505.734283,530.436035,529.610535,544.352112,1.746603,-3.889583,-0.269841,0.037985,527.052185,529.048743,0.042059,530.023285,4,4,
115788,505.734283,531.506836,531.219727,544.352112,1.849731,-3.939147,0.636021,0.040658,527.712708,529.813868,0.043043,531.363282,4,4,
115798,498.843109,530.817566,531.490540,535.219666,1.930028,-3.964150,0.540858,0.038050,527.845459,529.946041,0.042191,531.154053,4,4,
115808,498.843109,532.704956,531.219727,535.219666,2.039335,-3.961887,1.055596,0.036350,528.047485,530.161701,0.041602,531.962342,4,4,
115818,500.105133,532.013489,527.757019,543.713867,2.114897,-3.935912,0.908326,0.035222,528.292542,530.484774,0.041336,529.885254,4,4,
115828,500.105133,532.013489,523.859985,543.713867,2.194651,-3.915891,1.505194,0.030821,528.182678,530.412858,0.039950,527.936737,4,4,
115838,497.240662,530.099670,522.559631,540.567261,2.254363,-3.911936,-0.701887,0.023302,527.701416,530.002825,0.037637,526.329650,4,4,
115848,494.378937,530.099670,522.559631,536.467651,2.284573,-3.900450,1.015605,0.015141,527.077515,529.448428,0.034977,526.329650,4,4,
115858,494.378937,529.167725,526.452026,536.467651,2.321896,-3.895229,-0.016381,0.010391,526.730225,529.191640,0.033244,527.809876,4,4,
115868,494.430054,531.189331,526.452026,538.265442,2.356981,-3.900431,1.780152,0.008603,526.646362,529.222888,0.032384,528.820678,4,4,
115878,494.504608,531.269348,526.257813,540.161560,2.411910,-3.910290,1.168944,0.007785,526.646545,529.337630,0.031786,528.763580,4,4,
115888,494.504608,531.269348,524.173950,538.265442,2.461098,-3.909333,1.911794,0.004586,526.388489,529.168637,0.030395,527.721649,4,4,
115898,493.676453,528.451477,526.257813,539.938477,2.523449,-3.883982,2.044390,0.002305,526.194824,529.060078,0.029217,527.354645,4,4,
115908,492.567261,528.451477,528.031921,538.075256,2.580579,-3.854762,1.683317,0.000938,526.074341,528.999646,0.028209,528.241699,4,4,
115918,491.938782,528.451477,528.031921,539.938477,2.639709,-3.808858,1.164341,0.000740,526.062988,529.050783,0.027549,528.241699,4,4,
115928,491.938782,529.494141,528.000366,533.835083,2.692209,-3.764414,0.056748,-0.001688,525.815308,528.813551,0.026084,528.747253,4,4,
115938,492.229156,530.574829,526.007080,533.575256,2.738326,-3.700673,0.402181,-0.004456,525.507874,528.526869,0.024520,528.290954,4,4,
115948,492.229156,530.574829,524.987732,533.575256,2.782681,-3.627240,-0.885108,-0.007351,525.159302,528.210501,0.022916,527.781281,4,4,
115958,492.229156,527.589783,526.007080,536.317566,2.801692,-3.557805,-0.397406,-0.009531,524.856934,527.957166,0.021537,526.798431,4,4,
115968,495.528198,527.589783,526.131653,540.229736,2.815524,-3.475407,-0.780554,-0.009561,524.758423,527.943586,0.020883,526.860718,4,4,
115978,495.528198,526.468689,526.131653,540.229736,2.801647,-3.379344,0.818156,-0.010224,524.593201,527.842248,0.019997,526.300171,4,4,
115988,495.988373,526.468689,523.443909,534.145386,2.797608,-3.278081,0.201052,-0.015275,523.960632,527.220134,0.017648,524.956299,4,4,
115998,494.159210,526.468689,523.443909,532.097961,2.774539,-3.161668,0.826504,-0.019918,523.320313,526.597767,0.015366,524.956299,4,4,
116008,494.310883,525.405579,523.858765,530.075562,2.759509,-3.057652,-1.520787,-0.024730,522.615906,525.914827,0.012975,524.632172,4,4,
116018,494.310883,524.228516,524.319275,529.040344,2.726731,-2.935570,0.107776,-0.029170,521.902344,525.236731,0.010667,524.273895,4,4,
116028,495.468292,524.228516,527.050537,529.040344,2.699100,-2.813731,-1.352671,-0.030431,521.478210,524.872251,0.009321,525.639526,4,4,
116038,495.468292,524.113159,525.786804,530.988342,2.659731,-2.721482,-0.364909,-0.030894,521.125366,524.581894,0.008225,524.949981,4,4,
116048,497.626343,524.998596,526.986938,534.990662,2.629433,-2.629528,-0.910580,-0.027528,521.169800,524.704868,0.008341,525.992767,4,4,
116058,492.739349,521.899109,525.786804,534.990662,2.582442,-2.549077,0.480253,-0.027059,520.943787,524.512432,0.007553,523.842956,4,4,
116068,492.003510,525.588013,524.395935,526.033020,2.547085,-2.470483,-0.510090,-0.028848,520.485352,524.011790,0.005907,524.991974,4,4,
116078,492.003510,525.503723,522.211670,526.016479,2.527161,-2.387193,0.405569,-0.031333,519.935974,523.430603,0.004078,523.857696,4,4,
116088,493.105286,525.503723,520.687805,526.016479,2.531612,-2.302793,-0.502612,-0.033887,519.354431,522.834910,0.002259,523.095764,4,4,
116098,494.234558,522.449219,514.841003,526.016479,2.520338,-2.221783,-0.074912,-0.041385,518.228271,521.694133,-0.001065,518.645111,4,4,
116108,499.333771,522.449219,520.687805,529.936279,2.521536,-2.122764,-0.626789,-0.040014,517.958313,521.375201,-0.001945,521.568512,4,4,
116118,499.480927,521.375366,516.089111,527.769470,2.518145,-2.055564,-0.910618,-0.042040,517.345520,520.573648,-0.004180,518.732238,4,4,
116128,499.480927,522.189270,518.172852,527.769470,2.518030,-1.996278,-0.310463,-0.041380,516.994385,520.129197,-0.005330,520.181061,4,4,
116138,499.575317,522.189270,518.172852,525.694275,2.513352,-1.949085,-0.610715,-0.040980,516.622559,519.653771,-0.006537,520.181061,4,4,
116148,494.785278,523.097595,518.172852,516.687622,2.504689,-1.905159,0.344243,-0.045633,515.724182,518.725359,-0.009002,517.430237,4,4,
116158,497.828888,523.097595,515.334534,520.660461,2.498691,-1.866840,0.178491,-0.046899,515.134949,518.041175,-0.010700,517.997498,4,4,
116168,497.828888,521.007080,512.405457,519.636047,2.488948,-1.814948,3.091915,-0.050060,514.333984,517.077376,-0.013148,516.020752,4,4,
116178,501.886139,520.982666,512.405457,520.660461,2.502271,-1.769625,0.242736,-0.049534,513.888672,516.377567,-0.014772,516.532959,4,4,
116188,501.886139,520.982666,511.720947,526.562195,2.452622,-1.706320,2.116574,-0.045886,513.776367,516.057910,-0.015263,516.351807,4,4,
116198,501.000763,518.876526,514.821960,526.562195,2.427421,-1.664967,0.346317,-0.041853,513.740967,515.853303,-0.015412,516.849243,4,4,
116208,499.033386,517.715332,514.821960,522.617188,2.376388,-1.617001,0.778241,-0.040947,513.417542,515.410246,-0.016237,516.268646,4,4,
116218,499.033386,516.815308,515.036316,522.617188,2.381822,-1.572168,-0.902006,-0.039790,513.129578,514.998886,-0.016948,515.925812,4,4,
116228,500.152649,517.649292,515.036316,520.672485,2.379364,-1.539376,-0.241064,-0.038128,512.906189,514.628467,-0.017523,516.342804,4,4,
116238,501.218109,515.683899,512.090088,518.553223,2.382164,-1.493113,-0.633729,-0.039107,512.422058,513.956537,-0.018942,513.886994,4,4,
116248,501.218109,511.617859,512.090088,518.553223,2.350875,-1.449854,0.443102,-0.041197,511.811646,513.190135,-0.020590,511.853974,4,4,
116258,501.292419,511.617859,512.344727,518.571838,2.341317,-1.405020,0.000787,-0.041902,511.325592,512.585115,-0.021731,511.981293,4,4,
116268,504.319580,511.395416,512.344727,518.571838,2.301449,-1.349373,1.061662,-0.040423,511.061829,512.225050,-0.022138,511.870071,4,4,
116278,504.319580,514.258545,510.495911,518.570679,2.242099,-1.278022,0.572650,-0.037972,510.915039,511.988677,-0.022181,512.377228,4,4,
116288,506.346283,513.130493,509.701935,517.659485,2.183310,-1.212213,0.315344,-0.035717,510.772003,511.753372,-0.022220,511.416214,4,4,
