I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
31888.000000,314.999207,326.756348,310.298828,333.412964,0.965740,-5.279047,-0.651934,0.102726,324.053833
31898.000000,314.999207,325.921844,311.156860,333.147461,1.058002,-5.242677,0.972077,0.095649,324.337952
31908.000000,314.999207,321.213531,314.047821,333.147461,1.117516,-5.192103,0.711999,0.086937,324.379761
31918.000000,316.346680,321.213531,314.058624,331.984314,1.180123,-5.135697,0.665446,0.078424,324.355255
31928.000000,317.520477,321.213531,315.036896,331.724304,1.209045,-5.071261,-0.883644,0.071007,324.360718
31938.000000,319.657196,324.250153,315.036896,331.637665,1.263887,-5.016496,-2.329319,0.066297,324.576263
31948.000000,319.992706,325.293579,315.096375,331.637665,1.305738,-4.945925,-2.554330,0.062006,324.788696
31958.000000,321.812927,328.270813,318.178253,332.268646,1.355825,-4.869003,-1.836019,0.061473,325.352722
31968.000000,324.169434,327.290466,318.178253,334.131195,1.395965,-4.769683,-0.875626,0.061401,325.959900
31978.000000,324.604858,327.290466,316.382294,333.001038,1.436151,-4.666147,-1.513374,0.059074,326.329529
31988.000000,324.604858,327.290466,316.281403,333.001038,1.449021,-4.538826,-1.024171,0.056039,326.601593
31998.000000,323.023071,327.274384,316.382294,332.893951,1.450271,-4.419912,-1.016942,0.051734,326.709991
32008.000000,322.235168,330.015320,314.570770,332.893951,1.448184,-4.285385,1.224899,0.047512,326.784058
32018.000000,323.023071,329.893280,318.742859,336.650726,1.426055,-4.156727,1.516140,0.047109,327.216797
32028.000000,324.400482,330.015320,314.570038,339.696930,1.364903,-3.985053,1.474551,0.046152,327.587402
32038.000000,324.756256,330.434998,314.570038,338.614258,1.283607,-3.801213,0.938137,0.044450,327.870209
32048.000000,326.869202,330.434998,314.570038,338.640656,1.191215,-3.640933,0.467792,0.043347,328.198914
32058.000000,325.908813,330.434998,315.678802,338.614258,1.098139,-3.531485,0.633455,0.041602,328.449188
32068.000000,326.869202,331.969849,317.363434,338.640656,1.018572,-3.468259,0.263641,0.041412,328.845276
32078.000000,326.854858,332.616028,319.890228,340.881805,0.918218,-3.400046,-0.847215,0.042877,329.413147
32088.000000,326.854858,335.408752,323.143280,340.981628,0.816427,-3.324873,-0.679932,0.046145,330.185059
32098.000000,326.765778,334.219330,323.143280,340.981628,0.713457,-3.266725,-1.338674,0.047265,330.764130
32108.000000,326.765778,334.219330,321.662231,342.179199,0.617875,-3.189492,-0.367606,0.047126,331.222198
32118.000000,329.709930,334.219330,321.662231,343.255524,0.535552,-3.129585,-0.603559,0.048066,331.792145
32128.000000,329.709930,335.852356,323.134521,343.255524,0.460989,-3.069378,-0.042277,0.049388,332.411621
32138.000000,328.692474,336.520782,326.331207,346.415466,0.368639,-3.019576,-0.706483,0.052157,333.196228
32148.000000,328.692474,336.520782,327.542175,347.314423,0.263222,-2.974916,-0.056398,0.054343,333.947357
32158.000000,328.631958,336.520782,327.542175,348.535156,0.218548,-2.940987,0.436719,0.055555,334.617981
32168.000000,333.537231,338.234894,324.885742,348.535156,0.200619,-2.919174,0.584225,0.057594,335.387634
32178.000000,335.510773,339.141541,324.885742,347.607544,0.176687,-2.904092,-1.104520,0.059235,336.135864
32188.000000,335.510773,339.189117,330.035797,347.607544,0.147433,-2.906022,-0.383785,0.061735,336.990723
32198.000000,335.465240,341.097809,330.052704,350.649017,0.125747,-2.916780,-1.146171,0.064817,337.931702
32208.000000,335.465240,342.012238,330.052704,350.649017,0.079378,-2.924557,-0.399523,0.066531,338.759857
32218.000000,337.336121,343.072510,330.052704,350.690369,0.060663,-2.904193,-0.873383,0.068146,339.594666
32228.000000,338.336700,343.910187,331.109283,350.776733,0.036711,-2.880848,0.087562,0.069587,340.427460
32238.000000,340.332489,344.842773,329.315918,350.825775,0.003225,-2.860963,-0.219948,0.070164,341.183868
32248.000000,342.260193,344.842773,334.231567,351.791565,-0.048648,-2.841692,0.796955,0.072872,342.169861
32258.000000,342.260193,349.743561,336.475861,353.882507,-0.089141,-2.838305,-1.096284,0.077997,343.436737
32268.000000,341.178467,349.743561,336.600922,353.882507,-0.140833,-2.803909,-0.735186,0.080146,344.442322
32278.000000,341.178467,349.574493,336.600922,353.939209,-0.166138,-2.768605,-1.584271,0.080300,345.259979
32288.000000,345.221649,349.574493,337.819366,356.989929,-0.199064,-2.709591,-0.604932,0.082838,346.329498
32298.000000,347.305725,352.327911,339.684814,357.941162,-0.209185,-2.638440,-0.297525,0.086993,347.594116
32308.000000,346.413361,352.403961,340.931793,358.881439,-0.220090,-2.551616,0.494334,0.089229,348.698822
32318.000000,347.305725,353.170868,342.069336,358.881439,-0.215335,-2.469327,-0.020938,0.090673,349.742767
32328.000000,350.698486,355.138611,343.177002,360.801239,-0.185135,-2.383314,0.416949,0.094162,351.015839
32338.000000,351.531677,355.138611,343.177002,361.540009,-0.131949,-2.311683,-0.794008,0.095919,352.141876
32348.000000,352.876251,357.151428,344.315613,366.676636,-0.084724,-2.231287,0.140074,0.099935,353.522766
32358.000000,352.876251,358.152130,344.315613,366.237091,-0.011820,-2.174798,-0.423608,0.101594,354.696320
32368.000000,354.057373,359.207184,344.315613,366.237091,0.036456,-2.114491,0.046427,0.102149,355.770599
32378.000000,354.532135,360.223114,347.283569,366.237091,0.077062,-2.059960,-1.062898,0.102709,356.850861
32388.000000,357.395721,361.232483,349.307404,367.945862,0.083422,-2.011108,-0.359326,0.104831,358.100769
32398.000000,357.606171,362.196381,349.307404,368.884155,0.101684,-1.974208,0.087665,0.105546,359.224152
32408.000000,360.681427,364.187988,348.424438,368.884155,0.111397,-1.936240,1.860114,0.106329,360.361816
