flight,flight_name,axis,state,samples,duration_s,angle_err_mean_deg,angle_err_rms_deg,angle_abs_err_p95_deg,angle_abs_err_p99_deg,angle_target_min_deg,angle_target_max_deg,angle_meas_min_deg,angle_meas_max_deg,angle_lag_ms,angle_corr,angle_output_rms_dps,angle_p_rms_dps,angle_i_rms_dps,angle_d_rms_dps,angle_ff_residual_rms_dps,angle_output_help_pct,angle_p_help_pct,angle_ff_with_sp_rate_pct,gyro_err_mean_dps,gyro_err_rms_dps,gyro_abs_err_p95_dps,gyro_abs_err_p99_dps,gyro_lag_ms,gyro_corr,gyro_output_rms,gyro_p_rms,gyro_i_rms,gyro_d_rms,gyro_output_help_pct,gyro_p_help_pct,gyro_i_help_pct,gyro_d_damping_pct,gyro_d_opposes_p_pct,gyro_ff_residual_rms
5,fifth_strong_self_level,roll,large_angle,18146,111.193,0.10909934966383772,3.3199893971564087,7.74800775,13.726463349999987,-20.0,20.0,-20.992558,25.182804,29.0,0.9695425645227093,25.435994808014705,25.231919044531345,0.0,0.0,3.6412355533699023,97.87043263842187,100.0,33.652007648183556,0.9850820766560122,17.057396618366067,30.815126250000002,76.80023104999992,24.0,0.8233965955911959,71.55051093958512,71.64106236850856,1.4935814407045425,0.6901524369661834,99.89725440949826,100.0,46.526628232205034,59.92557715674363,38.32249531577207,2.461060123161611e-06
5,fifth_strong_self_level,roll,stable_hold,101222,139.911,-0.17093884635751122,1.699367149016593,3.1995108,4.181815,-20.0,20.0,-20.992558,25.176945,0.0,0.9603973275107204,12.858627882096073,12.915189638241792,0.0,0.0,1.5547673413706253,98.06242070540472,100.0,32.46606334841629,-1.7750074343620952,12.625406099599747,23.64273195,31.47514733,41.0,0.5408339929110567,47.336981634953176,47.64734186003782,1.6252098357586602,0.8631908880690582,99.86035670647185,100.0,49.2530110585167,59.20120871741652,40.25310703206812,1.6362799346769193e-06
5,fifth_strong_self_level,pitch,all_active,108064,139.911,-0.006313959625777304,1.8055967559202468,3.9002577,6.760930649999985,-20.0,20.0,-20.271112,18.664755,80.0,0.9783530705999137,13.627917967160245,13.361416206153965,0.0,0.0,2.256282813316905,98.02054599067822,100.0,36.2611073137389,0.37350119457913833,10.31516509430739,20.74968304999999,32.14062009999997,32.0,0.8506191499350942,93.30853717028836,95.14975438593804,7.307614583172525,1.5090275355256402,96.76893705646405,99.86790342486887,49.933469608145636,59.62157369961501,29.55193218833284,2.1474637385093486e-06
5,fifth_strong_self_level,pitch,quiet_center,48541,139.911,0.11150166148204614,1.121631149075501,2.225803,3.410817,-0.5,7.5,-5.82951,11.467121,15.0,0.5413145556102285,7.912951273659737,8.300070728580224,0.0,0.0,2.0923840039209556,98.47887086225448,100.0,35.97222222222222,1.1826891484930266,9.040350616291118,18.421345,28.529939199999994,5.0,0.4612255944572605,124.12047215179882,127.55790233401048,7.187512431053658,1.5449151947584883,97.78633301251203,99.73264891455459,51.16885894556732,59.754037635205215,25.93271667250366,2.308605511595751e-06
5,fifth_strong_self_level,pitch,rapid_step,88855,127.256,0.01042104538855439,1.9575508820232561,4.208434,7.099703,-20.0,20.0,-20.271112,18.664755,80.0,0.9859452463306941,14.8886011353144,14.485876725872014,0.0,0.0,2.173203131514821,97.67409519173938,100.0,35.95544726766447,0.21863063314388612,10.958642151613896,22.00416110000002,33.72930962000015,32.0,0.8639474428354043,60.41672287154459,59.852178229120476,7.090271671793277,1.5352788928822425,96.25333788187133,99.83884059334895,51.78628145255209,59.51921220312801,31.9171684204603,1.995586260739709e-06
5,fifth_strong_self_level,pitch,large_angle,20812,85.628,-0.31391834715548717,2.292089452804762,4.5888826,8.149562939999988,-20.0,20.0,-20.271112,18.664755,41.0,0.9387946281338033,17.530620256043992,16.96146216724207,0.0,0.0,2.515160781958688,97.83585735222276,100.0,39.87577639751553,-0.3245995858158755,11.355830119339558,21.647722350000002,32.297927259999966,0.0,0.8305883390051664,57.309848981726866,56.7791506275598,7.94023093112149,1.4187096743289749,95.71108343711083,100.0,45.34993773349938,59.306590935983905,33.75456467422641,2.0330726956167084e-06
5,fifth_strong_self_level,pitch,stable_hold,101099,139.911,-0.019332741134927157,1.3193295939093639,2.8258648999999996,3.9905918400000036,-20.0,20.0,-20.271112,18.664755,14.0,0.9658546692739358,9.628341435257513,9.76303917396433,0.0,0.0,2.0138226491082554,97.95070279079242,100.0,34.45181428014046,0.32795894250190405,9.107966738883217,18.153959299999983,26.42331590000008,28.0,0.7053121555047216,92.32767224797155,94.36698097834707,7.328420042375069,1.500630462132185,96.63633828708342,99.8709064433176,49.60084272273802,59.546879080699924,29.158547562290426,2.0130043329062326e-06
6,sixth_heavy_smooth,roll,all_active,70689,92.896,-0.1271041156474133,2.2144857852320685,4.527739,7.492368,-20.0,20.0,-20.843557,19.420561,106.0,0.953955795449995,13.869773203960031,13.7298114418746,0.0,0.0,1.4624057237325234,98.66745675015537,100.0,27.952453987730063,-0.7715867021743128,10.602364655709936,20.182495399999997,32.67900755999995,46.0,0.8132578739704488,44.278251040257025,43.57921433605463,8.134015206985854,0.6636946090181295,94.7182424572615,99.95729830812951,46.71417843417313,59.11789838084178,40.83945168272291,1.6167298614442937e-06
6,sixth_heavy_smooth,roll,quiet_center,40604,92.896,-0.5589404022510097,1.6642523256167185,3.4946580499999995,4.721718060000005,-5.651165,2.199437,-8.966187,7.165835,71.0,0.537527846149045,10.330295147762119,10.318364069188227,0.0,0.0,0.9901093325932173,98.97808019685138,100.0,23.368740515933233,-2.4809196860407843,9.739944309256725,18.531924749999998,28.37965634000001,36.0,0.49379245990101867,40.35943971574736,38.823380439106636,7.757023375035451,0.6593090830913253,95.41167148079037,99.94887656246007,50.56363589887785,58.876781910535804,44.71234361146685,1.4897773352770056e-06
6,sixth_heavy_smooth,roll,rapid_step,57358,83.071,0.01185455282610969,2.373915025502618,4.809087349999996,8.02272709,-20.0,20.0,-20.843557,19.420561,106.0,0.9698642763482715,14.869000087512362,14.718272705114783,0.0,0.0,1.6181586534195072,98.38778866089942,100.0,27.735163504238997,0.14046696832176822,11.007766408724532,21.82300855,34.406539480000006,46.0,0.8415861760141935,47.29084298896288,46.58637138690686,8.514708438726618,0.6708024928299955,94.0627959495884,99.94718438114664,48.788883222845485,59.21912114014252,36.0193870079152,1.70873769520813e-06
6,sixth_heavy_smooth,roll,large_angle,7259,70.488,0.7201135272076044,4.007005137944148,8.501996,14.7715466,-20.0,20.0,-20.843557,19.420561,33.0,0.9255585341149041,24.837683677580955,24.84343112617936,0.0,0.0,2.3625023766688633,99.29137140475198,100.0,37.117903930131,3.39587794062543,12.951937989052647,23.746425199999997,43.57491058,2.0,0.8587793018232568,54.02192290200099,55.693335906553344,10.112860261979824,0.6190381893915352,93.41992577790465,100.0,32.343705395375395,58.237166732988456,38.44882215181155,1.9400719886510654e-06
6,sixth_heavy_smooth,roll,stable_hold,67544,92.896,-0.04422562297169252,1.735584392655205,3.6858379999999995,4.914372,-20.0,20.0,-20.843557,19.420561,20.0,0.9175598743466817,10.743550367024545,10.760622890339691,0.0,0.0,1.244778012404897,98.62837418436709,100.0,27.161997563946404,-1.0364747648791899,9.469989665510223,18.132285449999998,27.483172319999976,42.0,0.674603884922728,39.769057749726905,38.85635731183299,8.110797422353246,0.6584454182953938,94.54020771284394,99.96913627876113,46.93909044613509,59.02165381596565,40.717162146156575,1.4697843041200467e-06
6,sixth_heavy_smooth,pitch,all_active,70689,92.896,0.25974433419626813,1.9454709110454171,3.734956999999971,6.862763719999951,-20.0,15.0,-19.362312,15.275863,101.0,0.9775485058144102,12.218193542936584,11.867372727076232,0.0,0.0,1.3059166270105413,98.40260750833198,100.0,27.2508038585209,1.8799984955367874,9.536164013594767,16.9123068,25.89185419999995,32.0,0.7739888212959082,46.963656155582676,47.02816650382747,6.4099646741463605,1.7116229738221427,87.5604349831154,90.63982981508755,58.475773939691464,59.00842760610432,27.055128803632815,2.1229685409095377e-06
6,sixth_heavy_smooth,pitch,quiet_center,50040,92.896,0.4738631162070343,1.3837609851153487,2.447681,4.069985,-0.5,7.498485,-6.471907,10.40545,59.0,0.7255930967867064,8.85900116318035,8.440942571196707,0.0,0.0,1.0368473111572651,98.46237299451295,100.0,20.804953560371516,2.9963299193045563,9.576794879869079,16.900985249999998,23.612674170000002,17.0,0.3816519243638321,46.82184416574582,46.988778475766644,6.345456133489023,1.8275310158992648,84.05580887142527,86.79372150196465,63.3754281271669,58.91591809406908,25.63749000799361,2.2806049780063446e-06
6,sixth_heavy_smooth,pitch,rapid_step,49301,85.331,-0.018133675239853167,2.1195682391387307,4.416569,7.648156,-20.0,15.0,-19.362312,15.275863,101.0,0.9831570651285365,13.145872470261327,12.92936610521251,0.0,0.0,1.421093479343418,98.03204238677937,100.0,28.515046867291566,-0.06688898257641838,8.999097594427841,17.443925999999998,28.813625000000002,31.0,0.8592343683879327,45.57228865698578,45.13395456245455,6.077045346327833,1.4766566374166372,95.39376564472305,98.7698166491945,51.34892278727455,59.01314965560426,29.571408287864344,1.7085400624930116e-06
6,sixth_heavy_smooth,pitch,large_angle,5111,63.283,-0.6909828125611427,3.4940228702217135,5.720186,14.449588,-20.0,3.5,-19.362312,-2.489262,89.0,0.8697685229574782,21.21781817734713,21.31353922988916,0.0,0.0,1.9710663108446276,99.08910891089108,100.0,35.648148148148145,-1.468163848366269,8.696627165477059,16.6903965,25.615372699999988,0.0,0.9115465677570779,43.84597033925444,44.352797771133716,6.962595006605548,1.3791868853765679,95.29217427214537,100.0,39.727441668387364,58.75991348233598,30.189786734494227,1.594109681797666e-06
6,sixth_heavy_smooth,pitch,stable_hold,68466,92.896,0.17276776636578736,1.541676327354291,2.926044,4.47718,-20.0,15.0,-19.362312,15.275863,25.0,0.9498584985337195,9.693561754065342,9.404225902713215,0.0,0.0,1.1526568676147566,98.36393989983306,100.0,26.12159329140461,2.118494454663629,9.133920646346136,16.89078575,22.64839400000003,30.0,0.6205236644308164,45.20630458371154,45.168574750969846,6.416382545068771,1.7215398976541467,87.22190618225427,90.33686443935363,59.10425731461694,58.93628721816325,26.820611690474106,2.093615701582344e-06
7,seventh_balanced_candidate,roll,all_active,114099,153.57500000000002,-0.1862916741426305,2.5702613696042462,5.435712,9.533993760000056,-15.0,20.0,-14.803818,19.499376,94.0,0.9394680787726376,14.704058327479428,16.706698762335147,0.0,0.0,7.847671063399486,97.88077795141868,100.0,36.28784554629224,-0.4119402780304821,11.52697369628398,22.158127999999984,41.56214614000007,45.0,0.8119245907187189,48.95645149794297,48.91772581901826,2.271280419512191,0.9617630308139625,99.49662121892851,99.99083098759432,54.69499280232526,59.453016356532686,37.62083804415464,1.7259197874012812e-06
7,seventh_balanced_candidate,roll,quiet_center,65644,153.57500000000002,-0.5714647990981657,1.9517606443832938,3.484274,5.254586649999997,-5.791626,2.2,-10.302481,12.199756,30.0,0.5551197419680944,9.468641735448001,12.686443858316178,0.0,0.0,7.7135088461834975,97.91891206492107,100.0,33.65253077975376,-1.6904167379806228,9.234979957606724,18.066430949999997,29.397756619999996,17.0,0.4639160162021172,39.84936565099053,39.871837851501,2.0157030908798794,1.0804280724785844,99.6122979721429,99.9840451840388,58.287729151044246,59.30038867295947,39.19931753092438,1.4112158128545331e-06
7,seventh_balanced_candidate,roll,rapid_step,83811,144.154,0.06106345138466309,2.8097298948452223,6.241694,10.45085,-15.0,20.0,-14.803818,19.499376,94.0,0.9546152192058802,16.6906983902189,18.26324430622251,0.0,0.0,8.27795131918178,97.29239443525158,100.0,37.5805651958354,0.4938350849411176,12.624997493051705,24.760748,44.80387389999997,44.0,0.8389142926747076,53.025462548283166,53.04780069750478,2.380716699186448,0.7984836684529697,99.45035040161898,99.98750796367317,50.685188192527264,59.726162366011515,34.952452542029086,1.8757983031931515e-06
7,seventh_balanced_candidate,roll,large_angle,12235,131.622,0.9003629145075602,4.551833895761346,10.804488399999995,13.65032,-15.0,20.0,-14.803818,19.499376,19.0,0.8430500082749774,25.606706270135227,29.586920358771824,0.0,0.0,14.945824158406467,97.33355279400872,100.0,45.633187772925766,-2.445991247731917,16.31341588028528,29.77206169999998,54.694491619999766,0.0,0.7815493755002253,69.20122303748751,68.5163434323669,3.232714508070076,0.7500024811378301,99.3627368774107,100.0,58.54435686734865,59.711808809746955,38.68410298324479,2.4470026199973706e-06
7,seventh_balanced_candidate,roll,stable_hold,106442,153.57500000000002,-0.15073767375659983,2.0452289504713788,3.623365,6.183374,-15.0,20.0,-14.803818,19.499376,8.0,0.9169094394315751,10.269792004081568,13.293987990585906,0.0,0.0,7.855712773270981,97.79642926450612,100.0,33.60774818401937,-0.7035862922342685,9.68319896086877,19.382828749999994,30.618912369999965,37.0,0.6324145283213989,41.38710915293107,41.311405544764554,2.239327631023346,0.971568165389063,99.48381504029001,99.99014914199027,55.071221703410366,59.33429604952746,37.38749741643336,1.476623683916662e-06
7,seventh_balanced_candidate,pitch,all_active,114099,153.57500000000002,0.051879114102665234,1.8036289459559147,4.093109,7.370757920000001,-15.0,15.0,-17.722296,17.255629,91.0,0.9699165003352436,11.38277209542368,12.084313613308105,0.0,0.0,4.909312681032402,97.85860956292169,100.0,36.15328994938539,0.43300219274489693,8.727816699529946,17.069053099999994,26.965664280000002,32.0,0.8027191641856858,42.991675581492004,42.4124248873003,3.1529566239504163,1.5267150810509607,99.05891452881268,94.40597432733567,53.612405384997885,58.9974322010992,33.14752977677281,1.5452576168967398e-06
7,seventh_balanced_candidate,pitch,quiet_center,87065,153.57500000000002,0.14810847764314017,1.1384770677910894,2.21497,4.286139040000003,-0.499219,7.5,-5.631036,11.863963,32.0,0.7214327253060416,6.909111166145046,7.627796159875826,0.0,0.0,3.9214982611864873,97.9567394933585,100.0,34.533143264433356,0.48894743037960153,7.552223923633144,14.777935000000001,21.714480440000006,2.0,0.498432316223704,37.12899570744993,36.4979612938675,3.1590559300060703,1.5011271171339011,99.05635235972477,92.64100203508092,53.61832541912976,58.86350991684586,33.619709412507895,1.359474496556864e-06
7,seventh_balanced_candidate,pitch,rapid_step,66846,143.804,-0.09585515496813574,2.2895933389191367,5.2665635,8.094338150000006,-15.0,15.0,-17.722296,17.255629,90.0,0.9699389389299783,14.37728520935374,15.34027494279398,0.0,0.0,6.401213482413454,97.30912577517282,100.0,37.676962676962674,-0.5083695559195763,9.762348313271625,19.28599,31.80236510000002,32.0,0.8564444866964874,48.20100093086418,47.755722156665826,3.161937679355309,1.5183861527585951,98.84104400263828,99.64665975690191,50.47269072521122,58.7720903003915,30.782694551656046,1.7151826198518217e-06
7,seventh_balanced_candidate,pitch,large_angle,7656,134.222,-0.8528443286311389,3.683897064201795,8.31349,9.193345599999994,-15.0,15.0,-17.722296,17.255629,26.0,0.7842714793772896,21.40411931190436,24.682109700976966,0.0,0.0,12.498882412603175,96.50238473767885,100.0,44.17910447761194,3.3558035262539185,12.653946210988765,24.636355,36.612772299999996,0.0,0.8204953580139962,62.84223703970607,62.00433767029723,3.08069701667277,1.4519691616482628,99.10532736884913,100.0,59.02128236410466,59.07580313340719,32.13166144200627,2.1541617273681585e-06
7,seventh_balanced_candidate,pitch,stable_hold,109921,153.57500000000002,0.03289909262106423,1.4456314200005962,3.038909,5.076482,-15.0,15.0,-17.722296,17.255629,26.0,0.9470420901596694,8.570065878767679,9.68573025807503,0.0,0.0,4.909554771177455,97.78300942649905,100.0,35.35250699923645,0.5503309158941422,8.136968658181582,16.109828,23.82969060000001,29.0,0.6603076840384224,40.139606695494805,39.49856007819099,3.1671149180326834,1.5241155784228813,99.04292482174475,94.18576829209935,53.864191032205575,58.871383692033575,33.119240181584956,1.4521601237413985e-06
8,eighth_more_i_less_ff,roll,all_active,144327,195.608,-5.374885503059374e-05,2.828461322365514,6.031241599999999,9.829887,-20.0,20.0,-19.550959,21.907043,96.0,0.9663537715182662,18.06132566988914,18.10215276684685,0.0,0.0,3.8041252874041396,96.78343858451385,100.0,31.3385269121813,-0.058629334746790315,13.22533884952518,27.989626099999967,45.897998019999996,42.0,0.834490947007819,55.6343796635657,55.46280076031506,4.9533070100742025,0.5558435260065636,97.53887507948437,98.72391467714897,51.60919706341407,59.66834528714584,36.30020716844388,1.9534374879930203e-06
8,eighth_more_i_less_ff,roll,quiet_center,68409,195.514,-0.4097256342147963,1.7795373359426871,3.902651,5.149126399999999,-5.777521,2.2,-11.288321,9.840647,19.0,0.6419973927669927,10.833329757992285,11.389039131892684,0.0,0.0,3.8518007360403987,95.61481258919852,100.0,26.17477328936521,-1.8922375434226493,10.71022151529952,22.795679999999994,35.17997959999998,17.0,0.4171750811206733,45.896491529678656,44.88137064096734,4.558836388443826,0.5306399971065491,97.57593413164471,97.30761564526763,60.0404777602306,59.20331769071265,35.654665321814385,1.6634666468644219e-06
8,eighth_more_i_less_ff,roll,rapid_step,123369,193.828,0.06470127722523485,3.0254274901423495,6.4169851999999965,10.224981,-20.0,20.0,-19.550959,21.907043,96.0,0.968712944025314,19.33858692805084,19.362736267234308,0.0,0.0,3.9282633240450835,97.38953817467453,100.0,32.25744843391902,0.4771401987776508,13.951313802676761,29.81338179999998,47.11103147999999,42.0,0.8445272270122578,58.52159262812735,58.51315163921246,5.022660754374661,0.5640184090658521,97.4317341925227,99.63382973505509,49.37970926250095,59.85668151710157,36.17197188921042,2.0454552946217247e-06
8,eighth_more_i_less_ff,roll,large_angle,23958,177.077,0.9729444690291341,4.178044982109454,8.5128032,14.008222710000004,-20.0,20.0,-19.550959,21.907043,7.0,0.9381342117375401,26.83686538837788,26.73948834006278,0.0,0.0,3.8525128429027675,98.5097310761177,100.0,34.32465923172243,3.1652082468069116,17.863332983372043,37.76479809999999,57.40196001000001,13.0,0.7740553021362969,74.21733926097455,75.02599511601014,5.3626762834743325,0.5837417319955007,97.8273885895133,100.0,38.769138653665216,59.4889846452631,39.57759412304867,2.5642670293584545e-06
8,eighth_more_i_less_ff,roll,stable_hold,130226,195.514,-0.03765302655383721,1.9233802909645477,4.13858825,5.289796,-20.0,20.0,-19.550959,21.907043,3.0,0.9469352942527739,11.799648518356076,12.309634067257925,0.0,0.0,3.773005859138299,96.58327670401567,100.0,28.024316109422493,-0.577167137706756,10.850024165922555,22.805914,33.73992875,33.0,0.6313170984083396,45.99027705490268,45.517466624190334,4.954773103459543,0.5410209072690544,97.38583613087684,98.58971681899224,52.72178228954174,59.236478358564646,35.52746763319153,1.6523850709091475e-06
8,eighth_more_i_less_ff,pitch,all_active,144327,195.608,0.017208482231321934,1.91778764282089,4.284154099999979,7.115407,-19.379999,20.0,-18.698914,21.273748,87.0,0.9747874011753216,12.648736451840348,12.657398271056667,0.0,0.0,2.835790678331357,96.40708495069336,100.0,31.569595261599208,0.21504971043533092,10.019259890128849,19.19819539999994,34.01843997999996,31.0,0.8239676846980336,49.27709378420555,48.726035241386136,5.113877127722169,1.1135811376914913,97.53149684116515,99.93997115687293,50.49230971954818,59.64368572318987,29.426233483686353,1.7606212791310626e-06
8,eighth_more_i_less_ff,pitch,quiet_center,112111,195.608,0.04398528291603858,1.0762915049505923,2.436502,3.9339965999999973,-0.5,7.498209,-16.331917,17.072748,45.0,0.7811999848302142,6.862323178928974,7.10352386157287,0.0,0.0,2.344849855341181,96.04873355623505,100.0,28.914317610940554,-0.19753905850451786,7.812066052773085,15.705072000000001,25.109705899999952,16.0,0.5128722310238403,38.593112582519325,38.12028038047167,4.912038496836369,1.1028596992950173,97.44039104610516,99.93747809365023,49.9692126976308,59.58128986851072,28.168511564431682,1.4223861577315112e-06
8,eighth_more_i_less_ff,pitch,rapid_step,101968,193.828,0.05158941104071866,2.252254744855928,4.949157,7.87194759,-19.379999,20.0,-18.698914,21.273748,87.0,0.976301053928199,14.854049669286365,14.864881104026612,0.0,0.0,3.21724006750803,96.91462816002618,100.0,33.18463444857497,0.3670795628138239,11.197141560688733,21.76205415,37.21898006000003,31.0,0.8465195359342229,55.026645896102686,54.4531126482948,5.100353315049585,1.1075790432935773,97.75290172814032,99.91539850399793,50.70208924426103,59.43714045948214,30.691001098383808,1.9480795984802685e-06
8,eighth_more_i_less_ff,pitch,large_angle,8095,176.561,-0.3228350933909821,4.188842021349179,8.3760737,14.436201379999957,-19.379999,20.0,-18.698914,21.273748,43.0,0.9747655247803747,27.865566836487847,27.646356892383903,0.0,0.0,4.2121770774095735,98.49277528649726,100.0,37.35294117647059,1.3020872805435455,16.04556125210581,30.119320799999986,58.371682999999955,7.0,0.8394048776117858,79.26236503356216,78.623251755804,6.368271056335773,1.1898810613901378,97.14175852345552,100.0,50.589592412202,58.923685010641535,34.66337245213095,2.8448234357772656e-06
8,eighth_more_i_less_ff,pitch,stable_hold,136952,195.608,0.0007508624116478712,1.3726895571642093,3.1825436,4.609405569999999,-19.379999,20.0,-18.698914,21.273748,20.0,0.9533830405770791,8.780672750769998,9.059750969461044,0.0,0.0,2.722911940938046,96.24052598641768,100.0,30.677714042914804,0.0419868406156902,8.20300508712707,16.55400655,25.526208429999922,25.0,0.6925019186861793,40.644480176978114,40.070957026341816,5.09034015330035,1.1043581341418707,97.43732461327953,99.94897840859018,50.362949047983484,59.503754727668046,29.0284187160465,1.4815073047025325e-06
9,ninth_soft_undertuned,roll,all_active,146884,190.96800000000002,0.02055972540235834,2.942845361946486,6.266147,9.877857,-15.0,15.0,-18.733719,18.717268,127.0,0.9190472900289927,14.639188840566286,14.714226785571212,0.0,0.0,3.8789798902109616,95.94811372939485,100.0,32.83881934785968,0.7762471685956265,12.119947925156746,24.579424750000005,39.07336310000008,58.0,0.741235406981339,39.451589329719305,39.21306988287647,2.0596458525382535,0.353768479997662,99.31616429046736,99.97876286616358,52.97886197278815,59.73662802521863,37.20691157648212,1.459636387537602e-06
9,ninth_soft_undertuned,roll,quiet_center,73809,190.96800000000002,-0.8990869195491064,2.140039688206198,4.190543999999996,6.097717679999999,-5.785412,2.199135,-11.622019,9.985221,47.0,0.606565926406653,10.605361927738551,10.70019836752718,0.0,0.0,5.134417930209101,93.23230654884796,100.0,34.94729907773386,-1.7351984967280416,10.232600690574403,19.157743999999997,32.13819043999999,20.0,0.4577167159530461,34.11813773060591,33.90852487808643,2.149308810911834,0.3921976678041858,99.22708039492242,99.98166431593795,50.674188998589564,59.367528120256985,38.62266119307943,1.2925781632848464e-06
9,ninth_soft_undertuned,roll,rapid_step,124249,186.269,0.18054700427367626,3.120069059653904,6.623105,10.18218,-15.0,15.0,-18.733719,18.717268,127.0,0.9289533933259895,15.542142371918368,15.600345292488864,0.0,0.0,2.337766390788321,98.19526748130288,100.0,32.47145735392881,1.0810877259696254,12.665171214491453,26.241944999999998,40.192526800000024,58.0,0.7600046034371235,40.669996064074645,40.52013698580211,2.0400414003422047,0.3178608919104891,99.27134457863616,99.97487395098746,51.37858255582171,59.96748461952326,35.777350320726924,1.494599894170843e-06
9,ninth_soft_undertuned,roll,large_angle,12788,161.099,1.6400976976071318,5.0285811629021415,10.183777,13.054766789999995,-15.0,15.0,-18.733719,18.717268,9.0,0.8614941323622222,25.22629994036935,25.142905802794566,0.0,0.0,1.6607873866002356,99.35580171262471,100.0,30.403800475059384,4.555286591101032,18.811678423504013,40.8988327,51.35960797999999,4.0,0.695847311424144,60.4620550490283,60.1973720417961,1.6737779361541059,0.321359982323818,99.87214319961643,100.0,56.92024932076075,61.984851860102474,40.45198623709727,2.1980278076989866e-06
9,ninth_soft_undertuned,roll,stable_hold,138466,190.96800000000002,0.03329435850678144,2.3488619507517936,4.738585,6.417551350000006,-15.0,15.0,-18.733356,18.653936,47.0,0.8772336095020244,11.58351231301778,11.744309720369676,0.0,0.0,3.939867407796482,95.76044106095422,100.0,31.64179104477612,0.6673909715886934,11.049025113775176,21.64831975,34.85306925000004,49.0,0.6070312436102064,36.17553186031384,35.937058169641446,2.0548435277223365,0.355089876855541,99.30202472998586,99.99022232919161,52.94533529889588,59.66438378395923,37.094304739069514,1.3481550321587725e-06
9,ninth_soft_undertuned,pitch,all_active,146884,190.96800000000002,0.016469403311456677,2.0583783596004546,4.975605,7.543226,-17.619999,15.0,-14.643823,15.27293,113.0,0.9582002937874018,10.834981154824149,10.703567049306306,0.0,0.0,1.7155399168343082,98.71070528702073,100.0,30.29535864978903,-0.17236088731924512,9.203578133491554,18.351326350000036,29.104261870000013,40.0,0.7355955779755332,49.363425628264125,49.868403353009775,5.168888463162335,0.8446426919414309,95.7579596743426,99.97624515005147,50.405632058969616,60.21247813612042,31.74954385773808,2.4007603441380004e-06
9,ninth_soft_undertuned,pitch,quiet_center,117593,190.96800000000002,0.12962048672114834,1.3394019467540028,2.728527,5.072016,-0.496564,7.43306,-6.578603,14.110449,49.0,0.7103235463257696,7.17993417321892,6.964889815693216,0.0,0.0,1.597776420451824,98.83064125272072,100.0,28.642646725583504,0.060479139948806465,7.7176324539289105,14.514332199999998,23.19307376000003,9.0,0.4729303950127128,48.877778609783945,49.466372398144436,5.023421374928126,0.868889474348636,95.55935175393404,99.98915371891862,50.85098113650949,59.99524139124416,31.282474296939444,2.5243214986888334e-06
9,ninth_soft_undertuned,pitch,rapid_step,100832,186.269,0.020472397076324953,2.4239986663028534,5.686212399999996,7.951886,-17.619999,15.0,-14.643823,15.27293,113.0,0.9612813241564905,12.605952276629425,12.60479259549228,0.0,0.0,1.5800104047277845,98.44802461964885,100.0,30.230553759965524,-0.0935550743811487,10.098026202947048,20.865284149999983,31.645542960000004,39.0,0.7754536274847077,41.578950497748956,41.40607948949906,5.409090709652485,0.7479042996702436,95.59876103972206,99.96546816792934,51.00456238750994,60.29153084445538,30.843383052999044,1.6853597716666972e-06
9,ninth_soft_undertuned,pitch,large_angle,5555,138.934,-2.3895647852385236,4.72152951984135,8.866097,9.83761752,-17.619999,-0.225254,-14.643823,0.247529,92.0,0.7611739765396147,24.73803578405569,24.55195257988299,0.0,0.0,1.7013962927767914,99.00181488203266,100.0,39.130434782608695,-1.0214130487848785,11.729741082636396,23.29685910000002,32.189490200000016,0.0,0.8462223301874947,44.38556712944003,44.57301554672773,6.331085393388598,0.6830388985249124,95.13706346226061,100.0,43.240705970709726,61.45692377086153,35.55355535553556,1.5816795411134743e-06
9,ninth_soft_undertuned,pitch,stable_hold,141503,190.96800000000002,0.050430655102718665,1.6926223874683166,3.9173661999999965,5.867391020000004,-17.619999,15.0,-14.643823,15.27293,54.0,0.926272381858999,8.911982409454101,8.801636056257498,0.0,0.0,1.6933600111338545,98.68710886785021,100.0,28.622096116332685,0.02004685531048807,8.423557294294879,16.625729999999994,25.774992780000023,36.0,0.6392346718164564,47.93586179050257,48.40790810222756,5.135874094302084,0.847048797293502,95.69528741739697,99.99101937569694,50.86850120864236,60.16451549381501,31.624064507466272,2.3871977513922463e-06
10,tenth_strong_angle_ff,roll,all_active,106704,140.796,-0.03231051914642375,2.4117784618865135,5.466743,8.99682924000001,-20.0,20.0,-20.80369,25.272381,88.0,0.9633661506066676,19.117934793703764,19.776582864895744,0.0,0.0,6.967383048571505,96.74832312627588,100.0,34.168336673346694,-0.14455782988454027,13.9620243478293,27.874335599999988,49.08881151000003,43.0,0.8864789454157582,57.687538101972756,57.67221122120484,1.9665082653378925,0.7131277600466962,98.37906703253626,98.75539004312034,48.912191297530384,60.308469255442574,35.86557204978257,2.0417716654315473e-06
10,tenth_strong_angle_ff,roll,quiet_center,57614,140.556,-0.3439252264553755,1.433584164616309,3.135481,4.340070630000001,-5.8,2.2,-9.725273,8.072245,30.0,0.6712187638235981,10.34253742653411,11.755389739983709,0.0,0.0,5.632665166657854,97.4267372696939,100.0,30.220994475138124,-1.0852266284410037,10.730977109900483,23.775195099999994,32.395016399999996,26.0,0.40259770835767167,43.07408440770547,42.8102106947163,1.970564521466248,0.7244677741829612,97.30744006412591,97.69729650950958,52.83101362675799,59.828317408410406,33.63418613531433,1.5555853787121335e-06
