I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
0.000000,0.000000,0.175427,-26.832142,-13.432090,4.507338,12.942059,0.000000,5.320454,0.000000,1.753664,0.528079,0.791408,1.269827
25.000000,-88.000000,9.862749,-50.243950,1.449355,113.540649,12.328355,0.000000,2.172575,0.000000,1.687417,0.453633,0.414966,1.268048
0.000000,-18.000000,-1.686069,-12.480178,13.466923,50.038792,10.190034,0.000000,0.871844,0.000000,1.436932,0.429124,0.259401,1.296933
0.000000,0.000000,-1.686069,-12.480178,-66.554024,10.002681,8.872451,0.000000,0.932253,0.000000,1.284146,0.365172,0.267209,1.284779
109.000000,2.000000,56.350330,0.168439,-20.989265,37.843712,10.777002,0.000000,0.090505,0.000000,1.519158,0.337145,0.166254,1.260221
-5.000000,79.000000,-2.159994,39.907333,14.135946,-65.044525,10.139627,0.000000,1.382988,0.000000,1.448757,0.298057,0.322182,1.259935
0.000000,0.000000,-2.159994,39.907333,23.143833,4.744310,10.515397,0.000000,1.240490,0.000000,1.500158,0.272905,0.305826,1.275335
-1.000000,-11.000000,2.660825,-6.041564,-57.288246,88.576157,10.546658,0.000000,1.578557,0.000000,1.510238,0.112152,0.347341,1.236079
83.000000,-4.000000,47.562801,-1.785654,-93.468163,-19.172876,11.118245,0.000000,0.791436,0.000000,1.585499,0.005191,0.253362,1.158314
0.000000,0.000000,47.562801,-1.785654,-121.800148,-32.494148,10.608937,0.000000,-0.896327,0.000000,1.530748,-0.031665,0.050292,1.124396
19.000000,-22.000000,16.562807,-9.584249,-69.501892,140.875839,11.556303,0.000000,-3.288755,0.000000,1.651365,-0.153004,-0.238772,1.121865
0.000000,0.000000,16.562807,-9.584249,-59.826439,99.636963,9.997635,0.000000,-5.058415,0.000000,1.470324,-0.298670,-0.454166,1.128172
0.000000,0.000000,16.562807,-9.584249,-47.016712,13.362161,7.652988,0.000000,-6.365393,0.000000,1.193558,-0.394119,-0.614823,1.118566
74.000000,-12.000000,44.963661,-8.778330,-72.809998,-29.876753,8.693531,0.000000,-7.504571,0.000000,1.323639,-0.445724,-0.756027,1.071673
0.000000,0.000000,44.963661,-8.778330,-123.778999,-105.793701,8.923055,0.000000,-8.687987,0.000000,1.356536,-0.421357,-0.903250,0.940334
0.000000,0.000000,44.963661,-8.778330,-39.723274,-126.085518,10.251871,0.000000,-10.787941,0.000000,1.522145,-0.306518,-1.161717,0.796412
99.000000,-9.000000,53.206257,-0.640733,6.168479,-57.868855,14.930792,0.000000,-11.617534,0.000000,2.092574,-0.225193,-1.268239,0.643990
0.000000,0.000000,53.206257,-0.640733,7.049022,-92.572571,16.608261,0.000000,-11.932716,0.000000,2.303835,-0.177183,-1.313220,0.503393
0.000000,0.000000,53.206257,-0.640733,19.510334,-45.844810,18.071571,0.000000,-11.820640,0.000000,2.490275,-0.233066,-1.306863,0.349668
0.000000,0.000000,53.206257,-0.640733,24.216841,53.250439,19.335938,0.000000,-11.507949,0.000000,2.653601,-0.283967,-1.276245,0.201518
26.000000,-6.000000,18.844959,12.530571,-65.219482,138.453888,19.375895,0.000000,-9.552468,0.000000,2.670021,-0.402610,-1.047319,-0.006222
0.000000,0.000000,18.844959,12.530571,-118.142929,137.469406,17.487181,0.000000,-9.882313,0.000000,2.453868,-0.381817,-1.092830,-0.194727
-95.000000,102.000000,-45.054768,71.451813,-34.213493,53.654881,11.860479,0.000000,-7.293690,0.000000,1.785780,-0.290716,-0.786571,-0.353635
0.000000,0.000000,-45.054768,71.451813,21.132122,35.705727,10.041782,0.000000,-8.671221,0.000000,1.573561,-0.161155,-0.957078,-0.423597
-9.000000,96.000000,-11.522517,65.253128,16.093182,-5.121906,7.473458,0.000000,-4.044434,0.000000,1.269846,0.025986,-0.404290,-0.482955
0.000000,0.000000,-11.522517,65.253128,45.148354,-34.343819,7.164729,0.000000,-3.620625,0.000000,1.237098,0.203609,-0.355605,-0.512227
13.000000,47.000000,-9.273165,32.542648,43.097565,19.389544,6.435315,0.000000,-0.510983,0.000000,1.153429,0.345712,0.017245,-0.517527
13.000000,115.000000,-9.690613,66.667961,32.772060,18.248590,5.376245,0.000000,4.122626,0.000000,1.029567,0.409772,0.575752,-0.525673
13.000000,9.000000,-7.275479,9.787997,-69.180275,68.879715,4.068363,0.000000,5.588728,0.000000,0.875062,0.400383,0.755037,-0.575509
0.000000,0.000000,-7.275479,9.787997,-35.084225,-21.407494,2.825975,0.000000,5.115932,0.000000,0.727671,0.405639,0.701371,-0.667315
17.000000,15.000000,2.193451,12.837649,91.629501,-37.940727,2.446707,0.000000,4.767612,0.000000,0.683627,0.462291,0.662433,-0.576617
