I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
44171.000000,4.019934,-2.876621,0.476581,4.000000,2.000000,-0.961325,-1.562327,0.643701,-1.747088,-0.489147,10.699883,6.288051,6.377344
44172.000000,3.986260,-2.847980,0.476581,4.000000,2.000000,-0.958415,-1.553822,0.639891,-1.748402,-0.489960,10.700524,6.288051,6.377344
44173.000000,3.948624,-2.803929,0.476581,4.000000,2.000000,-0.955900,-1.550469,0.637633,-1.749714,-0.490773,10.701170,6.288051,6.377344
44174.000000,3.908309,-2.743505,0.476581,4.000000,2.000000,-0.952186,-1.552399,0.634069,-1.751032,-0.491586,10.701809,6.288051,6.377344
44175.000000,3.870947,-2.669046,0.476581,4.000000,2.000000,-0.944498,-1.557319,0.629366,-1.752357,-0.492396,10.702441,6.288051,6.377344
44178.000000,3.807923,-2.389268,0.476415,4.000000,2.000000,-0.906793,-1.573342,0.612328,-1.756373,-0.494778,10.704315,6.288051,6.377344
44179.000000,3.803582,-2.279597,0.476415,4.000000,2.000000,-0.899102,-1.578194,0.604556,-1.757725,-0.495564,10.704926,6.288051,6.377344
44180.000000,3.805357,-2.162184,0.476415,4.000000,2.000000,-0.894248,-1.580689,0.596864,-1.759079,-0.496352,10.705527,6.288051,6.377344
44181.000000,3.815438,-2.040040,0.476415,4.000000,2.000000,-0.892152,-1.580456,0.586654,-1.760432,-0.497144,10.706122,6.288051,6.377344
44182.000000,3.831786,-1.917652,0.476415,4.000000,2.000000,-0.892338,-1.578103,0.572633,-1.761784,-0.497942,10.706702,6.288051,6.377344
44183.000000,3.849124,-1.797110,0.476415,4.000000,2.000000,-0.894580,-1.572577,0.555819,-1.763129,-0.498750,10.707264,6.288051,6.377344
44184.000000,3.868824,-1.675966,0.476415,4.000000,2.000000,-0.898141,-1.563460,0.537909,-1.764464,-0.499566,10.707808,6.288051,6.377344
44185.000000,3.891758,-1.554161,0.476415,4.000000,2.000000,-0.899546,-1.554349,0.521074,-1.765790,-0.500391,10.708337,6.288051,6.377344
44188.000000,3.957672,-1.172367,0.476554,0.000000,0.000000,-0.875159,-1.527436,0.479778,-1.769714,-0.502863,10.709839,2.726000,5.091923
44189.000000,3.972818,-1.033592,0.476554,0.000000,0.000000,-0.861368,-1.515053,0.469467,-1.770997,-0.503676,10.710315,2.726000,5.091923
44190.000000,3.982256,-0.886635,0.476554,0.000000,0.000000,-0.847132,-1.503051,0.459442,-1.772269,-0.504483,10.710781,2.726000,5.091923
44191.000000,3.985992,-0.732481,0.476554,0.000000,0.000000,-0.834389,-1.489683,0.448908,-1.773527,-0.505285,10.711239,2.726000,5.091923
44192.000000,3.985183,-0.571514,0.476554,0.000000,0.000000,-0.826505,-1.474656,0.439901,-1.774771,-0.506087,10.711687,2.726000,5.091923
44193.000000,3.978928,-0.402402,0.476554,0.000000,0.000000,-0.823972,-1.460881,0.433348,-1.776002,-0.506896,10.712130,2.726000,5.091923
44194.000000,3.966914,-0.228836,0.476554,0.000000,0.000000,-0.823348,-1.449564,0.426292,-1.777223,-0.507713,10.712564,2.726000,5.091923
44195.000000,3.949991,-0.058722,0.476554,0.000000,0.000000,-0.822521,-1.437808,0.415623,-1.778432,-0.508538,10.712989,2.726000,5.091923
44198.000000,3.859357,0.423321,0.476257,0.000000,0.000000,-0.796484,-1.371699,0.361397,-1.781952,-0.511022,10.714162,2.726000,5.091923
44199.000000,3.818786,0.575475,0.476257,0.000000,0.000000,-0.777119,-1.346661,0.336489,-1.783078,-0.511833,10.714507,2.726000,5.091923
44200.000000,3.769397,0.727801,0.476257,0.000000,0.000000,-0.753187,-1.329544,0.312207,-1.784191,-0.512628,10.714828,2.726000,5.091923
44201.000000,3.715662,0.881010,0.476257,0.000000,0.000000,-0.724138,-1.319009,0.290164,-1.785297,-0.513400,10.715129,2.726000,5.091923
44202.000000,3.662914,1.029467,0.476257,0.000000,0.000000,-0.692166,-1.310354,0.270497,-1.786396,-0.514148,10.715409,2.726000,5.091923
44203.000000,3.607543,1.175677,0.476257,0.000000,0.000000,-0.660149,-1.301895,0.253855,-1.787491,-0.514871,10.715672,2.726000,5.091923
44204.000000,3.547167,1.324876,0.476257,0.000000,0.000000,-0.629099,-1.294127,0.239426,-1.788581,-0.515571,10.715919,2.726000,5.091923
44205.000000,3.479166,1.472462,0.476257,0.000000,0.000000,-0.599901,-1.285620,0.225340,-1.789666,-0.516248,10.716156,2.726000,5.091923
