I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
9.163143,4.502011,2.818063,0.000000,-0.338168,0.345535,0.007367,-2.592633,-1.861893,17.638969,-3.000000,1.758740
8.165055,4.051706,3.278472,0.000000,-0.393417,0.344224,-0.049193,-2.649193,-1.783320,17.553432,-4.000000,4.646241
-6.991228,0.542198,2.257265,0.000000,-0.270872,0.343321,0.072449,-2.527551,-1.790390,17.507494,-4.000000,1.069518
-15.813677,-3.184447,0.226358,0.000000,-0.027163,0.343230,0.316067,-2.283933,-1.752769,17.533916,-3.000000,5.753395
-0.218606,0.257652,0.238037,0.000000,-0.028564,0.343135,0.314570,-2.285429,-1.755469,17.563185,-2.000000,-0.141972
1.254620,2.678521,1.148853,0.000000,-0.137862,0.342675,0.204813,-2.395187,-1.832643,17.533823,-2.000000,-1.286652
-5.968905,0.507509,0.909496,0.000000,-0.109140,0.342312,0.233172,-2.366828,-1.843600,17.501963,-2.000000,1.067222
7.989920,0.585543,0.788593,0.000000,-0.094631,0.341996,0.247365,-2.352635,-1.866150,17.491032,-2.000000,4.498737
-0.275821,1.527157,1.064233,0.000000,-0.127708,0.341570,0.213862,-2.386137,-1.809818,17.469904,-2.000000,5.719764
2.818066,1.027874,1.050664,0.000000,-0.126080,0.341150,0.215071,-2.384929,-1.755725,17.444353,-3.000000,0.620668
3.535998,1.339436,1.158437,0.000000,-0.139012,0.340687,0.201674,-2.398325,-1.808582,17.420679,-3.000000,-4.458337
-3.377195,0.845421,1.041616,0.000000,-0.124994,0.340270,0.215276,-2.384724,-1.908261,17.398830,-2.000000,-4.577126
4.022633,2.709064,1.663926,0.000000,-0.199671,0.339605,0.139933,-2.460066,-1.969465,17.363285,-2.000000,-1.342910
-3.602000,0.684490,1.298390,0.000000,-0.155807,0.339085,0.183279,-2.416721,-2.030558,17.329350,-2.000000,1.589575
9.156846,4.624353,2.539676,0.000000,-0.304761,0.338069,0.033308,-2.566692,-2.007799,17.276260,-2.000000,-1.318244
1.334279,2.318346,2.457073,0.000000,-0.294849,0.337087,0.042238,-2.557762,-2.009151,17.206833,-2.000000,-6.875427
18.121037,9.088438,4.931972,0.000000,-0.591837,0.335114,-0.256723,-2.856723,-2.191812,17.092766,-1.000000,-6.980764
-7.892007,-1.486099,2.536677,0.000000,-0.304401,0.334099,0.029698,-2.570302,-2.370891,17.016743,-2.000000,-5.813276
-13.105524,-3.735574,0.195804,0.000000,-0.023496,0.334021,0.310524,-2.289476,-2.528440,17.068960,0.000000,-0.323492
-9.439421,-5.659050,-1.989292,0.000000,0.238715,0.334816,0.573532,-2.026468,-2.593455,17.162907,1.000000,2.843246
35.557381,5.413569,0.773537,0.000000,-0.092824,0.334507,0.241683,-2.358317,-2.551567,17.165361,2.000000,7.179957
2.345764,-1.758378,-0.171401,0.000000,0.020568,0.334576,0.355144,-2.244856,-2.462019,17.128809,0.000000,8.475171
-1.570700,-2.507876,-1.043399,0.000000,0.125208,0.334993,0.460201,-2.139799,-2.357472,17.171471,0.000000,9.871345
-16.754589,-4.801679,-2.446031,0.000000,0.293524,0.335971,0.629495,-1.970505,-2.154550,17.244566,0.000000,2.743128
9.956637,0.656394,-1.288172,0.000000,0.154581,0.336487,0.491067,-2.108932,-2.056927,17.286018,0.000000,1.478414
8.159395,2.018981,-0.053906,0.000000,0.006469,0.336508,0.342977,-2.257023,-2.008069,17.259264,0.000000,2.858016
3.592571,-0.330379,-0.157089,0.000000,0.018851,0.336571,0.355422,-2.244578,-1.980656,17.242378,-1.000000,6.554216
-5.327883,-2.726408,-1.115987,0.000000,0.133918,0.337018,0.470936,-2.129064,-1.856305,17.272945,-2.000000,4.226721
2.412372,-1.753534,-1.353926,0.000000,0.162471,0.337559,0.500030,-2.099970,-1.813255,17.317745,-1.000000,-2.229794
2.325158,0.304314,-0.735053,0.000000,0.088206,0.337853,0.426059,-2.173940,-1.824751,17.332237,-1.000000,1.487917
4.336405,2.000030,0.285710,0.000000,-0.034285,0.337739,0.303454,-2.296546,-1.757812,17.309195,-2.000000,-2.450724
4.647683,0.849344,0.496064,0.000000,-0.059528,0.337540,0.278013,-2.321987,-1.799552,17.280701,-2.000000,-0.452104
-2.979416,-1.764697,-0.347677,0.000000,0.041721,0.337679,0.379401,-2.220599,-1.850389,17.289854,-2.000000,-1.855996
-1.709573,1.176747,0.221255,0.000000,-0.026551,0.337591,0.311040,-2.288960,-1.940915,17.295734,-1.000000,-8.630774
24.769302,9.443230,3.662997,0.000000,-0.439560,0.336126,-0.103434,-2.703434,-2.052021,17.189535,-1.000000,-3.546093
42.320747,13.653492,7.391560,0.000000,-0.886987,0.333169,-0.553818,-3.153818,-1.948254,16.958569,-3.000000,5.175218
4.288631,7.157852,7.304337,0.000000,-0.876520,0.330247,-0.546273,-3.146273,-1.917474,16.750456,-6.000000,3.906529
1.142233,4.034162,6.083872,0.000000,-0.730065,0.327814,-0.402251,-3.002251,-1.924977,16.638536,-6.000000,-3.307868
-3.964721,2.364200,4.695650,0.000000,-0.563478,0.325936,-0.237542,-2.837542,-1.962093,16.574553,-5.000000,-5.281748
-3.948623,1.488445,3.498685,0.000000,-0.419842,0.324536,-0.095306,-2.695306,-2.102677,16.536026,-3.000000,-9.496725
-12.697646,-3.244968,0.981880,0.000000,-0.117826,0.324143,0.206318,-2.393682,-2.318983,16.553591,-2.000000,-3.740637
6.167578,2.135386,1.412381,0.000000,-0.169486,0.323578,0.154093,-2.445907,-2.391656,16.564686,0.000000,-2.268396
-3.164117,-0.806327,0.584335,0.000000,-0.070120,0.323345,0.253224,-2.346776,-2.382018,16.551395,0.000000,0.704321
15.031831,4.261387,1.956651,0.000000,-0.234798,0.322562,0.087764,-2.512236,-2.413311,16.516846,0.000000,0.813313
15.879025,4.573709,2.933366,0.000000,-0.352004,0.321389,-0.030615,-2.630615,-2.469694,16.428495,0.000000,-1.001046
2.086795,3.462759,3.130941,0.000000,-0.375713,0.320136,-0.055577,-2.655577,-2.556206,16.348131,0.000000,-4.408644
6.197939,4.814428,3.759237,0.000000,-0.451108,0.318633,-0.132476,-2.732476,-2.564316,16.265360,0.000000,-0.316291
17.878305,9.125293,5.761908,0.000000,-0.691429,0.316328,-0.375101,-2.975101,-2.490001,16.125963,-1.000000,0.198429
28.293266,11.698904,7.977660,0.000000,-0.957319,0.313137,-0.644183,-3.244182,-2.352949,15.917721,-3.000000,5.838638
7.848741,7.749286,7.892428,0.000000,-0.947091,0.309980,-0.637112,-3.237112,-2.117790,15.723239,-5.000000,3.459828
8.318335,5.454975,6.982744,0.000000,-0.837929,0.307187,-0.530743,-3.130743,-2.086683,15.591196,-5.000000,2.116688
-2.235144,4.200089,5.944226,0.000000,-0.713307,0.304809,-0.408498,-3.008498,-2.083207,15.494645,-5.000000,-1.601238
-0.689114,5.375018,5.731791,0.000000,-0.687815,0.302516,-0.385299,-2.985299,-2.194825,15.398894,-4.000000,-2.566227
4.354043,6.606292,6.058165,0.000000,-0.726980,0.300093,-0.426887,-3.026887,-2.230381,15.279081,-3.000000,-0.298867
14.626719,8.896704,7.117538,0.000000,-0.854105,0.297246,-0.556859,-3.156858,-2.192163,15.124051,-4.000000,0.392928
-0.014954,6.940292,7.051388,0.000000,-0.846167,0.294425,-0.551741,-3.151741,-2.125604,14.965681,-5.000000,4.395973
7.291313,8.828445,7.714605,0.000000,-0.925753,0.291340,-0.634413,-3.234413,-2.083927,14.807994,-5.000000,1.894162
15.610652,10.974829,8.931356,0.000000,-1.071763,0.287767,-0.783996,-3.383996,-2.088449,14.609962,-5.000000,-0.426356
-3.027121,6.381188,7.979606,0.000000,-0.957553,0.284575,-0.672978,-3.272977,-2.077220,14.436401,-6.000000,1.880337
10.779657,10.979694,9.099272,0.000000,-1.091913,0.280935,-0.810977,-3.410977,-2.092944,14.262793,-6.000000,-3.753497
-1.000744,7.272192,8.417385,0.000000,-1.010086,0.277569,-0.732518,-3.332518,-2.175785,14.080274,-6.000000,-3.653753
-7.547686,2.477054,6.200388,0.000000,-0.744047,0.275088,-0.468958,-3.068958,-2.230382,13.982781,-5.000000,-1.445488
40.886345,17.356155,10.363843,0.000000,-1.243661,0.270943,-0.972718,-3.572718,-2.188229,13.784450,-4.000000,-4.896257
44.699234,19.708965,13.851545,0.000000,-1.662185,0.265402,-1.396783,-3.996783,-2.237225,13.413798,-6.000000,-0.029141
14.096585,13.303213,13.646902,0.000000,-1.637628,0.259943,-1.377685,-3.977684,-2.285193,13.083676,-8.000000,-5.338622
15.301585,13.615678,13.635249,0.000000,-1.636230,0.254489,-1.381741,-3.981740,-2.389033,12.814487,-8.000000,-3.962014
-9.436603,8.125865,11.579086,0.000000,-1.389490,0.249858,-1.139633,-3.739633,-2.587080,12.597072,-7.000000,-9.449843
8.013007,9.363825,10.752326,0.000000,-1.290279,0.245557,-1.044722,-3.644722,-2.717109,12.422174,-5.000000,-7.062606
-2.066160,7.505872,9.540713,0.000000,-1.144886,0.241740,-0.903145,-3.503145,-2.847150,12.253477,-4.000000,-1.935965
7.921591,7.936273,8.941918,0.000000,-1.073030,0.238164,-0.834867,-3.434866,-2.748967,12.099055,-3.000000,2.295913
19.957207,11.077871,9.739079,0.000000,-1.168689,0.234268,-0.934421,-3.534421,-2.760618,11.908914,-3.000000,-2.179152
-1.212744,5.295480,8.080679,0.000000,-0.969681,0.231036,-0.738646,-3.338645,-2.631582,11.745180,-4.000000,-0.166295
13.891697,9.150469,8.479937,0.000000,-1.017592,0.227813,-0.789779,-3.389779,-2.745317,11.600720,-3.000000,-7.235173
10.863522,8.849159,8.617735,0.000000,-1.034128,0.224366,-0.809762,-3.409762,-2.806992,11.420724,-3.000000,-4.647036
