I0,I1,I2,I3,I4,I5,I6,I7,I8
12.824790,5.692543,5.699755,0.000000,-0.683971,1.268186,0.584215,-2.015785,-1.063799
9.255252,6.434680,6.018903,0.000000,-0.722268,1.263371,0.541102,-2.058897,-1.142872
0.251680,3.758089,5.037125,0.000000,-0.604455,1.259341,0.654886,-1.945114,-1.276687
9.698967,6.298734,5.584990,0.000000,-0.670199,1.254873,0.584674,-2.015326,-1.545063
12.414795,7.039894,6.216794,0.000000,-0.746015,1.249900,0.503884,-2.096116,-1.752029
27.665445,11.971253,8.715717,0.000000,-1.045886,1.242927,0.197041,-2.402959,-1.867912
1.051633,8.191886,8.488239,0.000000,-1.018589,1.236136,0.217548,-2.382452,-1.940420
9.933821,9.582719,8.963527,0.000000,-1.075623,1.228966,0.153342,-2.446657,-1.968260
6.243433,9.350176,9.131433,0.000000,-1.095772,1.221660,0.125889,-2.474111,-1.981037
27.649477,15.016675,11.687149,0.000000,-1.402458,1.212311,-0.190147,-2.790147,-1.918149
20.834618,15.254717,13.236396,0.000000,-1.588367,1.201722,-0.386646,-2.986646,-1.868833
19.127159,15.234832,14.104234,-0.300000,-1.728508,1.190198,-0.538310,-3.138309,-1.903964
9.897383,12.031446,13.204107,-0.300000,-1.620493,1.179395,-0.441098,-3.041098,-1.979644
3.003126,9.374760,11.541181,-1.500000,-1.564942,1.168962,-0.395980,-2.995980,-1.971890
3.733010,10.100996,10.915768,-1.500000,-1.489892,1.159029,-0.330863,-2.930863,-1.838010
16.499052,12.639890,11.664482,-1.800000,-1.615738,1.148258,-0.467480,-3.067480,-1.895254
38.892513,18.677860,14.710102,-3.000000,-2.125212,1.134090,-0.991122,-3.591122,-1.904775
18.625114,15.165521,14.907871,-3.000000,-2.148945,1.119763,-1.029181,-3.629181,-1.927539
12.331502,14.185781,14.594297,-3.000000,-2.111316,1.105688,-1.005628,-3.605628,-1.943859
17.410322,14.356938,14.491222,-3.000000,-2.098947,1.091695,-1.007252,-3.607252,-1.997773
1.463207,9.331567,12.250598,-2.700000,-1.794072,1.079734,-0.714337,-3.314337,-2.047275
16.529802,12.291040,12.268161,-2.700000,-1.796179,1.067760,-0.728419,-3.328419,-2.153939
15.064530,12.374180,12.314200,-3.000000,-1.837704,1.055508,-0.782196,-3.382195,-2.266472
20.632887,13.288980,12.737507,-3.000000,-1.888501,1.042918,-0.845582,-3.445582,-2.365740
5.454102,9.322358,11.254450,-3.000000,-1.710534,1.031515,-0.679019,-3.279019,-2.406990
-2.104925,5.523396,8.765691,-3.000000,-1.411883,1.022102,-0.389781,-2.989780,-2.543614
25.382944,12.733025,10.488540,-3.000000,-1.618625,1.011312,-0.607313,-3.207313,-2.595441
34.307739,15.548004,12.685656,-2.700000,-1.846279,0.999003,-0.847276,-3.447275,-2.563888
8.431496,11.554079,12.194259,-3.000000,-1.823311,0.986848,-0.836463,-3.436463,-2.560664
11.059926,11.371593,11.837008,-3.000000,-1.780441,0.974978,-0.805463,-3.405463,-2.640066
2.401139,9.111832,10.653577,-3.000000,-1.638429,0.964055,-0.674374,-3.274374,-2.750733
12.426743,10.316096,10.507023,-3.000000,-1.620843,0.953250,-0.667593,-3.267593,-2.927876
