tick,t_s,target_mm,logged_h_mm,logged_v_mps,ref_h_mm,ref_v_mps,tof_health,tof_valid_count,tof_spread_mm,steady_mask,rec_h_mm,rec_v_mps,pos_out_mps,tof1,tof2,tof3,tof4
361711.0,361.711,901.800049,946.380737,0.024864,960.1982144066614,-0.08257638232093001,1.0,4,39.98455400000012,True,969.9439665753412,-0.009492728822555304,-0.046014,921.34967,968.153015,932.811523,1031.454224
361721.0,361.721,901.800049,946.462769,0.023429,959.349370440705,-0.08782556291811972,1.0,4,40.91381299999989,True,969.3424216011432,-0.016330870962768473,-0.046014,917.220093,968.048645,932.811523,1028.253906
361731.0,361.731,901.800049,946.119751,0.018457,958.4417031483007,-0.09378114242581148,1.0,4,38.193048999999974,True,968.5696174506368,-0.02452116211041263,-0.045807,915.261597,957.910767,922.952087,1023.574646
361741.0,361.741,901.800049,945.735657,0.013559,957.4737475921904,-0.09835742719882745,1.0,4,41.239192,True,967.6332148394722,-0.03372565674544599,-0.045807,912.215454,957.910767,920.183105,1023.574646
361751.0,361.75100000000003,901.800049,945.571655,0.010979,956.4745546043201,-0.10111447351068392,1.0,4,39.324945999999954,True,966.5970316135158,-0.0419490699076621,-0.04531,912.215454,970.737671,920.183105,1021.6604
361761.0,361.761,901.800049,945.449097,0.008978,955.4514581219728,-0.10577580578267032,1.0,4,34.80553700000007,True,965.5096262031182,-0.04829523300026697,-0.04531,916.102844,970.737671,922.283386,1021.028381
361771.0,361.771,901.800049,945.215942,0.006196,954.3590384886687,-0.11323112045688788,1.0,4,34.64940899999999,True,964.3752138899092,-0.05327807812668769,-0.045001,916.102844,962.678894,922.283386,1020.872253
361781.0,361.781,901.800049,945.019409,0.00397,953.1868357128373,-0.12100875992752691,1.0,4,34.38238100000012,True,963.2017157155418,-0.05719983535508042,-0.045001,913.868286,962.678894,920.714783,1018.370667
361791.0,361.791,901.800049,944.898132,0.002583,951.9388632901204,-0.1278791514617481,1.0,4,34.45183900000018,True,962.0089392801835,-0.061448124527291606,-0.044727,913.798828,965.498169,918.555664,1018.370667
361801.0,361.801,901.800049,944.905029,0.00242,950.6292526836046,-0.12611313162355486,1.0,4,36.580866000000015,True,960.8101123979384,-0.06626398507798135,-0.044727,912.794495,965.498169,920.714783,1019.495361
361812.0,361.812,901.800049,945.24939,0.005178,949.300668176983,-0.14231982431633128,1.0,4,44.00617399999999,True,959.6634344099366,-0.0716052773404411,-0.045119,910.780396,983.29657,921.943298,1022.448914
361821.0,361.821,901.800049,945.422546,0.006223,947.861181341359,-0.14927329220206076,1.0,4,36.580866000000015,True,958.5214572815975,-0.07780890543159716,-0.045119,912.794495,972.208435,921.943298,1019.495361
361832.0,361.832,901.800049,945.410339,0.005582,946.3626231753151,-0.13909635111832586,1.0,4,36.76458300000013,True,957.3520699710975,-0.0830907429409471,-0.045319,909.817688,972.208435,915.276367,1016.702271
361843.0,361.843,901.800049,945.293152,0.004092,944.8010616167569,-0.17463848893306988,1.0,4,40.050837,True,956.1228525826288,-0.08811583112609894,-0.045319,902.664795,966.117371,915.276367,1012.835632
361851.0,361.851,901.800049,944.996887,0.001188,943.2138251395005,-0.17372688396817182,1.0,4,37.181757999999945,True,954.8297568446022,-0.09302569829681723,-0.044942,902.664795,963.997009,911.442505,1009.966553
361863.0,361.863,901.800049,944.53125,-0.002925,941.5733006942917,-0.16296813083796735,1.0,4,37.181757999999945,True,953.4765681932638,-0.09781952592262101,-0.044942,902.664795,958.855286,910.103027,1009.966553
361872.0,361.872,901.800049,943.947693,-0.007699,939.9293476340208,-0.18601025699891238,1.0,4,35.65587900000003,True,952.084380113664,-0.10224348566902909,-0.043926,904.603638,957.645813,908.22168,1010.379517
361881.0,361.88100000000003,901.800049,943.381409,-0.011914,938.225116068306,-0.17591727644797572,1.0,4,37.761592000000064,True,950.6683455506297,-0.10616557812678172,-0.043926,902.497925,957.645813,908.22168,1010.379517
361892.0,361.892,901.800049,941.338989,-0.028479,936.4707433779917,-0.16172403404630842,1.0,4,30.674143000000072,True,949.2544763170912,-0.10931639728028604,-0.041346,909.4552,968.639343,903.248169,999.366211
361903.0,361.903,901.800049,939.308411,-0.043515,934.6671873192885,-0.18438738540819344,1.0,4,37.63141800000005,True,947.8287288449312,-0.11351707172768873,-0.041346,902.497925,968.639343,902.263,999.366211
361912.0,361.91200000000003,901.800049,938.761353,-0.044479,932.8572783742146,-0.18232381791019492,1.0,4,38.603938000000085,True,946.3240464485106,-0.11996865903541401,-0.038791,898.589111,946.571899,897.419373,1007.313049
361923.0,361.923,901.800049,938.194458,-0.045531,931.1041650765816,-0.17740437014960975,1.0,4,48.49499000000014,True,944.7184104785504,-0.12778803061442767,-0.038791,888.698059,945.522339,897.301819,1007.313049
361932.0,361.932,901.800049,937.493958,-0.047643,929.3747561857721,-0.1761135840574326,1.0,4,37.51244600000018,True,943.0008120162115,-0.13692746561331215,-0.03754,888.698059,946.571899,897.419373,996.330505
361943.0,361.943,901.800049,933.062439,-0.081708,927.653195437059,-0.17561605220414123,1.0,4,29.45574499999998,True,941.1882665252017,-0.14598039610826413,-0.03754,893.772644,945.522339,893.529907,993.348389
361952.0,361.952,901.800049,932.205078,-0.082055,925.931927976576,-0.17669828675359867,1.0,4,20.473567000000003,True,939.344361317636,-0.1533254363036933,-0.032261,902.754822,948.353333,891.727844,993.348389
361963.0,361.963,901.800049,931.228699,-0.083397,924.1839126055349,-0.17809469245838727,1.0,4,27.692072999999937,True,937.4993444625975,-0.15860530643909207,-0.032261,899.681091,948.353333,889.926331,997.493164
361972.0,361.972,901.800049,930.179993,-0.085247,922.4397948698945,-0.17887036705958792,1.0,4,27.692072999999937,True,935.6746141345941,-0.1624324194529972,-0.030238,899.681091,948.353333,887.82428,997.493164
361983.0,361.983,901.800049,928.807251,-0.089728,920.6728185641575,-0.17798329755035525,1.0,4,36.05791700000009,True,933.8106376427012,-0.165641103610368,-0.030238,888.553162,935.009521,887.297913,994.731079
361992.0,361.992,901.800049,927.230469,-0.09558,918.9432165113836,-0.1760373117587406,1.0,4,38.022334000000114,True,931.8999839459958,-0.16841134987122877,-0.027283,886.588745,925.143127,886.113831,994.731079
362003.0,362.003,901.800049,925.77179,-0.099912,917.2238087472274,-0.1734942300901281,1.0,4,36.05791700000009,True,930.0058690708629,-0.16879900509846774,-0.027283,888.553162,935.009521,882.380615,994.731079
362012.0,362.012,901.800049,924.353943,-0.103518,915.5358207581216,-0.16669395513828533,1.0,4,35.826228000000015,True,928.1777521002894,-0.1660047585300231,-0.024395,883.646729,947.971191,882.380615,989.592957
362023.0,362.023,901.800049,922.947998,-0.106711,913.9826419372254,-0.15924303412522534,1.0,4,37.59729900000002,True,926.4357112060997,-0.1614899544301906,-0.024395,881.863892,947.971191,880.419006,989.560669
362032.0,362.032,901.800049,921.481934,-0.110148,912.4165781101623,-0.15733119488892555,1.0,4,34.631219999999985,True,924.7324747266204,-0.15751508654785912,-0.021506,881.863892,934.803345,875.553589,986.615112
362043.0,362.043,901.800049,920.004089,-0.113389,910.9101331372648,-0.1548525912356098,1.0,4,42.58971699999995,True,923.0520941950695,-0.1546588661915549,-0.021506,873.905884,933.732788,875.553589,986.615601
362052.0,362.052,901.800049,918.602295,-0.115697,909.3846282790633,-0.15286812775067915,1.0,4,40.53100099999995,True,921.3915984789024,-0.15321931575283998,-0.018603,875.964111,933.732788,869.863037,986.615112
362063.0,362.063,901.800049,917.124756,-0.118458,907.9266924135819,-0.14508068624250825,1.0,4,31.316904000000022,True,919.7361325632603,-0.15304996170790097,-0.018603,873.905884,933.732788,876.914368,974.570007
362072.0,362.072,901.800049,915.511047,-0.122154,906.5286184164236,-0.14108106835964662,1.0,4,30.348567000000003,True,918.0744445065703,-0.15275055269338875,-0.015483,874.10144,928.701538,872.952026,974.570007
362083.0,362.083,901.800049,913.855713,-0.12589,905.1684509880725,-0.13665474999989868,1.0,4,32.445063000000005,True,916.4314314213583,-0.15038474332714075,-0.015483,872.004944,928.659119,872.952026,974.570007
