tick,target_mm,tof1,tof2,tof3,tof4,fused_mm,pos_out,vz_log,accx,accy,accz,pitch,roll,yaw,tof_bias_corr_height_mm,tof_corr_spread_mm,acc_up_mps2,v_ref_savgol_mps,logged_current_vz,robust_diff_lpf_fc1p5,robust_diff_lpf_fc2p5,ab_a0.18_b0.022,ab_a0.24_b0.032,ab_a0.3_b0.032,abacc_a0.14_b0.022_tau0.35_db0.22,abacc_a0.18_b0.032_tau0.35_db0.22,abacc_a0.14_b0.022_tau0.5_db0.22,abacc_a0.18_b0.032_tau0.5_db0.16
48057.0,0.0,121.825706,125.334717,121.645432,138.153534,126.974525,0.0,0.000436,-0.011371,0.004795,-1.015502,-0.66136,-0.2769,-0.759449,121.97178843750004,76.45384300000006,0.15275733965953486,0.0014987169425557667,0.000436,-0.004409181194363606,-0.007219949111555659,-0.0019052750943244416,-0.00433299883620474,-0.003815661196474818,-0.002252519183836598,-0.005283738654436314,-0.0020456953636442243,-0.0050805683907801085
48067.0,0.0,121.825706,125.334717,121.645966,145.153244,127.050049,0.0,0.001049,-0.011419,0.004685,-1.015504,-0.661401,-0.276703,-0.759449,123.72184943750003,69.45466700000006,0.15277717714842892,0.0013640826199621259,0.001049,0.011727924261144267,0.019269158445799274,0.0008766307735649098,0.00025178967845885733,0.0010828902393222734,0.00042881783516617077,-0.000918133173761001,0.0005922646404173666,-0.0008055942284626956
48077.0,0.0,121.825706,123.336266,122.645058,138.153595,126.993637,0.0,0.000472,-0.011224,0.0046,-1.015528,-0.661541,-0.276448,-0.759449,121.72209743750003,77.45340800000008,0.1529864198458996,0.0012315508655715846,0.000472,-0.0073132388924094585,-0.012601078660964701,-0.0012609466917851424,-0.002671034720108783,-0.0019219826432793751,-0.0017407636972510666,-0.0038043403823240143,-0.001598138038514397,-0.0037400846010373365
48087.0,0.0,120.826439,123.336266,126.643776,142.152985,127.087479,0.0,0.00124,-0.010919,0.004569,-1.015821,-0.661587,-0.276214,-0.759449,123.47180768750003,77.45273600000007,0.15582354961665346,0.000357855643985161,0.00124,0.009081910783413572,0.01466515277443766,0.0008633431638463869,0.0007921646480220199,0.0016351825834830633,0.00034047541118158186,-0.0003642674310566007,0.00044436825589754523,-0.0003666330665608995
48097.0,0.0,120.826439,123.336266,126.643776,140.152893,127.138977,0.0,0.001577,-0.010784,0.00446,-1.016006,-0.661413,-0.276186,-0.75945,122.97178468750003,79.45282800000007,0.15761722884079335,-0.0005152241718962003,0.001577,0.003767713833073996,0.005264833114576085,0.0014862166958606146,0.0017987732990662477,0.0024727987995467604,0.0009710419865390028,0.0007905667016379139,0.001055082968530622,0.0007577875885914618
48107.0,0.0,120.826439,123.33667,122.64431,142.152191,127.131104,0.0,0.001373,-0.010798,0.004424,-1.01615,-0.661123,-0.276018,-0.759452,122.47184368750004,73.4540640000001,0.15902921891012028,-0.000840472717913876,0.001373,-0.0010677720493344738,-0.0027678264854824643,0.0008644060248031475,0.0009064239282894241,0.0013801893892055486,0.00037299224023052877,8.173986458829565e-05,0.0004438907632049756,3.479387005081707e-05
48117.0,0.0,124.827499,124.33638,121.644447,140.152893,127.17717,0.0,0.001652,-0.010871,0.004586,-1.015979,-0.660833,-0.275845,-0.759453,122.97224593750003,74.45349900000008,0.15736837718604132,-0.0013432709888450134,0.001652,0.003529022228804193,0.0049085631553692066,0.0014363892919901419,0.0018005200407934054,0.002172483941511815,0.0009643647165230591,0.001115130758245113,0.0010185623504074353,0.0010537281158943669
48127.0,0.0,123.827774,124.33638,122.64431,141.15152,127.238853,0.0,0.002041,-0.011134,0.004953,-1.015817,-0.660527,-0.276019,-0.759453,123.22193718750003,74.45473500000008,0.1558269286702141,-0.0016163511717897094,0.002041,0.005457404232235133,0.007824646684338701,0.002423135756660168,0.003221428444991706,0.0034565826419984064,0.0019829216532639246,0.0026963170284827133,0.0020270824862109785,0.002634246634235517
48137.0,0.0,123.827774,125.335327,122.645332,141.151352,127.320633,0.0,0.002569,-0.011339,0.005045,-1.01586,-0.660319,-0.276074,-0.759452,123.47188743750002,74.45592500000006,0.1562761180777638,-0.001873381936266405,0.002569,0.007214671754713161,0.010320601572355554,0.0037288494210431624,0.0049980739219427925,0.005044681887795204,0.0033326541985583915,0.004656257148960357,0.0033769108575996045,0.0046107646248130935
48147.0,0.0,122.827545,124.33577,122.645332,141.15152,127.351959,0.0,0.002618,-0.011483,0.004828,-1.015682,-0.660714,-0.276087,-0.75945,122.97198293750003,74.45575700000006,0.15453667644228217,-0.002504724363819655,0.002618,0.002069485256630428,0.0015535458205224902,0.0036177100385740763,0.004588691718923152,0.004395227139443179,0.0032744783615867618,0.004445836990919077,0.0033313334764086475,0.004435743746570763
48157.0,0.0,122.827545,122.336227,122.645332,141.151825,127.335068,0.0,0.002247,-0.011356,0.004617,-1.015647,-0.660642,-0.275832,-0.75945,122.47217343750003,74.45545200000007,0.154169155168167,-0.0027313247963860476,0.002247,-0.002612074514364817,-0.0059377146735696,0.002347405224101446,0.002531332709623763,0.0022005711471357547,0.0020413243836872185,0.002513954600644947,0.002110807760604012,0.0025379242059153937
48167.0,0.0,122.827545,122.336227,123.644394,141.151825,127.340919,0.0,0.002104,-0.011424,0.004413,-1.015668,-0.66055,-0.275687,-0.759452,122.72193893750003,75.45451400000007,0.15437315358758266,-0.0025533761025009483,0.002104,-0.00013067749958982269,-0.0014438934773837314,0.00180359646130299,0.0016859868158472333,0.001393143275811221,0.0015072087586812464,0.001680488905807985,0.001579134927565617,0.0017215175027275615
48177.0,0.0,121.82888,124.336258,123.644394,142.150513,127.387741,0.0,0.002326,-0.011533,0.004796,-1.015792,-0.660784,-0.275175,-0.759452,123.22195243750004,74.45582600000009,0.15561947783824193,-0.002183686727202705,0.002326,0.004378335384228769,0.006034392939024915,0.002418023853659813,0.002589615558470277,0.002383406381058387,0.0021217351765798692,0.0025540449662267827,0.0021918612990396882,0.0026041388139326355
48187.0,0.0,121.82888,124.336258,120.642906,138.150452,127.286957,0.0,0.001257,-0.01156,0.004947,-1.015616,-0.660909,-0.274764,-0.759451,121.47156518750003,75.45439900000005,0.1539037986556817,-0.0010921291148537904,0.001257,-0.011758930096525075,-0.02028711993039021,-0.0009821941593888559,-0.002407733495008357,-0.0026009176494635636,-0.0012705551935653435,-0.0024457334832524527,-0.0011967773704504568,-0.0023802963253420836
48197.0,0.0,121.82888,123.338066,120.642906,138.150909,127.166214,0.0,0.000109,-0.011721,0.004957,-1.01566,-0.661129,-0.27502,-0.75945,121.22213143750002,75.45394200000004,0.1543539435508994,-1.9933305150487968e-05,0.000109,-0.012944775451298608,-0.020963971796271852,-0.004297518908579954,-0.006926859303808738,-0.006804903106043217,-0.004621542726030339,-0.007137596174636451,-0.004572408479350617,-0.007100135001172683
48207.0,0.0,121.828789,123.338066,120.642906,138.150909,127.049973,0.0,-0.000901,-0.011697,0.00499,-1.015402,-0.661383,-0.275052,-0.759448,121.22210868750003,75.45394200000004,0.15182286262633635,0.0006820886792180403,-0.000901,-0.011780691248157012,-0.017916895685428917,-0.006921589836929857,-0.010139808220777617,-0.00953000882625772,-0.007302370125221769,-0.01061203695071094,-0.007304748632921142,-0.010641328183229885
48217.0,0.0,121.828789,122.338425,120.642982,139.151215,126.934731,0.0,-0.001816,-0.011718,0.004862,-1.015611,-0.661664,-0.275161,-0.759446,121.22229393750004,74.45371200000008,0.15386864330840727,0.0009973291149600882,-0.001816,-0.010719437180937348,-0.015309731177724889,-0.008920645471764287,-0.012256582734609025,-0.011132029747967573,-0.009353086215392825,-0.012986847195724325,-0.009426669619479149,-0.013108564390881185
48227.0,0.0,118.828621,122.338425,122.642494,139.151642,126.802948,0.0,-0.002795,-0.011639,0.005052,-1.016041,-0.661968,-0.27544,-0.759444,120.97223668750004,76.45279700000006,0.15808517716219367,0.0011209785000474426,-0.002795,-0.012004385327880318,-0.016719179631916298,-0.01091374284194826,-0.014273303917611859,-0.012697402641228324,-0.011374501181753587,-0.01519810020665555,-0.011531993915643697,-0.015425624435622736
48237.0,0.0,122.82663,121.338188,123.642334,139.152832,126.766571,0.0,-0.002868,-0.0113,0.004936,-1.016018,-0.662036,-0.275697,-0.759442,121.97193718750003,77.45144700000009,0.1578157623236787,0.0009318540418847832,-0.002868,-0.0019330956407468524,0.0002432336431059598,-0.01010863924297699,-0.012150224691330914,-0.01018780518199169,-0.01056951754210285,-0.01319781784249458,-0.010821707150951545,-0.013540349173581153
48247.0,0.0,122.82663,121.338188,122.642494,141.153641,126.747101,0.0,-0.002788,-0.011147,0.004858,-1.015771,-0.662518,-0.275988,-0.759438,122.22217943750002,74.45079800000008,0.15537264193682104,0.000254100392806933,-0.002788,0.0004915201616629387,0.0038454976916930065,-0.008675531278474938,-0.009347102089234657,-0.0073043019947022,-0.009071989171379951,-0.010313767514442497,-0.009404345817216064,-0.010742707427321226
48257.0,0.0,122.82663,125.337799,121.642761,141.153641,126.798721,0.0,-0.002104,-0.011046,0.004658,-1.015743,-0.662458,-0.27604,-0.759438,122.97214893750002,73.45106500000009,0.15507718281733562,0.000144906577139281,-0.002104,0.007192744105941865,0.014188357465286504,-0.005659588159456455,-0.004517719244785492,-0.0026522096997685886,-0.005935099370544452,-0.005233224665775491,-0.006326652414821677,-0.005712108137946844
48267.0,0.0,120.826729,125.337799,120.642891,142.152649,126.799889,0.0,-0.001912,-0.011064,0.004653,-1.015742,-0.661937,-0.275701,-0.75944,122.47195818750004,71.4521870000001,0.1550692556858061,0.0009384089423143394,-0.001912,0.002046955229609442,0.004854908198034072,-0.004162423512354416,-0.0023034316671727423,-0.0009114847829239194,-0.004259804313326327,-0.0025911393737614477,-0.004675941204819163,-0.003066162625558236
48277.0,0.0,120.826729,124.337601,120.642891,142.152649,126.777328,0.0,-0.001942,-0.01095,0.004699,-1.0157,-0.661833,-0.275736,-0.75944,122.22190868750003,71.4521870000001,0.1546466765244208,0.0013088251984036958,-0.001942,-0.0003861677717123331,0.000514359745650673,-0.003393284084458187,-0.0013470216948365155,-0.0004639682280783575,-0.003299227558465509,-0.0011897584401765616,-0.0037187153740680396,-0.0016305624154013892
48287.0,0.0,120.826729,124.337601,121.642883,141.152405,126.759827,0.0,-0.001925,-0.011134,0.004567,-1.015985,-0.661859,-0.275562,-0.75944,122.22184568750002,73.45242300000007,0.15745597332300895,0.0010798121938533356,-0.001925,-0.00035200141614637914,0.00043867456194286454,-0.0026880761037252105,-0.0005772470216262294,-0.00013606125638795295,-0.00241094572683358,-2.9090986055434415e-05,-0.002819819785271223,-0.00041889209873034175
48297.0,0.0,123.827492,124.337601,121.642883,140.151855,126.792572,0.0,-0.001478,-0.011244,0.004507,-1.016115,-0.661948,-0.27508,-0.75944,122.72189893750003,74.45297300000004,0.1587403926072725,-0.000650462216973402,-0.001478,0.004177275473900004,0.007643881178192097,-0.0009505507352431737,0.0016264240347044338,0.0016979979839987951,-0.0005058755753075479,0.0024970971460904997,-0.0008921067491277439,0.0021700715421474805
48307.0,0.0,121.827332,123.339264,121.642883,140.151855,126.755211,0.0,-0.001672,-0.011339,0.004895,-1.016377,-0.662323,-0.275027,-0.759438,121.97227468750003,74.45297300000004,0.16133853721923544,-0.002788680916490094,-0.001672,-0.00294076755879544,-0.004364101983042827,-0.0011540411669118545,0.0008503708684059167,0.0005287059167819973,-0.0005497123640259135,0.0020188587426670807,-0.0008941747509724643,0.0017750099549429634
48317.0,0.0,121.827332,123.339264,120.642181,139.152237,126.67823,0.0,-0.002191,-0.011385,0.004985,-1.016556,-0.662214,-0.274874,-0.759437,121.47219468750004,74.45188900000005,0.1631032449200717,-0.0033044180993124783,-0.002191,-0.007174124318300273,-0.010999081613029472,-0.002395690415208324,-0.00136689740577029,-0.0019069731196070811,-0.0016722647055327187,-3.7346115558906795e-05,-0.0019739433532517583,-0.00020590877477068975
48327.0,0.0,119.827469,126.339188,123.641403,139.152237,126.700218,0.0,-0.001813,-0.011336,0.004811,-1.016626,-0.662411,-0.274972,-0.759435,122.47201543750003,77.45111100000005,0.16377590220635588,-0.00347120504614562,-0.001813,0.002463799927057507,0.005133583330842049,-0.0011615319596764116,0.0001911458228411034,-0.00035149890525132616,-0.00036747743926168384,0.0015248689752245324,-0.0006356522781020368,0.001408651607216998
48337.0,0.0,119.827469,126.339188,124.641121,143.151901,126.820335,0.0,-0.000622,-0.011335,0.004938,-1.016436,-0.662391,-0.274987,-0.759434,123.72186093750003,74.45116500000006,0.1619186495641869,-0.00286214285546027,-0.000622,0.013483654263061022,0.02255559935122321,0.0026256917769704935,0.005368647610251929,0.0047480866097629,0.003482226511859955,0.006712781382656,0.003257894695462684,0.006655783339468457
48347.0,0.0,119.827507,125.338867,124.641121,143.151901,126.912216,0.0,0.000223,-0.011307,0.004902,-1.016131,-0.662189,-0.275129,-0.759434,123.47179018750002,74.45116500000006,0.15892300274437843,-0.0019876498516255836,0.000223,0.01002169186474918,0.015641698716557427,0.005123294371929713,0.00833152584515878,0.007365631298762838,0.006059221293902224,0.009797974363912651,0.005909180509990484,0.009836298952700986
48357.0,0.0,120.826988,125.338867,122.642487,142.15242,126.957993,0.0,0.000598,-0.01139,0.004826,-1.015815,-0.662027,-0.275548,-0.759434,122.97213168750002,73.45201200000008,0.15583017803854796,-0.0018022832935349342,0.000598,0.0046262468243711986,0.006104722949369559,0.00595936732361361,0.008717797276642588,0.007363305179502073,0.006956566900622165,0.01029445485727252,0.006898505173486178,0.010443951759099573
48367.0,0.0,120.826988,125.338867,122.642487,139.152939,126.94516,0.0,0.000436,-0.011339,0.004738,-1.015325,-0.662251,-0.275556,-0.759432,122.22226143750002,76.45149300000008,0.15101535177121894,-0.0021473241949436783,0.000436,-0.002534390522322443,-0.005683097968208392,0.004864126512875236,0.006332809251718703,0.0047264663302766805,0.005876355536670254,0.007908900539995562,0.005911871433480795,0.008161344553897566
48377.0,0.0,120.826988,125.338196,122.642487,139.152939,126.932846,0.0,0.000292,-0.011359,0.004828,-1.015147,-0.662343,-0.275641,-0.759432,122.22209368750003,76.45149300000008,0.1492764095175154,-0.00226268968523069,0.000292,-0.002307949235327789,-0.004859418591459528,0.003858649214785917,0.0043170316567202995,0.0027288954132487805,0.004820718831851324,0.0057141248537601495,0.004933348914902659,0.00603588073275361
48387.0,0.0,125.825974,123.337914,122.64283,139.152939,126.988663,0.0,0.000748,-0.011634,0.004677,-1.015197,-0.662185,-0.275873,-0.759433,122.97185543750003,76.45183600000007,0.14979074942340326,-0.001971498262664184,0.000748,0.004643198150334413,0.006745802702971369,0.004598743397627688,0.005046133271506921,0.0036425087181057598,0.00546285274668573,0.006152516138580904,0.00563574896119779,0.006512087838506866
48397.0,0.0,124.825462,123.337914,122.64283,139.153824,127.018112,0.0,0.000937,-0.011568,0.004776,-1.015489,-0.662369,-0.276115,-0.759433,122.72194868750003,76.45095100000009,0.1526512507036396,-0.0018576623143733428,0.000937,0.0019778458297367288,0.0021324613312833397,0.004554653422810056,0.0046390726340563996,0.003365776152526142,0.005308013226223996,0.0054740955692052645,0.005538447061581317,0.005863546401588779
48407.0,0.0,124.825462,123.337914,122.64283,142.15303,127.102791,0.0,0.001586,-0.011654,0.005076,-1.015844,-0.662735,-0.276273,-0.759431,123.47175018750004,73.45174500000007,0.1561562637920861,-0.0013921306093598318,0.001586,0.008543874503818383,0.012721892808607712,0.006067860568156952,0.006580621025303167,0.005463723319738456,0.006690457431932779,0.007129899836690744,0.006968788256369736,0.007533105083156399
48417.0,0.0,122.824478,122.337944,119.643059,142.154236,127.047066,0.0,0.000969,-0.011556,0.005205,-1.015867,-0.662902,-0.276436,-0.759428,121.97187043750003,70.45076800000007,0.15637678529339613,-0.0009642111591139368,0.000969,-0.005714917481288261,-0.010930264553300097,0.0038754620448421782,0.0030460027298410855,0.0019578319905555167,0.004372562850576299,0.0033854939794155246,0.004702156635017618,0.003807510082875571
48427.0,0.0,121.824692,122.337944,119.643059,142.154236,126.968788,0.0,0.000211,-0.011548,0.005204,-1.015801,-0.662912,-0.276326,-0.759425,121.72192393750001,70.45076800000007,0.1557286361908985,-0.0009262027831784536,0.000211,-0.007448989823049562,-0.012974719891283744,0.0014425527907373985,-0.000537608062065239,-0.0013587713635705235,0.001772000121150304,-0.0005237634635289973,0.002125087232503034,-0.00012222500173754208
48437.0,0.0,121.824692,122.337914,123.643036,142.154694,126.985344,0.0,0.000336,-0.011273,0.005042,-1.015747,-0.662783,-0.276557,-0.759424,122.72202518750002,74.45028700000006,0.15516027191100568,-0.0012414128463085206,0.000336,0.0022161794786475317,0.003449209197164828,0.0016160537909757128,-4.3624805927309726e-05,-0.000436589027823838,0.0017527625431700382,-0.00041932232674504554,0.002100272518819217,-7.612947802270939e-05
48447.0,0.0,119.824715,122.338104,123.643036,143.154648,126.972015,0.0,0.000192,-0.011059,0.004657,-1.015582,-0.66299,-0.276877,-0.759422,122.47206693750003,73.45033300000006,0.15349976519935998,-0.0015208653099039182,0.000192,-0.00023134329089832427,-0.0006856747779580251,0.0011728632777698964,-0.00046666793747264626,-0.0005769569439107692,0.0011413034665809928,-0.0011204149627099924,0.0014774179473738944,-0.0008362385187094745
48457.0,0.0,119.824715,121.337967,122.643372,143.154648,126.895432,0.0,-0.000484,-0.011021,0.004475,-1.015778,-0.663087,-0.276565,-0.759421,121.97211668750003,72.45066900000006,0.15540879196125534,-0.0013933234511682713,-0.000484,-0.004707226137934943,-0.007853479205388411,-0.00031624648517028834,-0.0023730881434485596,-0.0022565926629668862,-0.0004992393607511677,-0.003237424682716379,-0.00018411972758090455,-0.00301728658839784
48467.0,0.0,117.824135,121.337967,122.643372,142.155273,126.77726,0.0,-0.00146,-0.011141,0.004544,-1.015896,-0.663118,-0.27667,-0.759422,121.22212793750003,73.45004400000008,0.1565827607536855,-0.001017034824490004,-0.00146,-0.011029450994021035,-0.017614002576532808,-0.0031803343181078395,-0.00614599267940036,-0.005760090701091692,-0.0035073894147209916,-0.007204428389646837,-0.003230161770682032,-0.007062988635574051
48477.0,0.0,122.824028,121.337967,122.642868,142.155273,126.778374,0.0,-0.001325,-0.011288,0.004674,-1.015872,-0.663305,-0.276733,-0.759421,122.47197518750002,73.4495400000001,0.1563702415563561,-0.0005686118830450226,-0.001325,0.0012040393020578983,0.0031147189796499677,-0.002709255036118036,-0.0048172171609829825,-0.004028705225344485,-0.003180872306276208,-0.006099165421493269,-0.002968204331093998,-0.006064072880036582
48487.0,0.0,124.823441,121.33802,119.643013,142.155548,126.759483,0.0,-0.001373,-0.011168,0.004861,-1.016108,-0.663423,-0.27679,-0.75942,122.22194668750002,70.44941000000006,0.15867964969652446,-0.0008087960681137929,-0.001373,-0.001153080635067148,-0.000972563341316875,-0.002813429114091633,-0.004453288017833755,-0.003487908025109722,-0.003375517119839732,-0.005792372728006654,-0.003223915634216211,-0.005845608507376168
48497.0,0.0,124.823441,124.337769,119.643013,143.15593,126.829033,0.0,-0.000656,-0.011077,0.004874,-1.016207,-0.663651,-0.276769,-0.759418,123.22197943750002,69.44902800000006,0.1596406877272859,-0.0011902899236142517,-0.000656,0.007945201113908163,0.013705688508833315,-0.0006368843675195151,-0.0008340918524689994,0.0002023678718587438,-0.001250552204193922,-0.002133060188355243,-0.0011595373241845373,-0.002262015530097758
48507.0,0.0,119.823357,124.337769,121.642616,143.15593,126.823334,0.0,-0.000649,-0.01105,0.004999,-1.01608,-0.66374,-0.276913,-0.759415,122.47185918750003,71.44863100000006,0.15839818663105207,-0.0013985298994452222,-0.000649,0.00048379929136037596,0.0008093267272121472,-0.0004883707692452914,-0.000457196627513271,0.00037870042783673266,-0.0010923779248201012,-0.0015382552858445905,-0.0010408668428223014,-0.0017015943423659369
48517.0,0.0,119.823357,122.338158,122.642365,141.156433,126.760338,0.0,-0.001135,-0.011221,0.005132,-1.01577,-0.664099,-0.277096,-0.759411,121.72201943750002,74.44787700000006,0.15538406692388523,-0.00036598936061160714,-0.001135,-0.006303980568443595,-0.010208290849241655,-0.002005492911736282,-0.002555613164465504,-0.0019094723966683372,-0.0025814870704756483,-0.00340671744953818,-0.0025646939884465133,-0.0035901198689639244
48528.0,0.0,119.823013,122.337784,122.642365,139.158173,126.660652,0.0,-0.001896,-0.011443,0.005127,-1.015324,-0.664413,-0.277654,-0.759406,121.22227493750003,76.44613700000005,0.1510356446919078,0.0015248113835024668,-0.001896,-0.010231823090091012,-0.01598885884170502,-0.004091806664809102,-0.005377450786916885,-0.004758281441025473,-0.00463258107263313,-0.006071254261057111,-0.0046594220490933395,-0.006283845203852193
48537.0,0.0,120.820602,122.337784,122.642868,137.158981,126.551285,0.0,-0.002675,-0.011575,0.005087,-1.015302,-0.66463,-0.277801,-0.759403,120.97199993750004,78.44583200000008,0.15083302202467933,0.001967186268615251,-0.002675,-0.011562587097434143,-0.017302751882692854,-0.0067045202573731005,-0.008716412642144756,-0.007933197506194862,-0.007264723396767624,-0.009388808444740165,-0.007346030260688258,-0.009638536668777554
48547.0,0.0,120.820602,122.337784,123.642754,139.158173,126.508224,0.0,-0.002815,-0.011578,0.004788,-1.015225,-0.664974,-0.27791,-0.759401,121.72176943750003,77.44652600000006,0.150064080654263,0.0019044040682443253,-0.002815,-0.0037789823402715325,-0.0038886052200779366,-0.006835710543023079,-0.008322074946572158,-0.007280269907053645,-0.007379084615315003,-0.008986749760230948,-0.007533232627709034,-0.009298475398775924
48557.0,0.0,120.820602,122.337799,123.642754,140.159515,126.486572,0.0,-0.002759,-0.011536,0.004281,-1.0154,-0.665183,-0.277847,-0.759402,121.97210868750004,76.44518400000007,0.15175121187915608,0.001745673142727,-0.002759,-0.0011874699499413977,0.0003156894873242557,-0.006242154595309499,-0.006954986299646279,-0.005789166350628582,-0.006732480132947349,-0.007532122850480758,-0.006953677779997697,-0.007893367962500437
48567.0,0.0,118.819992,121.338257,124.642479,140.159515,126.423325,0.0,-0.003066,-0.011084,0.004328,-1.015569,-0.664977,-0.27781,-0.759406,121.47200193750002,77.44490900000005,0.15335920838672237,0.00123584899038498,-0.003066,-0.005578763731184043,-0.0069999522026260455,-0.0067183461670877916,-0.007293780966394257,-0.006160482137911278,-0.0071176348906553995,-0.007694051548580028,-0.007393106984637993,-0.008083614694498049
48577.0,0.0,118.819992,121.338379,123.642197,140.15921,126.339333,0.0,-0.003526,-0.010655,0.004353,-1.015415,-0.664887,-0.277688,-0.759407,121.22188568750005,76.44493200000008,0.15180149557497055,0.0011726933892193259,-0.003526,-0.007326608895261145,-0.009618201022394855,-0.007511275390270131,-0.00811823592219823,-0.007023639760596146,-0.0078051382172040235,-0.008338245881384532,-0.008130645329365277,-0.008749412358427286
48587.0,0.0,117.820374,121.338379,125.642212,140.15921,126.286148,0.0,-0.00368,-0.01061,0.004256,-1.015499,-0.664158,-0.27753,-0.759412,121.47198493750003,78.44494700000007,0.1526156219136706,0.0015745245251954643,-0.00368,-0.004418171809748314,-0.004584518081953847,-0.007446010944693585,-0.007684720539098927,-0.006602776024136541,-0.007627027031541984,-0.007742189187739717,-0.008000736455136308,-0.008173072037147365
48597.0,0.0,119.822273,123.337845,122.642326,141.157913,126.272575,0.0,-0.00348,-0.010875,0.004513,-1.015841,-0.663964,-0.277227,-0.759414,121.97203043750002,74.44635800000006,0.15601161294922494,0.0018202044282098484,-0.00348,0.00047675795974152536,0.003350767256935475,-0.0061285817585372765,-0.0055091921906917415,-0.004496736975841895,-0.0061801948347063925,-0.0053800406538458126,-0.006592931230330166,-0.0058190163764498554
48607.0,0.0,119.822273,125.337753,123.642609,141.157913,126.330925,0.0,-0.002678,-0.011219,0.004692,-1.015949,-0.663987,-0.27716,-0.759413,122.72207818750003,75.44664100000006,0.15711823321405502,0.0018919873921756647,-0.002678,0.007180013459286684,0.013766680499172634,-0.003263355977200964,-0.0012793436957996692,-0.00047846125880821305,-0.0031605265130651007,-0.000898046150207654,-0.0035927660836192923,-0.001319812055313509
48619.0,0.0,121.822472,123.337845,123.642029,140.156876,126.364296,0.0,-0.00216,-0.011499,0.004643,-1.015989,-0.664153,-0.276892,-0.759413,122.47174668750003,76.44709800000004,0.1575399688776407,0.002535859533635332,-0.00216,0.004282672651204175,0.008126581905636482,-0.0016925989451231566,0.0007729486825636418,0.0012132930030761158,-0.0014040721695010284,0.0014525526846957196,-0.0018309080229882396,0.0010818893891030793
48627.0,0.0,121.822472,121.338776,123.642609,140.156876,126.355324,0.0,-0.002051,-0.011387,0.004704,-1.016004,-0.664271,-0.276924,-0.759413,121.97212443750003,76.44767800000005,0.1576772073621404,0.0028062815162224197,-0.002051,-0.0005962631227917651,-0.00031743947058214365,-0.0010972918063748708,0.0010893386360557383,0.000952320601956373,-0.0005870049892995199,0.0022287639159570966,-0.00097263878671724,0.0019472031817171472
48637.0,0.0,121.822472,121.338776,123.642029,140.157089,126.345459,0.0,-0.001959,-0.011351,0.004762,-1.015726,-0.664334,-0.276828,-0.759413,121.97203268750002,76.44688500000004,0.1549498274668463,0.0024728206160666844,-0.001959,-0.0005434587970616304,-0.0002726289138195573,-0.0006828317536155526,0.0012465512914252236,0.0007754081980666093,-1.744587283061111e-05,0.002625099528110944,-0.00036168806541973266,0.0024249528710277826
48647.0,0.0,121.822212,123.338303,122.642303,141.157043,126.378067,0.0,-0.00151,-0.011028,0.004954,-1.01589,-0.664214,-0.277132,-0.759412,122.47190643750001,74.44720500000008,0.15653037911272089,0.002837627059575354,-0.00151,0.004001423825587203,0.007033366337667284,0.0007717700382268229,0.002925739268180683,0.0022263524530058885,0.0015587529777300352,0.004443223893547759,0.0012620076428815372,0.004322304749573177
48657.0,0.0,122.821571,123.338303,122.642303,145.156906,126.4701,0.0,-0.000587,-0.011039,0.005102,-1.015967,-0.664191,-0.27737,-0.75941,123.72171193750002,70.44734200000008,0.15729371223403976,0.0031700036358239814,-0.000587,0.014882620254317315,0.024178640843432464,0.004697136666694352,0.008107676073930129,0.007170147752964455,0.005585235329714389,0.009726759501239768,0.00534904522120057,0.00969298394246903
48667.0,0.0,122.821571,123.338303,122.642303,145.156906,126.559006,0.0,0.000229,-0.011148,0.005051,-1.015961,-0.664042,-0.277435,-0.759407,123.72171193750002,70.44734200000008,0.157244864508579,0.0027377840583158175,0.000229,0.013544036322673134,0.02066393687539408,0.007812600295372719,0.01178650241193673,0.010401359734843043,0.008805573760995595,0.01357665287610136,0.008661791257807576,0.01366501309491022
48679.0,0.0,122.821571,122.337967,123.643135,142.157913,126.62587,0.0,0.000785,-0.011252,0.004643,-1.015905,-0.664212,-0.2776,-0.759405,122.97208768750002,74.44716700000006,0.15668815969811486,0.0008116019266504182,0.000785,0.005583520973311254,0.006763306326766137,0.008395312110137622,0.011740259682158465,0.009954391879423527,0.009361406727283854,0.013503582689439408,0.00934155519034361,0.01375005337015868
48688.0,0.0,120.82135,120.338104,123.643135,142.157913,126.600021,0.0,0.000495,-0.011319,0.004346,-1.015636,-0.664254,-0.277322,-0.759406,121.97206668750002,74.44716700000006,0.15404390925198688,-0.0010600014135304647,0.000495,-0.003913141121963785,-0.008756540288923332,0.006403217716746538,0.007762081850598631,0.005663051118668303,0.007450979377735235,0.009593444062082882,0.007539898912839308,0.009956413372007443
48697.0,0.0,120.82135,120.338104,123.643135,142.157913,126.576164,0.0,0.000247,-0.011244,0.004217,-1.015506,-0.66417,-0.27716,-0.759409,121.97206668750002,74.44716700000006,0.15275452285586374,-0.0019546978766751266,0.000247,-0.0035611824118302457,-0.007483654558949534,0.004628829524397426,0.00449028007939397,0.002477894950342283,0.005659317898959589,0.006117699329546068,0.005833406308032092,0.006550546350504938
