tick,t_s,target_mm,fused_mm,height_err_mm,pos_out_mps,vz_mps,vel_error_mps,acc_up_mps2,tof_codebias_height_mm,tof_ownbias_height_mm,tof_codebias_spread_mm,steady_mask,fused_deriv_ref_mps,tof_deriv_ref_mps,tof1,tof2,tof3,tof4
440183.0,440.183,0.0,134.985992,134.985992,0.0,-0.014013,0.014013,0.15295010487086805,121.66393475000001,121.46126575,71.015084,False,-0.014250392077177487,0.0015755655118079304,120.814682,124.751419,119.107361,141.052277
440193.0,440.193,0.0,134.842865,134.842865,0.0,-0.014039,0.014039,0.1540578124210534,120.91715250000001,120.7144835,75.03599599999998,False,-0.013824671874925976,0.001277140596169346,118.826073,123.738365,121.125084,139.049088
440203.0,440.20300000000003,0.0,134.620071,134.620071,0.0,-0.014749,0.014749,0.15302671520069044,119.9155025,119.71283350000002,71.05526899999998,False,-0.013506101113289759,-0.0001584444087079362,118.826073,123.717712,117.141747,139.046478
440213.0,440.213,0.0,134.398239,134.398239,0.0,-0.015389,0.015389,0.14951210056274156,119.91386800000001,119.711199,78.06502699999999,False,-0.013301031198035496,-0.0015911057480169077,118.826073,122.702942,121.150742,136.045715
440223.0,440.223,0.0,134.185608,134.185608,0.0,-0.015895,0.015895,0.14805963338516348,119.9276255,119.72495650000002,76.112878,False,-0.013261526343663732,-0.0015346542201211122,120.833252,122.702942,119.198593,136.045715
440233.0,440.233,0.0,134.026337,134.026337,0.0,-0.015898,0.015898,0.14882102219956495,120.42743300000001,120.224764,74.116143,False,-0.013228214295126328,-0.00148175980053189,120.835747,122.702942,119.198593,138.04245
440243.0,440.243,0.0,133.939667,133.939667,0.0,-0.015275,0.015275,0.14921953706983856,121.16711025000001,120.96444125000002,73.12037000000001,False,-0.01293373385956098,-0.001229870036507208,120.833252,124.668373,119.198593,139.038223
440253.0,440.253,0.0,133.964737,133.964737,0.0,-0.013743,0.013743,0.1462864772400682,122.42095775,122.21828875,75.151612,False,-0.012726003814726106,-0.0009581642249889555,120.835747,125.656586,122.226555,140.034943
440263.0,440.26300000000003,0.0,133.990067,133.990067,0.0,-0.012341,0.012341,0.14334826180470414,122.4180125,122.2153435,75.151612,False,-0.012661611248041993,-0.0019271251750678786,119.845985,126.634567,122.226555,140.034943
440273.0,440.273,0.0,133.992767,133.992767,0.0,-0.011255,0.011255,0.14272121119004771,122.1773545,121.97468549999999,72.19307,False,-0.012715639830886083,-0.0033701551687475018,119.845985,126.634567,120.265968,141.032898
440283.0,440.283,0.0,133.953033,133.953033,0.0,-0.010628,0.010628,0.14356059951331102,121.678604,121.47593499999999,72.19307,False,-0.012752797843143426,-0.0031243466002672804,117.850983,126.634567,120.265968,141.032898
440293.0,440.293,0.0,133.886642,133.886642,0.0,-0.010284,0.010284,0.1464905873770193,121.42501075000001,121.22234175,71.19425999999999,False,-0.012590461163894062,-0.0021278449265089705,117.850983,124.621384,120.265968,142.031708
440303.0,440.303,0.0,133.84816,133.84816,0.0,-0.00973,0.00973,0.1490357483902203,121.67063124999999,121.46796225,74.210183,False,-0.012372791131209482,-0.001308742039775268,118.857964,127.580322,120.282211,139.032028
440313.0,440.313,0.0,133.780945,133.780945,0.0,-0.009471,0.009471,0.1472161115014278,121.42191500000001,121.219246,74.24535399999999,False,-0.012110889398866398,-0.00028650631057303144,120.852722,124.572708,120.308792,139.023438
440323.0,440.32300000000004,0.0,133.648575,133.648575,0.0,-0.009795,0.009795,0.1464003999177961,120.67852199999999,120.475853,77.250504,False,-0.011724260301927636,0.0005867587452552669,120.864876,124.572708,120.318504,136.028
440333.0,440.333,0.0,133.630096,133.630096,0.0,-0.009111,0.009111,0.14722602867162388,121.92953475000002,121.72686575,75.27066099999999,False,-0.011271891001002565,0.0012857524296254752,121.867294,124.572708,121.329399,139.018738
440343.0,440.343,0.0,133.588211,133.588211,0.0,-0.008687,0.008687,0.14485621064478546,121.68451100000001,121.481842,76.30015599999999,False,-0.010761946677980028,0.0016110921160219505,121.867294,122.563118,122.358894,139.018738
440353.0,440.353,0.0,133.635635,133.635635,0.0,-0.00753,0.00753,0.14489549077364403,122.68395975,122.48129075,75.318329,False,-0.010268606474538977,0.0022471866347588687,121.867294,125.54924,122.373817,140.015488
440363.0,440.363,0.0,133.615738,133.615738,0.0,-0.007053,0.007053,0.14659012252414844,121.92650400000001,121.72383500000001,75.318329,False,-0.00977020325780753,0.0026063774847182586,118.876724,125.509987,122.373817,140.015488
440373.0,440.373,0.0,133.594681,133.594681,0.0,-0.006627,0.006627,0.14515528368444666,121.925207,121.72253800000001,75.32351700000001,False,-0.009263475341911409,0.0023529364826657684,118.876724,125.509987,122.373817,140.0103
440383.0,440.383,0.0,133.529739,133.529739,0.0,-0.006615,0.006615,0.14333610228695823,121.4309845,121.22831550000001,73.35498899999999,False,-0.008809685173694959,0.00245090681402349,118.876724,125.501625,120.405289,140.0103
440393.0,440.39300000000003,0.0,133.442123,133.442123,0.0,-0.0068,0.0068,0.14408548540678273,121.1791895,120.97652049999999,70.372681,False,-0.008359869984892576,0.002549501451353464,119.880005,124.478874,118.42028,141.007599
440403.0,440.403,0.0,133.335617,133.335617,0.0,-0.007132,0.007132,0.1471995295770395,120.93453025,120.73186125000001,71.38753600000001,False,-0.007912465415866876,0.0030014812632392918,117.886513,124.478874,119.435135,141.007599
