tick,t_s,target_mm,logged_h_mm,logged_v_mps,ref_h_mm,ref_v_mps,tof_health,tof_valid_count,tof_spread_mm,steady_mask,rec_h_mm,rec_v_mps,pos_out_mps,tof1,tof2,tof3,tof4
9711.0,9.711,0.0,128.151001,-0.001319,123.54078698281549,0.0002664479059006908,1.0,4,75.35959700000001,False,123.71573181873215,0.002158606515074258,0.0,124.902992,122.504288,120.467911,138.068314
9722.0,9.722,0.0,128.059937,-0.003477,123.54341858802357,0.00023767063543367328,1.0,4,75.36138200000002,False,123.69687667750728,0.0015334350247852798,0.0,124.902992,123.504951,121.469131,139.067749
9732.0,9.732,0.0,127.9701,-0.005346,123.54578105618096,0.0006057606382041669,1.0,4,75.359826,False,123.66521250643247,0.0008283270802425538,0.0,120.902382,125.502922,122.468597,140.068771
9741.0,9.741,0.0,128.03334,-0.005343,123.55422596388678,0.0008457524512675008,1.0,4,71.361016,False,123.64336389794033,0.00037966741188201253,0.0,125.901817,125.502922,121.469131,143.068115
9751.0,9.751,0.0,128.059097,-0.004774,123.56165492587546,0.0006917349179937915,1.0,4,75.36088699999999,False,123.62458739426258,4.8849444235077224e-05,0.0,125.901817,125.502922,122.469658,140.068771
9761.0,9.761000000000001,0.0,128.200409,-0.002828,123.56806066224667,0.0005890215132060561,1.0,4,76.36088699999999,False,123.62381129104695,2.971019294182869e-05,0.0,128.902206,126.503258,123.468819,140.067932
9771.0,9.771,0.0,128.29567,-0.000749,123.57343535613958,0.0003088216460715998,1.0,4,78.36055100000002,False,123.6332682911549,0.00015991293650801215,0.0,128.902573,126.503258,123.468819,138.068268
9781.0,9.781,0.0,128.338486,0.000803,123.5742370951681,4.712091684844211e-05,1.0,4,77.361085,False,123.64583809665594,0.0003131224543103606,0.0,128.902573,123.50354,123.468819,139.067734
9792.0,9.792,0.0,128.245483,0.000652,123.57435548412279,-2.5275021785731155e-05,1.0,4,74.362313,False,123.64303907305298,0.00022152309154590513,0.0,127.903351,121.503136,120.469467,139.067154
9802.0,9.802,0.0,128.17627,-0.000138,123.57377511886828,-9.351906057375459e-05,1.0,4,75.36191600000001,False,123.62941295931847,-9.650273255708307e-06,0.0,127.903351,121.503136,121.46965,139.067734
9812.0,9.812,0.0,128.154221,-0.00075,123.57248510291132,-0.00040721809053323454,1.0,4,75.36249600000002,False,123.61218113263406,-0.0002542285301390975,0.0,127.903351,123.50415,121.46965,139.067154
9821.0,9.821,0.0,128.223709,-0.000347,123.56656658648836,-0.0006794133904337585,1.0,4,74.36310600000002,False,123.60390939340778,-0.00033049065909834715,0.0,130.903427,123.50415,121.46965,140.066544
9831.0,9.831,0.0,128.178345,-0.000546,123.55953022531122,-0.000937335709687126,1.0,4,79.36191600000001,False,123.58878007099445,-0.0004921476497743275,0.0,126.90419,123.50415,123.468536,137.06662
9841.0,9.841000000000001,0.0,128.109451,-0.001245,123.54781987229461,-0.0008211360560332892,1.0,4,77.359643,False,123.56463009849938,-0.0007560244580804793,0.0,122.904282,126.505333,122.467056,138.067413
9851.0,9.851,0.0,128.047211,-0.002128,123.54310750419056,-0.0007598172721872132,1.0,4,81.35940599999998,False,123.53261181441898,-0.0010888097764403504,0.0,122.904282,126.505722,124.466438,136.067032
9862.0,9.862,0.0,128.028549,-0.002576,123.53125769060895,-0.0009325411120357785,1.0,4,77.359643,False,123.4998670570966,-0.0013771188588291476,0.0,124.903168,126.505333,122.467056,138.067413
9871.0,9.871,0.0,128.00946,-0.002742,123.52393044679307,-0.0007295671385625369,1.0,4,75.358712,False,123.46684291727622,-0.0016218959025231148,0.0,124.903168,126.505577,121.467209,139.068497
9881.0,9.881,0.0,127.994148,-0.002723,123.51757445388746,0.00029453298338300016,1.0,4,74.35834499999999,False,123.4339424632608,-0.0018245583607449298,0.0,127.902153,124.505798,120.46701,139.068665
9891.0,9.891,0.0,127.931709,-0.00302,123.52982110646074,0.00029826918462561025,1.0,4,74.35851299999999,False,123.39552155132354,-0.0020726787851319574,0.0,125.902618,124.505798,120.46701,139.068497
9901.0,9.901,0.0,128.057602,-0.001682,123.52353983757997,-0.0005808180040940414,1.0,4,79.35765899999998,False,123.37661417095472,-0.002001135723708241,0.0,130.902451,122.506035,125.466324,139.068665
9911.0,9.911,0.0,128.121964,-4.5e-05,123.51820474637886,0.00021854479196647958,1.0,4,77.35894099999999,False,123.36952399409287,-0.0017725682176577772,0.0,126.902512,122.506035,125.466324,141.067383
9921.0,9.921,0.0,128.188644,0.001614,123.52791073341932,0.0009435025442483536,1.0,4,73.359734,False,123.37319477780599,-0.0014279484614843146,0.0,129.901733,123.505722,121.467117,141.067383
