I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14_KF3_VZ_OPT,I15_KF3_H_M,I16_KF3_ACC_BIAS,I17_KF3_QUALITY,I18_KF2_VZ,I19_LS15_VZ_REFONLY
124478.000000,1021.528503,1043.856812,992.502869,1100.644897,0.777454,-2.341575,0.403891,-0.582606,1045.712402,-0.716893,-0.652435,-0.679957,-0.647754,-0.751181,1.036359,0.138834,0.566500,-0.710937,-0.735644
124488.000000,1021.528503,1038.957275,984.117859,1095.507202,0.853717,-2.348081,-0.283998,-0.593485,1037.982422,-0.715732,-0.661712,-0.686549,-0.656923,-0.757848,1.028802,0.138850,0.565748,-0.709039,-0.759084
124498.000000,1002.648682,1043.856812,983.262390,1081.322021,0.894968,-2.363717,-0.661276,-0.602416,1030.484619,-0.710488,-0.669124,-0.691754,-0.664283,-0.760944,1.021202,0.138859,0.530472,-0.709775,-0.778085
124508.000000,997.632568,1038.957275,969.031738,1078.306274,0.909091,-2.381269,-0.575519,-0.608427,1023.408630,-0.703606,-0.670830,-0.689149,-0.665978,-0.761442,1.013660,0.138757,0.502832,-0.704228,-0.789593
124518.000000,990.644775,1020.055542,967.975708,1078.306274,0.926858,-2.417669,-0.856616,-0.622254,1014.904602,-0.701307,-0.688106,-0.709096,-0.683322,-0.760383,1.005948,0.138909,0.557328,-0.696813,-0.801989
124527.000000,984.560730,1011.100403,960.884399,1064.301880,0.913730,-2.432525,-1.357026,-0.634695,1006.504822,-0.693048,-0.701895,-0.723473,-0.697125,-0.756955,0.998999,0.139089,0.571281,-0.686053,-0.816346
124538.000000,983.605286,1010.091675,953.828247,1060.334717,0.910560,-2.467164,-1.425862,-0.639519,999.313782,-0.677255,-0.699809,-0.714947,-0.695036,-0.748440,0.990839,0.138910,0.558383,-0.670788,-0.822401
124548.000000,975.501282,995.128662,951.889038,1046.367188,0.903329,-2.519695,-0.556232,-0.649054,991.249878,-0.675257,-0.707782,-0.721790,-0.703118,-0.742738,0.983265,0.139086,0.608346,-0.675373,-0.820430
124558.000000,975.393616,985.094299,938.759155,1042.402466,0.855190,-2.554475,1.147180,-0.655266,983.672302,-0.687395,-0.708746,-0.718677,-0.704200,-0.741830,0.975913,0.138979,0.598893,-0.687309,-0.811307
124567.000000,961.284485,985.094299,933.782959,1034.507690,0.802276,-2.577391,1.664355,-0.660798,976.151367,-0.704857,-0.709982,-0.717108,-0.705600,-0.745651,0.969272,0.138897,0.576988,-0.702911,-0.803242
124577.000000,945.130615,973.050964,927.837524,1028.614014,0.762881,-2.584569,0.846627,-0.673579,967.306763,-0.721729,-0.727104,-0.739047,-0.722921,-0.752725,0.961600,0.139179,0.588424,-0.713213,-0.803612
124587.000000,939.200073,961.985596,924.911560,1024.688721,0.732668,-2.602657,-0.042568,-0.686929,958.234680,-0.730357,-0.744556,-0.760553,-0.740482,-0.766657,0.952212,0.141989,0.627706,-0.729927,-0.810672
124597.000000,930.002441,960.018982,914.905396,1010.762085,0.701975,-2.620369,-1.070965,-0.695688,949.832642,-0.724695,-0.752554,-0.767968,-0.748505,-0.769924,0.943999,0.142838,0.596610,-0.727408,-0.821556
124607.000000,927.078308,946.970154,908.989868,1005.825867,0.662954,-2.632704,-1.755448,-0.704581,941.319519,-0.712610,-0.760339,-0.774947,-0.756328,-0.767931,0.935848,0.143598,0.626869,-0.716928,-0.834442
124617.000000,921.938110,945.925964,902.954529,998.903687,0.613641,-2.638404,-1.427213,-0.707711,933.725952,-0.698748,-0.756624,-0.765656,-0.752659,-0.758595,0.928628,0.142892,0.609087,-0.704379,-0.845806
124627.000000,912.873291,940.777771,899.072021,990.997070,0.547402,-2.625547,-1.546253,-0.710500,926.160828,-0.684052,-0.753223,-0.757895,-0.749399,-0.747423,0.921448,0.142268,0.621495,-0.690542,-0.849266
124637.000000,907.742249,935.875427,889.317566,983.110779,0.487974,-2.622402,-2.233171,-0.710405,919.072510,-0.660402,-0.744781,-0.743758,-0.741164,-0.730833,0.914699,0.141072,0.598191,-0.667869,-0.842324
124647.000000,897.826660,933.705200,880.225403,979.211121,0.457960,-2.636114,-2.463833,-0.709603,912.108765,-0.634639,-0.736378,-0.730828,-0.733040,-0.711126,0.908098,0.139892,0.565690,-0.642758,-0.825636
124657.000000,895.678040,928.675598,873.357788,970.274475,0.464108,-2.646575,-2.794735,-0.705024,905.814087,-0.602740,-0.720985,-0.708710,-0.717993,-0.685495,0.902112,0.137885,0.566738,-0.611910,-0.800999
124667.000000,892.692383,915.702332,871.330872,967.271667,0.475753,-2.664053,-2.834567,-0.702425,899.218628,-0.573595,-0.710799,-0.695472,-0.708279,-0.659304,0.896085,0.136433,0.605495,-0.582799,-0.769276
124677.000000,877.681152,911.729492,864.287720,962.264709,0.486334,-2.684333,-1.900504,-0.703374,892.028320,-0.558268,-0.709391,-0.695497,-0.707338,-0.637872,0.889759,0.136090,0.587970,-0.566392,-0.730656
124687.000000,877.657776,898.766602,843.259521,952.266174,0.469364,-2.697800,-0.609703,-0.702083,885.220520,-0.554697,-0.703675,-0.689350,-0.702054,-0.622015,0.883490,0.136024,0.563291,-0.560464,-0.694747
124697.000000,875.534058,887.761719,843.257019,942.309814,0.431736,-2.712247,-0.356525,-0.700529,878.471619,-0.554454,-0.698047,-0.683702,-0.696862,-0.608160,0.877648,0.135339,0.605577,-0.559893,-0.664131
124707.000000,871.616638,883.663879,827.329651,933.385925,0.379445,-2.747379,-0.803202,-0.694965,872.440125,-0.546366,-0.684806,-0.667302,-0.684034,-0.597521,0.871687,0.135186,0.581130,-0.551866,-0.640130
124717.000000,864.266785,877.728149,827.329651,930.602295,0.311267,-2.773134,-1.010423,-0.690961,866.191040,-0.538351,-0.676122,-0.658063,-0.675773,-0.587386,0.865819,0.135061,0.588345,-0.541979,-0.623600
124727.000000,858.416626,877.439697,827.329651,930.485596,0.209461,-2.764158,0.165818,-0.684655,860.384949,-0.540061,-0.663480,-0.643273,-0.663523,-0.580786,0.860074,0.134850,0.582984,-0.543677,-0.611931
124737.000000,850.156494,857.610474,822.568665,914.775879,0.115772,-2.721914,1.698370,-0.686604,853.197327,-0.566078,-0.669184,-0.655702,-0.669656,-0.585330,0.853793,0.135826,0.642676,-0.571264,-0.607697
124747.000000,845.105896,872.253174,815.866211,908.909485,0.093816,-2.701601,2.305043,-0.676013,848.184814,-0.584546,-0.648354,-0.628388,-0.649064,-0.583619,0.849371,0.132774,0.577987,-0.589969,-0.603169
124757.000000,830.128113,847.308533,808.835815,900.943481,0.110606,-2.708759,1.489837,-0.681224,840.512756,-0.610829,-0.662066,-0.652300,-0.663128,-0.601585,0.842395,0.135015,0.625097,-0.616180,-0.603896
124767.000000,829.148438,847.308533,808.835815,900.921082,0.172661,-2.753278,0.620624,-0.679466,834.008118,-0.620994,-0.660382,-0.652220,-0.661581,-0.612085,0.836215,0.135251,0.630127,-0.626505,-0.608317
124777.000000,829.140503,842.608093,808.661072,892.853577,0.279706,-2.830112,-0.631356,-0.672990,828.346802,-0.613796,-0.649135,-0.638198,-0.650434,-0.614125,0.830555,0.134247,0.664739,-0.619876,-0.610924
124787.000000,827.160950,841.424500,794.373291,887.724426,0.328057,-2.895403,-1.680157,-0.661528,823.622620,-0.590898,-0.628217,-0.610733,-0.629656,-0.605501,0.825556,0.131889,0.596958,-0.598111,-0.605969
124797.000000,818.118652,828.714600,792.108459,882.731750,0.307483,-2.951942,-3.559889,-0.657257,817.754883,-0.556508,-0.623726,-0.608197,-0.625416,-0.593104,0.819771,0.131441,0.641016,-0.563273,-0.596320
124807.000000,813.989319,822.677490,789.184875,877.685913,0.264228,-2.991157,-4.374646,-0.652256,812.057434,-0.513813,-0.617964,-0.603575,-0.619851,-0.570884,0.814211,0.130876,0.657342,-0.519984,-0.585614
124817.000000,807.862976,822.677490,1300.000000,867.833191,0.227018,-3.006696,-4.348655,-0.634558,808.631958,-0.459780,-0.586558,-0.561855,-0.588612,-0.531979,0.810374,0.127209,0.700323,-0.467462,-0.566914
124827.000000,801.789307,819.609741,769.174072,863.901489,0.206416,-3.017464,-4.005810,-0.627483,803.524414,-0.419900,-0.578180,-0.554963,-0.580551,-0.497915,0.805720,0.126118,0.595140,-0.426456,-0.543525
124837.000000,801.739685,818.636292,771.165894,860.941040,0.215103,-3.013248,-2.759475,-0.615733,799.305969,-0.389129,-0.560814,-0.535182,-0.563464,-0.461970,0.801843,0.124072,0.606858,-0.395224,-0.515084
124847.000000,794.793640,817.623230,769.174072,856.931824,0.204642,-2.992498,-1.765969,-0.604466,795.120361,-0.369348,-0.545059,-0.517932,-0.547988,-0.430611,0.798194,0.122256,0.605378,-0.374680,-0.482420
124857.000000,791.773926,809.580566,760.322388,850.949646,0.194444,-2.953439,-0.692170,-0.593998,790.907410,-0.362111,-0.531960,-0.505012,-0.535177,-0.406477,0.794636,0.120845,0.604292,-0.366246,-0.449605
124867.000000,785.863770,805.616638,760.322388,847.952759,0.200424,-2.879354,0.159825,-0.584995,786.542969,-0.365244,-0.522219,-0.496974,-0.525697,-0.390751,0.791041,0.119962,0.614381,-0.367890,-0.420393
