I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
31968.000000,497.502716,516.624390,481.808014,543.899414,1.930694,-0.051805,0.298299,0.062991,508.872650
31978.000000,499.515808,516.624390,481.808014,544.888855,1.924465,-0.040446,0.007966,0.057179,509.322815
31988.000000,499.515808,516.615723,485.829803,547.888794,1.956496,-0.017467,0.095149,0.052806,509.661804
31998.000000,499.619385,513.605896,485.829803,548.765259,1.962638,0.005617,-0.501061,0.049121,509.818207
32008.000000,499.619385,516.615723,484.915039,548.854370,1.909829,0.011026,-0.276362,0.048131,510.065887
32018.000000,502.501678,513.598389,484.815552,548.765259,1.837130,0.034960,0.227908,0.047872,510.284943
32028.000000,502.501678,517.336914,483.161469,548.854370,1.812341,0.076374,0.770887,0.047326,510.643158
32038.000000,502.501678,517.336914,482.164795,547.957886,1.829751,0.105870,0.816656,0.044789,510.971313
32048.000000,503.631500,520.322083,483.161469,549.810486,1.860246,0.125851,0.737760,0.041346,511.396973
32058.000000,503.631500,520.322083,483.145020,549.789795,1.862614,0.139983,0.484216,0.037045,511.756653
32068.000000,503.631500,526.331970,485.164520,549.789795,1.870521,0.170839,0.302469,0.033804,512.278687
32078.000000,503.788086,524.304749,485.164520,549.789795,1.916124,0.206528,-0.291082,0.031041,512.665222
32088.000000,505.692993,524.304749,486.123413,550.615173,1.997246,0.240629,-0.557082,0.030571,513.076843
32098.000000,509.917908,524.304749,486.123413,551.311035,2.048991,0.259466,-0.192505,0.032767,513.635864
32108.000000,509.917908,521.388245,486.963654,551.427551,2.037484,0.257259,0.273306,0.034549,514.056946
32118.000000,506.985199,521.388245,483.947540,551.311035,2.010976,0.250027,0.007324,0.035065,514.355408
32128.000000,506.946228,521.366028,483.014038,552.333984,2.014520,0.263521,-0.072499,0.035547,514.634033
32138.000000,506.946228,518.356140,483.014038,1300.000000,2.041552,0.297288,-0.380970,0.033247,514.188599
32148.000000,506.045258,518.356140,486.001129,557.276733,2.018534,0.331699,-0.097171,0.034133,514.267090
32158.000000,506.983124,525.275269,486.001129,557.276733,1.937739,0.362484,0.561590,0.035976,514.664490
32168.000000,506.045258,527.008362,485.257263,1300.000000,1.849991,0.388779,0.516458,0.032938,514.360962
32178.000000,506.983124,527.008362,485.257263,550.474060,1.849403,0.425031,-0.370524,0.032779,514.837219
32188.000000,509.944092,527.008362,486.480011,555.436279,1.856385,0.443554,-0.437307,0.034347,515.372742
32198.000000,509.944092,528.975830,487.441895,555.436279,1.886030,0.449949,0.053505,0.037163,515.963867
32208.000000,509.015015,532.946411,489.467957,556.374634,1.863762,0.438799,0.507015,0.039688,516.638062
32218.000000,509.015015,528.975830,487.441895,557.427734,1.778659,0.431472,0.688220,0.039687,517.133118
32228.000000,509.783600,530.781494,487.736633,558.588501,1.707827,0.434412,0.071028,0.038700,517.680603
32238.000000,510.865631,528.762146,487.736633,558.588501,1.707543,0.450873,-0.402027,0.038153,518.148132
32248.000000,511.819977,530.781494,487.767303,558.667419,1.710119,0.466689,-0.307085,0.039613,518.703369
32258.000000,511.819977,532.744019,487.767303,558.667419,1.677844,0.480178,0.007923,0.042103,519.314880
32268.000000,511.819977,540.638489,487.767303,558.708069,1.645368,0.486167,0.177994,0.045505,520.204712
32278.000000,514.742615,540.638489,484.839081,558.758118,1.622251,0.495994,0.161898,0.048646,521.199341
32288.000000,514.742615,534.598755,487.942505,558.786682,1.637445,0.512996,0.541904,0.049693,521.907166
32298.000000,514.742615,529.602173,484.926788,561.737732,1.661444,0.535836,0.698095,0.048337,522.370361
32308.000000,514.749329,534.598755,487.942505,561.795471,1.566217,0.567554,0.921678,0.046101,522.965027
32318.000000,514.832825,536.214600,484.926788,566.945190,1.437923,0.624907,0.615059,0.042488,523.543701
