I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.000000,38.000000,14.473097,24.831324,-3.508803,-1.789666,0.178967,-0.176776,0.000000,-1.237810,-0.985872,1.038000
0.000000,36.000000,12.204285,-38.582222,-6.611153,-5.887930,0.588793,-0.174421,0.000000,-0.825628,-1.099967,1.041000
4.000000,41.000000,53.193539,58.223312,-30.122969,-26.487713,2.648771,-0.163826,0.000000,1.244945,-1.185988,1.037000
0.000000,45.000000,13.722478,242.223129,-22.527327,-23.121384,2.312138,-0.154577,0.000000,0.917561,-1.262130,1.026000
-4.000000,39.000000,-32.967014,10.696892,4.815847,0.625263,-0.062526,-0.154828,0.000000,-1.457354,-1.196073,1.035000
1.000000,42.000000,10.879109,-45.685535,-4.670068,-3.875768,0.387577,-0.153277,0.000000,-1.005700,-1.150274,1.035000
1.000000,40.000000,0.316180,40.533516,-2.501309,-2.707478,0.270748,-0.152194,0.000000,-1.121446,-0.974390,1.035000
0.000000,41.000000,-11.189056,58.910206,3.651687,2.697813,-0.269781,-0.153273,0.000000,-1.663055,-0.829714,1.027000
6.000000,40.000000,54.646748,5.063382,-26.025103,-21.716665,2.171667,-0.144587,0.000000,0.787080,-0.739914,1.026000
6.000000,46.000000,57.490135,31.662861,-39.920029,-37.189526,3.718953,-0.129711,0.000000,2.349242,-0.691631,1.034000
-1.000000,39.000000,-13.447467,-77.482964,-11.096199,-15.010197,1.501020,-0.123707,0.000000,0.137313,-0.713029,1.030000
-1.000000,43.000000,-15.906565,-59.657921,1.044763,-1.363482,0.136348,-0.123161,0.000000,-1.226813,-0.685268,1.036000
1.000000,42.000000,0.092594,-46.554607,-0.262492,-0.427640,0.042764,-0.122990,0.000000,-1.320226,-0.574177,1.038000
1.000000,38.000000,-2.881376,-43.527134,1.662140,1.348673,-0.134867,-0.123530,0.000000,-1.498397,-0.439691,1.032000
-1.000000,43.000000,-20.640612,3.235034,10.962292,9.520249,-0.952025,-0.127338,0.000000,-2.319363,-0.401698,1.038000
-1.000000,43.000000,-16.451015,-23.863817,13.224271,12.668668,-1.266867,-0.132405,0.000000,-2.639272,-0.389157,1.034000
-1.000000,41.000000,-5.873847,61.308319,8.658175,9.259748,-0.925975,-0.136109,0.000000,-2.302084,-0.529580,1.033000
-3.000000,41.000000,-19.312559,-17.261730,14.458771,13.678917,-1.367892,-0.141581,0.000000,-2.749473,-0.684664,1.033000
-4.000000,39.000000,-28.057463,-40.184418,21.270035,20.131367,-2.013137,-0.149633,0.000000,-3.402770,-0.834739,1.036000
-5.000000,40.000000,-35.748398,36.711781,27.572765,26.456556,-2.645656,-0.160216,0.000000,-4.045872,-1.051223,1.038000
-2.000000,41.000000,5.196445,68.585411,9.944201,12.421054,-1.242105,-0.165184,0.000000,-2.647290,-1.317221,1.037000
-3.000000,39.000000,-0.100342,-11.583876,6.376536,7.283214,-0.728321,-0.168098,0.000000,-2.136419,-1.625453,1.042000
-4.000000,39.000000,-12.352819,-34.684608,10.164863,9.732615,-0.973262,-0.171991,0.000000,-2.385252,-1.896782,1.041000
-13.000000,43.000000,-111.645187,-82.963142,61.518532,53.750645,-5.375064,-0.193491,0.000000,-6.808556,-2.193307,1.047000
-2.000000,44.000000,-0.650776,28.194263,26.918768,30.943548,-3.094355,-0.205868,0.000000,-4.540223,-2.348983,1.052000
-1.000000,48.000000,9.853845,34.210117,10.202751,13.313869,-1.331387,-0.211194,0.000000,-2.782581,-2.532408,1.054000
-3.000000,48.000000,-8.037384,54.876553,10.126862,10.604913,-1.060491,-0.215436,0.000000,-2.515927,-2.755923,1.054000
-6.000000,47.000000,-37.471310,17.921604,23.858894,21.870796,-2.187080,-0.224184,0.000000,-3.651264,-2.972411,1.044000
-6.000000,45.000000,-39.889164,-9.713942,30.977119,29.611172,-2.961117,-0.236029,0.000000,-4.437146,-3.168777,1.042000
-1.000000,47.000000,8.816092,15.449220,10.243048,13.148266,-1.314827,-0.241288,0.000000,-2.796115,-3.298598,1.039000
-1.000000,53.000000,3.368859,63.533092,4.254372,5.588456,-0.558846,-0.243523,0.000000,-2.042369,-3.347798,1.050000
-3.000000,49.000000,-19.236320,142.912262,10.983265,10.174044,-1.017404,-0.247593,0.000000,-2.504997,-3.349100,1.054000
-10.000000,50.000000,-95.642105,245.197510,50.456097,44.413788,-4.441379,-0.265359,0.000000,-5.946737,-3.162966,1.060000
-3.000000,51.000000,-25.106552,147.496628,33.285202,34.954491,-3.495449,-0.279340,0.000000,-5.014790,-2.989259,1.055000
0.000000,52.000000,4.461125,71.636215,14.530321,17.593946,-1.759395,-0.286378,0.000000,-3.285773,-2.949974,1.056000
0.000000,54.000000,10.041139,4.947310,3.726931,5.806983,-0.580698,-0.288701,0.000000,-2.109399,-3.082427,1.054000
-3.000000,52.000000,-15.175490,95.983978,9.531397,8.972734,-0.897273,-0.292290,0.000000,-2.429563,-3.189532,1.046000
-4.000000,58.000000,-28.720470,-25.325480,19.099857,17.580790,-1.758079,-0.299322,0.000000,-3.297401,-3.244519,1.049000
0.000000,52.000000,5.396578,-24.343302,6.335539,8.022326,-0.802233,-0.302531,0.000000,-2.344764,-3.263859,1.052000
0.000000,52.000000,-1.783347,-32.837563,5.231213,5.649879,-0.564988,-0.304791,0.000000,-2.109779,-3.232040,1.052000
-1.000000,57.000000,-17.130182,56.184555,10.828186,10.051440,-1.005144,-0.308812,0.000000,-2.553956,-3.128242,1.046000
1.000000,56.000000,-4.095717,115.180534,5.921773,6.541223,-0.654122,-0.311428,0.000000,-2.205550,-2.824147,1.048000
3.000000,59.000000,4.920163,97.196648,-0.161437,0.843962,-0.084396,-0.311766,0.000000,-1.636162,-2.417572,1.047000
3.000000,59.000000,-1.798831,133.376404,-0.012368,0.116082,-0.011608,-0.311812,0.000000,-1.563420,-1.931276,1.045000
0.000000,58.000000,-34.459141,6.977797,17.217834,14.652573,-1.465257,-0.317673,0.000000,-3.022930,-1.542430,1.038000
3.000000,58.000000,-7.619711,92.249367,10.213648,10.879486,-1.087949,-0.322025,0.000000,-2.649974,-1.036046,1.036000
2.000000,66.000000,-26.423910,92.740089,17.724297,16.697575,-1.669757,-0.328704,0.000000,-3.238461,-0.521150,1.032000
3.000000,64.000000,-15.873215,-21.219784,16.497593,16.527590,-1.652759,-0.335315,0.000000,-3.228074,-0.113433,1.033000
6.000000,61.000000,27.754454,22.433582,-5.837769,-2.482965,0.248297,-0.334322,0.000000,-1.326025,0.074952,1.036000
