I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33
115269.000000,1000.000000,919.842896,1.000000,0.081498,0.106533,0.106533,227.922699,0.081498,0.000000,0.000000,-22.531046,250.453751,0.000000,8192.000000,984.250183,925.358826,991.532043,8192.000000,983.000000,929.000000,998.000000,0.000000,1.000000,1.000000,1.000000,2.602278,1.200524,0.709068,4.397859,7.892790,29.411795,-1.589022,4195.000000
115279.000000,1000.000000,920.532227,1.000000,0.080156,0.112066,0.112066,221.704803,0.080157,0.000000,-0.000001,-28.718634,250.423431,0.000000,842.231812,984.250183,925.358826,995.396484,838.000000,985.000000,932.000000,1002.000000,1.000000,1.000000,1.000000,1.000000,2.629002,1.246549,0.694093,4.397859,7.892790,29.411795,-1.589022,4183.000000
115289.000000,1000.000000,921.241089,1.000000,0.080156,0.115101,0.115101,218.939713,0.080157,0.000000,-0.000001,-31.450510,250.390228,0.000000,868.244141,984.250183,928.332214,992.278076,864.000000,974.000000,934.000000,999.000000,1.000000,1.000000,1.000000,1.000000,2.673428,1.260267,0.677700,5.342421,7.328748,29.457834,-1.591510,4176.000000
115299.000000,1000.000000,921.945190,1.000000,0.078756,0.114399,0.114399,218.277344,0.078759,0.000000,-0.000003,-32.079018,250.356369,0.000000,868.244141,978.237488,930.241394,992.278076,866.000000,977.000000,941.000000,985.000000,1.000000,1.000000,1.000000,1.000000,2.689936,1.254188,0.667931,5.342421,7.328748,29.457834,-1.591510,4174.000000
115309.000000,1000.000000,922.634827,1.000000,0.078756,0.110671,0.110671,221.602524,0.078759,0.000000,-0.000003,-28.723522,250.326050,0.000000,868.244141,978.237488,933.139038,988.258728,863.000000,985.000000,937.000000,995.000000,1.000000,1.000000,1.000000,1.000000,2.705751,1.227636,0.655978,3.322115,6.738949,-40.065525,20.141462,4173.000000
115319.000000,1000.000000,923.328308,1.000000,0.077357,0.106168,0.106168,224.369125,0.077365,0.000000,-0.000008,-25.929544,250.298676,0.000000,867.243835,986.277527,934.104004,988.258728,838.000000,989.000000,938.000000,1002.000000,1.000000,1.000000,1.000000,1.000000,2.709499,1.195956,0.644256,3.322115,6.738949,-40.065525,20.141462,4176.000000
115329.000000,1000.000000,924.047607,1.000000,0.077357,0.102673,0.102673,227.490158,0.077365,0.000000,-0.000008,-22.784468,250.274628,0.000000,867.243835,990.322388,934.104004,995.288574,878.000000,1001.000000,945.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,2.714028,1.162101,0.635240,1.716877,4.755247,-12.886930,15.655971,4179.000000
115339.000000,1000.000000,924.727905,1.000000,0.075937,0.095847,0.095847,232.336243,0.075952,0.000000,-0.000016,-17.919470,250.255707,0.000000,846.198486,990.322388,937.014160,995.288574,842.000000,986.000000,941.000000,1001.000000,1.000000,1.000000,1.000000,1.000000,2.721962,1.124748,0.623544,1.716877,4.755247,-12.886930,15.655971,4182.000000
115349.000000,1000.000000,925.502014,1.000000,0.075937,0.095412,0.095412,232.709442,0.075952,0.000000,-0.000016,-17.527754,250.237198,0.000000,882.176086,994.486755,938.929810,1000.322144,881.000000,993.000000,943.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,2.748765,1.099235,0.615781,0.940662,2.452400,-12.906464,15.679702,4187.000000
115359.000000,1000.000000,926.251465,1.000000,0.074473,0.092204,0.092204,234.262360,0.074498,0.000000,-0.000025,-15.957997,250.220352,0.000000,860.185120,991.508667,938.929810,994.367432,856.000000,990.000000,945.000000,993.000000,1.000000,1.000000,1.000000,1.000000,2.763397,1.093507,0.607877,0.940662,2.452400,-12.906464,15.679702,4188.000000
115369.000000,1000.000000,927.040161,1.000000,0.074473,0.094427,0.094427,232.242767,0.074498,0.000000,-0.000025,-17.958630,250.201401,0.000000,885.145508,991.508667,940.889282,991.232727,882.000000,984.000000,949.000000,998.000000,1.000000,1.000000,1.000000,1.000000,2.787830,1.115417,0.606498,3.120599,0.625607,58.426113,-3.348792,4189.000000
115379.000000,1000.000000,927.796936,1.000000,0.072922,0.099856,0.099856,225.935852,0.072960,0.000000,-0.000037,-24.239967,250.175812,0.000000,866.261292,991.508667,940.889282,991.232727,862.000000,995.000000,939.000000,1014.000000,1.000000,1.000000,1.000000,1.000000,2.816351,1.146502,0.599577,3.120599,0.625607,58.426113,-3.348792,4187.000000
115389.000000,1000.000000,928.553894,1.000000,0.072922,0.109199,0.109199,217.492157,0.072960,0.000000,-0.000037,-32.649189,250.141342,0.000000,886.186523,986.474365,934.820435,994.047974,882.000000,985.000000,925.000000,1001.000000,1.000000,1.000000,1.000000,1.000000,2.840336,1.154448,0.588237,5.415448,0.996224,58.523594,-3.354379,4181.000000
115399.000000,1000.000000,929.250122,1.000000,0.071394,0.114009,0.114009,211.747818,0.071446,0.000000,-0.000052,-38.353043,250.100861,0.000000,866.261292,988.478699,933.744568,994.047974,857.000000,987.000000,938.000000,1001.000000,1.000000,1.000000,1.000000,1.000000,2.853039,1.154864,0.579293,5.415448,0.996224,58.523594,-3.354379,4173.000000
115409.000000,1000.000000,930.029968,1.000000,0.071394,0.122073,0.122073,204.441833,0.071446,0.000000,-0.000052,-45.610889,250.052719,0.000000,8192.000000,988.478699,931.758606,994.047974,8192.000000,994.000000,936.000000,1008.000000,0.000000,1.000000,1.000000,1.000000,2.847685,1.153474,0.567939,6.954485,0.727131,58.615261,-3.359634,4167.000000
115419.000000,1000.000000,930.893433,1.000000,0.069970,0.130499,0.130499,195.519379,0.069970,0.000000,0.000000,-54.475853,249.995224,0.000000,8192.000000,992.412720,931.758606,1000.047058,8192.000000,991.000000,935.000000,1007.000000,0.000000,1.000000,1.000000,1.000000,2.819887,1.181380,0.562813,6.954485,0.727131,58.615261,-3.359634,4160.000000
115429.000000,1000.000000,931.745300,1.000000,0.069970,0.129137,0.129137,196.689011,0.069970,0.000000,0.000000,-53.250004,249.939011,0.000000,893.263977,995.467407,930.917603,1000.047058,889.000000,999.000000,935.000000,1002.000000,1.000000,1.000000,1.000000,1.000000,2.799069,1.211199,0.558127,6.623485,0.810347,12.517603,-0.366974,4151.000000
115439.000000,1000.000000,932.581726,1.000000,0.068255,0.122516,0.122516,201.052673,0.068255,0.000000,0.000000,-48.834797,249.887466,0.000000,893.263977,997.310608,930.917603,999.121765,837.000000,996.000000,939.000000,1006.000000,1.000000,1.000000,1.000000,1.000000,2.763097,1.220663,0.553116,6.623485,0.810347,12.517603,-0.366974,4152.000000
115449.000000,1000.000000,933.406189,1.000000,0.068255,0.112714,0.112714,209.831818,0.068255,0.000000,0.000000,-40.013416,249.845230,0.000000,891.231079,1000.343445,935.001221,997.183411,887.000000,1012.000000,943.000000,1004.000000,1.000000,1.000000,1.000000,1.000000,2.734994,1.224812,0.551677,6.354262,1.526506,22.324308,-2.916513,4156.000000
115459.000000,1000.000000,934.303284,1.000000,0.066594,0.110299,0.110299,210.469330,0.066594,0.000000,0.000000,-39.334389,249.803711,0.000000,8192.000000,1000.275757,935.001221,999.121765,8192.000000,999.000000,938.000000,1012.000000,0.000000,1.000000,1.000000,1.000000,2.645072,1.189640,0.554255,6.354262,1.526506,22.324308,-2.916513,4164.000000
115469.000000,1000.000000,935.259277,1.000000,0.066594,0.112307,0.112307,208.618622,0.066594,0.000000,0.000000,-41.141655,249.760284,0.000000,8192.000000,1007.270996,934.243469,997.183411,8192.000000,1006.000000,936.000000,1000.000000,0.000000,1.000000,1.000000,1.000000,2.573971,1.154694,0.558671,4.858639,0.929946,22.365520,-2.921897,4165.000000
115479.000000,1000.000000,936.078247,1.000000,0.064740,0.103265,0.103265,215.050858,0.064741,0.000000,-0.000001,-34.672817,249.723679,0.000000,855.993530,1007.270996,932.375732,1004.867920,852.000000,1008.000000,929.000000,1011.000000,1.000000,1.000000,1.000000,1.000000,2.520706,1.088388,0.571647,4.858639,0.929946,22.365520,-2.921897,4163.000000
115489.000000,1000.000000,936.886169,1.000000,0.064740,0.098004,0.098004,219.754532,0.064741,0.000000,-0.000001,-29.937550,249.692078,0.000000,898.836975,1007.270996,925.446594,1004.867920,895.000000,1005.000000,929.000000,1014.000000,1.000000,1.000000,1.000000,1.000000,2.485661,0.995755,0.586694,3.794207,0.196598,22.408010,-2.927448,4169.000000
115499.000000,1000.000000,937.565063,1.000000,0.063110,0.087264,0.087264,227.929810,0.063114,0.000000,-0.000004,-21.739325,249.669128,0.000000,855.993530,1006.443787,925.444641,1008.078796,851.000000,1001.000000,922.000000,1019.000000,1.000000,1.000000,1.000000,1.000000,2.444146,0.897213,0.602678,3.794207,0.196598,22.408010,-2.927448,4173.000000
115509.000000,1000.000000,938.240479,1.000000,0.063110,0.080643,0.080643,233.872009,0.063114,0.000000,-0.000004,-15.780455,249.652466,0.000000,897.589294,1002.559021,918.486328,1013.307739,894.000000,997.000000,922.000000,1019.000000,1.000000,1.000000,1.000000,1.000000,2.391057,0.803963,0.615373,4.324005,-1.700967,22.443600,-2.932097,4181.000000
115519.000000,1000.000000,938.787292,1.000000,0.061749,0.072034,0.072034,240.386154,0.061759,0.000000,-0.000010,-9.256552,249.642700,0.000000,854.761963,1002.559021,918.455994,1013.307739,850.000000,1004.000000,918.000000,1001.000000,1.000000,1.000000,1.000000,1.000000,2.333403,0.716398,0.627989,4.324005,-1.700967,22.443600,-2.932097,4187.000000
115529.000000,1000.000000,939.408997,1.000000,0.061749,0.075129,0.075129,237.588104,0.061759,0.000000,-0.000010,-12.041891,249.629990,0.000000,8192.000000,1005.724182,918.486328,1001.991943,8192.000000,1009.000000,922.000000,1007.000000,0.000000,1.000000,1.000000,1.000000,2.295921,0.646735,0.640910,3.610384,-2.104779,-2.788868,16.142097,4193.000000
115539.000000,1000.000000,939.882446,1.000000,0.060572,0.068895,0.068895,242.131516,0.060591,0.000000,-0.000019,-7.490575,249.622086,0.000000,858.322266,1005.724182,915.558838,1001.991943,855.000000,1000.000000,919.000000,1020.000000,1.000000,1.000000,1.000000,1.000000,2.267223,0.598608,0.657674,3.610384,-2.104779,-2.788868,16.142097,4190.000000
115549.000000,1000.000000,940.346680,1.000000,0.060572,0.060637,0.060637,249.563431,0.060591,0.000000,-0.000019,-0.058586,249.622025,0.000000,880.235291,1010.784912,915.558838,1013.226440,877.000000,1019.000000,915.000000,1018.000000,1.000000,1.000000,1.000000,1.000000,2.242060,0.551446,0.676121,4.010431,-1.891297,-0.356202,20.630541,4195.000000
115559.000000,1000.000000,940.711121,1.000000,0.059624,0.045248,0.045248,262.574188,0.059653,0.000000,-0.000029,12.938510,249.635681,0.000000,858.322266,1001.834290,914.648926,1013.226440,852.000000,986.000000,918.000000,1008.000000,1.000000,1.000000,1.000000,1.000000,2.191460,0.527461,0.695949,4.010431,-1.891297,-0.356202,20.630541,4202.000000
115569.000000,1000.000000,941.061584,1.000000,0.059624,0.027990,0.027990,278.136536,0.059653,0.000000,-0.000029,28.470804,249.665741,0.000000,880.235291,1010.816101,911.568970,1008.542114,896.000000,1009.000000,906.000000,1013.000000,1.000000,1.000000,1.000000,1.000000,2.118872,0.515744,0.717939,4.236987,-1.396048,3.121573,12.152006,4215.000000
115579.000000,1000.000000,941.248901,1.000000,0.058897,0.003014,0.003014,300.014252,0.058938,0.000000,-0.000041,50.295422,249.718826,0.000000,855.185730,991.779846,906.931763,1003.375122,848.000000,990.000000,910.000000,1002.000000,1.000000,1.000000,1.000000,1.000000,2.048180,0.508007,0.741742,4.236987,-1.396048,3.121573,12.152006,4230.000000
115589.000000,1000.000000,941.402039,1.000000,0.058897,-0.019509,-0.019509,320.358978,0.058938,0.000000,-0.000041,70.565659,249.793320,0.000000,892.964355,991.779846,902.796936,1001.794495,890.000000,980.000000,903.000000,1006.000000,1.000000,1.000000,1.000000,1.000000,2.012599,0.498146,0.765148,2.482493,-0.626295,-21.719484,12.215592,4252.000000
115599.000000,1000.000000,941.437622,1.000000,0.058544,-0.042409,-0.042409,340.747498,0.058598,0.000000,-0.000054,90.858276,249.889221,0.000000,856.902344,991.779846,906.931763,1000.946655,854.000000,1009.000000,911.000000,1005.000000,1.000000,1.000000,1.000000,1.000000,1.962910,0.461061,0.796659,2.482493,-0.626295,-21.719484,12.215592,4272.000000
115609.000000,1000.000000,941.540771,1.000000,0.058544,-0.051027,-0.051027,348.607269,0.058598,0.000000,-0.000054,98.613960,249.993317,0.000000,892.964355,1009.798950,908.057373,1001.794495,895.000000,1008.000000,917.000000,1013.000000,1.000000,1.000000,1.000000,1.000000,1.916933,0.394178,0.830740,2.127761,-0.721608,12.655106,7.478443,4293.000000
115619.000000,1000.000000,941.646484,1.000000,0.058459,-0.050196,-0.050196,347.886108,0.058459,0.000000,0.000000,97.789551,250.096542,0.000000,870.641785,1009.798950,908.057373,1007.353088,868.000000,998.000000,908.000000,1011.000000,1.000000,1.000000,1.000000,1.000000,1.845072,0.329032,0.862137,2.127761,-0.721608,12.655106,7.478443,4300.000000
115629.000000,1000.000000,941.733582,1.000000,0.058459,-0.041277,-0.041277,339.953888,0.058459,0.000000,0.000000,89.762604,250.191284,0.000000,874.510254,999.821167,907.203308,1007.353088,872.000000,981.000000,910.000000,1005.000000,1.000000,1.000000,1.000000,1.000000,1.786574,0.262153,0.896731,1.620354,-2.365393,12.657912,7.480102,4299.000000
115639.000000,1000.000000,941.787170,1.000000,0.058266,-0.026936,-0.026936,326.954590,0.058266,0.000000,0.000000,76.682358,250.272232,0.000000,870.641785,996.871460,907.203308,1007.353088,856.000000,995.000000,911.000000,1011.000000,1.000000,1.000000,1.000000,1.000000,1.732772,0.203045,0.927761,1.620354,-2.365393,12.657912,7.480102,4291.000000
115649.000000,1000.000000,941.827759,1.000000,0.058266,-0.011094,-0.011094,312.762238,0.058266,0.000000,0.000000,62.424110,250.338120,0.000000,874.510254,996.871460,908.245056,1006.924927,895.000000,998.000000,924.000000,1010.000000,1.000000,1.000000,1.000000,1.000000,1.668133,0.152963,0.952668,0.127835,-4.840767,10.189865,2.990388,4278.000000
115659.000000,1000.000000,941.813721,1.000000,0.058172,-0.000727,-0.000727,303.403625,0.058172,0.000000,0.000000,53.009567,250.394073,0.000000,858.399414,996.871460,908.245056,1006.924927,849.000000,986.000000,910.000000,1003.000000,1.000000,1.000000,1.000000,1.000000,1.624585,0.107423,0.973457,0.127835,-4.840767,10.189865,2.990388,4264.000000
115669.000000,1000.000000,941.870117,1.000000,0.058172,0.008663,0.008663,294.999176,0.058172,0.000000,0.000000,44.558075,250.441101,0.000000,892.146362,999.867737,915.373657,1003.103333,890.000000,1001.000000,918.000000,1006.000000,1.000000,1.000000,1.000000,1.000000,1.608618,0.103148,0.997368,-0.788075,-5.327938,-6.042595,18.201466,4254.000000
115679.000000,1000.000000,941.867615,1.000000,0.058130,0.008343,0.008343,295.296692,0.058130,0.000000,-0.000000,44.808296,250.488403,0.000000,857.247864,1002.867004,910.374573,1000.068054,855.000000,1004.000000,913.000000,1000.000000,1.000000,1.000000,1.000000,1.000000,1.638300,0.154008,1.026204,-0.788075,-5.327938,-6.042595,18.201466,4246.000000
115688.000000,1000.000000,941.926453,1.000000,0.058130,0.010316,0.010316,293.561401,0.058130,0.000000,-0.000000,43.032135,250.529282,0.000000,892.146362,1002.867004,910.374573,1003.103333,900.000000,997.000000,912.000000,1009.000000,1.000000,1.000000,1.000000,1.000000,1.668920,0.220495,1.056936,0.353067,-3.349425,6.624201,13.225727,4247.000000
115699.000000,1000.000000,941.935486,1.000000,0.058073,0.008634,0.008634,295.076538,0.058074,0.000000,-0.000000,44.495579,250.580948,0.000000,857.422791,1004.750427,910.374573,1001.748718,855.000000,1003.000000,914.000000,1005.000000,1.000000,1.000000,1.000000,1.000000,1.689471,0.265625,1.090738,0.353067,-3.349425,6.624201,13.225727,4245.000000
115709.000000,1000.000000,942.037292,1.000000,0.058073,0.017007,0.017007,287.579498,0.058074,0.000000,-0.000000,36.959522,250.619965,0.000000,902.333252,1004.750427,910.405457,1003.716125,903.000000,1007.000000,913.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,1.694417,0.283473,1.124450,4.173180,-1.504980,68.380615,4.662820,4246.000000
115719.000000,1000.000000,942.286682,1.000000,0.057962,0.037448,0.037448,269.102753,0.057963,0.000000,-0.000000,18.463295,250.639450,0.000000,8192.000000,1008.731506,910.405457,1002.818115,8192.000000,1012.000000,912.000000,1006.000000,0.000000,1.000000,1.000000,1.000000,1.647626,0.276601,1.166241,4.173180,-1.504980,68.380615,4.662820,4239.000000
115728.000000,1000.000000,942.512512,1.000000,0.057962,0.053873,0.053873,254.323685,0.057963,0.000000,-0.000000,3.680745,250.642944,0.000000,877.277893,1012.667725,910.405457,1002.818115,875.000000,1011.000000,913.000000,996.000000,1.000000,1.000000,1.000000,1.000000,1.581421,0.244032,1.209300,5.832159,-1.205456,26.558573,11.318277,4220.000000
115739.000000,1000.000000,942.715942,1.000000,0.057487,0.068256,0.068256,240.938858,0.057487,0.000000,-0.000001,-9.692820,250.631683,0.000000,877.277893,1012.667725,909.489563,1002.818115,850.000000,1004.000000,910.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,1.505798,0.175909,1.249341,5.832159,-1.205456,26.558573,11.318277,4205.000000
115749.000000,1000.000000,942.872070,1.000000,0.057487,0.078754,0.078754,231.471222,0.057487,0.000000,-0.000001,-19.140257,250.611481,0.000000,877.277893,1005.676392,910.582031,998.436218,885.000000,982.000000,916.000000,1001.000000,1.000000,1.000000,1.000000,1.000000,1.447319,0.088613,1.288803,7.336715,-1.651207,26.570671,11.323433,4192.000000
115759.000000,1000.000000,942.979004,1.000000,0.057126,0.082555,0.082555,227.703110,0.057128,0.000000,-0.000002,-22.886625,250.589737,0.000000,869.823792,1003.776489,909.646851,1004.218018,868.000000,1002.000000,912.000000,1021.000000,1.000000,1.000000,1.000000,1.000000,1.406575,0.003068,1.322845,7.336715,-1.651207,26.570671,11.323433,4182.000000
115768.000000,1000.000000,943.105530,1.000000,0.057126,0.082682,0.082682,227.565292,0.057128,0.000000,-0.000002,-23.000164,250.565460,0.000000,886.959839,994.783569,913.665710,1012.722229,886.000000,993.000000,924.000000,1015.000000,1.000000,1.000000,1.000000,1.000000,1.369899,-0.035086,1.356925,9.415088,-2.480271,8.949372,-0.147770,4178.000000
115779.000000,1000.000000,943.401306,1.000000,0.056891,0.090255,0.090255,220.505386,0.056894,0.000000,-0.000004,-30.028383,250.533768,0.000000,8192.000000,1003.776489,918.744690,1012.722229,8192.000000,1003.000000,921.000000,1012.000000,0.000000,1.000000,1.000000,1.000000,1.335814,-0.024371,1.397856,9.415088,-2.480271,8.949372,-0.147770,4178.000000
115789.000000,1000.000000,943.637573,1.000000,0.056891,0.084098,0.084098,226.018204,0.056894,0.000000,-0.000004,-24.487133,250.505341,0.000000,869.777283,1000.683350,918.744690,1009.775574,868.000000,999.000000,917.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,1.342211,0.025399,1.438262,9.710270,-0.659895,10.301229,11.257010,4171.000000
115799.000000,1000.000000,943.827637,1.000000,0.056356,0.068974,0.068974,239.138519,0.056362,0.000000,-0.000006,-11.356033,250.494553,0.000000,870.944031,1004.732239,918.744690,1004.708008,869.000000,1016.000000,923.000000,1000.000000,1.000000,1.000000,1.000000,1.000000,1.408551,0.108161,1.480052,9.710270,-0.659895,10.301229,11.257010,4177.000000
115808.000000,1000.000000,943.959229,1.000000,0.056356,0.049249,0.049249,256.898132,0.056362,0.000000,-0.000006,6.396831,250.501312,0.000000,870.944031,1000.683350,914.790710,1004.708008,898.000000,992.000000,917.000000,1019.000000,1.000000,1.000000,1.000000,1.000000,1.501421,0.210248,1.522093,9.586054,2.460260,2.384239,7.346305,4190.000000
115819.000000,1000.000000,944.231995,1.000000,0.056031,0.043159,0.043159,262.098511,0.056041,0.000000,-0.000009,11.584984,250.513535,0.000000,8192.000000,999.629456,916.594177,1011.876343,8192.000000,998.000000,919.000000,1015.000000,0.000000,1.000000,1.000000,1.000000,1.603439,0.297398,1.568125,9.586054,2.460260,2.384239,7.346305,4208.000000
115829.000000,1000.000000,944.620239,1.000000,0.056031,0.047211,0.047211,258.461304,0.056041,0.000000,-0.000009,7.938554,250.522751,0.000000,8192.000000,999.629456,916.594177,1016.181152,8192.000000,1000.000000,925.000000,1021.000000,0.000000,1.000000,1.000000,1.000000,1.697098,0.335503,1.614133,11.240836,5.167583,5.957265,11.068908,4213.000000
115839.000000,1000.000000,944.904907,1.000000,0.055367,0.046323,0.046323,258.670044,0.055380,0.000000,-0.000013,8.139563,250.530487,0.000000,868.506165,999.629456,916.594177,1011.876343,866.000000,991.000000,914.000000,1009.000000,1.000000,1.000000,1.000000,1.000000,1.725111,0.314138,1.663043,11.240836,5.167583,5.957265,11.068908,4210.000000
115848.000000,1000.000000,945.105896,1.000000,0.055367,0.045520,0.045520,259.402039,0.055380,0.000000,-0.000013,8.862206,250.539841,0.000000,868.506165,1001.672974,911.377502,1013.672668,865.000000,1013.000000,914.000000,1017.000000,1.000000,1.000000,1.000000,1.000000,1.719192,0.274616,1.704909,11.130029,5.462040,-16.164240,38.450283,4210.000000
115859.000000,1000.000000,945.201477,1.000000,0.054876,0.044419,0.044419,259.961548,0.054894,0.000000,-0.000018,9.411784,250.549774,0.000000,867.458557,995.818115,911.377502,1005.615845,862.000000,994.000000,922.000000,1004.000000,1.000000,1.000000,1.000000,1.000000,1.699930,0.221558,1.744622,11.130029,5.462040,-16.164240,38.450283,4211.000000
115869.000000,1000.000000,945.270996,1.000000,0.054876,0.048182,0.048182,256.581726,0.054894,0.000000,-0.000018,6.024949,250.556763,0.000000,867.458557,1014.763245,911.347168,1005.880310,907.000000,1032.000000,913.000000,1009.000000,1.000000,1.000000,1.000000,1.000000,1.689813,0.154498,1.782844,11.050718,1.609127,3.139311,-0.026259,4211.000000
115878.000000,1000.000000,945.447754,1.000000,0.054706,0.065030,0.065030,241.256607,0.054729,0.000000,-0.000023,-9.291329,250.547943,0.000000,8192.000000,998.933350,914.241638,1000.960632,8192.000000,997.000000,917.000000,1004.000000,0.000000,1.000000,1.000000,1.000000,1.678974,0.106657,1.818482,11.050718,1.609127,3.139311,-0.026259,4208.000000
115888.000000,1000.000000,945.632568,1.000000,0.054706,0.079598,0.079598,228.121460,0.054729,0.000000,-0.000023,-22.402840,250.524292,0.000000,885.209534,1020.936401,910.275085,1003.978638,883.000000,1019.000000,912.000000,1007.000000,1.000000,1.000000,1.000000,1.000000,1.676639,0.094060,1.859641,11.409753,-0.916749,23.767725,4.457499,4192.000000
115898.000000,1000.000000,945.779602,1.000000,0.054339,0.084727,0.084727,223.146347,0.054367,0.000000,-0.000029,-27.349077,250.495422,0.000000,885.209534,1001.912659,914.241638,1003.978638,842.000000,1000.000000,917.000000,1024.000000,1.000000,1.000000,1.000000,1.000000,1.689666,0.131909,1.900702,11.409753,-0.916749,23.767725,4.457499,4179.000000
115909.000000,1000.000000,946.023926,1.000000,0.054339,0.091140,0.091140,217.339462,0.054367,0.000000,-0.000029,-33.120998,250.460464,0.000000,8192.000000,1005.870117,909.234253,1003.978638,8192.000000,1004.000000,910.000000,1007.000000,0.000000,1.000000,1.000000,1.000000,1.748552,0.213157,1.943024,12.149635,-1.372097,25.031218,9.498119,4175.000000
115918.000000,1000.000000,946.132935,1.000000,0.053941,0.083661,0.083661,223.684311,0.053976,0.000000,-0.000035,-26.747931,250.432236,0.000000,852.558228,1001.912659,907.225464,1015.524231,850.000000,984.000000,904.000000,1019.000000,1.000000,1.000000,1.000000,1.000000,1.767424,0.315200,1.983583,12.149635,-1.372097,25.031218,9.498119,4169.000000
115928.000000,1000.000000,946.187561,1.000000,0.053941,0.070973,0.070973,235.087585,0.053976,0.000000,-0.000035,-15.328479,250.416061,0.000000,891.567871,997.622009,901.300293,1003.693054,889.000000,996.000000,896.000000,1003.000000,1.000000,1.000000,1.000000,1.000000,1.716069,0.392197,2.026198,12.436954,0.797176,-6.348021,15.961905,4175.000000
115938.000000,1000.000000,946.091125,1.000000,0.053771,0.055939,0.055939,248.463470,0.053812,0.000000,-0.000041,-1.950536,250.414001,0.000000,853.512451,997.622009,893.485107,1009.692871,851.000000,1010.000000,895.000000,1013.000000,1.000000,1.000000,1.000000,1.000000,1.619961,0.418535,2.068679,12.436954,0.797176,-6.348021,15.961905,4186.000000
115949.000000,1000.000000,946.089661,1.000000,0.053771,0.055822,0.055822,248.566299,0.053812,0.000000,-0.000041,-1.845755,250.412048,0.000000,8192.000000,997.622009,892.698608,1006.828491,8192.000000,989.000000,887.000000,1010.000000,0.000000,1.000000,1.000000,1.000000,1.558402,0.408213,2.104824,9.829035,1.865479,-6.347741,15.961199,4200.000000
115958.000000,1000.000000,946.167664,1.000000,0.053863,0.063912,0.063912,241.358536,0.053910,0.000000,-0.000048,-9.043966,250.402496,0.000000,8192.000000,1002.449768,890.843933,1006.828491,8192.000000,1001.000000,893.000000,1003.000000,0.000000,1.000000,1.000000,1.000000,1.519714,0.373326,2.136029,9.829035,1.865479,-6.347741,15.961199,4200.000000
115968.000000,1000.000000,946.155273,1.000000,0.053863,0.061724,0.061724,243.320053,0.053910,0.000000,-0.000048,-7.074987,250.395035,0.000000,878.275085,1002.449768,890.843933,1006.828491,876.000000,1006.000000,894.000000,1018.000000,1.000000,1.000000,1.000000,1.000000,1.508282,0.314931,2.162296,10.011806,-0.061091,78.305077,-5.957406,4192.000000
115978.000000,1000.000000,946.071289,1.000000,0.053791,0.048740,0.048740,254.945999,0.053845,0.000000,-0.000054,4.546180,250.399826,0.000000,878.275085,1006.593262,891.803955,999.950562,856.000000,1005.000000,895.000000,999.000000,1.000000,1.000000,1.000000,1.000000,1.550999,0.281970,2.188730,10.011806,-0.061091,78.305077,-5.957406,4194.000000
115988.000000,1000.000000,946.076782,1.000000,0.053791,0.033297,0.033297,268.863525,0.053845,0.000000,-0.000054,18.444220,250.419296,0.000000,8192.000000,1006.593262,891.803955,997.824829,8192.000000,999.000000,889.000000,1001.000000,0.000000,1.000000,1.000000,1.000000,1.651200,0.267127,2.220464,10.787601,-0.483997,45.202614,0.313850,4206.000000
115998.000000,1000.000000,946.134583,1.000000,0.053863,0.014312,0.014312,286.053070,0.053923,0.000000,-0.000060,35.596218,250.456863,0.000000,8192.000000,1006.593262,886.482361,997.824829,8192.000000,1014.000000,872.000000,1023.000000,0.000000,1.000000,1.000000,1.000000,1.765884,0.279661,2.254726,10.787601,-0.483997,45.202614,0.313850,4220.000000
116008.000000,1000.000000,946.299622,1.000000,0.053863,0.000680,0.000680,298.372803,0.053923,0.000000,-0.000060,47.865406,250.507385,0.000000,8192.000000,1011.848389,886.482361,1017.331604,8192.000000,1010.000000,892.000000,1021.000000,0.000000,1.000000,1.000000,1.000000,1.861869,0.314200,2.298944,12.563622,1.128952,-1.049641,27.758789,4238.000000
116019.000000,1000.000000,946.321411,1.000000,0.053635,-0.017219,-0.017219,314.343262,0.053700,0.000000,-0.000065,63.768566,250.574692,0.000000,845.744629,1015.800598,889.118896,1017.331604,843.000000,1023.000000,897.000000,1013.000000,1.000000,1.000000,1.000000,1.000000,1.916445,0.346331,2.338871,12.563622,1.128952,-1.049641,27.758789,4250.000000
116028.000000,1000.000000,946.442627,1.000000,0.053635,-0.015280,-0.015280,312.663239,0.053700,0.000000,-0.000065,62.023079,250.640167,0.000000,8192.000000,1011.848389,889.118896,1009.183411,8192.000000,995.000000,891.000000,1012.000000,0.000000,1.000000,1.000000,1.000000,1.959723,0.364205,2.375743,14.796274,1.707244,51.582523,4.814308,4266.000000
