flight,axis,left,right,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg
3,roll,mahony_kp0p6_ki0p00,quat_ekf,2.6537408094742014,6.112610353770808,0.7860347027781925,0.48431710048584353
3,pitch,mahony_kp0p6_ki0p00,quat_ekf,3.1175459942586947,6.544235387960918,-2.2559592368946113,0.5067713846559503
3,roll,mahony_kp0p6_ki0p00,madgwick_imu,1.4175660845793503,2.661763391931785,0.25683935878958924,-0.04050856083061127
3,pitch,mahony_kp0p6_ki0p00,madgwick_imu,0.9939446041176165,2.047173095059852,-0.2695647659072807,-0.1501777974371108
3,roll,mahony_kp0p6_ki0p02,quat_ekf,2.6390103045265696,6.076214810002198,0.7545468199378883,0.49923708981151327
3,pitch,mahony_kp0p6_ki0p02,quat_ekf,3.015872095334947,6.335061617211093,-2.1473024898785056,0.6017093319829661
3,roll,mahony_kp0p6_ki0p02,madgwick_imu,1.400432930357474,2.6056140832892978,0.2253514759492851,-0.025588571504941537
3,pitch,mahony_kp0p6_ki0p02,madgwick_imu,0.9539610540107467,1.9696436154386154,-0.16090801889117518,-0.05523985011009502
3,roll,mahony_kp0p8_ki0p00,quat_ekf,2.678352534944703,6.129961336762347,0.7784835816502206,0.526507412480334
3,pitch,mahony_kp0p8_ki0p00,quat_ekf,2.980512606611869,6.228297634736551,-2.0780891225790747,0.6023837049202467
3,roll,mahony_kp0p8_ki0p00,madgwick_imu,1.3830093368348,2.6324355923815888,0.2492882376616173,0.0016817511638791416
