tick,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw,gx_f,gy_f,gz_f,ax_f,ay_f,az_f,roll_log,pitch_log,yaw_log,acc_roll,acc_pitch,gyro_mag_f,acc_mag_f,roll_cur,pitch_cur,yaw_cur,int_x_dps,int_y_dps,zbias_dps,acc_weight_final,is_static,roll_oldsim,pitch_oldsim,yaw_oldsim
120200,-0.247619,-0.112065,0.073356,0.069824,-0.043457,-1.007324,-0.109339,-0.034876,-0.000566,0.074367,-0.042265,-0.99508,2.434168,4.263249,0.332467,2.4321174900019433,4.270201375222456,0.11476790776606499,0.9987497120470172,2.4341253131147527,4.26294097743443,0.3339077722287571,0.09806033227545007,0.06036629565245546,0.033412013426358765,0.9964277487057636,1,2.3354970441182306,4.202249211504217,0.7161500184697004
120250,-0.003717,-0.05109,0.012381,0.068359,-0.041504,-1.009766,-0.109723,-0.095465,0.090399,0.073971,-0.042673,-0.993932,2.433661,4.262729,0.332485,2.458399759694265,4.252351212425722,0.17124450985360085,0.9975938624480406,2.433621739009865,4.262457182054874,0.3339258290506702,0.09807277901685624,0.06037000981197748,0.03528473156028972,0.993125321280116,1,2.3349898144400196,4.201770381936452,0.7164049174660457
120300,-0.064692,-0.112065,0.012381,0.066895,-0.041992,-1.005371,-0.066269,-0.032023,0.025327,0.07442,-0.042138,-0.994468,2.434112,4.2624,0.332527,2.4263085381301996,4.275871739895053,0.07783642989628956,0.9981385427224019,2.434080195541703,4.262117246144656,0.33396767751775125,0.09808784064270587,0.06037002941052849,0.03701371288214179,0.994681550635434,1,2.3354400816717287,4.201433071991242,0.7166825472068328
120350,-0.064692,-0.05109,-0.048595,0.068359,-0.043457,-1.005371,-0.088322,-0.072475,0.037079,0.074776,-0.042889,-0.994316,2.434584,4.262471,0.332571,2.4698751382242916,4.296764796591151,0.12011766543685404,0.9980457025372135,2.4345456159930423,4.262193298712975,0.3340109348381464,0.09810312156508548,0.06037808545697401,0.03784268759701282,0.9944162929634671,1,2.3358962946540216,4.201510776739769,0.7169615324736269
120400,-0.064692,0.070862,0.134332,0.069824,-0.04248,-1.001465,-0.12986,-0.031027,0.033072,0.074195,-0.04199,-0.995256,2.43311,4.262745,0.332567,2.415884783889237,4.259661704088164,0.13755017816418852,0.9989006775756036,2.4330654057536316,4.262482975391306,0.33400795598358735,0.09810313846099614,0.06038529898983428,0.03778228157476294,0.996859078787439,1,2.334409519243631,4.201803035271325,0.717194910737727
120450,-0.125668,-0.112065,0.134332,0.066895,-0.041016,-1.003418,-0.102663,-0.032761,0.042195,0.073871,-0.042534,-0.995202,2.43278,4.262675,0.332583,2.447278510519619,4.2412592926895645,0.11572982638455828,0.9988458773008977,2.4327201084568193,4.262440636572967,0.33402422842223406,0.09810155785429096,0.060374045704464085,0.03653863898858565,0.9967025065739934,1,2.334059680625704,4.201764194331054,0.7174468220126965
120500,-0.064692,-0.112065,0.012381,0.068359,-0.041016,-1.004883,-0.088233,-0.075381,0.055249,0.074057,-0.042309,-0.994514,2.432497,4.262003,0.332621,2.436030344594249,4.254865388633399,0.1285294108404765,0.9981646091331831,2.432444329841874,4.261781581361172,0.33406244299044907,0.09810845977716628,0.06035507147061576,0.03695177409487194,0.9947560260948087,1,2.3337822922939666,4.201111158973341,0.7177208739097685
120550,-0.003717,-0.112065,0.134332,0.067383,-0.041504,-1.004395,-0.120525,-0.035643,0.020753,0.074282,-0.042592,-0.994055,2.432894,4.261732,0.332685,2.453435799168416,4.269652984034885,0.12738675787930234,0.9977360557847953,2.4328775438456502,4.261469039486048,0.33412413285635667,0.09812610620630526,0.060350869354308556,0.037552508341152105,0.9935315879565579,1,2.334204101339791,4.200799201043984,0.7180177507747085
120600,-0.125668,-0.112065,0.073356,0.069336,-0.039551,-1.006348,-0.101595,-0.113298,0.060811,0.074556,-0.04287,-0.995121,2.432467,4.262403,0.332677,2.4667876819655117,4.280727460823421,0.1638778769388962,0.9988304353978207,2.432452802147809,4.262161922509939,0.3341168367893066,0.09811849669341363,0.060354777702277776,0.036861168635442115,0.9966583868509162,1,2.3337730227937294,4.201495638438471,0.7182463866736714
120650,-0.186644,-0.05109,0.012381,0.067871,-0.041504,-1.006348,-0.08685,-0.067639,0.004337,0.074631,-0.042295,-0.994824,2.433001,4.263335,0.332789,2.4344673010301143,4.286395250164713,0.11016699319669208,0.9985156203895862,2.4330145203027986,4.263120650432401,0.3342303737191158,0.09814568334607153,0.06036841701873858,0.03714080187748633,0.9957589153988177,1,2.3343337994116116,4.202461110385015,0.7185948431523655
120700,-0.064692,-0.05109,0.012381,0.070313,-0.043945,-1.004395,-0.103497,-0.004839,0.015172,0.07426,-0.042402,-0.994317,2.432595,4.263313,0.332802,2.4418616597802654,4.267309276676616,0.10471501570453018,0.9979873614896133,2.432601880014439,4.263065553838922,0.3342412234386666,0.09815001613734257,0.06036983560517119,0.03705668771295452,0.994249604256038,1,2.3339156580901887,4.202409072406184,0.7188422753138052
120750,-0.125668,-0.05109,0.073356,0.068359,-0.042969,-1.006836,-0.07639,-0.061377,0.005511,0.07418,-0.042778,-0.995085,2.433895,4.264199,0.332881,2.4615893596837943,4.259388679680087,0.09814753868538935,0.998762627909655,2.4339175685620402,4.263978474033429,0.3343202949852173,0.09816567709700512,0.06037849869319675,0.035886965991629965,0.9964646511704428,1,2.335224844178015,4.203324483241798,0.7191562739909758
120800,-0.003717,-0.112065,0.073356,0.068848,-0.04248,-1.003418,-0.11177,-0.052933,0.057027,0.074201,-0.041907,-0.994771,2.434338,4.26482,0.33294,2.412289189070872,4.262085452072266,0.13618558704209488,0.9984144066924314,2.434412582670587,4.264591840444203,0.334378777160665,0.0981777802519627,0.060384587820386505,0.0365809575931236,0.9954697334069469,1,2.3357146177144177,4.203941068209701,0.719450296158845
120850,-0.125668,-0.112065,-0.048595,0.069336,-0.041992,-1.003906,-0.098805,-0.072995,0.008424,0.074035,-0.04218,-0.994164,2.433617,4.263094,0.33287,2.4294657827209605,4.255118680801079,0.12313270006785362,0.9978087955720776,2.4336891051319456,4.262895137683044,0.3343097086173574,0.09816977025741817,0.060369000039021785,0.03649495619792112,0.9937394159202216,1,2.3349832166956506,4.202245244634665,0.719619743548454
120900,-0.125668,0.009886,0.012381,0.068848,-0.042969,-1.007813,-0.113666,-0.047395,0.070401,0.073904,-0.042492,-0.994154,2.433795,4.263884,0.332927,2.4474390434488464,4.24760314767394,0.14185396146036952,0.9978023586843238,2.433846849570308,4.263683127970797,0.33436540347663607,0.09817616955530553,0.06036986703441423,0.03572978022610755,0.9937210248123536,1,2.3351276149316518,4.2030312573565105,0.7199099118650328
120950,-0.125668,-0.05109,-0.048595,0.067871,-0.042969,-1.004395,-0.129127,-0.075227,0.066801,0.074237,-0.042163,-0.995603,2.433497,4.264183,0.332966,2.4249819621399795,4.260555627006201,0.16369256934570975,0.9992568160122802,2.433577622747505,4.263996017061959,0.33440476158332555,0.09818146354751366,0.060366961240164434,0.03722427333722379,0.9978766171779435,1,2.33486065890087,4.203351913722169,0.7201855235048796
121000,-0.064692,-0.112065,0.134332,0.067871,-0.043457,-1.004395,-0.091767,-0.091503,0.049101,0.073967,-0.042644,-0.994754,2.433922,4.263339,0.33303,2.4547035132497013,4.248633018629752,0.1385817069421502,0.9984113122060466,2.433981061963554,4.263174357024596,0.3344693045407711,0.09820177146349603,0.060355935696505124,0.037308112660279384,0.9954608920172761,1,2.3352607940627936,4.202534655863383,0.7204863909187164
121050,-0.064692,-0.112065,0.012381,0.070313,-0.041504,-1.008301,-0.101793,-0.035154,0.071322,0.074417,-0.042438,-0.994422,2.433726,4.262957,0.333065,2.443674588606983,4.275842156464685,0.12916828654511137,0.9981051987726545,2.4337963389633757,4.262784885566136,0.33450300507796077,0.09821170055144289,0.0603497807890367,0.03841147355591599,0.9945862822075842,1,2.3350706865643107,4.202149052643476,0.7207564819057745
121100,-0.064692,-0.112065,0.073356,0.069336,-0.043457,-1.005859,-0.106894,-0.087023,0.036279,0.074454,-0.041946,-0.994549,2.433286,4.264874,0.333105,2.4150698129427743,4.277506221014976,0.14253243703101412,0.998213693771529,2.4333780006131165,4.264702992643841,0.3345430545970039,0.09821107558574926,0.06036823493138535,0.03723641593877107,0.9948962679186544,1,2.334644826489101,4.204069355849707,0.7210315702285263
121150,-0.125668,-0.05109,0.073356,0.068359,-0.041992,-1.004883,-0.117118,-0.070819,0.045001,0.073921,-0.042295,-0.994996,2.432899,4.264439,0.333082,2.4340469729893766,4.24503663249618,0.1440730602368118,0.9986341779060038,2.433018437909789,4.264257011616442,0.33451820451694897,0.0982074123765385,0.060364541692439315,0.0373684749639032,0.9960976511600109,1,2.3342787286897493,4.203624837983955,0.7212442331561402
121200,-0.186644,-0.112065,0.012381,0.069824,-0.041504,-1.001953,-0.083313,-0.077841,0.03516,0.07402,-0.042485,-0.994761,2.43296,4.26374,0.333137,2.445544989714397,4.251665321235673,0.1193168171298581,0.9984154359513879,2.4330721195500615,4.263577199338826,0.3345733215911974,0.09821917086242726,0.060345760606131144,0.03731455811332254,0.9954726741468226,1,2.33433099560937,4.2029504085877685,0.7215355333286038
121250,-0.125668,-0.05109,0.012381,0.068359,-0.04248,-1.004883,-0.083014,-0.065574,0.00019,0.074097,-0.042065,-0.995635,2.433811,4.263854,0.333148,2.4192745845059505,4.25243202751357,0.10578898700715494,0.9992741780207272,2.433926129900347,4.263631421440905,0.334581177716577,0.09822400699727556,0.06035165193499239,0.03705024061261819,0.9979262229163633,1,2.3351850841127537,4.203011148777248,0.7217808852774348
121300,-0.064692,0.009886,0.012381,0.070313,-0.041992,-1.005859,-0.083644,-0.019523,0.022134,0.074312,-0.041935,-0.994428,2.433349,4.264069,0.333161,2.4147306661077184,4.269896908340332,0.08869825376522358,0.9980820931932403,2.4334599141538047,4.263809318607279,0.3345919868739999,0.09822500831780596,0.060351896147212786,0.03610275735868222,0.9945202662664008,1,2.3347106339312615,4.203190233171067,0.7220280820424094
121350,-0.064692,0.009886,0.073356,0.069824,-0.043457,-1.007324,-0.109792,-0.096824,0.049575,0.073972,-0.043205,-0.994717,2.433641,4.264817,0.333176,2.4870482918428385,4.248973503268586,0.15455371514460595,0.9983989377488339,2.433773630729744,4.264594630481724,0.3346068362428242,0.09822792720539204,0.06036575428593155,0.03411977719812971,0.9954255364252398,1,2.335015097231606,4.203975180466577,0.7222793385741885
121400,-0.064692,0.009886,0.073356,0.068848,-0.041504,-1.003418,-0.102792,-0.07061,0.027253,0.074158,-0.042178,-0.994378,2.433771,4.263664,0.333207,2.4288285314147844,4.2612501277555825,0.1276506693010264,0.9980310614064073,2.4339143751754957,4.2634352326690195,0.3346366799654892,0.09823992720657683,0.0603496654356982,0.035908532573190974,0.9943744611611637,1,2.3351494880959907,4.202817644042565,0.7225460539811102
121450,-0.125668,-0.112065,0.012381,0.068359,-0.04248,-1.004395,-0.084448,-0.02025,0.046757,0.074091,-0.04279,-0.994908,2.433423,4.264307,0.333261,2.462716544782054,4.255047604438964,0.09862932755017648,0.9985801864872945,2.4335358756862946,4.264077877926958,0.3346895492188013,0.09824536764888983,0.06034727153735996,0.0349863665291328,0.9959433899636986,1,2.3347629882974243,4.2034613867018,0.7228341452241857
121500,-0.064692,-0.05109,0.073356,0.067383,-0.04248,-1.006836,-0.104729,-0.0501,0.033385,0.073654,-0.042723,-0.994298,2.433707,4.26363,0.333316,2.4603718493331583,4.2326351642167594,0.12080037941165582,0.9979372120774934,2.4338384964753255,4.263387607856411,0.3347423895961922,0.09825679804261653,0.060328773344100146,0.03272579584417558,0.9941063202214098,1,2.3350598820835837,4.202773880219275,0.7231230318610062
121550,-0.064692,-0.112065,0.012381,0.067871,-0.041504,-1.005859,-0.118311,-0.026117,0.010969,0.074696,-0.042426,-0.994876,2.433893,4.264148,0.333415,2.4418709616188172,4.28986764863567,0.12165487812249864,0.9985778453721071,2.4340157362732757,4.263884996933707,0.3348405586563461,0.09827771386173537,0.060329406371573656,0.03379477202594179,0.9959367010631632,1,2.3352269569694357,4.2032725407069025,0.7234560588925498
121600,-0.064692,-0.112065,0.012381,0.070313,-0.042969,-1.006836,-0.081666,-0.057153,-0.056587,0.074058,-0.04227,-0.994481,2.434081,4.265079,0.333433,2.433868201913495,4.255070107658545,0.11462063310765651,0.9981301516460666,2.4341658284981293,4.2648665510381765,0.3348596735230753,0.09827698910031422,0.06033878588418071,0.03186735340656298,0.9946575761316188,1,2.3353739022584086,4.204258764252199,0.7237117334809453
121650,-0.064692,0.009886,-0.10957,0.067871,-0.041016,-1.007813,-0.096562,-0.096218,0.043206,0.07434,-0.042244,-0.99535,2.434318,4.264089,0.333431,2.4302518845487566,4.267508983757345,0.14299958672667554,0.9990158225153393,2.434426710810726,4.263881022677475,0.3348572049301878,0.09828261751928227,0.060330131697244334,0.03255392824438401,0.9971880643295408,1,2.3356308046044627,4.203277184600059,0.7239472488527372
121700,-0.064692,-0.05109,-0.048595,0.069336,-0.040527,-1.005859,-0.119242,-0.103027,0.003759,0.074309,-0.042636,-0.994313,2.435973,4.264141,0.333434,2.455330754748318,4.270088970744726,0.15763041386103127,0.9979969929543877,2.436131836926932,4.263965448216879,0.3348604931449732,0.09828177943062469,0.06032880565835566,0.03140550669926078,0.994277122726822,1,2.337331290244441,4.2033650272704035,0.7241875254035527
121750,-0.064692,-0.112065,-0.048595,0.069336,-0.041016,-1.006836,-0.089895,-0.051204,0.019797,0.074441,-0.04274,-0.994825,2.437146,4.264417,0.333479,2.4600473808003653,4.275437649642915,0.10533224506294357,0.9985213821976974,2.437290876768939,4.264252053341324,0.334905013089615,0.0982942091009392,0.06033548492717105,0.030628569541396748,0.9957753777077067,1,2.3384834477742706,4.2036536936729,0.724468428786309
121800,-0.064692,0.009886,0.134332,0.067383,-0.041992,-1.002441,-0.156194,-0.062842,-0.015735,0.074338,-0.042043,-0.994609,2.4366,4.264513,0.333489,2.4205021666340074,4.270592784970859,0.1690954547733321,0.9982689091492332,2.436807915509544,4.26432028394829,0.3349129036843573,0.09829240291837552,0.060329987817996,0.03168534112195036,0.9950540261406662,1,2.33799822283893,4.203726568926523,0.7247131575338629
121850,-0.125668,0.009886,0.134332,0.065918,-0.042969,-1.007324,-0.048991,-0.039842,0.015604,0.073927,-0.042089,-0.994796,2.436082,4.264626,0.33348,2.42269237026345,4.246265885216618,0.06504604416104026,0.9984266457111408,2.436284940325174,4.264473740676833,0.3349041612731607,0.09828528347860334,0.06032465977913681,0.03013759256991276,0.995504702031831,1,2.3374655191681404,4.203879725414524,0.7249409208319588
121900,-0.064692,-0.05109,0.012381,0.069336,-0.041504,-1.007324,-0.10295,-0.115432,0.075143,0.074265,-0.042918,-0.994343,2.435556,4.264079,0.333465,2.47147608067818,4.267390078504438,0.17195848211995826,0.9980356940500675,2.435750616209007,4.263935466886157,0.3348881617835634,0.09828115988301832,0.06031416544291568,0.03034852956104101,0.9943876972859073,1,2.3369208150570233,4.203340868826969,0.7251619615754267
121950,-0.064692,-0.05109,0.195308,0.068848,-0.041992,-1.005371,-0.152222,-0.055284,0.063169,0.074572,-0.042301,-0.994563,2.43588,4.265098,0.333505,2.435450431510364,4.284135909055779,0.17383377261337912,0.9982514306295784,2.4360447479551035,4.264963235477814,0.3349269676218654,0.09829013205907346,0.060332263932857774,0.03156205002131783,0.9950040875130812,1,2.33720990666786,4.204371264995242,0.7254372751288395
122000,-0.186644,-0.05109,0.012381,0.068848,-0.040039,-1.007813,-0.111695,-0.065018,0.044518,0.074008,-0.04208,-0.994763,2.436874,4.264435,0.333543,2.4222551936200643,4.251043237940889,0.13669296131476558,0.9983993873360499,2.4370399506187184,4.26428757509216,0.33496373638771404,0.0983035562966517,0.06032509297287909,0.03142380079295323,0.9954268209601427,1,2.3381985477784366,4.203696600535459,0.7257110035442247
122050,-0.064692,0.009886,0.073356,0.068359,-0.041016,-1.003418,-0.105992,-0.04823,0.043511,0.074446,-0.042505,-0.994856,2.436718,4.264949,0.333555,2.446461488057152,4.275634290422564,0.12431268674194118,0.9985426093447389,2.436846794360725,4.264768537813315,0.33497370269660887,0.09830703837596395,0.060336143722628285,0.031476560137452744,0.9958360266992541,1,2.33800184316016,4.204180408933487,0.7259582155633181
122100,-0.186644,0.009886,0.073356,0.069336,-0.042969,-1.006836,-0.139019,-0.088856,0.044393,0.074545,-0.042743,-0.994414,2.437083,4.264861,0.333603,2.461235424136894,4.283147730829413,0.1708578635767169,0.9981197946489189,2.4371971427135626,4.264670137543568,0.33502018201800277,0.09832427267156889,0.06034263919477582,0.032665690627025096,0.9946279847111967,1,2.3383455171457546,4.2040827819944235,0.7262416318189395
122150,-0.125668,-0.112065,0.073356,0.069824,-0.04248,-1.005859,-0.092607,-0.059325,-0.014167,0.074091,-0.042198,-0.994896,2.437984,4.264032,0.333643,2.42871518401551,4.255206196270166,0.11088830399550711,0.9985430377810462,2.438121355469443,4.263871402851123,0.33506036908198533,0.09834020998841468,0.060335809742673004,0.03272425594983827,0.9958372508029892,1,2.3392589954848932,4.2032823994445065,0.7265185853029993
122200,-0.064692,0.009886,0.012381,0.069824,-0.041992,-1.005371,-0.12494,-0.050645,-0.004285,0.074071,-0.042614,-0.994413,2.437319,4.265026,0.333617,2.453818879889123,4.256041225205492,0.1348824705067341,0.9980779932480227,2.4374496744139282,4.264874263167552,0.3350337255909453,0.09833430393158712,0.0603579687696514,0.031728367100559596,0.9945085521372078,1,2.338579068526579,4.204284660333412,0.726729434177261
122250,-0.125668,-0.112065,0.073356,0.068848,-0.041504,-1.005371,-0.116425,-0.052237,0.089688,0.07389,-0.042238,-0.995073,2.436603,4.264459,0.333612,2.4305827306336583,4.242946616840879,0.15597250442946667,0.9987061910657208,2.43674515871217,4.264324118612178,0.33502802256639447,0.09833202240993338,0.060345646091221145,0.032443155100719274,0.9963034030449165,1,2.337867919043443,4.203734404605842,0.7269609091166019
122300,-0.125668,-0.112065,0.073356,0.071777,-0.04541,-1.005371,-0.145746,-0.051405,0.014596,0.074249,-0.04254,-0.993963,2.436289,4.264636,0.33364,2.450670619490441,4.268165535271675,0.15523341701128657,0.997639720024218,2.436418421186221,4.264489409803972,0.33505438868643483,0.09834105730170471,0.06035244812549252,0.03348529156824937,0.993256342926337,1,2.3375323605492278,4.203898399154275,0.727224114727837
122350,-0.064692,-0.112065,0.012381,0.068848,-0.044434,-1.003906,-0.075843,-0.084839,0.029652,0.07452,-0.042244,-0.994784,2.435489,4.264831,0.333609,2.4316329601842983,4.2802241500907785,0.11759701388215603,0.9984653186726117,2.4356287178409666,4.264702396904907,0.3350240954523979,0.09833299622625216,0.06035675009902069,0.037106313703874516,0.995615196207462,1,2.3367332071041016,4.204109032692487,0.7274312830407449
122400,-0.125668,-0.112065,0.012381,0.070801,-0.041992,-1.007324,-0.106917,-0.079206,0.01218,0.074107,-0.042805,-0.994317,2.43644,4.264893,0.333676,2.465041275551577,4.258476048528975,0.1336158213872893,0.997993192343014,2.4365723105626222,4.26476566137808,0.33509044906143426,0.09835228603042924,0.060360780039378066,0.037024509668846545,0.9942662638371828,1,2.3376692203728044,4.204170932177757,0.7277340324841097
122450,-0.125668,-0.05109,-0.048595,0.070801,-0.040527,-1.006836,-0.136778,-0.080007,0.050493,0.073894,-0.042176,-0.994791,2.436423,4.264807,0.333744,2.4277063946228417,4.244382919920884,0.16630960399808545,0.9984228923121705,2.43654871453943,4.26466573703418,0.3351572144530853,0.09836595964954935,0.06035150384663899,0.03632159995849173,0.9954939780347729,1,2.337639405837232,4.204071169296854,0.728036763463033
122500,-0.064692,-0.05109,0.073356,0.067383,-0.041992,-1.003906,-0.108411,-0.065618,0.018242,0.074,-0.042543,-0.994462,2.435779,4.263707,0.333693,2.449614951742868,4.251781178716254,0.12802904908262028,0.998118518159542,2.435900328893412,4.263537123420177,0.3351041509049934,0.098354057322807,0.0603329261246564,0.03599222981809901,0.9946243375986914,1,2.3369805053471375,4.2029400795651455,0.7282216729007861
122550,-0.247619,-0.05109,0.012381,0.069336,-0.041016,-1.004883,-0.09885,-0.027727,0.038992,0.07374,-0.042715,-0.994029,2.436252,4.263562,0.333783,2.4605765769072265,4.238701211659676,0.10982023990594812,0.9976752034936021,2.4363691593228243,4.263391418685891,0.3351927615161808,0.09837564457574777,0.06032637330500385,0.03564594917933727,0.9933577242674344,1,2.3374362136714493,4.202791333357426,0.7285456260870633
122600,-0.064692,0.009886,0.012381,0.069336,-0.043457,-1.006348,-0.131541,-0.040258,0.01806,0.074464,-0.042271,-0.994955,2.435757,4.263622,0.333813,2.432767574599104,4.276283668523734,0.13874402633987523,0.9986326535628605,2.4358707170164133,4.26342566545345,0.3352211903914797,0.09837894656115567,0.060319533476623735,0.03445670333139882,0.9960932958938871,1,2.336929938430935,4.20282634157714,0.7288104540916776
122650,-0.064692,-0.112065,0.012381,0.066895,-0.041992,-1.005859,-0.119061,-0.073224,0.010819,0.074399,-0.042235,-0.995101,2.434008,4.263576,0.333718,2.43034199835109,4.2719478141912415,0.14019388951733952,0.9987717490132568,2.4341326147433344,4.263369955034504,0.3351247777597631,0.09836100771011956,0.060332120404263265,0.03474019376730093,0.9964907114664481,1,2.3351883145186445,4.2027727416613345,0.7289537651939273
122700,-0.064692,0.009886,0.012381,0.066406,-0.04248,-1.009277,-0.119281,-0.078059,0.036514,0.074924,-0.042231,-0.993802,2.433154,4.264089,0.333708,2.4332846885551236,4.30757285022626,0.14715446523296533,0.9975166556709717,2.4332638049603355,4.263880936853261,0.33511432246543515,0.09835696198750943,0.06034012845407462,0.033884175976543314,0.9929047304884906,1,2.3343150276774534,4.203284772752026,0.7291808443396024
122750,-0.186644,-0.05109,0.073356,0.067383,-0.04248,-1.006836,-0.05958,-0.07121,0.026182,0.073813,-0.042406,-0.994601,2.433104,4.263741,0.333705,2.4413952593430337,4.24051140425542,0.09646832445937889,0.9982373350090648,2.433202553119019,4.263530371286991,0.33510988409040493,0.09836085677230788,0.06034204583911367,0.03333474555137381,0.9949638143116136,1,2.334243907637237,4.202930966619737,0.7294141770290752
122800,-0.003717,-0.05109,0.012381,0.068359,-0.042969,-1.007324,-0.096073,-0.059327,0.024492,0.07441,-0.042622,-0.994564,2.433789,4.264036,0.333752,2.453906810156093,4.274800747747258,0.11554034932438105,0.9982539922685008,2.433910192728392,4.2638391152726705,0.33515665781889126,0.0983747880366673,0.060350744232428706,0.03438710144760358,0.9950114064814307,1,2.334951780160776,4.203243114581092,0.7296983371969358
122850,-0.186644,0.009886,-0.048595,0.069336,-0.04248,-1.005371,-0.097988,-0.086432,0.022973,0.073927,-0.04233,-0.994058,2.433501,4.264024,0.33377,2.4383546811212944,4.249357692989989,0.13266460529093657,0.9977015273081424,2.433611087923712,4.263817618900592,0.3351735299442362,0.09838223687172433,0.06035548362174243,0.033582351694627845,0.9934329351661212,1,2.3346457243136847,4.2032202493983,0.7299526781434785
122900,-0.125668,-0.05109,0.012381,0.067383,-0.043457,-1.003906,-0.076557,-0.054837,0.081853,0.073952,-0.04305,-0.994703,2.434781,4.26371,0.333875,2.4781718658392684,4.247916898974777,0.12477172927790973,0.9983768121370808,2.4348944988452836,4.263492168022272,0.33527723272860116,0.09840688211954216,0.06034362980110982,0.032914196102438446,0.9953623203916596,1,2.335915881528792,4.202890127753902,0.7302915744860414
122950,-0.125668,0.009886,0.012381,0.069336,-0.042969,-1.004883,-0.123387,-0.071354,0.039661,0.074568,-0.042462,-0.994545,2.434743,4.264195,0.3339,2.444752860984905,4.283954681577767,0.14794843698397087,0.9982400338059979,2.434861800045219,4.263980223438764,0.33530185969589127,0.09841772577672046,0.060360869755235684,0.03384512912235815,0.994971525159994,1,2.3358775073781777,4.2033786793903145,0.7305538406095705
123000,-0.125668,-0.05109,0.012381,0.070801,-0.043945,-1.00293,-0.126199,-0.062837,0.061207,0.074246,-0.042338,-0.994397,2.434182,4.264105,0.333889,2.437984539148163,4.266178024555996,0.1536911611609464,0.9980633087980942,2.4342701901908503,4.263889764012499,0.3352898923398627,0.09841520893038852,0.06036025364429358,0.03356722146760083,0.9944665965659836,1,2.335277319298415,4.203286114506166,0.7307795085216083
123050,-0.186644,0.009886,0.012381,0.068848,-0.041992,-1.007324,-0.131374,-0.032992,0.015897,0.074332,-0.041769,-0.994522,2.433453,4.265003,0.33389,2.404956119530679,4.270670189617103,0.13638297015756767,0.9981702780933722,2.4335558907202053,4.264783569601728,0.3352893452441816,0.09840742902149159,0.06036470883700175,0.03406332031571152,0.9947722231239207,1,2.3345559025741403,4.204178561462341,0.73101575957243
123100,-0.125668,-0.05109,0.073356,0.068359,-0.041504,-1.001953,-0.114449,-0.044434,0.053981,0.073818,-0.043037,-0.994416,2.433923,4.264946,0.333981,2.4781385759950667,4.241467257086613,0.13411525758838924,0.998080388319999,2.4340190191176907,4.26473163864576,0.33538041451988587,0.0984278557394438,0.060356845006603745,0.03286666083914074,0.9945153951999972,1,2.335015404709716,4.204127267087853,0.7313430269692764
123150,-0.003717,0.009886,0.012381,0.070313,-0.04248,-1.007813,-0.086062,-0.036089,0.055417,0.074217,-0.042238,-0.994702,2.434293,4.265476,0.334006,2.4314881918916518,4.263235525266182,0.10853629648186823,0.9983607967748933,2.43439008862401,4.265250225937492,0.3354031147658316,0.09843234363524231,0.060364445247881,0.03227576533621006,0.9953165622139809,1,2.335379989452845,4.204645425687927,0.731602950344788
123200,-0.064692,-0.05109,0.073356,0.070313,-0.040527,-1.005859,-0.081977,-0.045621,-0.002375,0.074446,-0.042708,-0.993823,2.435084,4.266372,0.334134,2.4606831598239776,4.2800166137286295,0.09384638935515845,0.9975220977547314,2.435163722980355,4.266146619926493,0.3355310499229746,0.09846162074132361,0.06037380541689497,0.03240210971372076,0.9929202792992327,1,2.33614665964027,4.205541056647657,0.7319663242459767
123250,-0.125668,0.009886,0.073356,0.066406,-0.041992,-1.003906,-0.114723,-0.069185,0.034296,0.073685,-0.042921,-0.995262,2.435179,4.265993,0.334236,2.4693691924589034,4.230295146833878,0.138290081242293,0.9989084743408677,2.435245839532883,4.265772850310253,0.33563253183572095,0.09848681531977144,0.060363020420192724,0.03291778329624016,0.9968813552596221,1,2.3362217605808104,4.2051666236252006,0.7323040282101113
123300,-0.064692,-0.173041,0.195308,0.066406,-0.043457,-1.007324,-0.12618,-0.071193,0.043769,0.074425,-0.042186,-0.994906,2.43565,4.264369,0.334221,2.428000972696427,4.274277053660304,0.15134583248309152,0.9985773320364327,2.4357049017339003,4.2641539998418665,0.3356167301610483,0.09849627250730811,0.060354672788028765,0.03257310077231478,0.9959352343898078,1,2.3366743480778256,4.2035485633531104,0.7325276522852237
123350,-0.125668,0.009886,0.012381,0.070313,-0.041992,-1.004395,-0.077759,-0.062204,0.036572,0.074214,-0.041976,-0.994641,2.435017,4.26377,0.334187,2.4165717581424118,4.26337112878085,0.10608162367252869,0.9982887464321132,2.4350697502411958,4.263540250898285,0.3355807032541423,0.09849205056707784,0.06035188146550651,0.03333761639556782,0.995110704091752,1,2.3360343245699333,4.202936343385222,0.7327305925530602
123400,-0.125668,-0.05109,0.073356,0.067871,-0.042969,-1.003906,-0.133394,-0.040965,0.055464,0.074312,-0.042685,-0.994772,2.434834,4.263072,0.334172,2.457016287626241,4.268292291505696,0.15016106604909277,0.9984566162598152,2.4348985223155797,4.262846084523733,0.3355653893205796,0.09849158494768825,0.0603443679832041,0.03289961305891096,0.9955903321709005,1,2.3358624232873315,4.202246141448423,0.7329540202391378
