tick,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw,gx_f,gy_f,gz_f,ax_f,ay_f,az_f,roll_log,pitch_log,yaw_log,acc_roll,acc_pitch,gyro_mag_f,acc_mag_f,roll_cur,pitch_cur,yaw_cur,int_x_dps,int_y_dps,zbias_dps,acc_weight_final,is_static,roll_oldsim,pitch_oldsim,yaw_oldsim
125650,-71.528114,22.997692,4.219698,2.826172,0.674805,-2.40918,-17.770416,34.965687,-0.104202,0.149158,0.002068,-0.781652,-0.289453,-0.701151,-11.103465,-0.15158586631668328,10.803492777175896,39.22241464076159,0.7957589048776018,-0.3901790060942928,-0.8296224099530137,-6.4239740833053585,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.19985334364781104,0,-0.17712067711902277,-0.7997603661412469,-7.344111353258042
125700,26.886528,27.144033,35.561165,-1.532227,-2.354004,1.790039,0.50228,10.503718,6.942881,0.019807,-0.124729,-1.484996,-1.019281,0.497761,-11.053856,4.80116478208531,0.7614895146669187,12.600951297504684,1.490356588439827,-1.1202273340708626,0.3757337201259105,-6.379418050584195,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,-0.8234187179284168,0.5263206303282436,-7.295661325246668
125750,-15.430546,-17.12426,6.902625,2.568848,3.981934,-3.489258,-12.184129,7.079124,7.24981,-0.088053,-0.161124,-1.047677,-1.107237,0.795895,-10.70814,8.743112964108576,-4.748618269801576,15.846978927610051,1.063645321765672,-1.1968074358104825,0.6680309422707205,-6.035424493120356,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.758143686243353,0,-0.8970112708843289,0.8078205983740915,-6.9504812096218185
125800,-58.662254,100.619644,93.487991,1.547363,-1.509277,-3.500488,0.710461,18.360582,-8.415016,0.167428,0.122252,-1.009325,-1.039966,1.097435,-10.381406,-6.906168328116614,9.35140109630724,20.20960713352689,1.0303953815468119,-1.1214178729975688,0.9629535539469357,-5.708928275645163,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.9131560527233946,0,-0.828570292201929,1.0938469455264663,-6.62373328886804
125850,-45.24762,42.631836,-28.707132,-4.345703,0.085449,3.262207,-22.038177,-3.920768,-4.556335,-0.655624,-0.04158,-0.491305,-1.642108,1.339429,-10.321972,4.837514222262461,-53.05504188606285,22.843245299768114,0.8203367167212497,-1.716022977819598,1.222510367061154,-5.653357205661954,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.40522621712345924,0,-1.4297501926120342,1.307522924562869,-6.5657910130404025
125900,0.545064,-93.953529,13.975796,3.39209,-0.799316,2.439453,-3.001334,-3.625184,7.166558,-0.023595,-0.186161,-1.039579,-2.484842,2.379962,-9.937757,10.152544177324165,-1.2798493890070306,8.573769205009894,1.0563792591616896,-2.5592074589632867,2.261463597332239,-5.269138069943344,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.312767512435652,0,-2.132681081432804,2.3765382527571517,-6.17099876420667
125950,18.106041,38.607445,-11.08518,4.0,1.837402,-4.19043,-9.255012,27.24465,9.356406,0.402689,-0.02255,-1.167849,-3.007725,2.990124,-9.526507,1.1061869237711046,19.021545703641205,30.25671056112148,1.2355315536326865,-3.0789143389441884,2.8644714981644763,-4.85217763395477,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.18126617064561046,0,-2.5995889775140806,2.979606678038515,-5.747419895448163
126000,-16.589083,-103.648651,56.414822,1.685547,-1.59082,5.459961,-9.799724,-31.729717,8.352306,0.114953,-0.051721,-1.562784,-3.407589,3.344256,-9.259837,1.8955362865988732,4.204609787288145,34.242817449706166,1.5678593957067706,-3.4769307892714907,3.2298358982461997,-4.580966374992073,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,-2.9998747419187155,3.3458267445693792,-5.473801506556008
126050,13.65482,-124.319389,-51.755913,2.158691,0.689453,1.787109,-12.838763,-9.50088,23.813097,-0.015585,-0.1061,-0.862322,-3.817011,2.398089,-8.786646,7.0144112947644235,-1.0276629075239525,28.673404835770338,0.8689645182106115,-3.888069500175424,2.2683866499015584,-4.1088278326829375,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5192548142278548,0,-3.400020526010671,2.360783276234456,-5.00836965191671
126100,-44.211033,8.180617,13.183112,3.496094,2.318848,-0.968262,-9.976725,4.987201,13.106389,0.553417,-0.07927,-1.067795,-3.824591,2.167508,-8.382052,4.245684188651616,27.33253939732727,17.210015925598295,1.2052967563276689,-3.892492092217965,2.035591928422781,-3.7004234713954927,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.37663484452561447,0,-3.3865086604290697,2.15703800173619,-4.60396840480808
126150,-38.357376,52.144032,-70.658348,-1.833496,-0.578613,3.633789,-0.213261,2.217159,-17.081383,-0.240791,-0.168332,-1.029999,-3.74629,2.518082,-8.250696,9.281752894856812,-12.99177948729782,17.225995456811514,1.071080719603336,-3.8214653896033943,2.4016291806028645,-3.5564170803694166,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.7969122297047541,0,-3.328998821950359,2.5211774451594193,-4.456063109808544
126200,43.532871,-28.526699,-87.121765,-3.566406,2.125977,0.418457,-26.01651,-13.983247,18.174984,0.296498,-0.058107,-0.783835,-4.230921,3.053385,-7.941259,4.23967695818245,20.668016175778323,34.68025421826324,0.8400504715063256,-4.300308575441964,2.9362346223717952,-3.249008050526192,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.433833981189642,0,-3.792709438579907,3.072746090223094,-4.142929834703118
126250,-41.528107,64.095253,105.866043,4.135742,-3.70459,-2.797363,-13.133931,7.543506,20.402941,0.614547,-0.225943,-0.539228,-4.649982,3.839837,-7.503512,22.734268632022825,46.42807582199091,25.410325218978954,0.84822466979097,-4.72670952053932,3.700110348629658,-2.7972478841194666,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.4797802667847463,0,-4.188880043224663,4.002890067357001,-3.68874008309017
126300,64.75238,7.936716,-97.731522,-6.542969,1.960938,-2.70166,11.888519,3.295229,-14.887631,0.516535,-0.090098,-0.667508,-4.342036,5.087451,-7.147289,7.687134387483173,37.483579726022334,19.33486423453661,0.8488185824385562,-4.430961784902644,4.92972867983558,-2.4269039536925368,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5680530926815892,0,-3.860760062098655,5.333721014783285,-3.315652032233004
126350,6.7036,-12.124261,44.402626,0.009277,0.993164,-5.53418,-3.601596,4.560926,0.660326,-0.08935,-0.051231,-1.28549,-4.142813,5.095981,-6.887614,2.282217301195651,-3.9728946642749503,5.848894780295504,1.2896094672268035,-4.222494483814677,4.937739492286538,-2.1600316217988267,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.17254437935199007,0,-3.6640302077900047,5.329058397638939,-3.051046960528446
126400,1.581649,5.619642,36.109943,0.241211,-2.938965,1.540039,5.064732,-17.512072,5.948971,0.329215,-0.042795,-1.505034,-4.108449,4.831819,-6.574666,1.6287421929007326,12.333848393757597,19.17588151621325,1.5412142191810974,-4.188542530145692,4.677721072194126,-1.8376693163147038,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,-3.6383922682340457,5.058289523532285,-2.7345014990948826
126450,44.691406,-97.063286,-79.865669,-0.98584,1.776367,3.891113,-24.431715,-22.16687,19.153828,0.134723,-0.118122,-0.876881,-4.283721,4.38371,-6.395738,7.671959376347051,8.657563465928186,38.14640154053471,0.8949990959626719,-4.34277764301592,4.23055479069027,-1.6746185963111428,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.6999974170362054,0,-3.800068401383952,4.6036977334590565,-2.5762462174154677
126500,-43.113472,0.863545,50.561165,4.044922,-0.774414,-1.909668,2.905561,17.271687,12.288158,-0.004718,0.042958,-1.225254,-4.334064,3.998621,-6.173448,-2.0079953438245695,-0.2204882926371389,21.395146262263644,1.2260159109098054,-4.393098870339373,3.8496778619059966,-1.4554269153099468,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.354240254543413,0,-3.8694306300145085,4.2064332831396305,-2.3624416392311582
126550,17.862137,64.278175,19.951405,-6.830078,-1.712891,-1.142578,25.638374,-15.01606,14.948319,-0.417241,-0.091704,-1.084293,-3.750602,3.989869,-6.066863,4.834281796672765,-20.978610084387842,33.260494888279055,1.1654145123285533,-3.819024056849965,3.8627409264880894,-1.34549114947016,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5273871076327048,0,-3.2996884492560254,4.214489934451682,-2.2525885008231237
126600,23.654821,-64.563286,-33.646156,-4.693848,-0.541016,0.033691,1.187153,-7.791452,-5.977922,0.44011,-0.038,-1.066003,-3.15879,4.145788,-5.882068,2.0415684593205277,22.420942675260203,9.891997166992972,1.1539077987902673,-3.228081430993755,4.029404540781207,-1.1555303996547353,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5602634320278077,0,-2.7260141438866623,4.366355501801935,-2.06161427783302
126650,12.679211,-75.660851,50.07336,4.46875,1.208008,-4.397949,10.343743,21.185688,30.230846,-0.070645,0.037523,-1.651366,-2.68083,4.52487,-5.890968,-1.301673671643295,-2.4489732920520177,38.33706359593949,1.6533022583635455,-2.7482870677566043,4.406666383321284,-1.17201638165795,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,-2.2589795714516074,4.734480479485833,-2.076611849331531
126700,-1.954936,82.570862,24.585552,-0.094727,-0.675781,-2.853027,12.888221,-8.159061,-3.380319,0.670169,0.01369,-0.79947,-2.478356,4.55425,-5.738845,-0.9810281414089463,39.967844966736806,15.6237983054161,1.0432958284019926,-2.5456157742574304,4.425827124107715,-1.0115529330840907,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.8762976331371639,0,-2.0662827448412044,4.744441602914826,-1.9228441712946713
126750,-24.454937,3.119642,19.951405,-1.992676,-0.088379,4.40625,8.106285,-20.246683,12.108953,-0.151528,-0.005286,-0.636873,-2.064807,4.269115,-5.916001,0.4755399210096283,-13.382821657754935,24.945275539867726,0.6546723567625259,-2.130262982480003,4.146896141978693,-1.1905723760060019,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.013349590750073914,0,-1.6673327215733489,4.456236586585575,-2.1061909064995743
126800,12.679211,-52.490116,-83.097374,-2.479004,-0.519043,1.304688,6.45234,-18.00993,20.39761,-0.060039,-0.047472,-1.17057,-1.567052,4.387585,-5.984538,2.3223349070618604,-2.9337430467989103,27.96520630699155,1.1730696472098323,-1.6331267977548156,4.2724126036487275,-1.2609615515207904,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5055152936861933,0,-1.180571721143916,4.574974457652718,-2.175724856541097
126850,36.215797,-31.453529,44.341652,3.209961,0.228027,-8.939453,19.008482,40.070698,36.624184,0.058343,0.132363,-1.154175,-1.255677,4.092125,-6.091254,-6.5422087394523505,2.874999178419397,57.51794571972633,1.1632041093647323,-1.3201874163051,3.954536463880328,-1.354275063720713,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5337025446721935,0,-0.8820182596119528,4.24806929677294,-2.2728144274369906
126900,1.398722,80.497688,-116.20713,-0.890137,2.637207,-5.917969,10.238496,-20.665081,4.988202,0.273099,-0.083968,-0.800382,-0.233364,3.766437,-6.12095,5.988987158706064,18.74456547586967,23.595646468604777,0.8498500072065659,-0.29397421781214544,3.6346143388534866,-1.362979668216593,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.3988735682453138,0,0.14559739824385004,3.9428214798462515,-2.2847559799015955
126950,-13.662253,45.741592,-12.487619,0.847168,1.11377,2.345703,12.02208,13.750838,-14.529123,0.369306,-0.222092,-0.612682,0.822566,3.626598,-6.169364,19.9251487848209,29.53965799548924,23.339052431017265,0.7490600851894326,0.7612924370665176,3.497407850663855,-1.401613062756325,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.17671727632109585,0,1.231708094611342,3.867679383883109,-2.3234593169175324
127000,49.020676,123.729401,-41.633961,-3.17334,0.861816,-3.217285,15.79423,-27.854879,9.291633,0.114109,0.197772,-0.571834,1.605058,3.738605,-6.314697,-19.078231603069717,10.679895341582863,33.34196198792492,0.6157343188591975,1.5431643002018642,3.616188168224536,-1.5573245204229624,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,1.9317067656223683,3.7671969427936336,-2.482094021723685
127050,6.886527,-20.599871,-31.146156,-4.29834,-1.09375,-1.545898,19.668839,-20.034544,-11.713803,-0.176149,-0.022954,-1.362702,2.542777,3.821841,-6.545481,0.9650260711383295,-7.364434609557687,30.421363572638654,1.3742314568954532,2.4841386228332154,3.6970405402393838,-1.7838336943004314,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,2.851419769367221,3.9676615145607674,-2.7114125036733703
127100,46.154819,1.351349,-66.633957,-2.129395,-1.193359,-3.381348,17.901651,5.254193,-7.561773,0.321276,-0.006437,-0.328634,2.994798,3.476379,-6.667006,1.1221169380253952,44.34585667855877,20.13097274129045,0.4596302961087313,2.9355258287705595,3.3507194086636463,-1.9037690799766651,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,3.2980525206507343,3.5910938493143205,-2.8341521049868157
127150,65.484085,15.92452,-70.170547,-1.720215,-1.995117,-2.837402,2.08503,-1.399619,39.413109,0.096995,-0.0601,-1.042274,3.477622,3.793078,-6.694331,3.300156659432568,5.307919906249286,39.493030328045755,1.0485013739146936,3.4337634495749123,3.6771202870750415,-1.9283356529350384,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.79291716400652,0,3.7859422542590857,3.906032582877084,-2.856509605597258
127200,17.618235,60.680618,-94.560791,-2.829102,2.879883,-3.525391,-2.481787,-7.652148,10.062523,0.63664,-0.28125,-0.405999,4.046215,4.176336,-6.425669,34.711727642419206,52.19601465967069,12.882895825582152,0.8057587977186473,4.000240743571045,4.051767106551648,-1.639046062593955,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.4450251363389923,0,4.340295272517755,4.273533298376281,-2.5696130938450743
127250,-5.857376,89.461105,-67.121765,-2.508789,1.122559,-3.677246,9.992313,32.417591,-9.203773,0.033594,-0.035256,-0.787603,4.398447,4.545967,-6.607981,2.5630582832035897,2.4399429239177706,35.1490535117061,0.78910710805378,4.349734542321791,4.4193123606084646,-1.8119976806533478,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.3974488801536572,0,4.684488873779215,4.638409706309509,-2.742462966662332
127300,-29.454937,-29.07548,-23.646156,-1.498535,-0.264648,2.449707,9.596978,-5.833632,33.634083,-0.180084,0.001888,-0.964143,4.626326,4.575574,-6.631033,-0.11219735397356857,-10.57985703686179,35.45962194235574,0.9808188089800276,4.57573007246119,4.466974957049054,-1.8436284310949205,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.9451965970857932,0,4.897561213059952,4.677325698648318,-2.7747881693596033
127350,52.130432,-9.929139,-64.072983,-1.37207,-1.633301,-2.558594,14.981718,5.53926,-23.029387,-0.008963,0.214964,-1.271621,4.784124,4.926148,-6.729013,-9.594980271471337,-0.39819238331224954,28.026557783197227,1.2896936939855137,4.729466409572622,4.810875909755966,-1.9296225648910064,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.1723037314699608,0,5.035710658554288,5.011070170605736,-2.8633116453747505
127400,25.362139,-52.002312,7.024576,0.945801,0.668945,0.5625,2.83329,15.565688,5.639009,0.043771,-0.093041,-0.870259,5.102921,4.286072,-6.714961,6.102417749922092,2.863063263064525,16.796326909164545,0.8763123046054986,5.051608479671867,4.1777106046566646,-1.9154397987949916,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.6466065845871387,0,5.348053859246398,4.371056286048869,-2.8532953178977984
127450,1.947503,-43.587677,57.390434,4.586426,1.430176,-1.137207,-4.985735,10.773479,7.228093,0.20264,0.120887,-0.685689,4.876223,4.400676,-6.841122,-9.998503100854993,16.227065295839832,13.898587398376677,0.7251524261077804,4.827287069246538,4.292652214990767,-2.033240371453024,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.21472121745080108,0,5.111026332888995,4.477991263214791,-2.973891307015569
127500,-16.040302,44.522079,-3.58518,3.073242,-0.869141,-2.074219,8.31015,-0.2547,8.754436,-0.178107,0.146945,-1.458514,4.588179,4.573911,-6.809727,-5.753125238669451,-6.927498742229707,12.073260321495434,1.4766780369024253,4.537138163562671,4.473135875768947,-1.9987295526560902,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,4.811034061907042,4.651261098124752,-2.9414520628643337
127550,4.264576,60.131836,-86.633965,-6.274414,-0.949219,-1.259766,-2.252847,-23.095091,11.037706,0.041395,0.068251,-1.027009,4.541593,4.344364,-6.90256,-3.8020627571653294,2.3030606891559775,25.6960989577431,1.0301064173700696,4.498543119574682,4.256086987286122,-2.095722818274801,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.9139816646569441,0,4.761019285262342,4.426934392727665,-3.042302790104944
127600,56.947506,-17.916943,-75.841278,-2.013672,2.541992,-0.557617,-6.963074,-13.589255,-1.659164,0.374812,-0.234872,-0.962264,4.641392,4.350479,-6.865039,13.71670915070246,20.72672940096889,15.35920167728118,1.0590566072802718,4.59747404162934,4.259878951384333,-2.037905427503574,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.8312668363420804,0,4.849054605786311,4.422719223504703,-2.985904059636994
127650,-40.796402,51.534275,-2.06079,1.412598,1.416016,-4.628418,0.018312,31.486416,6.181237,-0.059778,-0.028879,-0.706106,5.03004,5.154972,-7.002614,2.342032432691407,-4.835023336314963,32.087418386410725,0.7092200569364914,4.987710128597347,5.058369650523035,-2.179360341439663,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.1692001626756896,0,5.2307003041591384,5.215760868919884,-3.128505475936282
127700,-23.41835,8.485496,64.768478,5.023438,-1.11377,-2.391602,26.217623,4.679682,8.117645,0.197121,-0.095227,-1.35387,5.895607,4.838925,-6.763287,4.023380522257983,8.263817993582869,27.841683493231475,1.371455010953695,5.849599836745806,4.736868217217397,-1.9393714676589462,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,6.084664704695319,4.887272601434853,-2.890389515039028
127750,7.069454,59.765984,-13.768107,-5.018066,-0.412109,-0.601074,8.447418,-23.054554,-4.344906,-0.631136,-0.085122,-1.102397,6.364864,4.122299,-6.795381,4.41535403022099,-29.71830003871611,24.93490603861334,1.2731290394099886,6.33058968154943,4.038685242192982,-1.9663527819772837,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.2163915795809,0,6.552922449942224,4.16033693906485,-2.921390845917378
127800,-32.808594,-103.953529,-24.987619,2.500488,-1.613281,3.123047,-11.649785,-16.451015,1.944007,-0.237646,-0.026454,-1.263361,5.968941,3.939209,-6.662066,1.199562979739661,-10.650921770431975,20.251729513611895,1.2857902051862893,5.938513461150149,3.854787553144728,-1.8282943747920866,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.183456556610602,0,6.156581587608192,3.9707731835636064,-2.784826088892751
127850,19.50848,0.92452,8.548966,1.70459,-0.273926,-1.896973,-10.54474,7.413883,10.255844,-0.050272,0.031827,-0.931743,5.176511,3.378391,-6.826458,-1.9563807034720009,-3.086590596074747,16.472387166334606,0.9336408570547885,5.14862399842472,3.2929680250507323,-1.99987692685925,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.8104024487279671,0,5.355580738702396,3.402922570579066,-2.9591836119168207
127900,-29.942741,54.156227,-15.780303,0.300293,0.981934,-0.258301,-14.437131,-23.38718,17.995783,0.15597,-0.04365,-1.511288,4.904731,3.288442,-6.633286,1.6543939233579759,5.889817844018483,32.85177538043644,1.5199419009764814,4.877983160561009,3.211919517685327,-1.8040871678134642,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,5.079310120457879,3.3169824112605113,-2.764857374541598
127950,-46.162254,16.778179,-37.426643,0.487305,-0.213379,2.299316,0.022929,5.867308,26.683151,-0.292364,-0.283308,-0.932389,4.532126,3.062682,-6.69379,16.901494322623748,-16.700311435119144,27.320621812006877,1.0173934237457012,4.499194936159692,2.9884538480892906,-1.8688837037077357,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.9503045035837109,0,4.692710903468826,3.0886861130720478,-2.8319264729990103
128000,26.154821,-67.002312,-42.304691,0.555664,0.719727,4.17041,-5.550591,0.916409,8.928081,-0.039859,-0.013856,-1.147524,4.513762,3.537713,-6.663581,0.6917953277769807,-1.9892119223754263,10.552700898211937,1.1482996382447397,4.48573536071063,3.4741154803097976,-1.833303510373881,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5762867478721723,0,4.669343283816588,3.5679435854508954,-2.7955884198047563
128050,-27.74762,33.241592,-27.365669,1.728516,4.136719,0.387207,-16.429869,16.790325,-6.738636,-0.176646,0.140393,-0.567998,4.280333,3.666185,-6.796542,-13.88362197163507,-16.799685680568878,24.439002109400498,0.6111756963173519,4.256619862710048,3.594721274934933,-1.9589122195118522,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,4.432551591397738,3.6839871607807955,-2.9224242309382986
128100,-31.711035,61.473301,-18.646156,1.280762,1.612305,0.272461,-6.301637,-2.178315,24.547827,0.243154,0.131429,-0.682776,3.918062,3.730615,-6.844783,-10.895716804739585,19.27502036753968,25.437206913120846,0.7366006488817397,3.891947978713613,3.6619199907900155,-1.998470946906277,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.24743042537639914,0,4.060189008279773,3.7462993841314374,-2.9624708092809624
128150,-6.954937,7.387935,9.219698,-3.351074,-2.540527,-1.941895,9.90953,-6.726226,6.021673,-0.354728,-0.043638,-1.22955,3.752445,4.158006,-7.117482,2.032633261345785,-16.083370116235407,13.405276824553269,1.2804411081842069,3.721931530169598,4.0817913945134,-2.2637091281478754,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.19873969090226606,0,3.8819230298770986,4.161776531470705,-3.2284375697555037
128200,24.203602,-60.843777,-78.585182,-2.125977,-0.424316,-0.186523,-2.883828,-12.467901,0.428772,-0.295132,-0.072846,-1.276431,3.742297,4.22978,-7.288678,3.266330791444202,-12.998518378856945,12.804251821460284,1.3121301516621742,3.7150194755550774,4.160703405627928,-2.435734811774394,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.10819956667950226,0,3.868376129290989,4.23678505278558,-3.4006839527129897
128250,-2.503717,-89.502312,-12.06079,-1.833008,1.121094,-2.556152,-5.389875,-5.794601,-13.194639,0.024893,-0.10131,-1.311214,3.750955,3.956975,-7.578508,4.418139101596366,1.0843811784867257,15.385923813835392,1.3153575678670042,3.7294284836770246,3.888074750915739,-2.7270475219962043,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0989783775228451,0,3.8759680299715575,3.960563676761844,-3.693624703597578
128300,-7.991522,-40.904751,0.134332,4.404785,0.626953,-1.287598,0.863006,17.70212,11.327975,-0.389814,-0.013086,-1.166569,3.531534,3.291317,-7.94826,0.6426890518145503,-18.47618693640996,21.034087796979954,1.230044482835072,3.509306557449474,3.2051467037183206,-3.0977123812252687,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.34273004904265125,0,3.6472782396544905,3.2734008683694142,-4.066631125048003
128350,-2.991522,-5.721821,-64.804695,-1.336914,2.499023,-3.60498,-9.817019,46.752464,13.494012,0.073557,0.169111,-0.551934,3.497444,3.679804,-8.312777,-17.034914717207613,7.261739171324726,49.64126420603933,0.5819280908548753,3.4790783379744874,3.580958054249326,-3.4607393246147784,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,3.611456693816919,3.6462405750611193,-4.429461650551454
128400,-16.162252,45.192814,-19.804693,1.360352,0.566895,-4.287598,-2.025925,20.106825,8.998054,-0.089537,0.184988,-1.058423,3.450952,4.506604,-8.668219,-9.913847920496016,-4.763539218331045,22.121341719551417,1.0781913936968706,3.441223361111615,4.4086612695778244,-3.81485063380135,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.7113657755052564,0,3.557490061516138,4.45106482490332,-4.783708302999233
128450,-24.881765,54.522079,-77.731522,-4.643555,-0.248535,-2.949219,6.654271,11.294464,-31.621988,-0.113165,-0.212129,-0.789991,3.625348,4.90365,-9.221601,15.030551415446832,-7.876734112440821,34.23148206930108,0.825766801189658,3.6159101707169965,4.815610827287765,-4.362509129443352,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.430190051232989,0,3.7131868021390737,4.853050198651488,-5.332926052304552
128500,-4.637863,57.753788,-59.560791,-4.734863,0.678223,2.96582,7.357195,-16.407104,9.387539,0.130041,0.136009,-0.436951,3.72733,4.67752,-9.441524,-17.289710079610366,15.863150029683077,20.284162995089595,0.47574708213818817,3.716902510036456,4.605260457680975,-4.596512129786443,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,3.8243995125575334,4.623352026590994,-5.566744060473265
128550,-27.930546,-51.88036,2.085552,-2.733887,1.289551,5.740723,1.617903,-45.828289,-10.676312,0.114448,0.04852,-0.846251,3.940516,4.649831,-9.871758,-3.2814743705618334,7.68954247759524,47.08325945287002,0.8553322688318266,3.9372173788405775,4.579357195808669,-5.025584500457665,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.5866636252337901,0,4.0394867304066375,4.592833147846417,-5.997036706194395
128600,2.557259,-79.80719,25.500187,-0.071289,-2.490234,2.870605,15.996355,-16.294411,-21.845186,-0.188305,0.053845,-0.785253,4.108002,4.470404,-10.379136,-3.922646077105381,-13.454548383599583,31.600685981439423,0.8093085512083756,4.105077078978635,4.394970979196586,-5.525944865562824,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.4551672891667875,0,4.201507685278188,4.40598775995946,-6.498144022783744
128650,24.142626,-30.538895,-52.426643,-3.29248,0.152832,3.272949,10.206104,-38.510025,-10.961898,0.190214,0.042985,-0.729821,4.698912,4.37436,-10.800198,-3.3707129965067653,14.583883655781733,41.32008944958669,0.7554255542818235,4.702132033270317,4.300595965918024,-5.946767510453029,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.2876343375059915,0,4.791266545801952,4.311239997331813,-6.920380689893509
128700,12.740187,-27.00231,-28.890059,-3.945801,-2.779785,-2.337402,4.49947,-18.292765,-29.484612,0.0874,0.048944,-0.545608,4.861603,3.587534,-11.378108,-5.1260220843591755,9.06500200115728,34.98875285597743,0.554727288674354,4.867266996375184,3.5136976956326524,-6.516804351886472,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.0,0,4.931119746829572,3.431733926234694,-7.493484461709574
128750,-11.650058,-16.636456,-55.10957,-3.600098,-2.359375,-2.219238,4.644718,-22.533823,-21.727039,-0.126423,-0.106724,-1.186207,4.605029,3.387597,-11.941916,5.141105306615227,-6.059186629443206,31.645075572707583,1.1976893728984992,4.606576758614744,3.31253492980093,-7.075235973935001,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.43517322029000227,0,4.657606629226642,3.2319926824151186,-8.053538792960596
128800,-62.808598,17.936716,-3.219326,-2.094238,0.744629,-0.027344,-8.821169,-5.836216,-23.330658,-0.083969,0.075469,-0.96583,3.905395,3.159053,-12.433696,-4.467956903068944,-4.953761277433739,25.616284711842603,0.972406268913359,3.9151456855786972,3.087920041423326,-7.558402951270168,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.8933409479228032,0,3.9613427005820645,3.0061431562194305,-8.538001084373896
128850,-34.028107,-19.197432,-11.633961,-5.95166,-0.84668,-1.091797,-1.440986,-15.985969,-4.984616,-0.284403,-0.141788,-0.99397,3.206421,2.818821,-12.867579,8.118368126819188,-15.815352176025975,16.806964097915277,1.0435349846809163,3.211412012380084,2.753712411261915,-7.99545828176664,0.07655624145279133,0.0636493060629251,-0.016704300440025913,0.8419508638127118,0,3.2432961456552807,2.663113617355588,-8.976367710774884
