I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,128018.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.370235,-10.590302,0.000000,0.000000,-2.299976,-49.673000,-1.003725,2.299976,5.190118,-45.000000,50.190117,3.136882,3.136882,0.000000,0.000000,-6.447247,26.268654,4.104706,6.447247,14.548836,26.268654,-11.719818,-0.808263,-0.808263,3.356882,-2.608263,2.267391,-1.891215,1.000000,0.000000,0.000000
2002.000000,128038.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.254072,-11.418257,0.000000,0.000000,-2.224822,-49.574200,-1.045904,2.224822,5.020525,-45.000000,50.020523,3.126283,3.126283,0.000000,0.000000,-6.464313,25.799074,4.971010,6.464313,14.587345,25.799074,-11.211729,-0.773223,-0.773223,3.346283,-2.573223,2.367756,-1.851946,1.000000,0.000000,0.000000
2002.000000,128058.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.403966,-12.481534,0.000000,0.000000,-2.165029,-49.496658,-0.820855,2.165029,4.885596,-45.000000,49.885597,3.117850,3.117850,0.000000,0.000000,-6.545439,25.230667,6.017221,6.545439,14.770416,25.230667,-10.460251,-0.721397,-0.721397,3.337850,-2.521397,2.504384,-1.801751,1.000000,0.000000,0.000000
2002.000000,128078.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.759236,-13.044654,0.000000,0.000000,-2.132104,-49.458324,-0.405793,2.132104,4.811298,-45.000000,49.811298,3.113206,3.113206,0.000000,0.000000,-6.652772,24.616728,6.499215,6.652772,15.012623,24.616728,-9.604105,-0.662352,-0.662352,3.333206,-2.462352,2.646915,-1.759088,1.000000,0.000000,0.000000
2002.000000,128098.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.033648,-13.567680,0.000000,0.000000,-2.118943,-49.449024,-0.098456,2.118943,4.781600,-45.000000,49.781601,3.111350,3.111350,0.000000,0.000000,-6.781021,23.963522,6.914908,6.781021,15.302029,23.963522,-8.661493,-0.597344,-0.597344,3.331350,-2.397344,2.775517,-1.692744,1.000000,0.000000,0.000000
2002.000000,128118.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.768052,-13.370433,0.000000,0.000000,-2.214483,-49.604805,1.649108,2.214483,4.997195,-45.000000,49.997196,3.124825,3.124825,0.000000,0.000000,-6.883311,23.341063,6.589412,6.883311,15.532857,23.341063,-7.808206,-0.538497,-0.538497,3.344825,-2.338497,2.882938,-1.553901,1.000000,0.000000,0.000000
2002.000000,128138.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.132941,-13.642292,0.000000,0.000000,-2.387486,-49.880493,2.918458,2.387486,5.387592,-45.000000,50.387592,3.149225,3.149225,0.000000,0.000000,-6.991493,22.702585,6.758981,6.991493,15.776978,22.702585,-6.925607,-0.477628,-0.477628,3.369225,-2.277628,2.976456,-1.351673,1.000000,0.000000,0.000000
2002.000000,128158.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.594609,-13.354627,0.000000,0.000000,-2.638050,-50.277912,4.207124,2.638050,5.953013,-45.000000,50.953014,3.184563,3.184563,0.000000,0.000000,-7.070262,22.101501,6.363134,7.070262,15.954729,22.101501,-6.146772,-0.423915,-0.423915,3.404563,-2.223915,3.126024,-1.159653,1.000000,0.000000,0.000000
2002.000000,128178.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.906944,-13.055119,0.000000,0.000000,-3.013017,-50.870094,6.268895,3.013017,6.799163,-45.000000,51.799164,3.237448,3.237448,0.000000,0.000000,-7.122036,21.536152,5.984857,7.122036,16.071562,21.536152,-5.464590,-0.376868,-0.376868,3.457448,-2.176868,3.278853,-1.089879,1.000000,0.000000,0.000000
2002.000000,128198.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.478278,-12.295802,0.000000,0.000000,-3.519008,-51.669754,8.465261,3.519008,7.940982,-45.000000,52.940983,3.308811,3.308811,0.000000,0.000000,-7.121211,21.047421,5.173767,7.121211,16.069700,21.047421,-4.977720,-0.343291,-0.343291,3.528811,-2.143291,3.515202,-1.108482,1.000000,0.000000,0.000000
2002.000000,128218.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.659558,-11.559903,0.000000,0.000000,-3.998035,-52.438740,8.140550,3.998035,9.021953,-45.000000,54.021954,3.376372,3.376372,0.000000,0.000000,-7.074873,20.628126,4.438692,7.074873,15.965134,20.628126,-4.662992,-0.321586,-0.321586,3.596372,-2.121586,3.764887,-1.029240,1.000000,0.000000,0.000000
