I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
347273.000000,1000.000000,1001.826477,0.000000,5.982276,-0.837519,0.895517,0.000000,0.057998,3.400001,3.400001,-1.099079,2.086373,0.000000,0.987295,11.250562,0.277998,-0.812705,8.076638,-3.400189,-3.654197
347293.000000,1000.000000,1006.596802,0.000000,6.441720,-0.901841,0.894228,0.000000,-0.007612,3.400001,3.400001,-1.750636,2.083872,0.000000,0.333236,15.904541,0.212388,-1.466763,6.778534,-3.063694,-3.809429
347313.000000,1000.000000,1009.490173,0.000000,7.475695,-1.046597,0.892733,0.000000,-0.153864,3.400001,3.400001,-2.450853,2.080371,0.000000,-0.370482,20.906097,0.066136,-2.170482,5.559850,-2.640687,-3.973189
347333.000000,1000.000000,1013.638733,0.000000,9.825771,-1.375608,0.890768,0.000000,-0.484840,3.400001,3.400001,-2.934061,2.076180,0.000000,-0.857881,24.357578,-0.264840,-2.657881,4.613251,-2.179025,-4.125875
347353.000000,1000.000000,1016.154968,0.000000,10.395803,-1.455413,0.888689,0.000000,-0.566724,3.400001,3.400001,-3.185313,2.071629,0.000000,-1.113683,26.152231,-0.346724,-2.913683,3.634956,-1.903785,-4.287282
347373.000000,1000.000000,1019.411377,0.000000,9.730525,-1.362273,0.886743,0.000000,-0.475531,3.400001,3.400001,-3.307208,2.066905,0.000000,-1.240303,27.022913,-0.255531,-3.040303,2.807969,-1.836224,-4.452415
347393.000000,1000.000000,1023.765320,0.000000,9.392300,-1.314922,0.884864,0.000000,-0.430058,3.400001,3.400001,-3.592234,2.061773,0.000000,-1.530462,29.058817,-0.210058,-3.330462,2.166862,-1.895725,-4.628808
347413.000000,1000.000000,1028.645630,0.000000,8.978519,-1.256993,0.883069,0.000000,-0.373924,3.400001,3.400001,-4.058391,2.055975,0.000000,-2.002416,32.388508,-0.153924,-3.802416,1.588449,-1.959436,-4.784668
347433.000000,1000.000000,1031.767212,0.000000,7.175175,-1.004524,0.881634,0.000000,-0.122891,3.400001,3.400001,-4.193750,2.049984,0.000000,-2.143766,33.355358,0.097109,-3.943766,1.087054,-2.102849,-4.939139
347453.000000,1000.000000,1034.390625,0.000000,6.623262,-0.927257,0.880309,0.000000,-0.046948,3.400001,3.400001,-4.177140,2.044017,0.000000,-2.133123,33.236713,0.173052,-3.933123,0.660888,-2.294683,-5.083547
347473.000000,1000.000000,1036.591797,0.000000,4.963858,-0.694940,0.879316,0.000000,0.184376,3.400001,3.400001,-4.167530,2.038063,0.000000,-2.129467,33.168072,0.404376,-3.929467,0.279330,-2.479896,-5.219079
347493.000000,1000.000000,1037.927002,0.000000,2.276946,-0.318772,0.878861,0.000000,0.560088,3.400001,3.400001,-3.975202,2.032384,0.000000,-1.942817,31.794300,0.780088,-3.742817,-0.030644,-2.754337,-5.359143
347513.000000,1000.000000,1040.001099,0.000000,-1.342854,0.188000,0.879129,0.000000,1.067129,2.800000,2.800000,-3.695852,2.027105,0.000000,-1.668747,29.198940,1.287129,-3.468747,-0.175747,-2.952617,-5.497061
347533.000000,1000.000000,1041.724609,0.000000,-3.738308,0.523363,0.879877,0.000000,1.403240,2.800000,2.800000,-3.572591,2.022001,0.000000,-1.550590,28.318504,1.623240,-3.350590,-0.202786,-3.094502,-5.635488
347553.000000,1000.000000,1043.400269,0.000000,-5.633492,0.788689,0.881004,0.000000,1.669693,2.800000,2.800000,-3.336064,2.017235,0.000000,-1.318829,26.629028,1.889693,-3.118829,-0.110819,-3.145400,-5.782967
347573.000000,1000.000000,1044.416626,0.000000,-8.684642,1.215850,0.882741,0.000000,2.098591,2.400001,2.400001,-3.063824,2.012858,0.000000,-1.050966,24.284456,2.318591,-2.850965,0.125795,-3.033101,-5.931686
347593.000000,1000.000000,1045.033081,0.000000,-13.786747,1.930145,0.885498,0.000000,2.815643,0.000000,0.000000,-2.942279,2.009356,0.000000,-0.932923,21.016275,3.035643,-2.732923,0.265660,-2.947537,-6.076210
347613.000000,1000.000000,1045.406982,0.000000,-16.897388,2.365634,0.888878,0.000000,3.254512,0.000000,0.000000,-2.326717,2.006032,0.000000,-0.320685,16.619406,3.474512,-2.120685,0.471032,-2.780855,-6.222712
347633.000000,1000.000000,1045.633667,0.000000,-17.943584,2.512102,0.892466,0.000000,3.404568,0.000000,0.000000,-1.621764,2.003715,0.000000,0.381951,11.584027,3.624568,-1.418049,0.813805,-2.615141,-6.369137
347653.000000,1000.000000,1045.771240,0.000000,-19.946825,2.792556,0.896456,0.000000,3.689011,0.000000,0.000000,-0.998188,2.002289,0.000000,1.004102,7.129913,3.909011,-0.795898,1.057487,-2.539259,-6.500562
347673.000000,1000.000000,1045.854614,1.800000,-19.057867,2.920102,0.900627,0.000000,3.820729,0.000000,0.000000,-0.636952,2.001379,0.000000,1.364427,4.549659,4.040729,-0.435573,1.252462,-2.482170,-6.634233
347693.000000,1000.000000,1045.905273,1.800000,-18.503983,2.842557,0.904688,0.000000,3.747245,0.000000,0.000000,-0.713961,2.000359,0.000000,1.286398,5.099724,3.967245,-0.513602,1.491119,-2.403266,-6.768718
347713.000000,1000.000000,1045.935913,6.200000,-17.247515,3.282652,0.906820,0.000000,4.189471,0.000000,0.000000,-0.901688,1.999071,0.000000,1.097383,6.440629,4.409471,-0.702617,1.772083,-2.248160,-6.894114
347733.000000,1000.000000,1045.954590,12.000000,-16.005924,3.920829,0.908751,0.000000,4.829580,0.000000,0.000000,-0.843118,1.997867,0.000000,1.154749,6.022270,5.049580,-0.645251,2.040331,-1.969593,-7.025451
347753.000000,1000.000000,1042.588379,28.200001,-14.798392,6.019775,0.909813,0.000000,6.929588,0.000000,0.000000,-0.758954,1.996782,0.000000,1.237829,5.421097,7.149588,-0.562171,2.319386,-1.752102,-7.167102
347773.000000,1000.000000,1039.827271,34.000000,-14.400211,6.776030,0.913151,0.000000,7.689180,0.000000,0.000000,-0.714240,1.995762,0.000000,1.281522,5.101712,7.909180,-0.518478,2.635488,-1.546752,-7.295163
347793.000000,1000.000000,1038.152466,53.000000,-13.164008,9.262961,0.914544,0.000000,10.177505,0.000000,0.000000,-0.908369,1.994464,0.000000,1.086095,6.488351,10.397505,-0.713905,2.879030,-1.483660,-7.435652
347813.000000,1000.000000,1037.136719,61.800003,-10.006494,10.052910,0.917807,0.000000,10.970717,0.000000,0.000000,-1.270196,1.992650,0.000000,0.722454,9.072828,11.190718,-1.077546,3.183090,-1.432881,-7.566837
347833.000000,1000.000000,1036.520630,88.200005,-5.986190,13.186068,0.919235,0.000000,14.105302,-1.200000,-1.200000,-1.878212,1.989967,0.000000,0.111755,12.215798,14.325302,-1.688245,3.686670,-1.353784,-7.703740
347853.000000,1000.000000,1036.146973,95.599998,-2.702527,13.762354,0.924548,0.000000,14.686902,-1.200000,-1.200000,-2.065481,1.987016,0.000000,-0.078465,13.553433,14.906902,-1.878465,4.302367,-1.375717,-7.847996
347873.000000,1000.000000,1032.581543,112.200005,-0.451728,15.771243,0.927263,0.000000,16.698505,-1.800000,-1.800000,-2.213874,1.983853,0.000000,-0.230021,14.013387,15.000000,-2.030021,5.075368,-1.393492,-7.997079
347893.000000,1000.000000,1030.418945,117.599998,2.087673,16.171726,0.935819,0.000000,17.107546,-1.800000,-1.800000,-2.320293,1.980539,0.000000,-0.339755,14.773523,15.000000,-2.139755,6.050854,-1.461436,-8.163112
347913.000000,1000.000000,1029.107300,127.400009,4.335307,17.229059,0.940842,0.000000,18.169901,-1.800000,-1.800000,-2.391485,1.977122,0.000000,-0.414363,15.282038,15.000000,-2.214363,7.154312,-1.574803,-8.332913
347933.000000,1000.000000,1028.311768,127.400009,6.236151,16.962940,0.965075,0.000000,17.928015,-1.800000,-1.800000,-2.305628,1.973828,0.000000,-0.331800,14.668772,15.000000,-2.131800,8.357930,-1.678072,-8.502993
347953.000000,1000.000000,1027.829224,131.800003,10.202419,17.023661,0.976129,0.000000,17.999790,-2.200000,-2.200000,-2.195640,1.970692,0.000000,-0.224948,13.483140,15.000000,-2.024948,9.562780,-1.832420,-8.675379
347973.000000,1000.000000,1027.536499,131.800003,15.261355,16.315411,0.999437,0.000000,17.314848,-2.200000,-2.200000,-2.038329,1.967780,0.000000,-0.070549,12.359494,15.000000,-1.870549,10.664592,-1.935652,-8.834964
347993.000000,1000.000000,1027.358887,131.800003,20.081030,15.640656,1.021781,0.000000,16.662437,-1.800000,-1.800000,-1.832403,1.965162,0.000000,0.132759,11.288594,15.000000,-1.667241,11.564085,-2.036879,-8.981448
348013.000000,1000.000000,1027.251221,131.800003,23.492685,15.163025,1.043442,0.000000,16.206467,-1.800000,-1.800000,-1.711140,1.962718,0.000000,0.251578,10.422427,15.000000,-1.548422,12.430372,-2.076407,-9.125712
348033.000000,1000.000000,1027.185913,131.800003,26.290386,14.771346,1.064544,0.000000,15.835891,0.000000,0.000000,-1.349331,1.960790,0.000000,0.611459,9.638079,15.000000,-1.188541,13.129731,-2.082749,-9.245470
348053.000000,1000.000000,1016.295776,131.800003,30.944317,14.119796,1.084715,0.000000,15.204512,0.000000,0.000000,-1.223742,1.959042,0.000000,0.735300,8.741015,15.000000,-1.064700,13.656238,-1.983600,-9.331035
348073.000000,1000.000000,1009.690613,131.800003,36.374088,13.359629,1.103801,0.000000,14.463429,0.000000,0.000000,-0.942010,1.957696,0.000000,1.015686,6.728644,14.683430,-0.784314,14.120858,-1.914929,-9.416758
348093.000000,1000.000000,1005.684387,131.800003,40.907417,12.724962,1.121979,0.000000,13.846941,0.000000,0.000000,-0.648463,1.956770,0.000000,1.308306,4.631880,14.066941,-0.491693,14.459225,-1.838480,-9.479978
348113.000000,1000.000000,1003.254517,128.800003,45.150295,11.710958,1.133132,0.000000,12.844091,0.000000,0.000000,-0.429813,1.956156,0.000000,1.526342,3.070096,13.064092,-0.273658,14.647711,-1.760801,-9.526098
348133.000000,1000.000000,1001.780701,128.800003,49.577442,11.091159,1.148977,0.000000,12.240136,0.000000,0.000000,-0.329895,1.955684,0.000000,1.625789,2.356393,12.460136,-0.174211,14.693273,-1.571085,-9.553246
348153.000000,1000.000000,1000.886780,128.800003,52.883228,10.628349,1.164160,0.000000,11.792509,0.000000,0.000000,-0.090983,1.955554,0.000000,1.864572,0.649876,12.012509,0.064572,14.666644,-1.414208,-9.551542
348173.000000,1000.000000,1000.703613,128.800003,56.508896,10.120755,1.178618,0.000000,11.299374,0.000000,0.000000,0.090964,1.955684,0.000000,2.046648,-0.649742,11.519374,0.246648,14.522877,-1.334028,-9.548671
348193.000000,1000.000000,1002.397278,128.400009,61.694214,9.338811,1.191960,0.000000,10.530770,0.000000,0.000000,0.098167,1.955825,0.000000,2.053991,-0.701191,10.750771,0.253991,14.210820,-1.140200,-9.530179
348213.000000,1000.000000,1003.424561,128.400009,64.852943,8.896589,1.204669,0.000000,10.101258,0.000000,0.000000,0.132029,1.956013,0.000000,2.088042,-0.943062,10.321259,0.288042,13.979256,-0.942484,-9.474548
348233.000000,1000.000000,1004.047607,127.800003,64.676872,8.837238,1.217294,0.000000,10.054532,0.000000,0.000000,0.165092,1.956249,0.000000,2.121341,-1.179229,10.274532,0.321341,13.488053,-0.890299,-9.418577
348253.000000,1000.000000,1004.425537,127.800003,66.038490,8.646612,1.229646,0.000000,9.876258,0.000000,0.000000,0.079247,1.956362,0.000000,2.035609,-0.566050,10.096258,0.235609,12.926322,-0.665923,-9.333844
348273.000000,1000.000000,1004.654724,127.800003,69.202148,8.203700,1.241366,0.000000,9.445065,0.000000,0.000000,0.092667,1.956495,0.000000,2.049161,-0.661904,9.665066,0.249161,12.288915,-0.491934,-9.236467
348293.000000,1000.000000,1008.617554,127.800003,73.917694,7.543523,1.252142,0.000000,8.795666,0.000000,0.000000,0.400249,1.957066,0.000000,2.357315,-2.858921,9.015666,0.557315,11.628024,-0.441467,-9.143739
348313.000000,1000.000000,1011.976135,127.800003,78.298553,6.930203,1.262042,0.000000,8.192245,0.000000,0.000000,0.614148,1.957944,0.000000,2.572092,-4.386772,8.412246,0.772092,11.136180,-0.455230,-9.056354
348333.000000,1000.000000,1014.487549,127.800003,82.763344,6.305132,1.271050,0.000000,7.576182,0.000000,0.000000,0.659535,1.958886,0.000000,2.618421,-4.710962,7.796182,0.818421,10.645000,-0.405464,-8.944251
348353.000000,1000.000000,1015.191528,127.800003,87.367218,5.660590,1.279136,0.000000,6.939726,0.000000,0.000000,0.754190,1.959963,0.000000,2.714153,-5.387071,7.159726,0.914153,10.146935,-0.294919,-8.817051
348373.000000,1000.000000,1015.618530,127.800003,90.759003,5.185740,1.286544,0.000000,6.472284,0.000000,0.000000,1.111543,1.961551,0.000000,3.073094,-7.939590,6.692284,1.273094,9.634820,-0.142410,-8.672392
348393.000000,1000.000000,1015.877563,128.400009,92.782867,4.986400,1.293668,0.000000,6.280067,0.000000,0.000000,1.577674,1.963805,0.000000,3.541479,-11.269102,6.500067,1.741479,9.076358,-0.078180,-8.530343
348413.000000,1000.000000,1016.034668,128.400009,94.436035,4.754956,1.300461,0.000000,6.055417,0.000000,0.000000,1.867968,1.966473,0.000000,3.834442,-13.342630,6.275417,2.034442,8.576406,0.023974,-8.385705
348433.000000,1000.000000,1018.478943,128.800003,92.026047,5.148354,1.307815,0.000000,6.456170,0.000000,0.000000,1.768510,1.969000,0.000000,3.737509,-12.632212,6.676169,1.937510,8.115476,0.152555,-8.235639
348453.000000,1000.000000,1021.802551,128.800003,88.513329,5.640134,1.315873,0.000000,6.956007,0.000000,0.000000,1.703614,1.971434,0.000000,3.675047,-12.168671,7.176007,1.875047,7.670234,0.379914,-8.069700
348473.000000,1000.000000,1021.620850,128.800003,84.780830,6.162684,1.324677,0.000000,7.487360,0.000000,0.000000,1.867772,1.974102,0.000000,3.841874,-13.341231,7.707360,2.041874,7.185627,0.571664,-7.907796
348493.000000,1000.000000,1019.799072,128.800003,81.977806,6.555108,1.334041,0.000000,7.889149,0.000000,0.000000,1.965549,1.976910,0.000000,3.942459,-14.039638,8.109149,2.142459,6.757880,0.790693,-7.736559
348513.000000,1000.000000,1019.994568,128.800003,78.846733,6.993458,1.344032,0.000000,8.337490,0.000000,0.000000,1.963599,1.979715,0.000000,3.943314,-14.025707,8.557490,2.143314,6.335461,0.947933,-7.568195
348533.000000,1000.000000,1021.117859,128.800003,73.991203,7.673232,1.354994,0.000000,9.028226,0.000000,0.000000,1.851892,1.982361,0.000000,3.834252,-13.227798,9.248226,2.034252,6.041570,1.121435,-7.398753
348553.000000,1000.000000,1022.082397,126.000000,68.965149,7.984879,1.363141,0.000000,9.348021,0.000000,0.000000,1.769451,1.984888,0.000000,3.754339,-12.638932,9.568021,1.954339,5.869139,1.265930,-7.233739
348573.000000,1000.000000,1022.667480,123.000000,69.412697,7.502223,1.370286,0.000000,8.872509,0.000000,0.000000,1.673526,1.987279,0.000000,3.660805,-11.953755,9.092509,1.860805,5.829607,1.527350,-7.064673
348593.000000,1000.000000,1023.883484,116.200005,70.264320,6.430996,1.372988,0.000000,7.803985,0.000000,0.000000,1.863494,1.989941,0.000000,3.853436,-13.310674,8.023985,2.053436,5.846332,1.757743,-6.903863
348613.000000,1000.000000,1025.370361,112.200005,71.232376,5.735468,1.377085,0.000000,7.112553,0.000000,0.000000,2.121980,1.992973,0.000000,4.114953,-15.157003,7.332553,2.314953,5.998794,1.934831,-6.727724
348633.000000,1000.000000,1024.663696,96.200005,72.198021,3.360278,1.377685,0.000000,4.737963,0.000000,0.000000,2.298829,1.996257,0.000000,4.295086,-16.420208,4.957963,2.495086,6.171047,1.938649,-6.554634
348653.000000,1000.000000,1022.508484,87.800003,74.048653,1.925189,1.378340,0.000000,3.303529,0.000000,0.000000,2.158323,1.999340,0.000000,4.157663,-15.416595,3.523529,2.357663,6.310946,1.961309,-6.380628
348673.000000,1000.000000,1021.201294,61.400002,76.669342,-2.137708,1.378109,0.000000,-0.759599,0.000000,0.000000,1.808261,2.001923,0.000000,3.810184,-12.916149,-0.539599,2.010184,6.375558,1.948404,-6.199048
348693.000000,1000.000000,1020.408447,49.200001,79.937820,-4.303295,1.377101,0.000000,-2.926194,0.000000,0.000000,1.398010,2.003921,0.000000,3.401931,-9.985789,-2.706194,1.601931,6.293220,2.032957,-6.008162
348713.000000,1000.000000,1019.721313,22.200001,83.061852,-8.520659,1.376199,0.000000,-7.144460,0.000000,0.000000,1.146535,2.005558,0.000000,3.152093,-8.189535,-6.924460,1.352093,6.133101,2.205413,-5.810526
348733.000000,1000.000000,1019.223450,18.400000,85.468964,-9.389655,1.369139,0.000000,-8.020515,0.000000,0.000000,1.102624,2.007134,0.000000,3.109757,-7.875885,-7.800516,1.309757,5.721868,2.265665,-5.597718
348753.000000,1000.000000,1018.297180,5.200000,85.968193,-11.307548,1.366692,0.000000,-9.940856,0.000000,0.000000,1.052132,2.008637,0.000000,3.060769,-7.515231,-9.720856,1.260769,4.889028,2.302243,-5.383904
348773.000000,1000.000000,1017.799194,0.800000,86.561058,-12.006548,1.358895,0.000000,-10.647653,0.000000,0.000000,1.043445,2.010127,0.000000,3.053572,-7.453177,-10.427652,1.253572,3.741763,2.331262,-5.169477
348793.000000,1000.000000,1018.016846,0.000000,87.398552,-12.235797,1.341416,0.000000,-10.894382,0.000000,0.000000,1.246311,2.011908,0.000000,3.258219,-8.902223,-10.674381,1.458219,2.284672,2.284217,-4.934937
348813.000000,1000.000000,1018.909790,0.000000,88.161140,-12.342560,1.323784,0.000000,-11.018776,0.000000,0.000000,1.411964,2.013925,0.000000,3.425889,-10.085455,-10.798776,1.625889,0.614996,2.232349,-4.689090
348833.000000,1000.000000,1018.522278,0.000000,87.139732,-12.199563,1.306356,0.000000,-10.893208,0.000000,0.000000,1.326111,2.015819,0.000000,3.341930,-9.472222,-10.673207,1.541930,-1.114589,2.181511,-4.436810
348853.000000,1000.000000,1017.670776,0.000000,86.525803,-12.113612,1.289050,0.000000,-10.824562,0.000000,0.000000,1.065058,2.017341,0.000000,3.082399,-7.607560,-10.604562,1.282399,-2.844094,2.119817,-4.164715
348873.000000,1000.000000,1015.786194,0.000000,86.889107,-12.164475,1.271673,0.000000,-10.892803,0.000000,0.000000,0.754626,2.018419,0.000000,2.773045,-5.390184,-10.672803,0.973045,-4.598728,2.059258,-3.870226
348893.000000,1000.000000,1015.161438,0.000000,87.466805,-12.245353,1.254179,0.000000,-10.991174,0.000000,0.000000,0.518330,2.019160,0.000000,2.537489,-3.702357,-10.771173,0.737489,-6.210723,2.095925,-3.593267
348913.000000,1000.000000,1014.289368,0.000000,82.424614,-11.539446,1.237694,0.000000,-10.301752,0.000000,0.000000,0.021035,2.019190,0.000000,2.040225,-0.150251,-10.081752,0.240225,-7.480384,2.171094,-3.321196
348933.000000,1000.000000,1011.816406,0.000000,75.890633,-10.624688,1.222516,0.000000,-9.402172,0.000000,0.000000,-0.377402,2.018651,0.000000,1.641248,2.695730,-9.182172,-0.158752,-8.650901,2.185804,-3.027749
348953.000000,1000.000000,1009.686096,0.000000,68.447868,-9.582702,1.208827,0.000000,-8.373875,0.000000,0.000000,-0.907857,2.017354,0.000000,1.109497,6.484692,-8.153874,-0.690503,-9.669845,2.151096,-2.708102
348973.000000,1000.000000,1009.143494,0.000000,61.345467,-8.588366,1.196558,0.000000,-7.391808,0.000000,0.000000,-1.686988,2.014944,0.000000,0.327955,12.049917,-7.171808,-1.472045,-10.315516,2.023258,-2.381664
348993.000000,1000.000000,1008.651306,0.000000,54.647846,-7.650699,1.185628,0.000000,-6.465071,0.000000,0.000000,-2.567091,2.011276,0.000000,-0.555815,18.336365,-6.245071,-2.355815,-10.761148,1.907018,-2.054801
349013.000000,1000.000000,1009.716858,0.000000,46.986538,-6.578115,1.176231,0.000000,-5.401885,0.000000,0.000000,-2.564403,2.007613,0.000000,-0.556790,18.317162,-5.181885,-2.356790,-10.960564,1.791203,-1.719734
349033.000000,1000.000000,1010.633301,0.000000,39.371647,-5.512031,1.168356,0.000000,-4.343674,0.000000,0.000000,-2.233227,2.004422,0.000000,-0.228805,15.951624,-4.123674,-2.028805,-10.842062,1.573138,-1.364421
349053.000000,1000.000000,1009.795898,0.000000,30.904686,-4.326656,1.162175,0.000000,-3.164480,0.000000,0.000000,-2.235214,2.001229,0.000000,-0.233984,15.965812,-2.944480,-2.033984,-10.567441,1.203740,-0.972171
349073.000000,1000.000000,1008.599487,0.000000,22.089783,-3.092570,1.157757,0.000000,-1.934812,0.000000,0.000000,-2.382767,1.997825,0.000000,-0.384941,17.019762,-1.714812,-2.184941,-10.217395,0.722009,-0.558837
349093.000000,1000.000000,1008.261719,0.000000,14.361553,-2.010617,1.154885,0.000000,-0.855732,0.000000,0.000000,-2.523953,1.994220,0.000000,-0.529733,18.028236,-0.635732,-2.329733,-9.713347,0.295985,-0.169685
349113.000000,1000.000000,1008.224548,0.000000,6.468969,-0.905656,1.153591,0.000000,0.247936,0.000000,0.000000,-2.547444,1.990581,0.000000,-0.556864,18.196032,0.467936,-2.356864,-8.994411,0.020998,0.175479
349133.000000,1000.000000,1008.076599,0.000000,0.901169,-0.126164,1.153411,0.000000,1.027247,0.000000,0.000000,-2.409468,1.987139,0.000000,-0.422329,17.210484,1.247247,-2.222329,-8.179534,-0.251441,0.520670
349153.000000,1000.000000,1008.391479,0.000000,-3.326674,0.465734,1.154076,0.000000,1.619811,0.000000,0.000000,-2.541948,1.983507,0.000000,-0.558441,18.156771,1.839811,-2.358441,-7.305714,-0.500632,0.841888
349173.000000,1000.000000,1005.651733,0.000000,-4.195381,0.587353,1.154915,0.000000,1.742269,0.000000,0.000000,-2.747080,1.979583,0.000000,-0.767497,19.621998,1.962269,-2.567497,-6.360773,-0.700845,1.134043
349193.000000,1000.000000,1004.322754,0.000000,-5.325183,0.745526,1.155980,0.000000,1.901506,0.000000,0.000000,-2.634588,1.975819,0.000000,-0.658769,18.818489,2.121506,-2.458769,-5.266237,-0.781369,1.398307
349213.000000,1000.000000,1003.069519,0.000000,-10.455030,1.463704,1.158072,0.000000,2.621776,0.000000,0.000000,-2.044307,1.972899,0.000000,-0.071409,14.602194,2.841776,-1.871408,-4.154707,-0.896203,1.669992
349233.000000,1000.000000,1001.854492,0.000000,-11.305610,1.582785,1.160333,0.000000,2.743118,0.000000,0.000000,-1.970242,1.970084,0.000000,-0.000157,14.073153,2.963118,-1.800157,-3.120594,-1.048862,1.950077
349253.000000,1000.000000,999.670166,0.000000,-11.437703,1.601278,1.162620,0.000000,2.763899,0.000000,0.000000,-2.257341,1.966859,0.000000,-0.290482,16.123863,2.983899,-2.090482,-2.175268,-1.170015,2.217834
349273.000000,1000.000000,998.345276,0.000000,-10.834125,1.516777,1.164787,0.000000,2.681564,0.000000,0.000000,-2.531447,1.963243,0.000000,-0.568204,18.081766,2.901564,-2.368204,-1.360561,-1.151188,2.456219
349293.000000,1000.000000,997.541748,0.000000,-8.420635,1.178889,1.166471,0.000000,2.345360,0.000000,0.000000,-2.398973,1.959816,0.000000,-0.439157,17.135517,2.565360,-2.239157,-0.616282,-1.091291,2.672222
349313.000000,1000.000000,996.809021,0.000000,-5.771664,0.808033,1.167625,0.000000,1.975658,0.000000,0.000000,-1.876645,1.957135,0.000000,0.080490,13.404611,2.195658,-1.719510,0.042106,-1.077346,2.890884
349333.000000,1000.000000,996.364563,0.000000,-5.385259,0.753936,1.168702,0.000000,1.922639,0.000000,0.000000,-1.527569,1.954953,0.000000,0.427384,10.911206,2.142639,-1.372616,0.611711,-1.140774,3.098450
349353.000000,1000.000000,996.094971,0.000000,-5.019670,0.702754,1.169706,0.000000,1.872460,0.000000,0.000000,-1.495068,1.952817,0.000000,0.457749,10.679056,2.092460,-1.342251,1.086043,-1.282403,3.302756
349373.000000,1000.000000,995.931458,0.000000,-4.774712,0.668460,1.170661,0.000000,1.839121,0.000000,0.000000,-1.597880,1.950534,0.000000,0.352655,11.413425,2.059121,-1.447345,1.411180,-1.356436,3.508272
349393.000000,1000.000000,995.832336,0.000000,-4.347516,0.608652,1.171531,0.000000,1.780183,0.000000,0.000000,-1.548394,1.948322,0.000000,0.399928,11.059958,2.000183,-1.400072,1.628412,-1.297897,3.690154
349413.000000,1000.000000,997.197632,0.000000,-0.758547,0.106197,1.171683,0.000000,1.277879,0.000000,0.000000,-0.890662,1.947050,0.000000,1.056388,6.361869,1.497879,-0.743612,1.784409,-1.087864,3.858249
349433.000000,1000.000000,998.025696,0.000000,1.343032,-0.188024,1.171414,0.000000,0.983390,0.000000,0.000000,-0.163834,1.946816,0.000000,1.782982,1.170241,1.203390,-0.017018,1.909156,-0.943715,4.025478
349453.000000,1000.000000,998.527954,0.000000,2.639964,-0.369595,1.170886,0.000000,0.801291,0.000000,0.000000,0.178637,1.947071,0.000000,2.125708,-1.275977,1.021291,0.325708,1.945152,-0.917150,4.198336
349473.000000,1000.000000,998.832581,0.000000,3.678981,-0.515057,1.170150,0.000000,0.655093,0.000000,0.000000,-0.013648,1.947052,0.000000,1.933403,0.097489,0.875093,0.133403,1.931029,-0.886609,4.359954
349493.000000,1000.000000,999.017334,0.000000,5.498252,-0.769755,1.169051,0.000000,0.399295,0.000000,0.000000,-0.562490,1.946248,0.000000,1.383758,4.017786,0.619295,-0.416242,1.872646,-0.845191,4.524136
349513.000000,1000.000000,999.129395,0.000000,6.465917,-0.905228,1.167758,0.000000,0.262529,0.000000,0.000000,-0.919716,1.944934,0.000000,1.025218,6.569400,0.482529,-0.774782,1.690220,-0.742767,4.678614
349533.000000,1000.000000,999.197388,0.000000,8.169874,-1.143782,1.166124,0.000000,0.022341,0.000000,0.000000,-1.162158,1.943274,0.000000,0.781116,8.301126,0.242341,-1.018884,1.470830,-0.448001,4.809846
349553.000000,1000.000000,999.238647,0.000000,8.506723,-1.190941,1.164422,0.000000,-0.026519,-14.000000,-14.000000,-2.740114,1.942715,0.000000,-0.797399,5.572244,0.193481,-2.597399,1.313031,-0.110902,4.930768
349573.000000,1000.000000,999.263611,0.000000,7.419021,-1.038663,1.162938,0.000000,0.124275,-22.200001,-22.200001,-3.265547,1.941577,0.000000,-1.323971,1.125338,0.344275,-3.123971,1.091332,0.065348,5.051471
349593.000000,1000.000000,999.278809,0.000000,2.332388,-0.326534,1.162472,0.000000,0.835938,-49.200001,-49.200001,-6.880779,1.940849,0.000000,-4.939931,-0.051579,1.055938,-6.739931,0.948045,-0.023049,5.169928
349613.000000,1000.000000,999.288025,0.000000,0.239812,-0.033574,1.162424,0.000000,1.128850,-58.000000,-58.000000,-8.115952,1.938214,0.000000,-6.177739,-0.028911,1.348850,-7.977739,0.823418,-0.279525,5.277117
349633.000000,1000.000000,999.293579,0.000000,-0.379268,0.053097,1.162500,0.000000,1.215597,-77.000000,-77.000000,-10.826726,1.936586,0.000000,-8.890141,0.333756,1.435597,-10.690141,0.638294,-0.636785,5.382255
349653.000000,1000.000000,999.296936,0.000000,-0.223073,0.031230,1.162544,0.000000,1.193775,-82.000000,-82.000000,-11.577110,1.929970,0.000000,-9.647141,0.693641,1.413775,-11.447141,0.432188,-1.369847,5.480520
349673.000000,1000.000000,999.299011,-1.000000,-0.762834,-0.033203,1.162497,0.000000,1.129294,-95.599998,-95.599998,-13.816152,1.927068,0.000000,-11.889084,3.086798,1.349294,-13.689084,0.328688,-2.259755,5.580290
349693.000000,1000.000000,999.300293,-1.400000,-1.609848,0.029379,1.162539,0.000000,1.191918,-100.599998,-100.599998,-14.830118,1.918593,0.000000,-12.911525,5.329412,1.411918,-14.711525,0.258925,-3.351128,5.680575
349713.000000,1000.000000,999.301025,-5.800000,-4.622976,-0.164783,1.162432,0.000000,0.997648,-104.000000,-104.000000,-15.058126,1.905939,0.000000,-13.152187,3.558045,1.217649,-14.952188,0.276297,-4.535483,5.775565
