I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,25270.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.564265,5.662094,0.000000,0.000000,1.519528,-0.308946,-5.564912,-1.519528,-3.265677,-0.308946,-2.956731,-0.173925,-0.173925,0.000000,0.000000,2.027024,-4.838599,-3.963077,-2.027024,-4.356357,-4.838599,0.482242,0.028367,0.028367,0.046075,-1.771633,0.877411,0.810461,1.000000,0.000000,0.000000
2002.000000,25290.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.093547,5.219686,0.000000,0.000000,1.714687,0.276952,-2.574019,-1.714687,-3.685101,0.276952,-3.962052,-0.233062,-0.233062,0.000000,0.000000,2.262971,-4.111886,-3.192662,-2.262971,-4.863441,-4.111886,-0.751555,-0.044209,-0.044209,-0.013062,-1.844209,0.762719,0.697599,1.000000,0.000000,0.000000
2002.000000,25310.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060715,5.142176,0.000000,0.000000,1.878386,0.810954,-2.346029,-1.878386,-4.036914,0.810954,-4.847868,-0.285169,-0.285169,0.000000,0.000000,2.457058,-3.456522,-2.879205,-2.457058,-5.280560,-3.456522,-1.824038,-0.107296,-0.107296,-0.065169,-1.907296,0.647836,0.633438,1.000000,0.000000,0.000000
2002.000000,25330.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.480227,4.402260,0.000000,0.000000,2.060935,1.403185,-2.601841,-2.060935,-4.429238,1.403185,-5.832423,-0.343084,-0.343084,0.000000,0.000000,2.548287,-3.013756,-1.945202,-2.548287,-5.476625,-3.013756,-2.462869,-0.144875,-0.144875,-0.123084,-1.944875,0.518807,0.501890,1.000000,0.000000,0.000000
2002.000000,25350.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.781132,3.973709,0.000000,0.000000,2.247615,2.022355,-2.720197,-2.247615,-4.830439,2.022355,-6.852795,-0.403106,-0.403106,0.000000,0.000000,2.582997,-2.689301,-1.425422,-2.582997,-5.551222,-2.689301,-2.861921,-0.168348,-0.168348,-0.183106,-1.968348,0.379409,0.328455,1.000000,0.000000,0.000000
2002.000000,25370.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.475411,4.205297,0.000000,0.000000,2.376444,2.529446,-2.227796,-2.376444,-5.107309,2.529446,-7.636755,-0.449221,-0.449221,0.000000,0.000000,2.636138,-2.320034,-1.622300,-2.636138,-5.665429,-2.320034,-3.345395,-0.196788,-0.196788,-0.229221,-1.996788,0.274956,0.110823,1.000000,0.000000,0.000000
2002.000000,25390.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.973836,5.181449,0.000000,0.000000,2.435942,2.893044,-1.597392,-2.435942,-5.235180,2.893044,-8.128223,-0.478131,-0.478131,0.000000,0.000000,2.780397,-1.740671,-2.545311,-2.780397,-5.975461,-1.740671,-4.234790,-0.249105,-0.249105,-0.258131,-2.049105,0.169309,0.037625,1.000000,0.000000,0.000000
2002.000000,25410.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.389136,5.971499,0.000000,0.000000,2.427695,3.110009,-0.953194,-2.427695,-5.217456,3.110009,-8.327465,-0.489851,-0.489851,0.000000,0.000000,2.983804,-1.014313,-3.191102,-2.983804,-6.412612,-1.014313,-5.398299,-0.317547,-0.317547,-0.269851,-2.117547,-0.005758,-0.097669,1.000000,0.000000,0.000000
2002.000000,25430.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.291207,6.976982,0.000000,0.000000,2.410727,3.306562,-0.863512,-2.410727,-5.180990,3.306562,-8.487552,-0.499268,-0.499268,0.000000,0.000000,3.259633,-0.105386,-3.993177,-3.259633,-7.005407,-0.105386,-6.900021,-0.405884,-0.405884,-0.279268,-2.205884,-0.299207,-0.162144,1.000000,0.000000,0.000000
2002.000000,25450.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.406169,6.826283,0.000000,0.000000,2.509032,3.760764,-1.995442,-2.509032,-5.392260,3.760764,-9.153024,-0.538413,-0.538413,0.000000,0.000000,3.480445,0.706454,-3.566650,-3.480445,-7.479962,0.706454,-8.186416,-0.481554,-0.481554,-0.318413,-2.281554,-0.425173,-0.225370,1.000000,0.000000,0.000000
