I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
59934.000000,536.346313,560.139832,548.243042,0.195873,0.010000,-0.133527,0.038693,-1.003600,-7.214887,-2.127996,9.888445
59944.000000,538.308350,557.144226,547.726318,-0.051671,0.010000,-0.128821,0.043359,-0.996168,-7.233422,-2.124013,9.872185
59954.000000,537.302246,555.146240,546.224243,-0.150204,0.010000,-0.108663,0.046989,-0.965539,-7.246543,-2.121609,9.870569
59964.000000,538.291138,559.109009,548.700073,0.247580,0.010000,-0.108730,0.041731,-0.956163,-7.250284,-2.115757,9.870931
59974.000000,536.307312,556.133850,546.220581,-0.247949,0.010000,-0.141344,0.032807,-1.017407,-7.252859,-2.110177,9.874413
59984.000000,541.251953,561.078003,551.164978,0.494438,0.010000,-0.146258,0.031305,-1.024992,-7.268016,-2.092278,9.874318
59994.000000,534.288757,565.017822,549.653320,-0.151163,0.010000,-0.114628,0.049814,-0.958794,-7.292245,-2.078147,9.868824
60004.000000,538.260254,556.103149,547.181702,-0.247163,0.010000,-0.105482,0.054711,-0.958035,-7.287718,-2.075186,9.870436
60014.000000,534.302246,564.040771,549.171509,0.198978,0.010000,-0.108785,0.048328,-0.965736,-7.282167,-2.073632,9.871702
60024.000000,534.309937,558.101074,546.205505,-0.296599,0.010000,-0.141123,0.026202,-0.989752,-7.276783,-2.069948,9.878866
60034.000000,536.300964,563.066467,549.683716,0.347823,0.010000,-0.184114,0.012626,-1.032598,-7.273729,-2.055771,9.882643
60044.000000,538.264099,563.046082,550.655090,0.097138,0.010000,-0.169583,0.014656,-1.023459,-7.294877,-2.038256,9.880743
60054.000000,535.275452,566.004272,550.639893,-0.001520,0.010000,-0.114236,0.018851,-0.942196,-7.312379,-2.019575,9.878768
60064.000000,536.283752,562.057129,549.170410,-0.146949,0.010000,-0.101362,0.025346,-0.930304,-7.300408,-2.011393,9.877939
60074.000000,534.295959,558.086487,546.191223,-0.297916,0.010000,-0.117069,0.028789,-0.974337,-7.305418,-2.009151,9.873732
60084.000000,537.276489,561.067322,549.171875,0.298065,0.010000,-0.124331,0.032626,-0.992101,-7.299779,-2.009444,9.873113
60094.000000,536.289490,558.097900,547.193726,-0.197816,0.010000,-0.120600,0.033641,-0.991589,-7.295095,-2.013432,9.868695
60104.000000,536.270935,561.052429,548.661682,0.146794,0.010000,-0.083397,0.049368,-0.954586,-7.309642,-2.016770,9.853486
60114.000000,537.302979,559.112305,548.207642,-0.045407,0.010000,-0.106452,0.043023,-0.964695,-7.270044,-2.037069,9.856271
60124.000000,538.297241,560.106750,549.202026,0.099438,0.010000,-0.125382,0.036734,-0.983582,-7.264417,-2.048363,9.852016
60134.000000,536.332581,557.151428,546.742004,-0.246000,0.010000,-0.170225,0.026176,-1.058524,-7.244966,-2.063868,9.852517
60144.000000,539.298767,560.117310,549.708008,0.296599,0.010000,-0.167381,0.023135,-1.048029,-7.251475,-2.064082,9.849933
60154.000000,531.382874,560.133118,545.757996,-0.395000,0.010000,-0.105134,0.035811,-0.969392,-7.237148,-2.069830,9.854066
60164.000000,536.374695,553.229370,544.802002,-0.095600,0.010000,-0.092754,0.038886,-0.945293,-7.206669,-2.073576,9.853684
60174.000000,538.386841,558.216980,548.301880,0.349992,0.010000,-0.108620,0.037901,-0.968387,-7.181281,-2.076013,9.852990
60184.000000,538.414856,558.246033,548.330444,0.002855,0.010000,-0.126347,0.031812,-0.985246,-7.155373,-2.083761,9.855552
60194.000000,535.474121,563.239441,549.356812,0.102633,0.010000,-0.189272,0.020962,-1.065361,-7.125631,-2.086391,9.852450
60204.000000,535.458923,565.206604,550.332764,0.097597,0.010000,-0.178505,0.025765,-1.071311,-7.140767,-2.079170,9.845568
60214.000000,537.415833,562.204407,549.810120,-0.052261,0.010000,-0.077106,0.051685,-0.972640,-7.166646,-2.066679,9.837208
60224.000000,544.392090,558.274536,551.333313,0.152320,0.010000,-0.071728,0.051322,-0.955292,-7.135839,-2.070343,9.831837
60234.000000,538.507690,560.325623,549.416626,-0.191671,0.010000,-0.163017,0.013446,-1.076258,-7.078744,-2.075338,9.841925
60244.000000,539.494385,561.312134,550.403259,0.098664,0.010000,-0.170703,0.009922,-1.067598,-7.089836,-2.051939,9.833545
60254.000000,538.502502,562.303711,550.403076,-0.000018,0.010000,-0.149166,0.018705,-1.036525,-7.096752,-2.028146,9.826446
60264.000000,540.501526,563.311707,551.906616,0.150353,0.010000,-0.157328,0.014611,-1.046361,-7.089572,-2.006671,9.826186
60274.000000,538.469299,565.243958,551.856628,-0.005001,0.010000,-0.099688,0.036886,-0.941381,-7.140812,-1.971819,9.803511
60284.000000,543.448486,555.348877,549.398682,-0.245792,0.010000,-0.089937,0.042858,-0.928304,-7.124948,-1.965312,9.799910
60294.000000,535.594177,559.398315,547.496216,-0.190246,0.010000,-0.165183,0.013688,-1.059391,-7.053907,-1.975901,9.817093
60304.000000,536.568726,558.388550,547.478638,-0.001758,0.010000,-0.171614,0.013639,-1.075499,-7.074271,-1.955991,9.807016
60314.000000,538.460266,557.301392,547.880859,0.040221,0.010000,-0.090822,0.062743,-0.937941,-7.162430,-1.920322,9.769703
60324.000000,538.469299,557.310791,547.890015,0.000918,0.010000,-0.081576,0.066948,-0.915449,-7.151348,-1.932928,9.766700
60334.000000,538.477905,563.269653,550.873779,0.298375,0.010000,-0.099030,0.052371,-0.944120,-7.141603,-1.942004,9.765772
60344.000000,538.470703,556.320557,547.395630,-0.347817,0.010000,-0.120158,0.044132,-0.944296,-7.147358,-1.943433,9.760308
60354.000000,539.475647,558.317688,548.896667,0.150102,0.010000,-0.136932,0.021102,-0.975295,-7.132917,-1.954966,9.774656
60364.000000,537.481995,561.281921,549.381958,0.048530,0.010000,-0.130825,0.018724,-0.982141,-7.144412,-1.944916,9.773912
60374.000000,535.457031,557.271973,546.364502,-0.301743,0.010000,-0.110736,0.033334,-0.949591,-7.185113,-1.925441,9.750106
60384.000000,540.407288,554.289307,547.348267,0.098377,0.010000,-0.112581,0.036333,-0.963537,-7.190858,-1.927932,9.749117
60394.000000,537.442810,562.232605,549.837708,0.248939,0.010000,-0.081003,0.035737,-0.992391,-7.177927,-1.943963,9.763961
60404.000000,539.431274,560.254944,549.843140,0.000548,0.010000,-0.091109,0.033416,-1.011330,-7.170031,-1.956526,9.764722
60414.000000,535.455933,557.270813,546.363403,-0.347978,0.010000,-0.108759,0.033333,-1.010615,-7.173159,-1.972989,9.767241
60424.000000,539.397461,556.253662,547.825562,0.146216,0.010000,-0.116148,0.036257,-0.995478,-7.189468,-1.989910,9.767973
60434.000000,535.367615,564.118835,549.743225,0.191766,0.010000,-0.111554,0.042665,-0.952120,-7.243995,-1.987290,9.753339
60444.000000,537.330627,555.175598,546.253113,-0.349009,0.010000,-0.124612,0.049859,-0.948695,-7.255613,-2.005470,9.753028
