I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
2.000000,29.000000,33.655441,-158.323364,-20.080563,-17.523552,1.752355,0.426236,0.000000,1.678591,0.950467,0.805000
-1.000000,35.000000,5.250844,-50.510193,-14.548882,-15.395502,1.539550,0.432394,0.000000,1.471944,0.932232,0.807000
1.000000,41.000000,15.304087,-4.601626,-15.432500,-15.421970,1.542197,0.438563,0.000000,1.480760,0.933324,0.807000
-3.000000,43.000000,-24.875017,-66.746506,-4.267324,-7.442043,0.744204,0.441540,0.000000,0.685744,1.079795,0.808000
0.000000,41.000000,-2.973249,13.400227,-4.129852,-5.072534,0.507253,0.443569,0.000000,0.450822,1.120998,0.809000
-8.000000,38.000000,-64.924362,7.664594,16.033840,10.026764,-1.002676,0.439558,0.000000,-1.063118,1.053624,0.808000
-5.000000,32.000000,-34.946190,-5.944787,17.419365,15.315360,-1.531536,0.433432,0.000000,-1.598104,0.905998,0.810000
-2.000000,38.000000,-3.391799,80.472542,12.864906,13.562328,-1.356233,0.428007,0.000000,-1.428226,0.633182,0.811000
1.000000,35.000000,26.244568,134.956635,3.509652,6.370740,-0.637074,0.425459,0.000000,-0.711615,0.254919,0.812000
0.000000,32.000000,21.402800,89.117683,-0.713675,1.302618,-0.130262,0.424938,0.000000,-0.205324,-0.122982,0.811000
-2.000000,32.000000,5.951686,-36.069641,-1.378649,-0.615535,0.061553,0.425184,0.000000,-0.013263,-0.385430,0.813000
0.000000,36.000000,19.653805,-102.449326,-7.761307,-5.727551,0.572755,0.427475,0.000000,0.500230,-0.462188,0.815000
2.000000,34.000000,28.297905,-37.029514,-13.017071,-10.942404,1.094240,0.431852,0.000000,1.026092,-0.423231,0.813000
0.000000,42.000000,4.387934,84.765709,-7.789343,-8.686734,0.868673,0.435327,0.000000,0.804000,-0.506445,0.816000
4.000000,42.000000,37.958942,14.641502,-17.263416,-14.822411,1.482241,0.441256,0.000000,1.423496,-0.637150,0.815000
4.000000,39.000000,41.724091,-41.062016,-23.467783,-21.007227,2.100723,0.449658,0.000000,2.050381,-0.774858,0.814000
1.000000,38.000000,16.527246,-41.698822,-20.247017,-20.463381,2.046338,0.457844,0.000000,2.004182,-0.778741,0.815000
3.000000,27.000000,25.447216,9.193916,-21.829817,-21.440916,2.144092,0.466420,0.000000,2.110512,-0.679563,0.815000
0.000000,31.000000,-10.009557,0.509172,-11.998646,-14.686007,1.468601,0.472295,0.000000,1.440895,-0.432938,0.814000
1.000000,32.000000,-9.996869,73.416183,-6.253317,-8.653341,0.865334,0.475756,0.000000,0.841090,-0.166727,0.811000
9.000000,32.000000,50.049072,62.041378,-20.203482,-16.916203,1.691620,0.482522,0.000000,1.674143,0.104896,0.814000
7.000000,34.000000,28.805464,31.501848,-20.041954,-19.152336,1.915234,0.490183,0.000000,1.905417,0.450806,0.816000
5.000000,38.000000,13.088240,144.940048,-15.303947,-16.399235,1.639923,0.496743,0.000000,1.636666,0.646327,0.814000
4.000000,40.000000,13.377635,101.574402,-14.070713,-14.733433,1.473343,0.502636,0.000000,1.475980,0.667419,0.815000
3.000000,42.000000,11.657433,38.191574,-13.275951,-13.690764,1.369076,0.508113,0.000000,1.377189,0.745769,0.815000
2.000000,40.000000,4.487149,48.403706,-10.252028,-11.230724,1.123073,0.512605,0.000000,1.135677,0.887977,0.813000
1.000000,40.000000,-7.390201,59.951626,-4.805124,-6.633911,0.663391,0.515258,0.000000,0.678650,1.089407,0.810000
6.000000,29.000000,29.936495,-61.543777,-14.486300,-12.251434,1.225143,0.520159,0.000000,1.245302,1.358440,0.811000
8.000000,37.000000,49.015705,-13.379195,-23.468025,-20.275677,2.027568,0.528269,0.000000,2.055837,1.529647,0.811000
2.000000,35.000000,4.576291,128.861847,-13.761795,-15.615707,1.561571,0.534516,0.000000,1.596086,1.589564,0.811000
0.000000,32.000000,-7.722031,32.548641,-8.158705,-10.281038,1.028104,0.538628,0.000000,1.066732,1.626655,0.810000
0.000000,35.000000,-6.427082,-1.574407,-5.290644,-6.710958,0.671096,0.541312,0.000000,0.712408,1.701021,0.807000
1.000000,32.000000,2.245232,12.750282,-5.192736,-5.624836,0.562484,0.543562,0.000000,0.606046,1.770260,0.806000
