tick_ms,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,imu_shock_flag
66214.000000,-18.634371,17.616463,3.660155,-0.104904,-0.035413,-1.100226,0
66215.000000,-18.613677,17.888351,3.393504,-0.101700,-0.042171,-1.087716,0
66216.000000,-18.590105,18.241687,3.116621,-0.097139,-0.050849,-1.074914,0
66217.000000,-18.616583,18.730195,2.857458,-0.091297,-0.061548,-1.061612,0
66218.000000,-18.756611,19.295826,2.640031,-0.084717,-0.072864,-1.048351,0
66219.000000,-19.067415,19.776944,2.498767,-0.078105,-0.083400,-1.037125,0
66220.000000,-19.526370,20.116537,2.476532,-0.072087,-0.092773,-1.028629,0
66221.000000,-20.046469,20.360298,2.586594,-0.067046,-0.100899,-1.022196,0
66222.000000,-20.567377,20.511138,2.790603,-0.062827,-0.108150,-1.016320,0
66223.000000,-21.090361,20.517307,3.044171,-0.060085,-0.113055,-1.011186,0
66224.000000,-21.643942,20.321515,3.346600,-0.059187,-0.114695,-1.006828,0
66225.000000,-22.229317,19.936468,3.687053,-0.059617,-0.113619,-1.002958,0
66226.000000,-22.838721,19.475416,4.005770,-0.061006,-0.110249,-1.000173,0
66227.000000,-23.449547,19.107467,4.235479,-0.062809,-0.106463,-0.996966,0
66228.000000,-23.988641,18.978704,4.342172,-0.064869,-0.102921,-0.993174,0
66229.000000,-24.436637,19.113057,4.352900,-0.067023,-0.099062,-0.989817,0
66230.000000,-24.834736,19.469550,4.298649,-0.068696,-0.095631,-0.986609,0
66231.000000,-25.171648,20.024157,4.163447,-0.070004,-0.093445,-0.984046,0
66232.000000,-25.450729,20.696062,3.976495,-0.071167,-0.092169,-0.982333,0
66233.000000,-25.774520,21.308126,3.834878,-0.072175,-0.089883,-0.982823,0
66234.000000,-26.231389,21.737207,3.776909,-0.073275,-0.086334,-0.986204,0
66235.000000,-26.760461,22.085272,3.745629,-0.074605,-0.082947,-0.991259,0
66236.000000,-27.252241,22.472131,3.688310,-0.076095,-0.079576,-0.998416,0
66237.000000,-27.705093,22.824699,3.609196,-0.077611,-0.076202,-1.007128,0
66238.000000,-28.146928,23.091961,3.533511,-0.078963,-0.073133,-1.015881,0
66239.000000,-28.555008,23.294440,3.473913,-0.080261,-0.070292,-1.024162,0
66240.000000,-28.935862,23.381022,3.433479,-0.081973,-0.067553,-1.031747,0
66241.000000,-29.368754,23.315456,3.430757,-0.084104,-0.064626,-1.038916,0
66242.000000,-29.904526,23.170670,3.472606,-0.086308,-0.061805,-1.045735,0
66243.000000,-30.496201,23.040227,3.506778,-0.088552,-0.059245,-1.052087,0
66244.000000,-31.102852,22.936228,3.478223,-0.091033,-0.057181,-1.057016,0
66245.000000,-31.713558,22.873397,3.394351,-0.094017,-0.056286,-1.059905,0
66246.000000,-32.269110,22.936014,3.299769,-0.097556,-0.056722,-1.061926,0
66247.000000,-32.728747,23.159467,3.235653,-0.101246,-0.058395,-1.063916,0
66248.000000,-33.149704,23.475807,3.219925,-0.104827,-0.060632,-1.065780,0
66249.000000,-33.611558,23.797856,3.255739,-0.108424,-0.062897,-1.067822,0
66250.000000,-34.122220,24.087575,3.356039,-0.111652,-0.065248,-1.070044,0
66251.000000,-34.650718,24.304624,3.513365,-0.114305,-0.067490,-1.071883,0
66252.000000,-35.219275,24.368378,3.678751,-0.116805,-0.069240,-1.073427,0
66253.000000,-35.903523,24.235372,3.833960,-0.119039,-0.069864,-1.075355,0
66254.000000,-36.691808,23.960897,4.017383,-0.120974,-0.069774,-1.079050,0
66255.000000,-37.421888,23.680441,4.244691,-0.122702,-0.069980,-1.084239,0
66256.000000,-37.990265,23.472845,4.462932,-0.123658,-0.070230,-1.088327,0
66257.000000,-38.482605,23.290284,4.603473,-0.124016,-0.070073,-1.091218,0
66258.000000,-39.007047,23.100039,4.660173,-0.124269,-0.069569,-1.094144,0
66259.000000,-39.577604,22.936335,4.676296,-0.124263,-0.069051,-1.096781,0
66260.000000,-40.155704,22.839206,4.660969,-0.124358,-0.068667,-1.098851,0
66261.000000,-40.717387,22.843699,4.585199,-0.124769,-0.068283,-1.100640,0
66262.000000,-41.285739,22.924922,4.463063,-0.124895,-0.068170,-1.102366,0
66263.000000,-41.874949,22.996717,4.340168,-0.123978,-0.068183,-1.103716,0
66264.000000,-42.472030,23.033956,4.213771,-0.121906,-0.067602,-1.106731,0
66265.000000,-43.078522,23.081247,4.072363,-0.119087,-0.066153,-1.114301,0
66266.000000,-43.676100,23.131105,3.953157,-0.115901,-0.064045,-1.126664,0
66267.000000,-44.227612,23.115771,3.897256,-0.112964,-0.061664,-1.143186,0
66268.000000,-44.735647,23.012748,3.904894,-0.110182,-0.059447,-1.161536,0
66269.000000,-45.217241,22.857708,3.950654,-0.107496,-0.057683,-1.179135,0
66270.000000,-45.689948,22.678087,4.028924,-0.105429,-0.056416,-1.194905,0
66271.000000,-46.198946,22.485996,4.142404,-0.103905,-0.055552,-1.207929,0
66272.000000,-46.766719,22.310920,4.253496,-0.102564,-0.055053,-1.217957,0
66273.000000,-47.339072,22.209678,4.300022,-0.100367,-0.055377,-1.223243,0
66274.000000,-47.834172,22.212783,4.249033,-0.096599,-0.056925,-1.222769,0
66275.000000,-48.239704,22.274498,4.127091,-0.091547,-0.059506,-1.217791,0
66276.000000,-48.616074,22.347825,3.984978,-0.085457,-0.062675,-1.208196,0
66277.000000,-49.028054,22.430550,3.862859,-0.079097,-0.066068,-1.195373,0
66278.000000,-49.535230,22.508031,3.804289,-0.072925,-0.069551,-1.181612,0
66279.000000,-50.168932,22.548588,3.818580,-0.066858,-0.072777,-1.168024,0
66280.000000,-50.890751,22.503885,3.873374,-0.061259,-0.075627,-1.155981,0
66281.000000,-51.648087,22.308898,3.971725,-0.056459,-0.078136,-1.145718,0
66282.000000,-52.430219,21.967723,4.132424,-0.052498,-0.080183,-1.136340,0
66283.000000,-53.198360,21.600363,4.308759,-0.048368,-0.082560,-1.125472,0
66284.000000,-53.833373,21.321936,4.425994,-0.043074,-0.085986,-1.111509,0
66285.000000,-54.259366,21.103167,4.477091,-0.036708,-0.090535,-1.094226,0
66286.000000,-54.546123,20.861910,4.508745,-0.029513,-0.096367,-1.073560,0
66287.000000,-54.847695,20.599515,4.547017,-0.022185,-0.102835,-1.051841,0
66288.000000,-55.303910,20.337204,4.593032,-0.015498,-0.108683,-1.030797,0
66289.000000,-55.956427,20.075447,4.647897,-0.009840,-0.113504,-1.010917,0
66290.000000,-56.734750,19.842461,4.713875,-0.005378,-0.117437,-0.993679,0
66291.000000,-57.509148,19.701494,4.769792,-0.001737,-0.120544,-0.977842,0
66292.000000,-58.161439,19.708696,4.769358,0.000884,-0.123033,-0.962755,0
66293.000000,-58.688108,19.833346,4.700322,0.001823,-0.125234,-0.950210,0
66294.000000,-59.175497,19.992189,4.594121,0.001421,-0.127288,-0.938495,0
66295.000000,-59.656605,20.157130,4.474186,0.000376,-0.129141,-0.925974,0
66296.000000,-60.100002,20.323058,4.348752,-0.000996,-0.130752,-0.914299,0
66297.000000,-60.498459,20.438190,4.229572,-0.002991,-0.132111,-0.905382,0
66298.000000,-60.894167,20.429722,4.127268,-0.006219,-0.133296,-0.900096,0
66299.000000,-61.326503,20.284305,4.047128,-0.010311,-0.134018,-0.898095,0
66300.000000,-61.796530,20.055410,3.999057,-0.014107,-0.134276,-0.898912,0
66301.000000,-62.296146,19.768754,3.987226,-0.017625,-0.134496,-0.902010,0
66302.000000,-62.827619,19.411811,4.012804,-0.021600,-0.134501,-0.906150,0
66303.000000,-63.394039,18.982188,4.114253,-0.025834,-0.134260,-0.909443,0
66304.000000,-64.003704,18.475948,4.339716,-0.030137,-0.133649,-0.909501,0
66305.000000,-64.668741,17.922943,4.669823,-0.034852,-0.132239,-0.905008,0
66306.000000,-65.383545,17.422451,5.026457,-0.040231,-0.129843,-0.897016,0
66307.000000,-66.133672,17.060566,5.333108,-0.046396,-0.126139,-0.888120,0
66308.000000,-66.890030,16.841705,5.545268,-0.052942,-0.121667,-0.879480,0
66309.000000,-67.553092,16.734470,5.658648,-0.059418,-0.116819,-0.871222,0
66310.000000,-67.996985,16.724253,5.676876,-0.065755,-0.111471,-0.864361,0
66311.000000,-68.198952,16.778968,5.577253,-0.071678,-0.106479,-0.860337,0
66312.000000,-68.271810,16.810347,5.368509,-0.076681,-0.102478,-0.859417,0
66313.000000,-68.336053,16.753348,5.130331,-0.080395,-0.099658,-0.860210,0
66314.000000,-68.419599,16.637210,4.936505,-0.083380,-0.096654,-0.863715,0
66315.000000,-68.553024,16.505406,4.803205,-0.086219,-0.092047,-0.871175,0
66316.000000,-68.752971,16.382718,4.700759,-0.088342,-0.087194,-0.880106,0
66317.000000,-68.935291,16.303113,4.581681,-0.089740,-0.082791,-0.890470,0
66318.000000,-69.086142,16.242616,4.444486,-0.090861,-0.078820,-0.903061,0
66319.000000,-69.311491,16.162029,4.341086,-0.091459,-0.075644,-0.915488,0
66320.000000,-69.657859,16.107862,4.294307,-0.091547,-0.072972,-0.926244,0
66321.000000,-70.079116,16.101353,4.280736,-0.091355,-0.070699,-0.935375,0
66322.000000,-70.506917,16.061953,4.294632,-0.090809,-0.068531,-0.943903,0
66323.000000,-70.850764,15.985099,4.343398,-0.089764,-0.066935,-0.949838,0
66324.000000,-70.992068,16.027943,4.406702,-0.088480,-0.066162,-0.950079,0
66325.000000,-70.885706,16.295995,4.458931,-0.087401,-0.065756,-0.944748,0
66326.000000,-70.617926,16.724724,4.482364,-0.086689,-0.065984,-0.934455,0
66327.000000,-70.356812,17.166932,4.469894,-0.086326,-0.066550,-0.921563,0
66328.000000,-70.274180,17.454241,4.445066,-0.086184,-0.067019,-0.908557,0
66329.000000,-70.427175,17.486070,4.415450,-0.086269,-0.067529,-0.897210,0
66330.000000,-70.824655,17.259791,4.357971,-0.086801,-0.067781,-0.889928,0
66331.000000,-71.560436,16.813110,4.301845,-0.087352,-0.067580,-0.886623,0
66332.000000,-72.614046,16.266054,4.294574,-0.087693,-0.067176,-0.885219,0
66333.000000,-73.694411,15.823817,4.296226,-0.088624,-0.066930,-0.884111,0
66334.000000,-74.516088,15.563370,4.224663,-0.089738,-0.067624,-0.886003,0
66335.000000,-75.070689,15.314321,4.059988,-0.090313,-0.069340,-0.892996,0
66336.000000,-75.535235,14.970637,3.877716,-0.091095,-0.071109,-0.901495,0
66337.000000,-76.032434,14.669721,3.777651,-0.091960,-0.073035,-0.910623,0
66338.000000,-76.539276,14.493408,3.770280,-0.092561,-0.075052,-0.921166,0
66339.000000,-76.976491,14.398512,3.805665,-0.093291,-0.076519,-0.931726,0
66340.000000,-77.276688,14.393587,3.872556,-0.093869,-0.077733,-0.941347,0
66341.000000,-77.391857,14.485474,3.972092,-0.094268,-0.078643,-0.949849,0
66342.000000,-77.354823,14.616155,4.063684,-0.094657,-0.079094,-0.958121,0
66343.000000,-77.290713,14.739090,4.104509,-0.095291,-0.078594,-0.966641,0
66344.000000,-77.253314,14.826262,4.076167,-0.096013,-0.077633,-0.977935,0
66345.000000,-77.139767,14.798606,3.954819,-0.096009,-0.077886,-0.995756,0
66346.000000,-76.905585,14.585056,3.738238,-0.094836,-0.080217,-1.020490,0
66347.000000,-76.644761,14.229464,3.483306,-0.092236,-0.085073,-1.050725,0
66348.000000,-76.425963,13.847867,3.261044,-0.088840,-0.091204,-1.082874,0
66349.000000,-76.325136,13.544336,3.124932,-0.085260,-0.097817,-1.114490,0
66350.000000,-76.452116,13.385272,3.117700,-0.081507,-0.104742,-1.144648,0
66351.000000,-76.804132,13.405392,3.236985,-0.078130,-0.110449,-1.171250,0
66352.000000,-77.250592,13.571509,3.422635,-0.075520,-0.114493,-1.193412,0
66353.000000,-77.735439,13.785379,3.630205,-0.074270,-0.115444,-1.208342,0
66354.000000,-78.398301,14.017684,3.850432,-0.074813,-0.112351,-1.214685,0
66355.000000,-79.294364,14.305181,4.037413,-0.076809,-0.106189,-1.214203,0
66356.000000,-80.229096,14.632139,4.130414,-0.079980,-0.097003,-1.206508,0
66357.000000,-80.997662,14.939166,4.132171,-0.083949,-0.086136,-1.194457,0
66358.000000,-81.462168,15.142041,4.081990,-0.088318,-0.075187,-1.181117,0
66359.000000,-81.545286,15.162040,4.006658,-0.092437,-0.064603,-1.166577,0
66360.000000,-81.310298,15.011533,3.914140,-0.095735,-0.055382,-1.152738,0
66361.000000,-80.910596,14.775293,3.810770,-0.098394,-0.047834,-1.141723,0
66362.000000,-80.505378,14.536824,3.737220,-0.100399,-0.041436,-1.133421,0
66363.000000,-80.251770,14.401228,3.714809,-0.101633,-0.035007,-1.122441,0
66364.000000,-80.355382,14.494648,3.687469,-0.102400,-0.027711,-1.105564,0
66365.000000,-80.992942,14.855215,3.617781,-0.102994,-0.019610,-1.083441,0
66366.000000,-82.086551,15.405641,3.535866,-0.103539,-0.010718,-1.054989,0
66367.000000,-83.276022,15.990595,3.473127,-0.103922,-0.001837,-1.024565,0
66368.000000,-84.172648,16.419044,3.453471,-0.103974,0.005878,-0.996515,0
66369.000000,-84.569010,16.587847,3.477298,-0.104072,0.012163,-0.970967,0
66370.000000,-84.394541,16.479588,3.494910,-0.104524,0.017259,-0.949213,0
66371.000000,-83.675478,16.076191,3.479786,-0.104616,0.020945,-0.931330,0
66372.000000,-82.622675,15.449436,3.455883,-0.103964,0.023057,-0.916277,0
66373.000000,-81.577908,14.848500,3.418767,-0.103130,0.024057,-0.898505,0
66374.000000,-80.798770,14.562411,3.342147,-0.102597,0.024120,-0.873887,0
66375.000000,-80.329893,14.676959,3.248023,-0.102390,0.022854,-0.844109,0
66376.000000,-80.054052,15.050493,3.159015,-0.102249,0.020006,-0.809787,0
66377.000000,-79.843628,15.468661,3.061551,-0.101696,0.015941,-0.774350,0
66378.000000,-79.680854,15.674573,2.998866,-0.100143,0.011463,-0.744167,0
66379.000000,-79.575352,15.498632,3.034188,-0.097623,0.006847,-0.718296,0
66380.000000,-79.462662,15.044415,3.113336,-0.094326,0.002116,-0.695884,0
66381.000000,-79.373816,14.487560,3.164917,-0.090692,-0.002677,-0.681281,0
66382.000000,-79.499120,13.919651,3.232811,-0.087390,-0.007448,-0.674567,0
66383.000000,-79.946464,13.446079,3.366618,-0.084359,-0.011492,-0.675685,0
66384.000000,-80.670436,13.173462,3.550281,-0.082210,-0.014464,-0.683763,0
66385.000000,-81.576081,13.212223,3.769987,-0.081957,-0.016535,-0.695765,0
66386.000000,-82.484384,13.589457,4.016267,-0.083729,-0.017771,-0.710951,0
66387.000000,-83.173727,14.135780,4.252092,-0.087480,-0.018449,-0.729418,0
66388.000000,-83.554217,14.638153,4.428568,-0.092197,-0.018608,-0.751662,0
66389.000000,-83.634085,14.982997,4.490524,-0.097278,-0.018556,-0.775948,0
66390.000000,-83.407147,15.178147,4.396914,-0.102799,-0.019454,-0.797927,0
66391.000000,-82.946355,15.260396,4.178009,-0.107628,-0.021204,-0.815649,0
66392.000000,-82.432963,15.175242,3.905827,-0.111114,-0.022977,-0.831015,0
66393.000000,-81.954843,14.825973,3.610574,-0.113054,-0.025214,-0.847049,0
66394.000000,-81.420560,14.205817,3.293597,-0.114752,-0.028221,-0.863441,0
66395.000000,-80.762319,13.496591,2.977325,-0.117621,-0.031850,-0.878146,0
66396.000000,-80.114376,12.883861,2.702804,-0.119887,-0.036301,-0.890604,0
66397.000000,-79.684325,12.350062,2.499684,-0.120819,-0.041102,-0.900078,0
66398.000000,-79.541775,11.901698,2.368658,-0.121538,-0.045417,-0.906966,0
66399.000000,-79.623435,11.659240,2.309014,-0.122277,-0.049198,-0.913758,0
66400.000000,-79.828999,11.631680,2.339747,-0.122966,-0.052585,-0.922546,0
66401.000000,-80.038099,11.711914,2.444850,-0.123588,-0.055824,-0.933598,0
66402.000000,-80.148391,11.811437,2.546146,-0.124025,-0.059304,-0.945328,0
66403.000000,-80.133252,11.878312,2.580148,-0.123392,-0.063459,-0.956491,0
66404.000000,-79.944857,11.852872,2.534566,-0.121414,-0.068721,-0.966900,0
66405.000000,-79.451363,11.668353,2.399815,-0.118321,-0.075320,-0.975714,0
66406.000000,-78.630888,11.300183,2.166435,-0.113799,-0.083328,-0.982338,0
66407.000000,-77.691408,10.821640,1.870383,-0.108461,-0.092618,-0.987985,0
66408.000000,-76.905207,10.392096,1.588705,-0.102940,-0.102663,-0.993725,0
66409.000000,-76.462537,10.130125,1.406193,-0.097560,-0.112545,-0.998045,0
66410.000000,-76.478837,10.055989,1.402213,-0.092960,-0.121337,-0.999794,0
66411.000000,-76.926479,10.143883,1.594773,-0.089417,-0.128807,-1.000930,0
66412.000000,-77.558759,10.319228,1.901418,-0.086581,-0.134588,-1.004091,0
66413.000000,-78.130210,10.462583,2.234067,-0.083357,-0.137875,-1.009043,0
66414.000000,-78.639264,10.495164,2.574050,-0.079635,-0.139885,-1.012662,0
66415.000000,-79.177864,10.442166,2.917737,-0.076304,-0.141893,-1.013290,0
66416.000000,-79.717964,10.387146,3.231479,-0.073194,-0.142498,-1.011361,0
66417.000000,-80.152273,10.368975,3.476257,-0.070326,-0.141403,-1.007949,0
66418.000000,-80.348720,10.340768,3.628354,-0.068029,-0.139622,-1.005073,0
66419.000000,-80.178784,10.235814,3.675934,-0.066002,-0.138005,-1.004587,0
66420.000000,-79.635441,10.059646,3.612847,-0.063953,-0.137338,-1.006187,0
66421.000000,-78.906484,9.862943,3.438061,-0.061854,-0.136808,-1.008156,0
66422.000000,-78.267769,9.650181,3.198909,-0.059869,-0.135382,-1.009089,0
66423.000000,-77.912727,9.392157,2.998171,-0.057201,-0.132018,-1.005517,0
66424.000000,-77.943278,9.068998,2.891245,-0.052957,-0.126452,-0.993703,0
66425.000000,-78.429438,8.671395,2.859311,-0.047275,-0.119144,-0.972929,0
66426.000000,-79.342769,8.224293,2.890624,-0.040866,-0.110060,-0.945801,0
66427.000000,-80.450835,7.788714,2.976248,-0.035008,-0.099999,-0.917851,0
66428.000000,-81.376077,7.416526,3.067333,-0.030013,-0.089691,-0.890470,0
66429.000000,-81.799110,7.128741,3.114692,-0.025564,-0.079420,-0.863866,0
66430.000000,-81.507889,6.911242,3.083662,-0.022185,-0.070002,-0.842326,0
66431.000000,-80.393098,6.711616,2.939211,-0.019953,-0.061870,-0.828462,0
66432.000000,-78.652027,6.489741,2.711250,-0.017813,-0.055301,-0.820492,0
66433.000000,-76.746768,6.286683,2.480204,-0.014683,-0.050574,-0.811766,0
66434.000000,-75.022810,6.172465,2.276635,-0.010783,-0.047331,-0.798333,0
66435.000000,-73.586234,6.129338,2.105761,-0.006890,-0.045809,-0.781544,0
66436.000000,-72.354641,6.075568,1.968507,-0.003179,-0.046900,-0.763551,0
66437.000000,-71.161655,5.942204,1.838890,0.000293,-0.050002,-0.748049,0
66438.000000,-70.038582,5.677755,1.727791,0.003515,-0.054513,-0.736134,0
66439.000000,-69.231602,5.308546,1.673206,0.006317,-0.059570,-0.725860,0
66440.000000,-68.929238,4.940311,1.658196,0.008163,-0.063796,-0.717864,0
66441.000000,-69.090528,4.603282,1.663100,0.009084,-0.066635,-0.713285,0
66442.000000,-69.435645,4.246771,1.712539,0.009454,-0.068234,-0.712460,0
66443.000000,-69.579434,3.871386,1.799838,0.009158,-0.071686,-0.713711,0
66444.000000,-69.295356,3.517092,1.890689,0.008117,-0.078202,-0.713517,0
66445.000000,-68.673083,3.176463,1.992943,0.006168,-0.086467,-0.712612,0
66446.000000,-67.861487,2.792970,2.119355,0.002853,-0.097102,-0.714689,0
66447.000000,-66.934365,2.338613,2.232177,-0.001483,-0.108639,-0.719715,0
66448.000000,-66.066566,1.854720,2.289528,-0.005989,-0.119297,-0.726543,0
66449.000000,-65.372163,1.382514,2.294373,-0.010499,-0.129665,-0.735580,0
66450.000000,-64.851954,0.922568,2.254009,-0.015015,-0.139213,-0.746081,0
66451.000000,-64.650458,0.502250,2.162746,-0.019317,-0.146940,-0.756944,0
66452.000000,-64.889757,0.186115,2.034897,-0.023241,-0.152762,-0.767828,0
66453.000000,-65.315726,-0.073865,1.903788,-0.026962,-0.158962,-0.781983,0
66454.000000,-65.439813,-0.468871,1.831126,-0.030686,-0.167405,-0.801798,0
66455.000000,-65.093922,-1.082387,1.884189,-0.034225,-0.177446,-0.824823,0
66456.000000,-64.588183,-1.802498,2.051438,-0.037376,-0.188827,-0.849080,0
66457.000000,-64.155841,-2.524696,2.245656,-0.040175,-0.201786,-0.876133,0
66458.000000,-63.661372,-3.198514,2.390465,-0.043127,-0.215238,-0.907530,0
66459.000000,-63.097403,-3.716176,2.442789,-0.046194,-0.227663,-0.941252,0
66460.000000,-62.808753,-3.980953,2.368733,-0.049328,-0.238962,-0.973898,0
66461.000000,-62.955237,-4.030904,2.179264,-0.052805,-0.248282,-1.002363,0
66462.000000,-63.236129,-3.980022,1.961026,-0.056016,-0.254763,-1.025672,0
66463.000000,-63.229557,-3.903075,1.788394,-0.059363,-0.258884,-1.045576,0
66464.000000,-62.706627,-3.838488,1.656082,-0.063705,-0.261144,-1.064667,0
66465.000000,-61.671356,-3.868942,1.547424,-0.069216,-0.262355,-1.085640,0
66466.000000,-60.310174,-4.069029,1.462033,-0.075852,-0.263294,-1.108873,0
66467.000000,-58.927480,-4.393346,1.383003,-0.082703,-0.263580,-1.130417,0
66468.000000,-57.797444,-4.733606,1.313559,-0.089133,-0.262474,-1.148096,0
66469.000000,-57.024156,-5.021558,1.278519,-0.094926,-0.259974,-1.161962,0
66470.000000,-56.599202,-5.280565,1.253366,-0.099949,-0.256562,-1.172813,0
66471.000000,-56.546543,-5.629524,1.205599,-0.104064,-0.252077,-1.183161,0
66472.000000,-56.855877,-6.139390,1.167055,-0.107199,-0.246773,-1.194039,0
66473.000000,-57.330977,-6.702582,1.140816,-0.110324,-0.242380,-1.206905,0
66474.000000,-57.736386,-7.146123,1.039763,-0.113288,-0.239021,-1.218715,0
66475.000000,-58.041095,-7.414025,0.806990,-0.115146,-0.235535,-1.225106,0
66476.000000,-58.340582,-7.595856,0.511774,-0.116512,-0.232127,-1.229690,0
66477.000000,-58.611296,-7.821115,0.277986,-0.117345,-0.228801,-1.234778,0
66478.000000,-58.678330,-8.132286,0.164635,-0.117181,-0.225280,-1.239678,0
66479.000000,-58.419261,-8.473247,0.154224,-0.116983,-0.222160,-1.245185,0
66480.000000,-57.886853,-8.794705,0.215187,-0.117372,-0.219081,-1.250103,0
66481.000000,-57.249342,-9.097954,0.334935,-0.117807,-0.215328,-1.251948,0
66482.000000,-56.675029,-9.372535,0.481049,-0.117681,-0.210963,-1.250228,0
66483.000000,-56.211780,-9.592056,0.574840,-0.117280,-0.205992,-1.247711,0
66484.000000,-55.756965,-9.744953,0.567963,-0.117105,-0.200774,-1.245713,0
66485.000000,-55.202925,-9.807539,0.486411,-0.117335,-0.195776,-1.243922,0
66486.000000,-54.647762,-9.774303,0.382699,-0.118405,-0.190959,-1.243544,0
66487.000000,-54.304489,-9.709597,0.308447,-0.119966,-0.185911,-1.242771,0
66488.000000,-54.193969,-9.703774,0.285035,-0.121098,-0.180098,-1.239267,0
66489.000000,-54.146362,-9.841112,0.277423,-0.121622,-0.173825,-1.234662,0
66490.000000,-53.993503,-10.194036,0.265341,-0.121555,-0.167336,-1.231053,0
66491.000000,-53.646520,-10.712393,0.288741,-0.120715,-0.161018,-1.229012,0
66492.000000,-53.126498,-11.199320,0.347649,-0.119436,-0.155824,-1.227364,0
66493.000000,-52.589362,-11.534567,0.373874,-0.118473,-0.150942,-1.226418,0
66494.000000,-52.208799,-11.825172,0.350135,-0.117262,-0.145907,-1.228693,0
66495.000000,-51.936955,-12.247633,0.329354,-0.115097,-0.141351,-1.234270,0
66496.000000,-51.575972,-12.774499,0.345448,-0.112929,-0.136919,-1.241583,0
66497.000000,-51.079487,-13.212774,0.394098,-0.111113,-0.132665,-1.250543,0
66498.000000,-50.558398,-13.483174,0.454552,-0.109257,-0.128913,-1.260650,0
66499.000000,-50.151076,-13.639836,0.480094,-0.107305,-0.125437,-1.269807,0
66500.000000,-49.969395,-13.744156,0.434202,-0.105156,-0.121759,-1.275750,0
66501.000000,-49.994560,-13.831464,0.349996,-0.102533,-0.117598,-1.277945,0
66502.000000,-50.040790,-13.899991,0.275664,-0.099487,-0.113269,-1.278253,0
66503.000000,-49.934487,-13.946359,0.192031,-0.096787,-0.108353,-1.276791,0
66504.000000,-49.713632,-14.032876,0.049994,-0.093873,-0.102643,-1.273565,0
66505.000000,-49.541285,-14.288942,-0.150791,-0.089490,-0.096989,-1.270759,0
66506.000000,-49.478037,-14.768409,-0.354423,-0.083421,-0.091785,-1.270001,0
66507.000000,-49.470978,-15.370529,-0.492077,-0.075357,-0.086618,-1.271485,0
66508.000000,-49.432348,-15.953718,-0.538177,-0.066292,-0.081283,-1.273071,0
66509.000000,-49.230766,-16.395836,-0.527075,-0.057504,-0.076415,-1.274521,0
66510.000000,-48.800098,-16.606746,-0.478153,-0.049183,-0.072703,-1.277259,0
66511.000000,-48.283150,-16.570281,-0.386780,-0.041773,-0.069926,-1.280054,0
66512.000000,-47.899899,-16.360812,-0.310916,-0.035796,-0.067374,-1.281439,0
66513.000000,-47.700105,-16.078964,-0.312348,-0.032628,-0.065100,-1.280255,0
66514.000000,-47.569486,-15.735987,-0.344199,-0.031587,-0.063260,-1.278506,0
66515.000000,-47.450112,-15.335720,-0.318726,-0.030692,-0.061775,-1.278558,0
66516.000000,-47.362345,-14.984540,-0.226870,-0.030934,-0.061151,-1.278867,0
66517.000000,-47.280527,-14.768704,-0.129875,-0.032350,-0.061513,-1.279169,0
66518.000000,-47.205874,-14.685310,-0.086066,-0.034029,-0.062432,-1.280406,0
66519.000000,-47.202500,-14.717563,-0.103514,-0.035967,-0.063469,-1.281235,0
66520.000000,-47.264413,-14.858109,-0.136715,-0.037559,-0.064185,-1.279642,0
66521.000000,-47.286720,-15.050220,-0.158416,-0.039018,-0.064668,-1.275196,0
66522.000000,-47.183873,-15.200769,-0.195433,-0.040667,-0.065184,-1.269533,0
66523.000000,-46.956818,-15.317006,-0.244851,-0.042881,-0.065953,-1.265227,0
66524.000000,-46.630577,-15.495371,-0.245410,-0.045491,-0.066929,-1.262906,0
66525.000000,-46.269077,-15.749033,-0.163767,-0.047318,-0.068029,-1.260628,0
66526.000000,-46.027008,-15.985673,-0.044627,-0.048029,-0.069539,-1.255740,0
66527.000000,-46.006863,-16.101636,0.038521,-0.047927,-0.071545,-1.246676,0
66528.000000,-46.141166,-16.059716,0.050093,-0.047547,-0.073591,-1.235110,0
66529.000000,-46.327354,-15.934744,0.001077,-0.046913,-0.075513,-1.223869,0
66530.000000,-46.559178,-15.806489,-0.087171,-0.045621,-0.077267,-1.213814,0
66531.000000,-46.816650,-15.656945,-0.220211,-0.044397,-0.078744,-1.205164,0
66532.000000,-46.979758,-15.482671,-0.387114,-0.044036,-0.080219,-1.197266,0
66533.000000,-46.983797,-15.364239,-0.504593,-0.044242,-0.081231,-1.189882,0
66534.000000,-46.903357,-15.359438,-0.525781,-0.044847,-0.081311,-1.183806,0
66535.000000,-46.816751,-15.446199,-0.521797,-0.045547,-0.080626,-1.179163,0
66536.000000,-46.731544,-15.581784,-0.561404,-0.045591,-0.079610,-1.176178,0
66537.000000,-46.640826,-15.733088,-0.637596,-0.045333,-0.078953,-1.174726,0
66538.000000,-46.563605,-15.854804,-0.732423,-0.046046,-0.079168,-1.173343,0
66539.000000,-46.565907,-15.925246,-0.846681,-0.047309,-0.080035,-1.170333,0
66540.000000,-46.735735,-15.975575,-0.952306,-0.047702,-0.080743,-1.163044,0
66541.000000,-47.049076,-16.005537,-0.987029,-0.047415,-0.080963,-1.150730,0
66542.000000,-47.309750,-15.970778,-0.919816,-0.047569,-0.080820,-1.137431,0
