I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
32216.000000,-0.533425,-1.539758,-0.363061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.573528,3.425080,0.258982,2.300000,3.000000,0.000000
32219.000000,-0.333899,-2.353662,-0.506642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572780,3.426299,0.258260,2.300000,3.000000,0.000000
32220.000000,-0.134879,-2.710014,-0.610082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572280,3.427099,0.257422,2.300000,3.000000,0.000000
32221.000000,-0.006622,-1.824106,-0.958805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571414,3.431254,0.254330,2.300000,3.000000,0.000000
32222.000000,-0.033067,-1.555746,-1.115890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571134,3.433653,0.253046,2.300000,3.000000,0.000000
32223.000000,-0.057849,-1.614687,-1.301280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570861,3.436116,0.251577,2.300000,3.000000,0.000000
32224.000000,-0.062484,-2.035784,-1.497928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570618,3.438201,0.249895,2.300000,3.000000,0.000000
32225.000000,-0.015853,-2.692321,-1.656436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570461,3.439559,0.248027,2.300000,3.000000,0.000000
32226.000000,0.074817,-3.228619,-1.721687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570451,3.440207,0.246074,2.300000,3.000000,0.000000
32229.000000,0.154321,-3.296175,-1.670755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570591,3.440682,0.244173,2.300000,3.000000,0.000000
32230.000000,0.176777,-2.874651,-1.519029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570823,3.441497,0.242446,2.300000,3.000000,0.000000
32231.000000,-0.149330,-0.532327,-0.864479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571291,3.448799,0.238812,2.300000,3.000000,0.000000
32232.000000,-0.335329,-0.268842,-0.723850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571194,3.452469,0.238006,2.300000,3.000000,0.000000
32233.000000,-0.497070,-0.569436,-0.657202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570981,3.455866,0.237256,2.300000,3.000000,0.000000
