I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4693.000000,-0.154221,0.064083,-0.013046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.851392,2.560537,0.344046,2.300000,3.000000,0.000000
4694.000000,-0.125015,0.076002,-0.053445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852442,2.560896,0.344115,2.300000,3.000000,0.000000
4695.000000,-0.121993,0.078690,-0.064506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852722,2.560994,0.344133,2.300000,3.000000,0.000000
4696.000000,-0.125320,0.077977,-0.069305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852999,2.561091,0.344151,2.300000,3.000000,0.000000
4697.000000,-0.131771,0.073196,-0.066758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.853269,2.561184,0.344168,2.300000,3.000000,0.000000
4698.000000,-0.134211,0.065553,-0.058035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.853535,2.561270,0.344186,2.300000,3.000000,0.000000
4699.000000,-0.130416,0.057768,-0.046022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.853804,2.561350,0.344203,2.300000,3.000000,0.000000
4703.000000,-0.123819,0.051837,-0.033842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.854077,2.561424,0.344219,2.300000,3.000000,0.000000
4704.000000,-0.115089,0.060193,0.017985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855193,2.561738,0.344285,2.300000,3.000000,0.000000
4705.000000,-0.123447,0.066371,0.031755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855458,2.561831,0.344302,2.300000,3.000000,0.000000
4706.000000,-0.130127,0.070446,0.043092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855714,2.561929,0.344319,2.300000,3.000000,0.000000
4707.000000,-0.132982,0.070899,0.047922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.855966,2.562027,0.344336,2.300000,3.000000,0.000000
4708.000000,-0.133218,0.068696,0.045745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.856216,2.562122,0.344352,2.300000,3.000000,0.000000
4709.000000,-0.133126,0.066585,0.039349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.856467,2.562216,0.344369,2.300000,3.000000,0.000000
4713.000000,-0.134428,0.065535,0.030723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.856716,2.562308,0.344385,2.300000,3.000000,0.000000
4714.000000,-0.165701,0.059248,-0.007953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.857623,2.562657,0.344450,2.300000,3.000000,0.000000
4715.000000,-0.178030,0.052875,-0.015309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.857815,2.562733,0.344465,2.300000,3.000000,0.000000
4716.000000,-0.188604,0.043096,-0.018591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.857994,2.562799,0.344480,2.300000,3.000000,0.000000
4717.000000,-0.193344,0.032980,-0.017406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.858170,2.562855,0.344495,2.300000,3.000000,0.000000
4718.000000,-0.190762,0.025842,-0.013091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.858350,2.562905,0.344510,2.300000,3.000000,0.000000
4719.000000,-0.183154,0.022679,-0.007884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.858537,2.562951,0.344524,2.300000,3.000000,0.000000
4722.000000,-0.173142,0.022626,-0.003570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.858736,2.562998,0.344539,2.300000,3.000000,0.000000
4723.000000,-0.161636,0.024420,-0.001341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.858948,2.563046,0.344554,2.300000,3.000000,0.000000
4724.000000,-0.128782,0.032445,-0.008932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.859665,2.563205,0.344599,2.300000,3.000000,0.000000
4725.000000,-0.121809,0.033080,-0.013218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.859924,2.563260,0.344615,2.300000,3.000000,0.000000
