I0,I1,I2,I3,I4,I5
0.007,-0.051,-0.200,56.026,167.889,-12.106
0.007,-0.031,0.200,36.381,167.925,-21.920
0.006,-0.044,-0.200,49.081,167.972,-12.271
0.006,-0.049,-0.100,53.464,168.024,-8.584
0.015,-0.069,-0.300,81.528,168.103,3.338
0.015,-0.071,-0.100,83.984,168.184,4.382
0.014,-0.057,0.100,69.776,168.252,-3.588
0.014,-0.069,-0.200,80.949,168.331,3.042
0.015,-0.055,0.100,68.842,168.397,-4.694
0.015,-0.019,0.400,33.141,168.429,-24.261
-0.017,-0.041,-0.300,23.802,168.440,-9.468
-0.017,-0.054,-0.200,36.233,168.475,-1.544
-0.002,-0.034,0.200,30.843,168.505,-12.571
-0.002,-0.047,-0.200,43.874,168.548,-4.001
-0.039,-0.027,0.200,-11.206,168.543,-14.472
-0.039,-0.041,-0.200,2.332,168.546,-5.427
-0.040,-0.038,0.000,-1.941,168.544,-6.694
-0.040,-0.067,-0.400,26.453,168.569,9.910
-0.039,-0.077,-0.200,37.232,168.605,14.779
-0.039,-0.087,-0.200,46.838,168.651,18.693
-0.043,-0.080,0.000,36.915,168.687,12.984
-0.043,-0.098,-0.300,54.140,168.739,21.353
-0.036,-0.074,0.200,37.377,168.775,6.111
-0.036,-0.084,-0.200,47.253,168.821,11.043
-0.051,-0.101,-0.300,49.340,168.869,19.437
-0.051,-0.101,-0.100,49.231,168.916,17.432
-0.059,-0.109,-0.200,49.100,168.964,20.033
-0.059,-0.116,-0.200,56.221,169.018,22.026
-0.068,-0.099,0.100,30.838,169.048,10.300
-0.068,-0.067,0.300,-0.454,169.048,-8.291
-0.084,-0.078,-0.200,-6.534,169.042,-1.618
-0.084,-0.096,-0.300,10.885,169.053,8.319
-0.086,-0.072,0.200,-14.017,169.039,-5.519
-0.086,-0.082,-0.200,-3.978,169.035,0.668
-0.104,-0.092,-0.200,-12.058,169.025,5.785
-0.104,-0.092,-0.100,-11.401,169.014,5.575
-0.100,-0.093,-0.100,-6.480,169.008,5.357
-0.100,-0.117,-0.400,17.596,169.025,18.334
-0.098,-0.108,0.000,10.310,169.035,11.332
-0.098,-0.091,0.100,-6.002,169.029,1.043
-0.105,-0.116,-0.400,10.556,169.040,14.516
-0.105,-0.115,-0.100,9.293,169.049,12.356
-0.117,-0.114,-0.100,-3.092,169.046,10.468
-0.117,-0.113,-0.100,-4.161,169.042,8.821
-0.116,-0.088,0.200,-28.294,169.014,-5.813
-0.116,-0.097,-0.200,-19.477,168.995,-0.284
-0.132,-0.121,-0.400,-10.795,168.985,13.097
-0.132,-0.111,0.000,-20.267,168.965,6.471
-0.122,-0.134,-0.400,11.930,168.977,18.533
-0.122,-0.116,0.100,-6.436,168.971,6.373
-0.138,-0.122,-0.200,-15.750,168.957,9.453
-0.138,-0.136,-0.300,-1.816,168.955,16.327
-0.128,-0.150,-0.300,21.067,168.975,21.889
-0.128,-0.162,-0.300,32.860,169.007,26.318
-0.127,-0.133,0.200,5.446,169.012,7.776
-0.127,-0.138,-0.200,10.724,169.023,9.960
-0.142,-0.111,0.200,-30.554,168.993,-5.911
-0.142,-0.102,0.000,-39.258,168.955,-10.204
-0.162,-0.118,-0.300,-43.561,168.924,-0.478
-0.162,-0.141,-0.400,-21.450,168.903,11.979
-0.146,-0.129,0.000,-16.745,168.888,4.598
-0.146,-0.127,-0.100,-19.041,168.870,2.849
-0.168,-0.149,-0.400,-19.277,168.857,14.579
-0.168,-0.169,-0.400,0.418,168.857,24.174
-0.147,-0.195,-0.500,46.930,168.890,36.326
-0.147,-0.236,-0.700,86.492,168.974,54.897
-0.131,-0.217,0.000,84.040,169.048,39.034
-0.131,-0.224,-0.300,90.557,169.136,38.788
-0.128,-0.238,-0.400,106.985,169.240,42.674
-0.128,-0.211,0.100,80.512,169.318,23.549
-0.159,-0.202,-0.100,42.337,169.338,16.326
-0.159,-0.170,0.200,10.837,169.349,-2.985
-0.167,-0.164,-0.100,-2.819,169.346,-5.751
-0.167,-0.183,-0.400,15.678,169.361,5.205
-0.178,-0.192,-0.300,14.418,169.375,9.835
-0.178,-0.201,-0.300,22.861,169.397,13.590
-0.164,-0.193,-0.100,28.237,169.425,7.790
-0.164,-0.193,-0.200,28.797,169.453,7.325
-0.178,-0.234,-0.700,54.801,169.506,28.882
-0.178,-0.239,-0.300,59.979,169.564,28.900
-0.153,-0.212,0.100,58.163,169.597,11.084
-0.153,-0.195,0.000,41.535,169.638,0.643
-0.173,-0.204,-0.300,30.186,169.660,5.193
-0.173,-0.227,-0.500,53.430,169.711,17.719
-0.156,-0.233,-0.300,75.406,169.777,19.149
-0.156,-0.222,-0.100,64.974,169.840,11.379
-0.158,-0.213,-0.100,53.635,169.892,4.855
-0.158,-0.244,-0.600,84.005,169.974,21.414
-0.142,-0.240,-0.200,95.775,170.064,17.354
-0.142,-0.229,-0.100,84.789,170.146,9.453
-0.153,-0.219,-0.100,64.312,170.208,2.836
-0.153,-0.209,-0.100,55.014,170.262,-2.666
-0.153,-0.224,-0.400,70.386,170.330,6.000
-0.153,-0.222,-0.200,68.475,170.396,4.327
-0.155,-0.213,-0.100,56.673,170.451,-1.493
-0.155,-0.228,-0.400,71.362,170.520,6.901
-0.168,-0.209,0.000,40.876,170.560,-3.805
-0.168,-0.201,-0.100,32.298,170.591,-8.239
-0.186,-0.225,-0.500,38.303,170.623,5.756
-0.186,-0.215,-0.100,28.534,170.650,-0.303
-0.172,-0.205,-0.100,32.624,170.682,-5.317
-0.172,-0.189,0.000,16.515,170.698,-13.826
-0.190,-0.182,-0.100,-7.580,170.691,-16.360
-0.190,-0.191,-0.300,1.678,170.693,-9.528
-0.197,-0.192,-0.200,-5.161,170.688,-8.195
-0.197,-0.209,-0.400,11.142,170.699,1.774
-0.184,-0.192,0.000,8.053,170.707,-7.585
-0.184,-0.185,-0.100,0.841,170.708,-10.874
-0.186,-0.178,-0.100,-7.759,170.700,-13.511
-0.186,-0.188,-0.300,1.817,170.702,-6.785
-0.180,-0.189,-0.200,8.623,170.710,-5.563
-0.180,-0.198,-0.300,17.355,170.727,-0.106
-0.193,-0.198,-0.200,4.166,170.731,0.013
-0.193,-0.206,-0.300,12.184,170.743,4.512
-0.212,-0.205,-0.200,-6.394,170.738,3.801
-0.212,-0.221,-0.400,8.859,170.746,11.981
-0.210,-0.203,0.000,-6.260,170.740,1.059
-0.210,-0.195,-0.100,-14.360,170.726,-3.593
-0.227,-0.195,-0.200,-31.317,170.701,-3.016
-0.227,-0.196,-0.200,-30.960,170.671,-2.514
-0.238,-0.180,0.000,-56.659,170.616,-10.879
-0.238,-0.190,-0.300,-47.263,170.570,-4.517
-0.249,-0.183,-0.100,-64.987,170.507,-8.014
-0.249,-0.176,-0.100,-71.460,170.438,-10.846
-0.247,-0.186,-0.300,-60.172,170.379,-4.303
-0.247,-0.187,-0.200,-59.065,170.322,-3.251
-0.236,-0.188,-0.200,-47.271,170.276,-2.354
-0.236,-0.189,-0.200,-46.334,170.231,-1.593
-0.229,-0.198,-0.300,-30.187,170.202,3.450
-0.229,-0.214,-0.400,-14.341,170.188,11.998
-0.214,-0.229,-0.400,14.660,170.202,18.980
-0.214,-0.219,-0.100,4.552,170.207,11.409
-0.204,-0.233,-0.400,28.312,170.234,18.249
-0.204,-0.230,-0.200,25.715,170.259,14.967
-0.192,-0.244,-0.400,51.341,170.309,20.929
-0.192,-0.249,-0.300,55.729,170.363,21.299
-0.176,-0.253,-0.300,74.690,170.434,21.434
-0.176,-0.240,-0.100,62.724,170.495,12.575
-0.171,-0.245,-0.300,72.984,170.566,13.939
-0.171,-0.266,-0.500,92.961,170.656,23.757
-0.153,-0.260,-0.200,105.463,170.741,18.496
-0.153,-0.264,-0.300,108.573,170.846,18.392
-0.147,-0.258,-0.200,109.066,170.952,13.759
-0.147,-0.262,-0.300,112.325,171.061,14.212
-0.139,-0.273,-0.400,131.422,171.188,18.874
-0.139,-0.267,-0.200,125.714,171.310,13.783
-0.127,-0.254,-0.100,123.932,171.430,5.058
-0.127,-0.249,-0.200,119.728,171.546,2.192
-0.125,-0.237,-0.100,110.365,171.653,-4.598
-0.125,-0.242,-0.300,115.274,171.765,-1.383
-0.136,-0.231,-0.100,93.226,171.856,-7.510
-0.136,-0.237,-0.300,98.635,171.951,-3.723
-0.130,-0.234,-0.200,101.883,172.050,-4.958
-0.130,-0.231,-0.200,99.248,172.146,-5.941
-0.139,-0.228,-0.200,88.130,172.232,-6.707
-0.139,-0.226,-0.200,85.900,172.315,-7.288
-0.132,-0.224,-0.200,90.300,172.402,-7.710
-0.132,-0.222,-0.200,88.412,172.488,-7.998
-0.143,-0.228,-0.300,83.448,172.569,-3.773
-0.143,-0.226,-0.200,81.223,172.648,-4.644
-0.133,-0.216,-0.100,80.945,172.726,-9.728
-0.133,-0.191,0.100,56.170,172.781,-22.660
-0.141,-0.191,-0.200,49.883,172.829,-19.987
-0.141,-0.208,-0.400,66.231,172.893,-8.813
-0.127,-0.192,0.000,63.352,172.955,-17.091
-0.127,-0.184,-0.100,56.178,173.009,-19.408
-0.142,-0.177,-0.100,34.518,173.042,-21.171
-0.142,-0.179,-0.200,36.286,173.077,-18.062
-0.137,-0.173,-0.100,34.840,173.111,-19.743
-0.137,-0.175,-0.200,36.964,173.146,-16.577
-0.148,-0.177,-0.200,28.797,173.174,-13.823
-0.148,-0.179,-0.200,30.594,173.204,-11.432
-0.140,-0.173,-0.100,32.305,173.235,-13.760
-0.140,-0.167,-0.100,26.613,173.261,-15.579
-0.138,-0.169,-0.200,31.065,173.291,-12.559
-0.138,-0.172,-0.200,33.461,173.324,-9.959
-0.131,-0.166,-0.100,34.125,173.357,-12.126
-0.131,-0.169,-0.200,36.780,173.392,-9.424
-0.126,-0.163,-0.100,36.305,173.428,-11.511
-0.126,-0.158,-0.100,31.340,173.458,-13.147
-0.124,-0.162,-0.200,36.668,173.494,-9.996
-0.124,-0.157,-0.100,31.837,173.524,-11.707
-0.121,-0.160,-0.200,37.878,173.561,-8.630
-0.121,-0.163,-0.200,41.003,173.601,-6.014
-0.113,-0.166,-0.200,52.109,173.651,-3.799
-0.113,-0.153,0.000,39.073,173.689,-10.735
-0.113,-0.165,-0.300,50.953,173.739,-3.192
-0.113,-0.168,-0.200,53.718,173.791,-1.321
-0.101,-0.162,-0.100,59.640,173.849,-4.161
-0.101,-0.157,-0.100,54.768,173.902,-6.480
-0.102,-0.153,-0.100,49.558,173.950,-8.347
-0.102,-0.148,-0.100,45.434,173.994,-9.827
-0.100,-0.145,-0.100,43.881,174.036,-10.974
-0.100,-0.149,-0.200,48.230,174.083,-7.435
-0.096,-0.153,-0.200,55.906,174.137,-4.446
-0.096,-0.157,-0.200,59.587,174.195,-1.935
-0.087,-0.152,-0.100,63.483,174.256,-4.241
-0.087,-0.164,-0.300,75.066,174.329,2.684
-0.079,-0.167,-0.200,85.973,174.413,3.996
-0.079,-0.162,-0.100,80.724,174.491,0.651
-0.074,-0.157,-0.100,80.839,174.569,-2.124
-0.074,-0.144,0.000,68.556,174.636,-8.805
-0.089,-0.141,-0.100,50.999,174.685,-9.866
-0.089,-0.153,-0.300,63.496,174.747,-1.866
-0.080,-0.157,-0.200,75.633,174.820,0.373
-0.080,-0.161,-0.200,78.997,174.897,2.224
-0.072,-0.164,-0.200,90.287,174.984,3.738
-0.072,-0.167,-0.200,93.135,175.074,4.963
-0.063,-0.153,0.000,88.041,175.160,-2.863
-0.063,-0.157,-0.200,91.706,175.249,-0.520
-0.074,-0.144,0.000,68.954,175.315,-7.376
-0.074,-0.141,-0.100,65.471,175.379,-8.593
-0.095,-0.146,-0.200,49.991,175.414,-5.133
-0.095,-0.134,0.000,38.575,175.452,-11.026
-0.095,-0.123,0.000,28.151,175.479,-15.818
-0.095,-0.121,-0.100,26.328,175.505,-15.259
-0.107,-0.120,-0.100,12.249,175.516,-14.674
-0.107,-0.126,-0.200,18.546,175.534,-9.672
-0.101,-0.116,0.000,14.849,175.549,-14.254
-0.101,-0.131,-0.300,29.274,175.577,-4.733
-0.095,-0.128,-0.100,32.874,175.609,-5.612
-0.095,-0.118,0.000,22.817,175.631,-10.695
-0.095,-0.117,-0.100,21.391,175.652,-10.418
-0.095,-0.115,-0.100,20.092,175.671,-10.105
-0.091,-0.114,-0.100,22.178,175.693,-9.765
-0.091,-0.113,-0.100,21.079,175.713,-9.406
-0.088,-0.104,0.000,15.558,175.728,-13.433
-0.088,-0.104,-0.100,15.254,175.743,-12.260
-0.088,-0.111,-0.200,23.246,175.766,-6.791
-0.088,-0.110,-0.100,22.361,175.787,-6.608
-0.079,-0.110,-0.100,29.889,175.816,-6.403
-0.079,-0.101,0.000,21.301,175.837,-10.583
-0.079,-0.093,0.000,13.840,175.850,-13.959
-0.079,-0.101,-0.200,22.251,175.872,-7.843
-0.075,-0.101,-0.100,25.793,175.897,-7.116
-0.075,-0.101,-0.100,25.700,175.922,-6.457
-0.071,-0.101,-0.100,29.235,175.950,-5.860
-0.071,-0.101,-0.100,29.156,175.979,-5.318
-0.066,-0.101,-0.100,34.449,176.012,-4.827
-0.066,-0.101,-0.100,34.382,176.045,-4.382
-0.062,-0.093,0.000,30.068,176.074,-8.379
-0.062,-0.101,-0.200,38.478,176.112,-2.821
-0.058,-0.093,0.000,34.111,176.145,-6.996
-0.058,-0.094,-0.100,34.644,176.178,-5.998
-0.042,-0.102,-0.200,59.477,176.230,-0.723
-0.042,-0.102,-0.100,59.301,176.287,-0.749
-0.035,-0.094,0.000,58.033,176.343,-5.165
-0.035,-0.094,-0.100,58.511,176.400,-4.381
-0.034,-0.095,-0.100,59.516,176.458,-3.696
-0.034,-0.095,-0.100,59.920,176.516,-3.099
-0.030,-0.080,0.100,48.358,176.563,-11.380
-0.030,-0.089,-0.200,57.795,176.619,-4.946
-0.028,-0.082,0.000,53.323,176.671,-8.379
-0.028,-0.084,-0.100,54.724,176.724,-6.754
-0.027,-0.077,0.000,49.136,176.771,-9.755
-0.027,-0.071,0.000,43.110,176.813,-12.162
-0.029,-0.073,-0.100,43.588,176.855,-9.657
-0.029,-0.067,0.000,37.860,176.892,-11.906
-0.025,-0.062,0.000,35.841,176.927,-13.673
-0.025,-0.065,-0.100,38.833,176.964,-10.626
-0.024,-0.060,0.000,35.287,176.999,-12.419
-0.024,-0.055,0.000,30.606,177.028,-13.804
-0.025,-0.051,0.000,24.947,177.052,-14.840
-0.025,-0.046,0.000,20.985,177.073,-15.579
-0.026,-0.043,0.000,16.257,177.089,-16.067
-0.026,-0.039,0.000,12.904,177.101,-16.342
-0.024,-0.028,0.100,3.759,177.105,-20.839
-0.024,-0.018,0.100,-6.292,177.099,-24.396
-0.031,-0.017,0.000,-14.272,177.085,-22.746
-0.031,-0.007,0.100,-23.406,177.062,-25.598
-0.032,-0.007,0.000,-25.229,177.038,-23.354
-0.032,-0.006,0.000,-25.748,177.013,-21.310
-0.032,0.002,0.100,-33.897,176.980,-23.846
-0.032,0.002,0.000,-33.709,176.947,-21.356
-0.032,0.010,0.100,-41.535,176.907,-23.523
-0.032,0.001,-0.100,-32.908,176.875,-16.329
-0.032,0.009,0.100,-40.309,176.836,-19.042
-0.032,-0.008,-0.200,-23.913,176.813,-7.936
-0.027,0.009,0.200,-35.210,176.779,-16.277
-0.027,0.000,-0.100,-26.664,176.753,-9.853
-0.030,0.016,0.200,-45.277,176.709,-17.655
-0.030,0.023,0.100,-51.842,176.659,-19.573
-0.036,0.013,-0.100,-48.153,176.612,-12.206
-0.036,0.012,0.000,-47.124,176.566,-10.407
-0.032,0.019,0.100,-50.193,176.518,-13.235
-0.032,0.010,-0.100,-40.855,176.478,-6.671
-0.032,0.017,0.100,-47.472,176.432,-9.982
-0.032,0.023,0.100,-53.994,176.380,-12.644
-0.037,0.022,0.000,-57.656,176.324,-10.347
-0.037,0.012,-0.100,-48.123,176.277,-3.962
-0.021,0.011,0.000,-31.133,176.249,-3.044
-0.021,0.018,0.100,-38.117,176.212,-6.659
-0.023,0.017,0.000,-39.260,176.174,-5.199
-0.023,0.015,0.000,-37.958,176.138,-3.949
-0.023,0.006,-0.100,-28.380,176.110,1.518
-0.023,0.006,0.000,-27.906,176.083,1.632
-0.019,0.013,0.100,-31.936,176.052,-2.686
-0.019,0.004,-0.100,-23.068,176.030,2.560
-0.019,0.004,0.000,-22.637,176.008,2.483
-0.019,0.011,0.100,-30.184,175.979,-2.001
-0.022,0.011,0.000,-32.137,175.947,-1.297
-0.022,0.002,-0.100,-23.472,175.925,3.696
-0.016,0.002,0.000,-17.447,175.908,3.401
-0.016,0.001,0.000,-17.325,175.891,3.129
-0.016,0.001,0.000,-17.203,175.874,2.879
-0.016,0.001,0.000,-17.100,175.858,2.649
-0.016,0.001,0.000,-16.998,175.841,2.437
-0.016,0.009,0.100,-24.750,175.817,-2.158
-0.019,0.016,0.100,-34.817,175.783,-5.945
-0.019,0.015,0.000,-33.539,175.751,-4.633
-0.022,0.022,0.100,-42.903,175.709,-7.910
-0.022,0.020,0.000,-41.194,175.669,-6.160
-0.025,0.018,0.000,-42.134,175.629,-4.661
-0.025,0.025,0.100,-48.528,175.581,-7.784
-0.025,0.015,-0.100,-39.329,175.543,-1.506
-0.025,0.022,0.100,-45.995,175.499,-5.097
-0.024,0.028,0.100,-51.430,175.449,-8.029
-0.024,0.026,0.000,-49.232,175.401,-5.992
-0.027,0.024,0.000,-49.593,175.353,-4.258
-0.027,0.022,0.000,-47.732,175.307,-2.788
-0.023,0.028,0.100,-50.534,175.258,-5.949
-0.023,0.026,0.000,-48.332,175.211,-4.118
-0.026,0.024,0.000,-48.701,175.164,-2.570
-0.026,0.022,0.000,-46.838,175.118,-1.267
-0.025,0.020,0.000,-44.452,175.075,-0.178
-0.025,0.019,0.000,-42.875,175.034,0.725
-0.023,0.017,0.000,-39.122,174.996,1.467
-0.023,0.024,0.100,-45.627,174.952,-2.330
-0.025,0.014,-0.100,-38.442,174.914,3.344
-0.025,-0.003,-0.200,-21.682,174.893,12.416
-0.014,0.013,0.200,-26.461,174.868,2.228
-0.014,0.020,0.100,-33.286,174.835,-1.826
-0.021,0.026,0.100,-45.982,174.791,-5.167
-0.021,0.016,-0.100,-36.079,174.756,0.907
-0.020,0.031,0.200,-49.977,174.707,-7.271
-0.020,0.036,0.100,-55.394,174.654,-9.584
-0.029,0.034,0.000,-60.948,174.595,-7.022
-0.029,0.031,0.000,-58.320,174.538,-4.845
-0.028,0.036,0.100,-62.709,174.477,-7.404
-0.028,0.016,-0.222,-42.435,174.440,5.979
-0.022,0.014,0.000,-35.675,174.402,6.009
-0.022,0.029,0.200,-50.224,174.354,-2.757
-0.028,0.027,0.000,-53.383,174.302,-1.193
-0.028,0.043,0.222,-68.694,174.242,-10.621
-0.030,0.039,0.000,-67.780,174.170,-7.857
-0.030,0.028,-0.100,-56.870,174.114,-0.949
-0.026,0.026,0.000,-50.614,174.065,0.379
-0.026,0.024,0.000,-48.593,174.023,1.602
-0.025,0.022,0.000,-46.073,173.974,2.390
-0.025,0.028,0.100,-52.203,173.923,-1.289
-0.028,0.042,0.200,-68.094,173.857,-8.725
-0.028,0.021,-0.222,-47.392,173.816,5.057
-0.027,0.019,0.000,-45.111,173.768,5.379
-0.027,0.026,0.100,-51.458,173.718,1.279
-0.029,0.023,0.000,-51.871,173.668,2.274
-0.029,0.022,0.000,-50.030,173.624,3.195
-0.029,0.020,0.000,-47.680,173.578,3.826
-0.029,0.010,-0.100,-38.282,173.541,8.718
-0.025,0.017,0.100,-41.851,173.500,3.899
-0.025,0.024,0.100,-48.322,173.453,-0.123
-0.031,0.022,0.000,-52.130,173.403,0.948
-0.031,0.020,0.000,-50.394,173.349,1.739
-0.030,0.019,0.000,-48.179,173.307,2.561
-0.030,0.009,-0.100,-38.870,173.269,7.529
-0.025,0.017,0.100,-40.787,173.230,2.783
-0.025,0.007,-0.100,-31.653,173.199,7.631
-0.025,0.023,0.200,-46.610,173.154,-1.616
-0.025,0.013,-0.100,-36.998,173.118,3.940
-0.028,0.028,0.200,-54.486,173.065,-4.691
-0.028,0.010,-0.200,-36.629,173.030,5.800
-0.027,0.017,0.100,-43.382,172.988,1.240
-0.027,0.023,0.100,-49.905,172.939,-2.545
-0.033,0.014,-0.100,-45.837,172.895,3.141
-0.033,0.020,0.100,-52.613,172.844,-0.976
-0.033,0.027,0.100,-58.161,172.787,-4.377
-0.033,0.017,-0.100,-48.216,172.741,1.642
-0.032,0.023,0.100,-54.198,172.688,-2.188
-0.032,0.029,0.100,-60.206,172.630,-5.341
-0.035,0.027,0.000,-60.688,172.571,-3.509
-0.035,0.033,0.100,-66.401,172.507,-6.364
-0.037,0.038,0.100,-73.775,172.435,-8.678
-0.037,0.019,-0.200,-55.090,172.382,2.677
-0.033,0.018,0.000,-49.747,172.333,3.256
-0.033,0.008,-0.100,-40.518,172.294,8.110
-0.030,0.016,0.100,-44.288,172.251,3.265
-0.030,0.014,0.000,-43.063,172.209,3.626
-0.032,0.013,0.000,-44.727,172.166,3.896
-0.032,0.004,-0.100,-35.849,172.131,8.489
-0.029,0.028,0.300,-55.748,172.077,-5.376
-0.029,0.018,-0.100,-45.725,172.033,0.787
-0.033,0.016,0.000,-48.413,171.986,1.483
-0.033,0.023,0.100,-54.982,171.933,-2.352
-0.036,0.029,0.100,-63.457,171.871,-5.509
-0.036,0.019,-0.100,-53.338,171.820,0.721
-0.033,0.025,0.100,-57.302,171.764,-2.926
-0.033,0.023,0.000,-55.322,171.710,-1.522
-0.019,0.029,0.100,-47.891,171.664,-4.748
-0.019,0.027,0.000,-45.588,171.620,-2.981
-0.022,0.033,0.100,-53.603,171.568,-5.894
-0.022,0.030,0.000,-51.027,171.518,-3.858
-0.024,0.036,0.100,-58.685,171.461,-6.542
-0.024,0.033,0.000,-55.877,171.407,-4.312
-0.029,0.038,0.100,-65.883,171.343,-6.831
-0.029,0.035,0.000,-62.880,171.282,-4.463
-0.031,0.032,0.000,-62.152,171.222,-2.465
-0.031,0.022,-0.100,-51.769,171.172,3.608
-0.027,0.028,0.100,-53.999,171.120,-0.192
-0.027,0.018,-0.100,-43.957,171.077,5.463
-0.026,0.032,0.200,-57.706,171.021,-3.099
-0.026,0.046,0.200,-70.845,170.952,-10.163
-0.035,0.034,-0.100,-68.101,170.886,-2.730
-0.035,0.031,0.000,-65.423,170.823,-0.954
-0.031,0.029,0.000,-58.739,170.766,0.524
-0.031,0.019,-0.100,-48.632,170.719,6.143
-0.027,0.033,0.200,-59.125,170.662,-2.453
-0.027,0.014,-0.200,-40.849,170.622,8.049
-0.027,0.005,-0.100,-31.479,170.591,12.280
-0.027,0.005,0.000,-31.063,170.561,11.286
-0.022,0.004,0.000,-25.659,170.536,10.372
-0.022,-0.004,-0.100,-17.468,170.520,13.932
-0.019,0.004,0.100,-22.652,170.498,7.969
-0.019,-0.004,-0.100,-14.464,170.484,11.767
-0.019,-0.004,0.000,-14.992,170.469,10.418
-0.019,-0.011,-0.100,-7.434,170.462,13.618
-0.016,-0.002,0.100,-13.398,170.449,7.358
-0.016,-0.002,0.000,-13.586,170.436,6.516
-0.019,-0.002,0.000,-17.077,170.419,5.767
-0.019,-0.002,0.000,-17.236,170.402,5.101
-0.020,0.006,0.100,-25.289,170.378,0.108
-0.020,-0.002,-0.100,-16.957,170.361,4.773
-0.018,-0.002,0.000,-15.421,170.347,4.198
-0.018,-0.010,-0.100,-7.741,170.339,8.088
-0.015,0.007,0.200,-21.298,170.318,-1.956
-0.015,-0.002,-0.100,-12.917,170.306,2.943
-0.015,-0.002,0.000,-13.609,170.293,2.577
-0.015,-0.017,-0.200,1.952,170.295,11.052
-0.009,-0.008,0.100,-1.352,170.293,4.782
-0.009,0.001,0.100,-9.819,170.284,-0.449
-0.014,0.009,0.100,-22.179,170.262,-4.776
-0.014,0.016,0.100,-29.346,170.234,-8.320
-0.020,0.007,-0.100,-26.156,170.208,-2.389
-0.020,-0.010,-0.200,-9.957,170.199,6.942
-0.011,0.007,0.200,-17.180,170.182,-2.988
-0.011,0.014,0.100,-24.480,170.158,-6.786
-0.017,0.021,0.100,-37.763,170.122,-9.877
-0.017,0.027,0.100,-43.942,170.079,-12.357
-0.023,0.017,-0.100,-39.138,170.041,-5.511
-0.023,0.016,0.000,-37.782,170.005,-4.199
-0.019,0.023,0.100,-40.463,169.965,-7.479
-0.019,0.013,-0.100,-30.848,169.935,-1.335
-0.016,0.020,0.100,-35.438,169.901,-5.037
-0.016,0.026,0.100,-41.725,169.861,-8.062
-0.022,0.032,0.100,-53.130,169.809,-10.502
-0.022,0.022,-0.100,-42.772,169.768,-3.639
-0.021,0.028,0.100,-48.120,169.721,-6.726
-0.021,0.034,0.100,-53.778,169.669,-9.230
-0.027,0.039,0.100,-64.346,169.607,-11.228
-0.027,0.020,-0.200,-45.615,169.562,0.407
-0.020,0.026,0.100,-45.364,169.518,-3.163
-0.020,0.032,0.100,-51.149,169.469,-6.093
-0.026,0.030,0.000,-54.051,169.416,-4.070
-0.026,0.011,-0.200,-36.055,169.381,6.437
-0.019,0.010,0.000,-28.336,169.354,6.285
-0.019,0.017,0.100,-35.370,169.320,1.709
-0.021,0.024,0.100,-44.481,169.277,-2.093
-0.021,0.022,0.000,-42.594,169.235,-0.825
-0.022,0.012,-0.100,-33.720,169.203,4.632
-0.022,0.019,0.100,-40.590,169.163,0.313
-0.021,0.026,0.100,-46.296,169.118,-3.265
-0.021,0.008,-0.200,-28.591,169.091,6.998
-0.018,0.015,0.100,-32.390,169.059,2.240
-0.018,0.014,0.000,-31.203,169.029,2.682
-0.021,0.005,-0.100,-25.052,169.005,7.427
-0.021,-0.004,-0.100,-16.834,168.988,11.296
-0.014,-0.003,0.000,-10.872,168.978,10.010
-0.014,-0.011,-0.100,-3.290,168.975,13.264
-0.009,-0.010,0.000,1.251,168.976,11.453
-0.009,-0.009,0.000,0.456,168.976,9.862
-0.009,-0.001,0.100,-8.495,168.968,4.065
-0.009,0.007,0.100,-16.380,168.952,-0.767
-0.016,-0.009,-0.200,-6.299,168.946,8.438
-0.016,-0.008,0.000,-7.015,168.939,7.193
-0.008,-0.008,0.000,0.198,168.939,6.104
-0.008,-0.015,-0.100,7.431,168.947,9.553
-0.005,-0.006,0.100,1.058,168.948,3.533
-0.005,-0.005,0.000,0.596,168.948,2.920
-0.006,-0.005,0.000,-1.472,168.947,2.389
-0.006,-0.013,-0.100,5.976,168.953,6.330
-0.004,-0.004,0.100,-0.049,168.953,0.743
-0.004,-0.003,0.000,-0.330,168.952,0.511
-0.007,-0.011,-0.100,3.965,168.956,4.715
-0.007,-0.018,-0.100,10.940,168.967,8.158
-0.001,-0.017,0.000,15.356,168.982,6.543
-0.001,-0.015,0.000,14.047,168.995,5.154
-0.002,-0.006,0.100,4.498,169.000,-0.438
-0.002,0.002,0.100,-3.823,168.996,-5.064
-0.008,-0.006,-0.100,-2.081,168.994,-0.054
-0.008,-0.005,0.000,-2.538,168.991,-0.305
-0.005,0.011,0.200,-15.550,168.976,-9.311
-0.005,-0.006,-0.200,0.997,168.977,0.907
-0.005,0.003,0.100,-7.416,168.970,-3.840
-0.005,-0.006,-0.100,0.631,168.971,1.060
-0.002,0.011,0.200,-12.933,168.958,-8.091
-0.002,0.018,0.100,-19.920,168.939,-11.203
-0.011,0.009,-0.100,-19.563,168.920,-4.890
-0.011,0.016,0.100,-26.731,168.894,-8.424
-0.011,0.015,0.000,-24.840,168.870,-6.883
-0.011,0.005,-0.100,-15.855,168.855,-1.152
-0.007,0.013,0.100,-19.811,168.835,-5.197
-0.007,0.004,-0.100,-10.951,168.825,0.295
-0.005,0.020,0.200,-24.378,168.801,-8.360
-0.005,0.010,-0.100,-14.998,168.787,-2.260
-0.008,0.025,0.200,-32.686,168.755,-10.390
