I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
23862.000000,-0.064889,1.397193,-0.001432,0.101154,0.000620,993.042297,1.000000,-6.230299,-1.895910
23863.000000,-0.062008,1.397131,0.000558,0.101154,0.002569,993.042297,1.000000,-6.228522,-1.895326
23864.000000,-0.057521,1.397073,0.002512,0.101154,0.004485,993.042297,1.000000,-6.226622,-1.894659
23865.000000,-0.052857,1.397021,0.004432,0.101154,0.006366,993.042297,1.000000,-6.224708,-1.894105
23866.000000,-0.048441,1.396972,0.006318,0.101154,0.008215,993.042297,1.000000,-6.222952,-1.893752
23867.000000,-0.042808,1.396929,0.008172,0.101154,0.010031,993.042297,1.000000,-6.221485,-1.893550
23870.000000,-0.017252,1.396853,0.007706,-0.046826,0.006615,992.574036,1.000000,-6.218294,-1.893983
23871.000000,-0.014389,1.396839,0.006601,-0.046826,0.005532,992.574036,1.000000,-6.217253,-1.894320
23872.000000,-0.011718,1.396827,0.005520,-0.046826,0.004473,992.574036,1.000000,-6.216134,-1.894531
23873.000000,-0.008926,1.396818,0.004464,-0.046826,0.003439,992.574036,1.000000,-6.214855,-1.894625
23874.000000,-0.006894,1.396811,0.003432,-0.046826,0.002427,992.574036,1.000000,-6.213372,-1.894637
23875.000000,-0.004978,1.396806,0.002422,-0.046826,0.001437,992.574036,1.000000,-6.211747,-1.894517
23876.000000,-0.003031,1.396803,0.001434,-0.046826,0.000468,992.574036,1.000000,-6.210098,-1.894219
23877.000000,-0.000426,1.396803,0.000468,-0.046826,-0.000478,992.574036,1.000000,-6.208504,-1.893857
23879.000000,0.009022,1.396816,-0.002394,-0.096930,-0.004285,991.604736,1.000000,-6.205843,-1.893605
23880.000000,0.012799,1.396829,-0.004272,-0.096930,-0.006125,991.604736,1.000000,-6.204962,-1.893697
23881.000000,0.017684,1.396846,-0.006107,-0.096930,-0.007924,991.604736,1.000000,-6.204404,-1.893932
23882.000000,0.024081,1.396870,-0.007900,-0.096930,-0.009680,991.604736,1.000000,-6.204139,-1.894436
23883.000000,0.031254,1.396902,-0.009649,-0.096930,-0.011395,991.604736,1.000000,-6.204125,-1.895196
23884.000000,0.037378,1.396939,-0.011357,-0.096930,-0.013069,991.604736,1.000000,-6.204232,-1.896047
23885.000000,0.040620,1.396980,-0.013028,-0.096930,-0.014706,991.604736,1.000000,-6.204304,-1.896787
23886.000000,0.041935,1.397022,-0.014664,-0.096930,-0.016309,991.604736,1.000000,-6.204206,-1.897384
23887.000000,0.042411,1.397064,-0.016267,-0.096930,-0.017880,991.604736,1.000000,-6.203859,-1.897895
23890.000000,0.041136,1.397192,-0.003250,0.348407,0.003783,995.088806,1.000000,-6.201634,-1.899199
23891.000000,0.036330,1.397228,0.003819,0.348407,0.010711,995.088806,1.000000,-6.200732,-1.899908
23892.000000,0.033547,1.397262,0.010745,0.348407,0.017498,995.088806,1.000000,-6.199843,-1.900995
23893.000000,0.033681,1.397295,0.017531,0.348407,0.024149,995.088806,1.000000,-6.199168,-1.902349
23894.000000,0.033184,1.397328,0.024182,0.348407,0.030667,995.088806,1.000000,-6.198830,-1.903813
23895.000000,0.035562,1.397364,0.030702,0.348407,0.037056,995.088806,1.000000,-6.198847,-1.905391
23896.000000,0.039669,1.397404,0.037096,0.348407,0.043322,995.088806,1.000000,-6.199194,-1.907131
23897.000000,0.042642,1.397446,0.043365,0.348407,0.049466,995.088806,1.000000,-6.199810,-1.908927
23899.000000,0.040513,1.397531,0.047569,-0.049561,0.045626,994.593201,1.000000,-6.201281,-1.911956
23900.000000,0.032637,1.397564,0.045659,-0.049561,0.043755,994.593201,1.000000,-6.201788,-1.913232
23901.000000,0.022239,1.397586,0.043777,-0.049561,0.041910,994.593201,1.000000,-6.202000,-1.914413
23902.000000,0.008738,1.397595,0.041919,-0.049561,0.040089,994.593201,1.000000,-6.201945,-1.915367
23903.000000,-0.005244,1.397590,0.040084,-0.049561,0.038291,994.593201,1.000000,-6.201706,-1.916062
23904.000000,-0.019166,1.397570,0.038272,-0.049561,0.036515,994.593201,1.000000,-6.201399,-1.916685
23905.000000,-0.030868,1.397539,0.036485,-0.049561,0.034764,994.593201,1.000000,-6.201185,-1.917434
23906.000000,-0.038982,1.397501,0.034725,-0.049561,0.033039,994.593201,1.000000,-6.201241,-1.918329
23907.000000,-0.045260,1.397455,0.032994,-0.049561,0.031343,994.593201,1.000000,-6.201649,-1.919309
23910.000000,-0.031557,1.397336,0.026013,-0.100311,0.023486,993.590088,1.000000,-6.203967,-1.922748
23911.000000,-0.023005,1.397313,0.023463,-0.100311,0.020988,993.590088,1.000000,-6.204511,-1.923658
23912.000000,-0.014849,1.397298,0.020973,-0.100311,0.018547,993.590088,1.000000,-6.204883,-1.924273
23913.000000,-0.009270,1.397289,0.018538,-0.100311,0.016161,993.590088,1.000000,-6.205037,-1.924698
23914.000000,-0.007182,1.397282,0.016154,-0.100311,0.013824,993.590088,1.000000,-6.204983,-1.924939
23915.000000,-0.008664,1.397273,0.013816,-0.100311,0.011533,993.590088,1.000000,-6.204878,-1.924890
23916.000000,-0.013961,1.397259,0.011519,-0.100311,0.009283,993.590088,1.000000,-6.204886,-1.924572
23917.000000,-0.019968,1.397239,0.009263,-0.100311,0.007071,993.590088,1.000000,-6.205115,-1.924196
23934.000000,-0.078772,1.396956,0.002559,-0.300885,-0.003509,992.559082,1.000000,-6.234638,-1.916849
23941.000000,-0.070559,1.396413,-0.008797,0.195160,-0.004717,994.510681,1.000000,-6.244955,-1.917240
