I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
3101.000000,0.000000,119.972542,123.000000,115.000000,116.000000,143.000000,116.517601,117.214989,115.761597,144.455734,-0.999654,-0.112179,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.265869,0.000000,-1.457123,0.000000
3111.000000,0.000000,119.916367,120.000000,119.000000,116.000000,143.000000,118.514755,119.211754,115.762123,144.455734,-0.999271,-0.115488,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.266388,0.000000,1.326775,0.000000
3121.000000,0.000000,119.872635,118.000000,120.000000,121.000000,145.000000,118.514755,119.211754,115.762123,144.456009,-0.998988,-0.117663,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.266113,0.000000,0.063698,0.000000
3131.000000,0.000000,120.004120,121.000000,118.000000,118.000000,144.000000,118.514755,119.211754,117.759018,145.452698,-0.998978,-0.117596,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.266327,0.000000,0.800293,0.000000
3141.000000,0.000000,119.996330,118.000000,116.000000,115.000000,147.000000,116.517853,118.214813,117.759018,146.453995,-0.999308,-0.112796,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.265030,0.000000,-0.602989,0.000000
3151.000000,0.000000,119.879326,120.000000,126.000000,114.000000,142.000000,118.514374,118.214813,114.757706,145.452698,-0.999803,-0.106444,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.265015,0.000000,-0.484421,0.000000
3161.000000,0.000000,120.065125,122.000000,121.000000,119.000000,146.000000,118.514374,121.215286,114.757706,147.459732,-0.999992,-0.103650,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,60.257980,0.000000,1.365715,0.000000
3171.000000,0.000000,120.431099,119.000000,124.000000,119.000000,143.000000,118.514374,124.213753,118.757835,144.462570,-0.999849,-0.104514,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.255264,0.000000,0.845009,0.000000
3181.000000,0.000000,120.660538,121.000000,119.000000,116.000000,144.000000,119.507576,121.215286,118.757835,145.462646,-0.999982,-0.103348,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,66.255188,0.000000,-0.569221,0.000000
3191.000000,0.000000,120.673347,117.000000,123.000000,116.000000,145.000000,117.507996,123.212357,115.760857,145.462646,-1.000153,-0.100667,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.258209,0.000000,-0.949394,0.000000
3201.000000,0.000000,120.628090,118.000000,123.000000,117.000000,143.000000,116.509537,123.211937,115.760857,145.462646,-1.000260,-0.098324,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.258209,0.000000,-0.257736,0.000000
3211.000000,0.000000,120.703445,121.000000,124.000000,119.000000,146.000000,116.509537,123.212357,116.761185,146.461929,-1.000354,-0.096833,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.259262,0.000000,0.544334,0.000000
3221.000000,0.000000,120.651474,118.000000,121.000000,115.000000,143.000000,116.509537,123.211937,116.761185,144.461349,-0.999863,-0.100668,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.259842,0.000000,-0.562309,0.000000
3231.000000,0.000000,120.721382,120.000000,120.000000,119.000000,142.000000,118.506912,121.215355,118.756416,144.461349,-0.999409,-0.104797,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.255066,0.000000,0.550224,0.000000
3241.000000,0.000000,120.334000,116.000000,120.000000,114.000000,142.000000,116.509369,120.217171,114.758156,143.465775,-0.999485,-0.103698,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.252380,0.000000,-2.053795,0.000000
3251.000000,0.000000,120.308601,121.000000,122.000000,118.000000,144.000000,118.506912,120.217171,117.756866,143.465775,-0.999537,-0.102127,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.251099,0.000000,1.599655,0.000000
3261.000000,0.000000,120.288750,125.000000,120.000000,115.000000,144.000000,119.503067,120.217171,114.758247,145.466965,-0.998977,-0.107104,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.251282,0.000000,0.031479,0.000000
3271.000000,0.000000,120.549660,122.000000,122.000000,117.000000,143.000000,120.503113,122.214523,116.758476,145.466965,-0.998695,-0.109027,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.251511,0.000000,1.276169,0.000000
3281.000000,0.000000,120.642372,122.000000,120.000000,118.000000,145.000000,120.503922,120.215439,116.758476,145.467361,-0.998556,-0.109428,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.251114,0.000000,-0.722878,0.000000
3291.000000,0.000000,120.825012,117.000000,118.000000,119.000000,146.000000,120.503113,120.215439,117.757698,146.465958,-0.998862,-0.106243,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.251740,0.000000,0.423187,0.000000
3301.000000,0.000000,120.690994,119.000000,118.000000,116.000000,144.000000,117.504417,118.218460,117.757698,146.465958,-0.999561,-0.098108,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.251740,0.000000,-1.405731,0.000000
3311.000000,0.000000,120.420563,118.000000,120.000000,116.000000,145.000000,116.502586,118.218460,115.755096,146.467621,-1.000089,-0.091808,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.247482,0.000000,-0.626839,0.000000
3321.000000,0.000000,120.209793,119.000000,118.000000,117.000000,140.000000,117.500877,118.219055,115.755096,145.465866,-0.999998,-0.091993,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.249237,0.000000,0.246140,0.000000
3331.000000,0.000000,120.156311,117.000000,119.000000,117.000000,146.000000,116.502586,119.217598,116.754257,146.467621,-0.999789,-0.093499,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.246643,0.000000,0.696358,0.000000
3341.000000,0.000000,120.004242,122.000000,118.000000,117.000000,143.000000,117.500877,118.219055,116.755577,144.469849,-0.999758,-0.093239,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.245728,0.000000,-0.441833,0.000000
3351.000000,0.000000,120.162209,120.000000,119.000000,116.000000,147.000000,118.500481,119.217514,116.755577,147.469971,-1.000039,-0.089380,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.245605,0.000000,1.394402,0.000000
3361.000000,0.000000,120.174660,117.000000,120.000000,120.000000,144.000000,118.500481,119.217514,116.755783,145.470261,-0.999992,-0.088609,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.245529,0.000000,-0.630547,0.000000
3371.000000,0.000000,120.184341,119.000000,120.000000,114.000000,145.000000,117.498924,120.217918,115.755814,146.471024,-0.999585,-0.091585,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.244797,0.000000,-0.003220,0.000000
3381.000000,0.000000,120.302292,119.000000,123.000000,119.000000,140.000000,117.497681,120.218971,118.753387,145.470261,-0.999143,-0.095153,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,66.243134,0.000000,0.498138,0.000000
3391.000000,0.000000,120.283722,119.000000,124.000000,113.000000,144.000000,117.497681,123.219002,113.754395,145.472351,-0.998805,-0.098010,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,61.242050,0.000000,-0.596886,0.000000
