t_s,target_mm,logged_h_mm,tof_obs_mm,tof_spread_mm,acc_up_mps2,logged_vz_mps,logged_throttle,logged_polluted,logged_gate_reason,A_trimmed_lpf_h_mm,A_trimmed_lpf_vz_mps,A_trimmed_lpf_accepted,A_trimmed_lpf_polluted,B_huber_ab_h_mm,B_huber_ab_vz_mps,B_huber_ab_accepted,B_huber_ab_polluted,C_physical_gate_ab_h_mm,C_physical_gate_ab_vz_mps,C_physical_gate_ab_accepted,C_physical_gate_ab_polluted,D_pollution_fsm_h_mm,D_pollution_fsm_vz_mps,D_pollution_fsm_accepted,D_pollution_fsm_polluted,E_recommended_mcu_h_mm,E_recommended_mcu_vz_mps,E_recommended_mcu_accepted,E_recommended_mcu_polluted,F_ported_c_logic_h_mm,F_ported_c_logic_vz_mps,F_ported_c_logic_accepted,F_ported_c_logic_polluted
157.414,1000.0,963.765381,,788.6956519999999,0.847433,0.05875,4116.0,0.0,0.0,961.0377505961382,0.08369228259290308,0,0,968.8447066608637,0.08078524002265602,0,0,968.8946370097188,0.07855119083127099,0,0,969.4231798345706,0.092399538092425,0,0,968.783848395801,0.09058070853723572,0,0,963.7654339979863,0.05875089158071076,0,0
157.424,1000.0,964.251831,,789.750095,0.676712,0.056515,4118.0,0.0,0.0,961.0377505961382,0.06517954968335292,0,0,969.6505919550868,0.08058852942231617,0,0,969.6858280389484,0.07911910292295829,0,0,970.3501160776857,0.09269362431150076,0,0,969.6862190548927,0.09023706590917718,0,0,964.2519035523623,0.05651590090585373,0,0
157.434,1000.0,964.73938,,792.691989,0.726012,0.054798,4119.0,0.0,0.0,961.0377505961382,0.05076183329339525,0,0,970.4552791498967,0.08046871948098143,0,0,970.4836273978857,0.0797799358937287,0,0,971.2808511743696,0.09307350966838575,0,0,970.5859443340981,0.08997252792053952,0,0,964.7394464667024,0.05479903289068214,0,0
157.444,1000.0,965.562012,968.4584349999999,45.19663400000002,0.377472,0.060873,4120.0,0.0,0.0,962.6792059862723,0.07584230899866436,1,0,970.7504359557631,0.07284008889680557,1,0,970.7164855625869,0.07183390356573705,1,0,971.6089712695127,0.08532094733952861,1,0,970.9947316838569,0.08375422653632342,1,0,965.5620867302678,0.060874289445329986,1,0
157.454,1000.0,967.960327,976.4042153333334,43.22971499999994,-0.002723,0.100459,4115.0,0.0,0.0,965.7151780538422,0.126221692382806,1,0,972.3564121488453,0.08408426643069528,1,0,972.4229124649768,0.0850446785693277,1,0,973.0856981460396,0.0923640678644518,1,0,972.5531972283347,0.0907460102918471,1,0,967.9603655772659,0.10045882471562087,1,0
157.464,1000.0,970.309143,,,-0.367416,0.130193,4087.0,0.0,0.0,965.7151780538422,0.09830145402772932,0,0,973.1791309331876,0.08227187843423485,0,0,973.2575064628131,0.08345939978363441,0,0,973.9934889298977,0.09077907838580727,0,0,973.4415341897094,0.0888336961374694,0,0,970.3091778531989,0.13019306023216412,0,0
157.474,1000.0,972.610229,,,-0.59612,0.152295,4063.0,0.0,0.0,965.7151780538422,0.07655717239679559,0,0,973.9805671357648,0.08014362025772133,0,0,974.0718321206712,0.08143256578579806,0,0,974.8814716459171,0.08879827160194921,0,0,974.3076042966635,0.08660701069540737,0,0,972.6102721467781,0.15229456108278222,0,0
157.484,1000.0,971.380981,967.0529580000001,54.80454300000008,-0.320642,0.091416,4048.0,0.0,0.0,966.0110949779323,0.06616840822349696,1,0,973.3769736155488,0.05917996754059756,1,0,973.3078729455605,0.05808475381847882,1,0,974.3625077821722,0.06992944332837711,1,0,973.8594072064911,0.07024169423535266,1,0,971.3809942575108,0.0914153772606773,1,0
157.494,1000.0,970.194824,,809.6440309999999,0.306093,0.044957,4088.0,0.0,0.0,966.0110949779323,0.05153195632445943,0,0,973.9644876908236,0.05875140752748859,0,0,973.8890338683634,0.05811609228029403,0,0,975.0603189451232,0.06978111629509334,0,0,974.5558792897093,0.06964720832182236,0,0,970.1948322163393,0.04495639145990098,0,0
157.504,1000.0,969.049316,,809.6440309999999,1.097444,0.009674,4122.0,0.0,0.0,966.0110949779323,0.040133087585489,0,0,974.5596507149694,0.05951630241457626,0,0,974.4863320619384,0.05972981935749109,0,0,975.7709059884446,0.07105870433214241,0,0,975.2583659516793,0.07024866619699503,0,0,969.0493221231719,0.009673354408109507,0,0
157.514,1000.0,969.81781,972.5234576666667,51.24320299999988,2.144475,0.024533,4151.0,0.0,0.0,967.4516296046803,0.06312027455524437,1,0,974.7002261833774,0.055203780998141945,1,0,974.6011289521954,0.05614962166456578,1,0,975.8746629041863,0.06622911219948871,1,0,975.4290384751912,0.0661854041143447,1,0,969.8178009053929,0.024532359075764107,1,0
157.524,1000.0,970.659058,973.62089,47.95090599999992,2.775238,0.037715,4143.0,0.0,0.0,968.816270004125,0.07934391545934193,1,0,974.9859620368914,0.05437677629264736,1,0,974.8941899733396,0.0566820515412314,1,0,976.1067821351274,0.06464345867957144,1,0,975.7223207516026,0.06485241415633816,1,0,970.65904421312,0.03771410321512723,1,0
157.534,1000.0,971.56665,974.762146,40.896524,1.893737,0.049448,4136.0,0.0,0.0,970.1314977744125,0.09088587963849483,1,0,975.4081693374666,0.05443214680232304,1,0,975.3470028188783,0.057855706159745265,1,0,976.4578486593264,0.06336836340866542,1,0,976.1291427522758,0.06379095468911651,1,0,971.5666503283778,0.04944799085344502,1,0
157.544,1000.0,972.47113,,760.823475,-0.067053,0.058517,4130.0,0.0,0.0,970.1314977744125,0.07078192306245977,0,0,975.9433201884694,0.05351508510028819,0,0,975.9184332498597,0.057143043098147814,0,0,977.0839885030722,0.06261398437457877,0,0,976.7564778609636,0.06273351086877976,0,0,972.4711080891699,0.05851670094538357,0,0
157.554,1000.0,974.10437,979.8548586666666,44.66916800000001,-1.264119,0.081701,4124.0,0.0,0.0,972.2823052037792,0.10270082201863368,1,0,977.0640897932,0.05932462201118213,1,0,977.1380653305584,0.06355215134354499,1,0,978.0289121440263,0.06405992205140516,1,0,977.7553479594044,0.06439528122130993,1,0,974.1043937169121,0.08170108478192274,1,0
157.564,1000.0,975.10022,978.6063636666667,47.92917699999998,-1.991009,0.085657,4111.0,0.0,0.0,973.6811869357699,0.11092666409974711,1,0,977.7963746517082,0.05791771788515586,1,0,977.903201892421,0.06139567803996933,1,0,978.6239226433484,0.05979369954355386,1,0,978.3992303159914,0.06088669568300852,1,0,975.1002294697978,0.08565669168199272,1,0
157.574,1000.0,975.635437,977.519694,44.66916800000001,-2.251681,0.078548,4108.0,0.0,0.0,974.5302646983776,0.10517128610976394,1,0,978.186677865459,0.05163794322218603,1,0,978.2767271880133,0.05362874310152295,1,0,978.9104450490968,0.051831424726459116,1,0,978.733909844914,0.05399398265151895,1,0,975.6354150238785,0.0785477359382016,1,0
157.584,1000.0,976.674744,980.3338416666667,42.746742999999924,-1.668508,0.084163,4116.0,0.0,0.0,975.8140159237631,0.110303974727813,1,0,978.969724368682,0.05251950627502605,1,0,979.086193601108,0.054122207899963096,1,0,979.5439907949732,0.05019039339275041,1,0,979.4156219480532,0.05264892459448944,1,0,976.6747069972632,0.08416211519994111,1,0
157.594,1000.0,978.612427,985.4345093333333,47.04679199999987,-0.250229,0.108408,4113.0,0.0,0.0,977.94206906596,0.13297727102341628,1,0,980.5545078978026,0.06623442333800611,1,0,980.7805009701208,0.06936955709220723,1,0,980.900073610085,0.06003435279036655,1,0,980.8111082463928,0.06139113526901592,1,0,978.6123752740019,0.108406677599174,1,0
157.604,1000.0,980.353577,986.4838053333333,50.19467999999995,0.233116,0.122942,4099.0,0.0,0.0,979.831501128303,0.14535693589206292,1,0,982.1596242002993,0.07877406005206411,1,0,982.4742985909336,0.08317536711968429,1,0,982.2962410775293,0.06982400914771034,1,0,982.2296272951191,0.0699360380361539,1,0,980.353535603126,0.1229415869944621,1,0
157.614,1000.0,981.309326,984.6743366666666,51.730445999999915,-0.204008,0.116889,4088.0,0.0,0.0,980.902736349389,0.1368997047631609,1,0,983.2460212288859,0.08164105738841941,1,0,983.5697909856681,0.08580150733198216,1,0,983.2543082309037,0.07213957474138312,1,0,983.1968610724779,0.07174700459601603,1,0,981.3092967983812,0.116888345590331,1,0
157.624,1000.0,982.246765,,806.230503,-0.179558,0.111769,4096.0,0.0,0.0,980.902736349389,0.10661749006954971,0,0,984.0474922741618,0.08014710452759312,0,0,984.4156347482547,0.08458437625866233,0,0,983.9652579768434,0.0710949745939693,0,0,983.9008756977486,0.0704014625270758,0,0,982.246758549593,0.11176929748255478,0,0
157.634,1000.0,982.742615,984.4885049999999,51.4246609999999,0.50601,0.098014,4100.0,0.0,0.0,981.6959083749041,0.10057866647055944,1,0,984.780446651082,0.07881384695028268,1,0,985.1082132185724,0.08258157373107233,1,0,984.6478541804719,0.07091544003738194,1,0,984.5837738130579,0.06990030813261701,1,0,982.742632864423,0.09801466872345241,1,0
157.644,1000.0,983.237061,,817.494068,0.956008,0.08727,4113.0,0.0,0.0,981.6959083749041,0.07833066544727169,0,0,985.5711031635423,0.07906565124602843,0,0,985.94489095851,0.08366777399376162,0,0,985.367125180842,0.07192710003700813,0,0,985.2866319681641,0.07028581551062775,0,0,983.2370652524838,0.08727066842573154,0,0
157.654,1000.0,983.318359,983.6046143333333,54.034462999999846,0.681652,0.069764,4123.0,0.0,0.0,982.1181141329087,0.07034311361739617,1,0,985.8641327588189,0.07201336878988203,1,0,986.1503908355052,0.0752841824962224,1,0,985.6935757873883,0.06746108488888802,1,0,985.6076427993261,0.06596180242226944,1,0,983.3183671091678,0.06976479363980807,1,0
157.664,1000.0,984.703796,989.5816243333334,64.73941899999988,0.724082,0.084978,4139.0,0.0,0.0,983.7690425892426,0.0913017543393359,1,0,987.1238394305474,0.07951253791286907,1,0,987.4444735724409,0.08345953233438383,1,0,986.8876180565155,0.07450412229908918,1,0,986.7983712312091,0.07202261217620161,1,0,984.7037996071532,0.08497858814212064,1,0
157.674,1000.0,985.871887,989.984375,58.39853800000003,0.800836,0.092019,4131.0,0.0,0.0,985.1438741185021,0.10151707970669484,1,0,988.2908088845711,0.08468441517170329,1,0,988.626266730041,0.08897998795589626,1,0,988.0147840888322,0.07989008804554529,1,0,987.9141374609616,0.07657975029149817,1,0,985.8718628840509,0.09201888413006,1,0
157.684,1000.0,988.291931,996.8125,55.82737099999997,-0.254427,0.125196,4129.0,0.0,0.0,987.7249741634895,0.13615543467069416,1,0,990.5055798545901,0.10226092352159684,1,0,990.9641640566435,0.10805050987808507,1,0,990.0829376705658,0.09465598601612366,1,0,989.9682905409196,0.08971557666372665,1,0,988.2919318140988,0.125196231693151,1,0
157.694,1000.0,990.337036,997.5374349999998,58.00217599999996,-1.2735,0.14274,4106.0,0.0,0.0,989.8954905005256,0.15404967389677587,1,0,992.5816112100478,0.1139259785405779,1,0,993.1142022835492,0.11990431928688144,1,0,992.0435611029853,0.1044977782917112,1,0,991.9056142356882,0.09852778036586723,1,0,990.3370371188201,0.14274055458306217,1,0
157.704,1000.0,991.822632,997.0530396666667,57.030006999999955,-1.511312,0.144028,4096.0,0.0,0.0,991.4787403760761,0.15499537327798502,1,0,994.2880593233115,0.11837993898245479,1,0,994.8274309769248,0.1234722825081092,1,0,993.6912301600082,0.10873674725798098,1,0,993.5253786281919,0.10234216931425377,1,0,991.8226168824038,0.1440273682797603,1,0
157.714,1000.0,993.077698,997.4964396666666,56.47678500000006,-1.130959,0.139931,4093.0,0.0,0.0,992.8098554591547,0.15015466234659464,1,0,995.8078117565766,0.12005605722116283,1,0,996.3210378483374,0.12408954804718027,1,0,995.1872183711909,0.11111179952700992,1,0,994.9932774198539,0.10447451737485272,1,0,993.0776664822828,0.13993021156559926,1,0
157.724,1000.0,994.278687,998.5070596666666,50.73191099999997,-0.720673,0.135544,4097.0,0.0,0.0,994.0700770298564,0.14481655217944894,1,0,997.2545048766681,0.1209929714664993,1,0,997.7295006645369,0.12412876307416239,1,0,996.6315021275736,0.11316908332005646,1,0,996.4108242563035,0.10631832313643656,1,0,994.2786482546685,0.13554336557246077,1,0
157.734,1000.0,995.614685,1000.3185423333334,57.78525700000023,-0.349722,0.135114,4099.0,0.0,0.0,995.4522375549856,0.14335652165321197,1,0,998.7789902688028,0.12334725018880272,1,0,999.2248132498436,0.12601608323563532,1,0,998.1572548607448,0.11655381544063827,1,0,997.9113304570592,0.10935727645283486,1,0,995.6146728248692,0.1351140366006724,1,0
157.744,1000.0,996.926941,,829.4814489999999,1.040135,0.134254,4101.0,0.0,0.0,995.4522375549856,0.11164605906352149,0,0,1000.0095627081624,0.12305724393597067,0,0,1000.4931751738764,0.12683619240327895,0,0,999.3298600636072,0.11726052028623188,0,0,999.0041016551196,0.10927711980604232,0,0,996.9269165939468,0.13425364387659916,0,0
157.754,1000.0,998.225769,,834.879459,2.767708,0.133287,4101.0,0.0,0.0,995.4522375549856,0.08694995079867053,0,0,1001.2631921809317,0.12536294727693112,0,0,1001.8042076386688,0.13110324647924615,0,0,1000.5405579584409,0.12106978948336956,0,0,1000.1219969052091,0.11178952500895169,0,0,998.2257469127464,0.1332868645029442,0,0
157.764,1000.0,999.519958,,862.480441,3.003044,0.132431,4103.0,0.0,0.0,995.4522375549856,0.06771662168200461,0,0,1002.5430628716094,0.12798706906777715,0,0,1003.1621906588133,0.13579830201445367,0,0,1001.7932036663262,0.12526457078853587,0,0,1001.2681693865474,0.1146172481338174,0,0,999.5199421133902,0.13243140791313376,0,0
157.774,1000.0,1000.813477,,876.3796110000001,2.170801,0.13175,4102.0,0.0,0.0,995.4522375549856,0.05273770496594519,0,0,1003.8362975169271,0.1293234645317605,0,0,1004.5500098687564,0.13878192099430914,0,0,1003.0723973351328,0.1279193668806505,0,0,1002.4297112956655,0.11615419091181015,0,0,1000.8134902095067,0.13175086436884356,0,0
157.784,1000.0,1000.353455,998.7337646666666,55.86338100000012,1.235452,0.092431,4104.0,0.0,0.0,996.1781113520894,0.05712845301941578,1,0,1003.9775832865032,0.11324953867403825,1,0,1004.5056808746134,0.11966329905655243,1,0,1003.4606735973978,0.11760944173867471,1,0,1002.81498630583,0.10751958110706866,1,0,1000.3534549194304,0.09243159255396904,1,0
157.794,1000.0,1000.197571,999.6488243333333,50.88938200000007,-0.070273,0.068537,4129.0,0.0,0.0,996.9458330635406,0.06147364346882034,1,0,1004.1122588409029,0.09783735405865471,1,0,1004.4809185268853,0.10141379038855496,1,0,1003.8277553048863,0.10635702027473329,1,0,1003.1971319645104,0.09819786153794034,1,0,1000.1975906337857,0.06853800628256977,1,0
157.804,1000.0,1000.06189,,864.7126499999999,-1.024163,0.050376,4144.0,0.0,0.0,996.9458330635406,0.04787567353351728,0,0,1005.0605943333807,0.09483354924777487,0,0,1005.464431791732,0.0983513264846694,0,0,1004.8622548716062,0.10344995667198596,0,0,1004.1490184556591,0.09518864911487122,0,0,1000.0619400080477,0.0503768074515412,0,0
157.814,1000.0,1000.020935,999.8767906666667,69.93119100000013,-1.68411,0.038327,4156.0,0.0,0.0,997.594160885352,0.05162658596637251,1,0,1004.8727656976464,0.07565324981704682,1,0,1005.0989003124776,0.07572220945948485,1,0,1004.8994066953001,0.08742544951328188,1,0,1004.2318331061967,0.08190242057915519,1,0,1000.0209849737342,0.03832753228424634,1,0
157.824,1000.0,999.615295,998.1872356666667,62.61002400000007,-1.850403,0.020876,4164.0,0.0,0.0,997.7253490269788,0.043108666843395906,1,0,1004.2576616339423,0.05323545032809691,1,0,1004.2866808342345,0.049916123278402474,1,0,1004.5245112755111,0.0681317181685192,1,0,1003.9190430659438,0.06561583534344531,1,0,999.6153596270109,0.020877049473450447,1,0
157.834,1000.0,999.214722,,916.476795,-1.23918,0.007398,4174.0,0.0,0.0,997.7253490269788,0.033573029737636734,0,0,1004.7634431196741,0.05057814857317545,0,0,1004.7560668546907,0.04693860204561845,0,0,1005.1767100453795,0.06521987698683401,0,0,1004.5467713440768,0.06277282781329363,0,0,999.2147326620565,0.007397177665131293,0,0
157.844,1000.0,998.819702,,887.8994940000001,0.132205,-0.002977,4182.0,0.0,0.0,997.7253490269788,0.026146675559671487,0,0,1005.2636209581199,0.050017783844577814,0,0,1005.2234031149424,0.04673362602516226,0,0,1005.8247665175492,0.06480564721696568,0,0,1005.1670667730377,0.06202954289609423,0,0,998.8197079821874,-0.0029770239530988833,0,0
157.854,1000.0,1000.667786,1007.1744586666667,60.03043400000024,0.881242,0.038561,4189.0,0.0,0.0,999.8154920792778,0.06659699524272411,1,0,1006.022404662371,0.054101739856103545,1,0,1005.9978444154065,0.052146923644321524,1,0,1006.5929654027043,0.06712833411613528,1,0,1006.0125855631406,0.06491069083163731,1,0,1000.6677788335943,0.03856082097844664,1,0
157.864,1000.0,1002.587219,1009.3450723333334,56.8039940000001,1.166463,0.07249,4160.0,0.0,0.0,1001.9234352314749,0.09849344242163327,1,0,1007.071812090862,0.0619705797292115,1,0,1007.0989570422549,0.061819783926653105,1,0,1007.6091786586748,0.07268976435273268,1,0,1007.0975519361124,0.07050284010606488,1,0,1002.5871961557366,0.0724886785438018,1,0
157.874,1000.0,1002.88739,1003.9442136666667,53.115273000000116,1.923404,0.063095,4135.0,0.0,0.0,1002.3704314213393,0.08659424867776899,1,0,1007.0330386161797,0.05450897779695313,1,0,1006.9883955198363,0.05439375760129256,1,0,1007.6563542087907,0.06658656404700515,1,0,1007.2005932024387,0.06535244735639104,1,0,1002.8873684291543,0.063093993537913,1,0
157.884,1000.0,1003.201111,,884.9090000000001,2.484307,0.056078,4143.0,0.0,0.0,1002.3704314213393,0.06743960087024649,0,0,1007.6072166524797,0.057417803629998834,0,0,1007.5765798600892,0.058818434025279635,0,0,1008.3602787188561,0.0703924510065351,0,0,1007.8815794138991,0.06809862114604517,0,0,1003.2011224964152,0.0560778421351378,0,0
157.894,1000.0,1004.311646,1008.2216796666668,56.54367900000011,2.312445,0.068238,4147.0,0.0,0.0,1003.6647275332057,0.08115179115223277,1,0,1008.2100266684528,0.060060731509127996,1,0,1008.2084409388849,0.0629014752322633,1,0,1008.9584506614761,0.07209671084216171,1,0,1008.5285802527044,0.06988816521591684,1,0,1004.3116697424749,0.06823872853768578,1,0
157.904,1000.0,1004.759277,1006.335246,71.37516100000016,1.721705,0.063046,4139.0,0.0,0.0,1004.2554462180606,0.0762677122583491,1,0,1008.3788536480305,0.05551186691444685,1,0,1008.3595289149474,0.05863088027762464,1,0,1009.1643263426034,0.06773890715611294,1,0,1008.7775949342682,0.06618879537853192,1,0,1004.7592848106394,0.06304556709294863,1,0
157.914,1000.0,1005.196899,1006.7378133333333,64.6700830000002,0.874333,0.05878,4143.0,0.0,0.0,1004.8045458239588,0.07154337758927216,1,0,1008.542590036353,0.05048832041371904,1,0,1008.5135316984233,0.05357822319703322,1,0,1009.3526209279904,0.0624095851163205,1,0,1009.0098925668806,0.06163872173310964,1,0,1005.1969353198593,0.05878071691593273,1,0
157.924,1000.0,1005.645142,,909.093792,0.167576,0.055693,4146.0,0.0,0.0,1004.8045458239588,0.055717982466525165,0,0,1009.0424136324281,0.04998235960751325,0,0,1009.0473076280739,0.053377592965062885,0,0,1009.973492188642,0.06208712606515729,0,0,1009.6195476159517,0.06096550490711299,0,0,1005.6451924273714,0.055693869552295244,0,0
157.934,1000.0,1006.099548,,909.093792,-0.152223,0.053425,4147.0,0.0,0.0,1004.8045458239588,0.043393164744929796,0,0,1009.5324565295621,0.049004289713400546,0,0,1009.572701338428,0.05253937103541226,0,0,1010.5854147226871,0.061192253404505716,0,0,1010.2177744942867,0.05982268783350629,0,0,1006.0995936543554,0.05342574074821433,0,0
157.944,1000.0,1006.10199,1006.1104736666666,59.121742999999924,-0.15867,0.041662,4149.0,0.0,0.0,1005.0934170627658,0.04018442850576007,1,0,1009.3103556212561,0.03827548270126831,1,0,1009.2938289026763,0.040554893999024434,1,0,1010.3758998426357,0.050138948261010466,1,0,1010.053580039002,0.05023782886099941,1,0,1006.1020003130786,0.04166120218566657,1,0
157.954,1000.0,1005.572876,1003.7098999999998,54.34336200000007,-0.06226,0.020742,4157.0,0.0,0.0,1004.7873830884819,0.024526161409126564,1,0,1008.6106588852082,0.02266662239608975,1,0,1008.4972417226134,0.02326912902988703,1,0,1009.7253539903525,0.03520298127756065,1,0,1009.4534745527575,0.03708321167217512,1,0,1005.5728677238257,0.02074133138792118,1,0
157.964,1000.0,1004.953125,1002.7712196666668,58.11191699999995,0.121486,0.002445,4172.0,0.0,0.0,1004.3414077395764,0.009235999787639228,1,0,1007.744132412764,0.00734753271229107,1,0,1007.5382725893407,0.0065947245102292475,1,0,1008.9072773591869,0.020459965092117966,1,0,1008.6926709879585,0.02402036823718144,1,0,1004.9531431735821,0.0024450418335263922,1,0
157.974,1000.0,1004.356567,,912.5733070000001,0.529606,-0.011292,4186.0,0.0,0.0,1004.3414077395764,0.007192996634613431,0,0,1007.82444969998,0.008031728721606703,0,0,1007.614152481992,0.007587989265126955,0,0,1009.1193639215988,0.021208656241196784,0,0,1008.9372157050948,0.024454471713623718,0,0,1004.3566098975725,-0.011291117485382194,0,0
157.984,1000.0,1003.781799,,872.3639710000001,0.593919,-0.021508,4196.0,0.0,0.0,1004.3414077395764,0.00560190577903694,0,0,1007.9124710128879,0.008802131290782602,0,0,1007.7011519557168,0.008699947372475685,0,0,1009.3400201603866,0.022065623878784815,0,0,1009.1870010364739,0.024978533137919364,0,0,1003.7818169861224,-0.021507941498892257,0,0
157.994,1000.0,1003.88031,1004.2270303333335,60.655434000000014,0.139792,-0.014571,4205.0,0.0,0.0,1004.3161074573155,0.0038031219771028487,1,0,1007.3219059466037,-0.0005558090605005533,1,0,1007.0774678864302,-0.0010839995370875502,1,0,1008.7075531712741,0.011428681721090673,1,0,1008.6018394863546,0.0154389520986624,1,0,1003.8802981785254,-0.014571980863382305,1,0
158.004,1000.0,1004.672913,1007.4633989999999,50.946327999999994,-0.366855,0.006184,4199.0,0.0,0.0,1005.0122883465573,0.018361392665795416,1,0,1007.3383731099333,-0.0007165779304876697,1,0,1007.1401991528104,-0.0006756700765536846,1,0,1008.5979825734628,0.007952666443253834,1,0,1008.5428085252022,0.0123440649060346,1,0,1004.6728800802356,0.006183252969426387,1,0
158.014,1000.0,1005.6698,1009.179769,49.09842800000001,-0.337422,0.026867,4185.0,0.0,0.0,1005.9341350670989,0.03469110206650092,1,0,1007.6598862796008,0.0034218265201745256,1,0,1007.537363063242,0.004404663402864679,1,0,1008.7521009552108,0.008284037428319287,1,0,1008.7426054770024,0.012589549910295999,1,0,1005.6698039092875,0.026867472511216548,1,0
158.024,1000.0,1004.929749,1002.3242796666667,51.02201200000013,-0.292655,0.004554,4170.0,0.0,0.0,1005.1356350525233,0.009354609966979701,1,0,1006.7235155255761,-0.01048078782552241,1,0,1006.5249488380776,-0.010927035331102246,1,0,1007.7881146606977,-0.005334712884132842,1,0,1007.8161518303065,0.00019342666812780657,1,0,1004.9297739468198,0.004554924821949885,1,0
158.034,1000.0,1006.236328,1010.8364869999999,57.915750000000116,-0.157107,0.032449,4184.0,0.0,0.0,1006.3966635033051,0.035179319573578324,1,0,1007.3772646516056,-1.2826909376480872e-05,1,0,1007.2982006386397,0.0012520232869692432,1,0,1008.2291153048017,0.0006438694904186354,1,0,1008.2990263215095,0.005392280507728158,1,0,1006.2363388741832,0.03244859164461322,1,0
158.044,1000.0,1007.508484,,907.985218,-0.90118,0.053411,4163.0,0.0,0.0,1006.3966635033051,0.0273976540839028,0,0,1007.3636206065482,-0.0013644045057358337,0,0,1007.2925720691808,-0.0005628569459004494,0,0,1008.2192683727568,-0.0009846932044855507,0,0,1008.3386225845106,0.003959626300112236,0,0,1007.5084853481585,0.0534108431771593,0,0
158.054,1000.0,1008.745361,,906.7841680000001,-1.384968,0.068956,4147.0,0.0,0.0,1006.3966635033051,0.0213372930005435,0,0,1007.3294067021667,-0.0034213904381497962,0,0,1007.2593004254163,-0.003327164376441445,0,0,1008.1845904860324,-0.003467788672440695,0,0,1008.3568503835668,0.0018227799056105528,0,0,1008.7454125011831,0.06895719329127509,0,0
158.064,1000.0,1009.944092,,924.856716,-2.12553,0.080219,4135.0,0.0,0.0,1006.3966635033051,0.016617483788823276,0,0,1007.2638230563509,-0.006558364581577549,0,0,1007.1838508980895,-0.007544952732677031,0,0,1008.1119998381753,-0.007259064785716288,0,0,1008.342921815637,-0.0013928567929736054,0,0,1009.9441656463248,0.08022028170577994,0,0
158.074,1000.0,1011.101685,,934.0438120000001,-2.368454,0.088081,4124.0,0.0,0.0,1006.3966635033051,0.012941696374735568,0,0,1007.1636963552224,-0.010012670112853886,0,0,1007.061786786036,-0.01220641120535026,0,0,1007.9975029247967,-0.011449691337859124,0,0,1008.2936753662262,-0.004924644941079001,0,0,1011.1017988295798,0.08808240140606267,0,0
158.084,1000.0,1010.948181,1010.407776,59.48850300000004,-2.378766,0.065202,4119.0,0.0,0.0,1007.283921587574,0.029705141960671352,1,0,1007.6374995329809,-0.004984664222688244,1,0,1007.5962495960824,-0.007001536679585297,1,0,1008.2519640417436,-0.010484087609584136,1,0,1008.5612125037876,-0.004462002489364753,1,0,1010.9482809796767,0.06520275937518512,1,0
158.094,1000.0,1010.780762,,947.537494,-2.3175,0.047076,4133.0,0.0,0.0,1007.283921587574,0.02313436455897085,0,0,1007.5536380903874,-0.00838614425934792,0,0,1007.4805843829546,-0.011566521312789443,0,0,1008.1064565744086,-0.014550746733488294,0,0,1008.4824992792674,-0.007871322452024281,0,0,1010.780859716169,0.04707655065260215,0,0
158.104,1000.0,1010.596619,,915.5800280000001,-1.995396,0.032589,4145.0,0.0,0.0,1007.283921587574,0.018017043118526498,0,0,1007.4411036294329,-0.011253446095457701,0,0,1007.326167901958,-0.015441648099661549,0,0,1007.9264870537471,-0.01799695206615341,0,0,1008.3750358131149,-0.010746346615243917,0,0,1010.5967076736478,0.0325897744676778,0,0
158.114,1000.0,1010.392761,,943.7792540000002,-2.262533,0.020871,4156.0,0.0,0.0,1007.283921587574,0.014031673180708436,0,0,1007.2963191903926,-0.014478443904025834,0,0,1007.1280449257714,-0.019812297618664935,0,0,1007.7075916342922,-0.021889541945491878,0,0,1008.2352463039548,-0.013978950916015257,0,0,1010.3928250813746,0.02087103341434422,0,0
158.124,1000.0,1010.166626,,925.644855,-2.358099,0.011252,4163.0,0.0,0.0,1007.283921587574,0.01092786707313573,0,0,1007.118335032938,-0.017798415745465444,0,0,1006.8847411993466,-0.024330372642478285,0,0,1007.4484393870318,-0.02591522472603696,0,0,1008.062182152432,-0.017306415152275028,0,0,1010.1666591391958,0.011251570182096323,0,0
158.134,1000.0,1009.917847,,926.64922,-1.89882,0.00326,4170.0,0.0,0.0,1007.283921587574,0.008510622876558106,0,0,1006.9145383378452,-0.020379669509283462,0,0,1006.6058941101861,-0.027884708916053505,0,0,1007.1576999022441,-0.02907394847877659,0,0,1007.8632316631821,-0.019895048924990902,0,0,1009.9178493720403,0.0032590508083386923,0,0
158.144,1000.0,1009.647583,,924.468341,-1.480608,-0.003439,4175.0,0.0,0.0,1007.283921587574,0.006628073096263453,0,0,1006.6915894731787,-0.02229488646664421,0,0,1006.3002233319172,-0.03056707782689297,0,0,1006.8432168683042,-0.031448303393988825,0,0,1007.6450563112709,-0.021817535191116035,0,0,1009.6475820126199,-0.003440165220846679,0,0
158.154,1000.0,1008.649536,1005.135722,55.693580999999995,-1.292501,-0.024755,4181.0,0.0,0.0,1006.8087398388027,-0.005349076955451614,1,0,1006.2155597677155,-0.02719140298585034,1,0,1005.8045517931448,-0.035187313324630765,1,0,1006.2889509832312,-0.036206105453456545,1,0,1007.0467590226962,-0.02752410299759831,1,0,1008.6495585778283,-0.024755479051584445,1,0
