I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
379789.000000,1000.000000,1089.044556,8192.000000,1117.000000,1081.000000,1118.000000,8192.000000,1116.955688,1067.280518,1123.869019,-0.970272,-0.291640,-0.122291,0.071873,-195.132904,4008.000000,1.000000,14.000000,3.000000,36.371460,0.000000,-0.951538,0.000000
379799.000000,1000.000000,1089.764648,8192.000000,1096.000000,8192.000000,1119.000000,8192.000000,1114.138428,8192.000000,1122.204346,-1.105527,1.032497,-0.124662,0.071903,-196.922180,4009.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
379809.000000,1000.000000,1090.476318,8192.000000,1100.000000,8192.000000,1117.000000,8192.000000,1099.509766,8192.000000,1121.025024,-1.074381,0.723966,-0.124662,0.071740,-196.916183,4007.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
379819.000000,1000.000000,1091.179565,158.000000,1112.000000,1061.000000,1108.000000,152.998169,1099.509766,1059.273804,1120.367065,-1.013105,0.136921,-0.126667,0.071427,-198.209106,4007.000000,0.000000,15.000000,0.000000,929.115662,0.000000,0.000000,0.000000
379829.000000,1000.000000,1089.864746,8192.000000,1112.000000,1068.000000,1108.000000,8192.000000,1111.045654,1066.252197,1111.658203,-0.894105,-1.010207,-0.126667,0.026544,-166.874908,4007.000000,1.000000,14.000000,3.000000,47.553955,0.000000,-9.068604,0.000000
379839.000000,1000.000000,1088.832275,8192.000000,1084.000000,1069.000000,1096.000000,8192.000000,1111.045654,1066.252197,1111.542603,-0.833402,-1.607365,-0.125811,-0.002166,-146.246780,4038.000000,1.000000,14.000000,3.000000,47.669556,0.000000,1.133301,0.000000
379849.000000,1000.000000,1087.819092,98.000000,8192.000000,1082.000000,1110.000000,92.561180,8192.000000,1067.380127,1111.658203,-0.905682,-0.920484,-0.125811,-0.024098,-130.949966,4059.000000,0.000000,13.000000,0.000000,997.658936,0.000000,0.000000,0.000000
379859.000000,1000.000000,1085.683960,8192.000000,1093.000000,1066.000000,1105.000000,8192.000000,1091.421997,1067.380127,1108.948486,-1.002109,0.016458,-0.122947,-0.065997,-99.647484,4074.000000,1.000000,14.000000,3.000000,51.391602,0.000000,-5.154785,0.000000
379869.000000,1000.000000,1083.597290,162.000000,1113.000000,1068.000000,1103.000000,156.070007,1111.150024,1066.611450,1108.948486,-1.105677,1.044334,-0.122947,-0.097556,-77.570427,4106.000000,0.000000,15.000000,0.000000,933.381470,0.000000,0.000000,0.000000
379879.000000,1000.000000,1082.970825,8192.000000,1104.000000,1066.000000,1124.000000,8192.000000,1101.961670,1064.635864,1108.948486,-1.117522,1.129989,-0.117036,-0.089834,-78.853363,4129.000000,1.000000,14.000000,3.000000,48.647339,0.000000,6.385254,0.000000
379889.000000,1000.000000,1082.575684,8192.000000,1093.000000,1065.000000,1106.000000,8192.000000,1101.961670,1064.635864,1110.205444,-1.013699,0.083531,-0.117036,-0.078703,-86.665924,4127.000000,1.000000,14.000000,3.000000,47.390381,0.000000,1.002563,0.000000
379899.000000,1000.000000,1082.280518,8192.000000,1126.000000,1059.000000,1107.000000,8192.000000,1101.961670,1063.756348,1111.255127,-0.924342,-0.821780,-0.115606,-0.067823,-93.307037,4120.000000,1.000000,14.000000,3.000000,45.461182,0.000000,0.446045,0.000000
379909.000000,1000.000000,1082.012207,8192.000000,1111.000000,1058.000000,1104.000000,8192.000000,1108.382690,1057.864258,1110.205444,-0.861778,-1.402455,-0.115606,-0.058756,-99.685501,4113.000000,1.000000,14.000000,3.000000,40.618774,0.000000,0.143188,0.000000
379919.000000,1000.000000,1081.664185,8192.000000,1107.000000,1061.000000,1095.000000,8192.000000,1108.382690,1057.864258,1108.320313,-0.901519,-0.945219,-0.114817,-0.053457,-102.876060,4107.000000,1.000000,14.000000,3.000000,42.503906,0.000000,-0.330444,0.000000
