I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2041.000000,0.000000,-2.285339,0.877093,0.159460,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2042.000000,0.000000,-2.294980,0.848635,0.111089,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2043.000000,0.000000,-2.301809,0.817578,0.066353,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2047.000000,0.000000,-2.305564,0.790667,0.033422,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2048.000000,0.000000,-2.311239,0.778890,0.017267,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2049.000000,0.000000,-2.330616,0.760706,-0.006868,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2050.000000,0.000000,-2.346543,0.744088,-0.014467,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2051.000000,0.000000,-2.364161,0.725487,-0.019574,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2052.000000,0.000000,-2.386392,0.711799,-0.029117,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2053.000000,0.000000,-2.405080,0.701136,-0.035105,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
