I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
5058.000000,0.000000,2.553931,2.138461,0.224995,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.081615,-7.719937
5062.000000,0.000000,2.554325,2.138527,0.225001,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.080802,-7.715564
5063.000000,0.000000,2.554704,2.138602,0.225008,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.079931,-7.711164
5064.000000,0.000000,2.555068,2.138672,0.225014,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.079010,-7.706749
5066.000000,0.000000,2.555422,2.138748,0.225021,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.078054,-7.702331
5068.000000,0.000000,2.555765,2.138850,0.225029,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.077081,-7.697925
5072.000000,0.000000,2.556086,2.138985,0.225038,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.076103,-7.693538
5073.000000,0.000000,2.556363,2.139133,0.225048,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.075131,-7.689178
5074.000000,0.000000,2.556589,2.139266,0.225058,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.074174,-7.684845
5076.000000,0.000000,2.556789,2.139374,0.225066,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.073237,-7.680544
5078.000000,0.000000,2.557000,2.139472,0.225073,2.300000,3.000000,0.000000,1.467515,0.128088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.072324,-7.676285
5082.000000,0.000000,2.557248,2.139573,0.225081,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.071433,-7.672081
5083.000000,0.000000,2.557555,2.139686,0.225090,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.070567,-7.667935
5084.000000,0.000000,2.557927,2.139805,0.225098,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.069734,-7.663838
5086.000000,0.000000,2.558329,2.139915,0.225107,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.068932,-7.659785
5088.000000,0.000000,2.558729,2.140015,0.225114,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.068155,-7.655771
5092.000000,0.000000,2.559119,2.140097,0.225121,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.067394,-7.651793
5093.000000,0.000000,2.559492,2.140174,0.225128,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.066647,-7.647839
5094.000000,0.000000,2.559865,2.140280,0.225136,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.065916,-7.643879
5096.000000,0.000000,2.560250,2.140444,0.225146,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.065204,-7.639890
5098.000000,0.000000,2.560646,2.140624,0.225156,2.300000,3.000000,0.000000,0.028287,-1.500872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.064517,-7.635860
5102.000000,0.000000,2.561028,2.140781,0.225165,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.063863,-7.631787
5103.000000,0.000000,2.561361,2.140907,0.225172,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.063254,-7.627671
5104.000000,0.000000,2.561615,2.141019,0.225179,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.062704,-7.623512
