I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
0.133928,0.083256,-0.723402,7.442871,-8.953556,28.221340,-1.350102,9.011970,0.015332,-34.036198,2.512822
0.173897,0.043770,-0.684830,-0.536432,-1.938481,-6.022972,-1.329931,8.987410,0.014799,-34.036198,2.512822
0.208534,-0.009059,-0.635300,1.456011,-3.427367,18.056269,-1.301277,8.990458,0.014875,-34.036198,2.512822
0.232169,-0.062143,-0.593324,-0.916348,1.197174,-13.254897,-1.282686,8.962632,0.017027,-34.036198,2.512822
0.238060,-0.099580,-0.570034,-10.350321,9.968217,8.285703,-1.265151,8.909612,0.017916,-34.036198,2.512822
0.227814,-0.117929,-0.569935,-8.746091,6.825910,6.565728,-1.258239,8.891452,0.012468,-30.297262,3.715328
0.200543,-0.113718,-0.592299,3.982349,-17.019484,7.366289,-1.258968,8.850902,0.013732,-30.297262,3.715328
0.154281,-0.084608,-0.626239,-5.308934,22.111641,18.214069,-1.257601,8.845202,0.010256,-30.297262,3.715328
0.103936,-0.042561,-0.666800,-5.954905,-1.580195,-15.349870,-1.244587,8.792682,0.010074,-30.297262,3.715328
0.069360,-0.024173,-0.702060,-2.997252,-23.403072,32.039146,-1.193992,8.786721,0.009555,-30.297262,3.715328
0.060863,-0.045159,-0.732537,11.454418,-35.205383,17.737629,-1.151946,8.760861,0.012865,-24.038370,6.046987
0.067404,-0.095539,-0.743201,-17.589575,14.606623,-6.505354,-1.078513,8.696193,0.017362,-24.038370,6.046987
0.080003,-0.180021,-0.719793,13.122412,-24.886501,10.313551,-1.033313,8.664272,0.017155,-24.038370,6.046987
0.088644,-0.263911,-0.681715,16.149961,11.589292,14.095381,-0.987709,8.644601,0.016644,-24.038370,6.046987
0.074065,-0.308745,-0.678718,-16.898149,0.823175,-1.757912,-0.961150,8.651158,0.007734,-24.038370,6.046987
0.035198,-0.300981,-0.731571,-2.063200,2.277054,-15.151730,-0.943543,8.595881,0.010678,-22.883261,7.694802
-0.010421,-0.250770,-0.802624,7.956836,2.644588,37.703880,-0.947117,8.551392,0.008794,-22.883261,7.694802
-0.044495,-0.175639,-0.863415,0.846755,-9.316230,-18.606684,-0.935940,8.514765,0.009810,-22.883261,7.694802
-0.060638,-0.095653,-0.893775,-13.168337,15.491107,-6.658164,-0.920974,8.491637,0.007160,-22.883261,7.694802
-0.047358,-0.024311,-0.869390,8.958517,-7.444163,11.863799,-0.883949,8.503391,0.005299,-22.883261,7.694802
-0.006765,0.034404,-0.794965,2.370615,10.780795,-20.626589,-0.864962,8.475565,0.008189,-23.146664,7.976455
0.040678,0.079356,-0.712697,-13.077074,-0.605916,8.024393,-0.833403,8.473224,0.015214,-23.146664,7.976455
0.078704,0.119367,-0.668253,1.698569,10.322851,-26.400778,-0.833612,8.441965,0.023932,-23.146664,7.976455
0.098555,0.152580,-0.662627,3.635078,7.742987,25.024006,-0.845167,8.440504,0.020799,-23.146664,7.976455
0.095465,0.167192,-0.684999,0.635267,-16.444695,-8.813248,-0.833773,8.432895,0.013833,-23.146664,7.976455
0.072409,0.158383,-0.722009,7.716471,1.264703,-26.638792,-0.826590,8.393018,0.014421,-20.608282,8.822766
0.045898,0.132130,-0.763467,-3.547902,9.896169,26.617504,-0.812646,8.344501,0.016066,-20.608282,8.822766
0.034418,0.098311,-0.808895,8.640020,7.366905,-30.197472,-0.799577,8.280519,0.019068,-20.608282,8.822766
0.035897,0.065545,-0.844366,-16.610937,-6.541067,19.762915,-0.799021,8.267213,0.016649,-20.608282,8.822766
0.049743,0.045937,-0.847959,9.581378,-17.021818,5.010678,-0.796684,8.261574,0.014213,-20.608282,8.822766
0.070051,0.045403,-0.814652,6.074278,-11.775086,-24.339554,-0.800002,8.230562,0.013495,-17.517105,13.371449
0.089816,0.050473,-0.777528,-4.261961,15.678309,-0.528879,-0.806846,8.210498,0.018149,-17.517105,13.371449
0.106475,0.052728,-0.775614,0.506020,-1.707973,-42.546871,-0.817689,8.159085,0.023690,-17.517105,13.371449
0.115653,0.055540,-0.803048,-9.674766,-11.070400,36.811756,-0.831074,8.153328,0.018442,-17.517105,13.371449
