I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,123.000000,0.032450,0.092389,-0.005981,0.105172,0.002718,-0.006772
0.000000,0.000000,123.000000,-0.029251,0.099613,-0.012689,0.098715,-0.002451,-0.007302
0.000000,0.000000,112.000000,0.011975,0.093732,-0.024926,0.072732,0.001003,-0.006871
0.000000,0.000000,117.000000,-0.022413,0.109915,0.002702,0.093311,-0.001878,-0.008057
0.000000,0.000000,121.000000,-0.050155,0.097007,-0.022997,0.090640,-0.004202,-0.007111
0.000000,0.000000,126.000000,-0.034979,0.115819,-0.017389,0.105936,-0.002930,-0.008490
0.000000,0.000000,121.000000,0.018411,0.070365,-0.016573,0.077597,0.001542,-0.005158
0.000000,0.000000,114.000000,-0.017840,0.099324,-0.008298,0.095344,-0.001495,-0.007281
0.000000,0.000000,118.000000,-0.041275,0.073155,-0.028519,0.079509,-0.003458,-0.005363
0.000000,0.000000,124.000000,-0.030301,0.083276,-0.026523,0.099235,-0.002538,-0.006104
0.000000,0.000000,120.000000,-0.010589,0.069828,0.002487,0.087290,-0.000887,-0.005119
0.000000,0.000000,119.000000,-0.032909,0.104530,0.014183,0.073257,-0.002757,-0.007662
0.000000,0.000000,117.000000,0.003616,0.094836,-0.015260,0.092066,0.000303,-0.006952
0.000000,0.000000,124.000000,0.009349,0.051614,0.011004,0.076041,0.000783,-0.003784
0.000000,0.000000,127.000000,-0.022319,0.068746,-0.006730,0.095790,-0.001870,-0.005039
0.000000,0.000000,124.000000,-0.034445,0.117983,-0.016727,0.101393,-0.002886,-0.008649
0.000000,0.000000,121.000000,-0.016642,0.071926,-0.004081,0.096103,-0.001394,-0.005272
0.000000,0.000000,119.000000,-0.054500,0.086024,-0.024290,0.084013,-0.004566,-0.006306
0.000000,0.000000,122.000000,-0.029274,0.085084,0.009880,0.082564,-0.002452,-0.006237
0.000000,0.000000,125.000000,-0.004179,0.032913,0.002013,0.068447,-0.000350,-0.002413
0.000000,0.000000,123.000000,0.018924,0.091795,0.004181,0.077791,0.001585,-0.006729
0.000000,0.000000,118.000000,0.020772,0.129589,-0.003441,0.106807,0.001740,-0.009499
0.000000,0.000000,119.000000,0.012879,0.103374,0.003031,0.102806,0.001079,-0.007578
0.000000,0.000000,119.000000,-0.016618,0.085622,0.010404,0.102045,-0.001392,-0.006276
0.000000,0.000000,127.000000,0.023183,0.084017,0.009282,0.086618,0.001942,-0.006159
0.000000,0.000000,122.000000,-0.034820,0.097644,-0.027923,0.102007,-0.002917,-0.007158
0.000000,0.000000,113.000000,0.008361,0.102694,-0.005778,0.100615,0.000700,-0.007528
0.000000,0.000000,124.000000,-0.033168,0.087819,-0.021937,0.084887,-0.002779,-0.006437
0.000000,0.000000,124.000000,-0.019348,0.108502,-0.019944,0.097247,-0.001621,-0.007954
0.000000,0.000000,127.000000,-0.065444,0.106488,-0.020438,0.110964,-0.005483,-0.007806
0.000000,0.000000,123.000000,-0.053253,0.058831,-0.001137,0.107601,-0.004461,-0.004313
0.000000,0.000000,115.000000,0.027078,0.101335,-0.016106,0.082305,0.002268,-0.007428
0.000000,0.000000,124.000000,-0.026444,0.089466,-0.025623,0.108943,-0.002215,-0.006558
0.000000,0.000000,122.000000,0.019069,0.084052,-0.017775,0.075874,0.001598,-0.006161
0.000000,0.000000,127.000000,0.037774,0.105924,0.003782,0.087165,0.003165,-0.007765
0.000000,0.000000,115.000000,-0.006275,0.107308,0.014822,0.093085,-0.000526,-0.007866
0.000000,0.000000,110.000000,-0.005581,0.104226,-0.004755,0.101149,-0.000468,-0.007640
0.000000,0.000000,126.000000,-0.047129,0.102607,-0.028305,0.104578,-0.003948,-0.007521
0.000000,0.000000,122.000000,-0.015081,0.106510,-0.002594,0.087001,-0.001263,-0.007808
0.000000,0.000000,119.000000,0.016213,0.090781,-0.004355,0.116013,0.001358,-0.006655
0.000000,0.000000,113.000000,-0.008589,0.089882,-0.000455,0.107190,-0.000720,-0.006589
0.000000,0.000000,118.000000,-0.046121,0.072208,-0.030938,0.095554,-0.003864,-0.005293
0.000000,0.000000,124.000000,-0.011711,0.098432,-0.027915,0.108553,-0.000981,-0.007215
0.000000,0.000000,125.000000,0.024459,0.106311,-0.006020,0.081300,0.002049,-0.007793
0.000000,0.000000,124.000000,-0.022075,0.087043,-0.018628,0.065182,-0.001849,-0.006381
0.000000,0.000000,110.000000,0.012636,0.071179,-0.014583,0.065353,0.001059,-0.005218
0.000000,0.000000,117.000000,0.005697,0.082126,-0.015458,0.099691,0.000477,-0.006020
0.000000,0.000000,121.000000,0.006056,0.067838,0.008681,0.081201,0.000507,-0.004973
0.000000,0.000000,123.000000,0.001141,0.091566,-0.008547,0.087736,0.000096,-0.006712
0.000000,0.000000,127.000000,-0.008471,0.054474,-0.019646,0.078375,-0.000710,-0.003993
0.000000,0.000000,112.000000,0.002383,0.095678,0.006802,0.088166,0.000200,-0.007014
0.000000,0.000000,125.000000,0.057845,0.068422,0.009734,0.082116,0.004846,-0.005016
0.000000,0.000000,126.000000,0.004762,0.077885,-0.006482,0.099367,0.000399,-0.005709
0.000000,0.000000,128.000000,-0.045701,0.087223,-0.035541,0.116702,-0.003829,-0.006394
0.000000,0.000000,117.000000,-0.024387,0.102421,-0.004953,0.093121,-0.002043,-0.007508
0.000000,0.000000,115.000000,0.001029,0.085233,-0.009788,0.089851,0.000086,-0.006248
0.000000,0.000000,128.000000,0.005696,0.136782,-0.020090,0.105634,0.000477,-0.010027
0.000000,0.000000,128.000000,-0.005251,0.064911,-0.007242,0.089235,-0.000440,-0.004758
0.000000,0.000000,125.000000,-0.009582,0.118931,-0.027520,0.119400,-0.000803,-0.008718
0.000000,0.000000,113.000000,-0.037751,0.080265,-0.016364,0.098875,-0.003163,-0.005884
0.000000,0.000000,116.000000,-0.023321,0.070198,-0.013315,0.097947,-0.001954,-0.005146
0.000000,0.000000,126.000000,-0.005866,0.081714,-0.016065,0.103994,-0.000491,-0.005990
0.000000,0.000000,125.000000,-0.012995,0.073033,-0.017955,0.099186,-0.001089,-0.005354
0.000000,0.000000,121.000000,-0.004260,0.113384,0.005504,0.087888,-0.000357,-0.008312
0.000000,0.000000,115.000000,0.000651,0.121752,-0.011486,0.106911,0.000055,-0.008925
0.000000,0.000000,117.000000,-0.022561,0.102744,0.005566,0.107310,-0.001890,-0.007532
