I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
500621.000000,0.330000,0.758801,-2.976252,-0.062622,0.000000,-0.400000,0.161096,1.458312,-0.012974,0.000000
500622.000000,0.330000,0.758768,-2.976252,-0.057352,0.000000,-0.400000,0.161126,1.458312,-0.019319,0.000000
500623.000000,0.330000,0.758739,-2.976252,-0.051045,0.000000,-0.400000,0.161148,1.458312,-0.025886,0.000000
500626.000000,0.330000,0.758715,-2.976252,-0.045343,0.000000,-0.400000,0.161166,1.458312,-0.030555,0.000000
500627.000000,0.330000,0.758647,-2.976252,-0.043729,0.000000,-0.400000,0.161234,1.458312,-0.016572,0.000000
500628.000000,0.330000,0.758622,-2.976252,-0.044010,0.000000,-0.400000,0.161275,1.458312,-0.004100,0.000000
500629.000000,0.330000,0.758601,-2.976252,-0.041104,0.000000,-0.400000,0.161327,1.458312,0.007399,0.000000
500630.000000,0.330000,0.758584,-2.976252,-0.037980,0.000000,-0.400000,0.161385,1.458312,0.015166,0.000000
500631.000000,0.330000,0.758572,-2.976252,-0.035295,0.000000,-0.400000,0.161444,1.458312,0.018556,0.000000
500632.000000,0.330000,0.758565,-2.976252,-0.030233,0.000000,-0.400000,0.161503,1.458312,0.018444,0.000000
500633.000000,0.330000,0.758567,-2.976252,-0.022147,0.000000,-0.400000,0.161557,1.458312,0.015138,0.000000
500637.000000,0.330000,0.758672,-2.976252,0.008958,0.000000,-0.400000,0.161701,1.458312,-0.013076,0.000000
500638.000000,0.330000,0.758714,-2.976252,0.011595,0.000000,-0.400000,0.161713,1.458312,-0.024072,0.000000
500639.000000,0.330000,0.758756,-2.976252,0.010202,0.000000,-0.400000,0.161714,1.458312,-0.034261,0.000000
500640.000000,0.330000,0.758797,-2.976252,0.007557,0.000000,-0.400000,0.161706,1.458312,-0.044091,0.000000
500641.000000,0.330000,0.758837,-2.976252,0.006504,0.000000,-0.400000,0.161689,1.458312,-0.053457,0.000000
500642.000000,0.330000,0.758877,-2.976252,0.005284,0.000000,-0.400000,0.161664,1.458312,-0.060577,0.000000
500643.000000,0.330000,0.758914,-2.976252,0.001219,0.000000,-0.400000,0.161636,1.458312,-0.064300,0.000000
500644.000000,0.330000,0.758946,-2.976252,-0.004368,0.000000,-0.400000,0.161609,1.458312,-0.063602,0.000000
500648.000000,0.330000,0.759040,-2.976252,-0.018921,0.000000,-0.400000,0.161566,1.458312,-0.040238,0.000000
500649.000000,0.330000,0.759053,-2.976252,-0.024365,0.000000,-0.400000,0.161562,1.458312,-0.040541,0.000000
500650.000000,0.330000,0.759058,-2.976252,-0.029605,0.000000,-0.400000,0.161555,1.458312,-0.042756,0.000000
500651.000000,0.330000,0.759059,-2.976252,-0.033178,0.000000,-0.400000,0.161543,1.458312,-0.047589,0.000000
500652.000000,0.330000,0.759056,-2.976252,-0.036106,0.000000,-0.400000,0.161527,1.458312,-0.052278,0.000000
500653.000000,0.330000,0.759049,-2.976252,-0.038820,0.000000,-0.400000,0.161510,1.458312,-0.052270,0.000000
500656.000000,0.330000,0.759040,-2.976252,-0.039596,0.000000,-0.400000,0.161499,1.458312,-0.046392,0.000000
500657.000000,0.330000,0.759017,-2.976252,-0.033977,0.000000,-0.400000,0.161541,1.458312,-0.007082,0.000000
500658.000000,0.330000,0.759006,-2.976252,-0.035922,0.000000,-0.400000,0.161582,1.458312,0.005802,0.000000
500659.000000,0.330000,0.758988,-2.976252,-0.039576,0.000000,-0.400000,0.161632,1.458312,0.014354,0.000000
500660.000000,0.330000,0.758965,-2.976252,-0.042589,0.000000,-0.400000,0.161685,1.458312,0.017057,0.000000
500661.000000,0.330000,0.758938,-2.976252,-0.043154,0.000000,-0.400000,0.161735,1.458312,0.014642,0.000000
500662.000000,0.330000,0.758913,-2.976252,-0.040819,0.000000,-0.400000,0.161781,1.458312,0.009365,0.000000
500663.000000,0.330000,0.758891,-2.976252,-0.035421,0.000000,-0.400000,0.161820,1.458312,0.003522,0.000000
500666.000000,0.330000,0.758874,-2.976252,-0.027690,0.000000,-0.400000,0.161853,1.458312,-0.001859,0.000000
500667.000000,0.330000,0.758866,-2.976252,-0.005625,0.000000,-0.400000,0.161919,1.458312,-0.014967,0.000000
500668.000000,0.330000,0.758875,-2.976252,0.000241,0.000000,-0.400000,0.161932,1.458312,-0.017472,0.000000
500669.000000,0.330000,0.758891,-2.976252,0.006261,0.000000,-0.400000,0.161941,1.458312,-0.019933,0.000000
500670.000000,0.330000,0.758915,-2.976252,0.012548,0.000000,-0.400000,0.161946,1.458312,-0.021933,0.000000
500671.000000,0.330000,0.758945,-2.976252,0.018031,0.000000,-0.400000,0.161946,1.458312,-0.024130,0.000000
500672.000000,0.330000,0.758981,-2.976252,0.020694,0.000000,-0.400000,0.161939,1.458312,-0.028247,0.000000
500673.000000,0.330000,0.759015,-2.976252,0.018494,0.000000,-0.400000,0.161925,1.458312,-0.033130,0.000000
500676.000000,0.330000,0.759044,-2.976252,0.011401,0.000000,-0.400000,0.161905,1.458312,-0.036667,0.000000
500677.000000,0.330000,0.759070,-2.976252,-0.022682,0.000000,-0.400000,0.161801,1.458312,-0.053800,0.000000
500678.000000,0.330000,0.759062,-2.976252,-0.029676,0.000000,-0.400000,0.161753,1.458312,-0.056204,0.000000
500679.000000,0.330000,0.759053,-2.976252,-0.031139,0.000000,-0.400000,0.161705,1.458312,-0.054948,0.000000
500680.000000,0.330000,0.759047,-2.976252,-0.029415,0.000000,-0.400000,0.161657,1.458312,-0.053303,0.000000
500681.000000,0.330000,0.759043,-2.976252,-0.027677,0.000000,-0.400000,0.161609,1.458312,-0.052214,0.000000
500682.000000,0.330000,0.759041,-2.976252,-0.027678,0.000000,-0.400000,0.161563,1.458312,-0.050038,0.000000
500683.000000,0.330000,0.759037,-2.976252,-0.030527,0.000000,-0.400000,0.161519,1.458312,-0.046392,0.000000
500684.000000,0.330000,0.759026,-2.976252,-0.037340,0.000000,-0.400000,0.161479,1.458312,-0.043070,0.000000
500687.000000,0.330000,0.758944,-2.976252,-0.060772,0.000000,-0.400000,0.161369,1.458312,-0.040874,0.000000
500688.000000,0.330000,0.758906,-2.976252,-0.064369,0.000000,-0.400000,0.161337,1.458312,-0.038804,0.000000
500689.000000,0.330000,0.758866,-2.976252,-0.065607,0.000000,-0.400000,0.161310,1.458312,-0.035027,0.000000
500690.000000,0.330000,0.758828,-2.976252,-0.062437,0.000000,-0.400000,0.161290,1.458312,-0.028429,0.000000
500691.000000,0.330000,0.758796,-2.976252,-0.056461,0.000000,-0.400000,0.161282,1.458312,-0.018751,0.000000
500692.000000,0.330000,0.758768,-2.976252,-0.050990,0.000000,-0.400000,0.161286,1.458312,-0.007567,0.000000
500693.000000,0.330000,0.758746,-2.976252,-0.044872,0.000000,-0.400000,0.161302,1.458312,0.002282,0.000000
500696.000000,0.330000,0.758734,-2.976252,-0.034924,0.000000,-0.400000,0.161326,1.458312,0.008017,0.000000
500697.000000,0.330000,0.758752,-2.976252,-0.010264,0.000000,-0.400000,0.161406,1.458312,0.006091,0.000000
500698.000000,0.330000,0.758765,-2.976252,-0.007606,0.000000,-0.400000,0.161433,1.458312,0.003988,0.000000
500699.000000,0.330000,0.758782,-2.976252,-0.004516,0.000000,-0.400000,0.161457,1.458312,0.001315,0.000000
