I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2903.000000,0.330000,0.923475,0.000000,-0.091781,0.000000,-0.400000,-0.337657,0.000000,0.132140,0.000000
2905.000000,0.330000,0.922733,0.000000,-0.109956,0.000000,-0.400000,-0.337619,0.000000,0.095570,0.000000
2906.000000,0.330000,0.922389,0.000000,-0.111374,0.000000,-0.400000,-0.337615,0.000000,0.074727,0.000000
2907.000000,0.330000,0.922079,0.000000,-0.105201,0.000000,-0.400000,-0.337616,0.000000,0.055578,0.000000
2908.000000,0.330000,0.921811,0.000000,-0.094241,0.000000,-0.400000,-0.337619,0.000000,0.037901,0.000000
2909.000000,0.330000,0.921591,0.000000,-0.082613,0.000000,-0.400000,-0.337622,0.000000,0.021025,0.000000
2912.000000,0.330000,0.921421,0.000000,-0.070533,0.000000,-0.400000,-0.337625,0.000000,0.004527,0.000000
2913.000000,0.330000,0.921255,0.000000,-0.026248,0.000000,-0.400000,-0.337658,0.000000,-0.073085,0.000000
2914.000000,0.330000,0.921315,0.000000,-0.014403,0.000000,-0.400000,-0.337691,0.000000,-0.105258,0.000000
2915.000000,0.330000,0.921428,0.000000,-0.003494,0.000000,-0.400000,-0.337733,0.000000,-0.134732,0.000000
2916.000000,0.330000,0.921596,0.000000,0.007131,0.000000,-0.400000,-0.337783,0.000000,-0.160354,0.000000
2917.000000,0.330000,0.921814,0.000000,0.016669,0.000000,-0.400000,-0.337836,0.000000,-0.180715,0.000000
2918.000000,0.330000,0.922078,0.000000,0.024088,0.000000,-0.400000,-0.337887,0.000000,-0.195250,0.000000
2919.000000,0.330000,0.922383,0.000000,0.028874,0.000000,-0.400000,-0.337933,0.000000,-0.204448,0.000000
2922.000000,0.330000,0.922721,0.000000,0.032207,0.000000,-0.400000,-0.337973,0.000000,-0.210636,0.000000
2923.000000,0.330000,0.923882,0.000000,0.045143,0.000000,-0.400000,-0.338098,0.000000,-0.238784,0.000000
2924.000000,0.330000,0.924294,0.000000,0.047967,0.000000,-0.400000,-0.338154,0.000000,-0.249387,0.000000
2925.000000,0.330000,0.924704,0.000000,0.047832,0.000000,-0.400000,-0.338218,0.000000,-0.254915,0.000000
2926.000000,0.330000,0.925103,0.000000,0.043050,0.000000,-0.400000,-0.338283,0.000000,-0.253175,0.000000
2927.000000,0.330000,0.925480,0.000000,0.032957,0.000000,-0.400000,-0.338346,0.000000,-0.246501,0.000000
2928.000000,0.330000,0.925827,0.000000,0.019328,0.000000,-0.400000,-0.338407,0.000000,-0.237611,0.000000
