model,validation,group,value,count,total,coverage,direction_p50,direction_p90,direction_p99,direction_mean,distance_p50,distance_p90,distance_p99,distance_mean,relative_distance_p50,relative_distance_p90,catastrophic_rate
double_sphere,leave_0.5m,beacon_camera,Back,12674,12675,0.9999211045364892,3.1175775108839705,9.302512913520108,18.767212590618193,4.393319185438396,0.043591073402564906,0.10866146603350829,0.18002691388794265,0.05243051877255097,0.08718214680512981,0.21732293206701658,0.0036294776708221555
double_sphere,leave_0.5m,log_id,0,86526,86548,0.9997458057956279,2.6334119552141715,7.15149924688506,13.874737106884815,3.4300832724879435,0.05594264769279045,0.10878314541997092,0.15548696002938217,0.0589475669945351,0.1118852953855809,0.21756629083994183,0.0016180107713288491
double_sphere,leave_0.5m,log_id,1,31895,31903,0.9997492398833966,5.23104551817634,12.223023956999015,21.061968655756694,6.0062959619941045,0.028453923973292605,0.11985569910823743,0.19808659413129842,0.048431884518294714,0.05690784794658521,0.23971139821647486,0.0024141715002351464
double_sphere,leave_0.5m,image_region,center,7127,7129,0.9997194557441437,2.61477782814186,6.791090525148601,12.094688123901484,3.2949471182610393,0.05367844362217522,0.10104456939282672,0.16079222965693904,0.055332228276481196,0.10735688724435044,0.20208913878565343,0.0007015574575557738
double_sphere,leave_0.5m,image_region,edge,111294,111322,0.9997484773899139,3.0542986458431907,8.902553253587202,16.987583713805815,4.177036559304611,0.04871873393638104,0.11126078007937956,0.1728517243399847,0.056165465771323454,0.09743746787276208,0.22252156015875912,0.0019048645928801194
double_sphere,leave_0.5m,pose_change,low,59215,59227,0.9997973897040201,2.65894231896689,7.499660311744281,15.555155658216194,3.6025729262003447,0.053699676276736774,0.10840271565176293,0.1456338036075285,0.057174715487833795,0.10739935255347355,0.21680543130352586,0.0015874356159756818
double_sphere,leave_0.5m,pose_change,high,59206,59224,0.9996960691611508,3.5274130233459675,9.804395427896075,17.94379184528042,4.645404842721015,0.04396659098247746,0.11463399057638374,0.1920760251044774,0.05505576057946958,0.08793318196495492,0.22926798115276747,0.002077492146066277
kb8,leave_0.5m,overall,all,118421,118451,0.9997467307156546,3.004398224215088,8.544836701119124,16.478489593991043,4.054979931228233,0.044920847841257494,0.10776990469506686,0.1693803386111789,0.05345643319545597,0.08984169568251499,0.21553980939013373,0.0019422230854324824
kb8,leave_0.5m,pair_type,same,118308,118338,0.9997464888708615,3.0061675827885046,8.547805998684657,16.482530851870884,4.056718833457181,0.044938656982630304,0.1077874662194429,0.1694018332827098,0.0534761630830993,0.08987731396526061,0.2155749324388858,0.0019440781688474151
kb8,leave_0.5m,pair_type,cross,113,113,1.0,2.0197533811575377,3.862811822240237,5.698966526156667,2.2343954630653355,0.023147489471824823,0.06651311672677167,0.07242354906778578,0.032799764635223036,0.046294978943649645,0.13302623345354334,0.0
kb8,leave_0.5m,distance_m,0.5,118421,118451,0.9997467307156546,3.004398224215088,8.544836701119124,16.478489593991043,4.054979931228233,0.044920847841257494,0.10776990469506686,0.1693803386111789,0.05345643319545597,0.08984169568251499,0.21553980939013373,0.0019422230854324824
kb8,leave_0.5m,beacon_camera,Front,45561,45574,0.9997147496379515,3.1950210224072735,8.729382737282336,15.739198122044597,4.211241802760286,0.05047251183538415,0.11142775912554337,0.16891085197761163,0.057309554689574986,0.1009450236707683,0.22285551825108674,0.0005926121024560479
kb8,leave_0.5m,beacon_camera,Center,65390,65406,0.9997553741246981,2.872069470948434,8.179514558020546,16.86997447802084,3.8659012174480245,0.04133307572119865,0.10364057314922859,0.16408124567099547,0.05044957689225252,0.0826661514423973,0.20728114629845718,0.002477443034103074
kb8,leave_0.5m,beacon_camera,Back,7470,7471,0.9998661491098916,3.174776690052493,10.083458748924937,20.562267246051746,4.757042844911758,0.04632547073174159,0.11314047275312092,0.19879172892210126,0.056276549028510564,0.09265094146348318,0.22628094550624184,0.005488621151271754
kb8,leave_0.5m,log_id,0,86526,86548,0.9997458057956279,2.6303428557953774,6.8725018857983295,13.288263136870388,3.366181307247089,0.051104926821688046,0.10538800179576052,0.14874636075367845,0.05533353001073801,0.10220985364337609,0.21077600359152104,0.0018260407276425583
kb8,leave_0.5m,log_id,1,31895,31903,0.9997492398833966,5.161499024825256,12.023259252777056,20.043072197424753,5.923579703562216,0.02914315020043856,0.11711652156177407,0.19841391417964993,0.0483641717425921,0.05828630040087712,0.23423304312354815,0.0022574071171029943
kb8,leave_0.5m,image_region,center,7127,7129,0.9997194557441437,2.648777685702386,6.7364647778141045,12.678386378926486,3.3425382016872702,0.05003153792573617,0.10264308578618861,0.15487881327168462,0.05370414385152556,0.10006307585147234,0.20528617157237722,0.001122491932089238
kb8,leave_0.5m,image_region,edge,111294,111322,0.9997484773899139,3.031167345562443,8.654829404555413,16.70009959428442,4.100602985538783,0.04464571585738775,0.10812049528037798,0.16989244258312697,0.05344057040100337,0.0892914317147755,0.21624099056075596,0.0019947166963178607
kb8,leave_0.5m,pose_change,low,59215,59227,0.9997973897040201,2.6549096683877997,7.333598560909672,15.630841070680107,3.5478879667467424,0.04789703603247342,0.10431903161363243,0.13882438272048608,0.053138327354204984,0.09579407206494683,0.20863806322726486,0.0015874356159756818
kb8,leave_0.5m,pose_change,high,59206,59224,0.9996960691611508,3.4876826887606236,9.524596957586045,17.457283570010002,4.562148979580957,0.04221851646859698,0.11265955492059349,0.19284083199720173,0.053774587392491364,0.08443703293719396,0.22531910984118697,0.0022970644867074284
double_sphere_lut,leave_0.5m,overall,all,118421,118451,0.9997467307156546,3.1962676790880686,8.810176373895112,17.091555411396325,4.219815180162834,0.04784357555709151,0.10964761180477645,0.16993218191883044,0.055255296481674876,0.09568715111418302,0.2192952236095529,0.0019168897408398848
double_sphere_lut,leave_0.5m,pair_type,same,118308,118338,0.9997464888708615,3.1979331881099746,8.812234141072596,17.098512257223643,4.22149694797489,0.04786912638253071,0.10966385601453407,0.1699618948869257,0.05527801710543144,0.09573825276506143,0.21932771202906814,0.0019187206275146228
double_sphere_lut,leave_0.5m,pair_type,cross,113,113,1.0,2.3849808216546253,4.0755000231293685,5.685156560824599,2.4590489296422025,0.024081663129050246,0.05716461577484746,0.06905819894389333,0.03146740661095388,0.04816332625810049,0.11432923154969492,0.0
double_sphere_lut,leave_0.5m,distance_m,0.5,118421,118451,0.9997467307156546,3.1962676790880686,8.810176373895112,17.091555411396325,4.219815180162834,0.04784357555709151,0.10964761180477645,0.16993218191883044,0.055255296481674876,0.09568715111418302,0.2192952236095529,0.0019168897408398848
double_sphere_lut,leave_0.5m,beacon_camera,Front,55347,55360,0.9997651734104046,3.3559873925140895,8.776538946208799,15.689611299369634,4.271462799105247,0.05248293460945119,0.10784312835953634,0.16344909461653562,0.056398900022806016,0.10496586921890239,0.21568625671907268,0.000632373931739751
double_sphere_lut,leave_0.5m,beacon_camera,Center,47813,47829,0.9996654749210729,3.0805763061967313,8.855465454647584,18.461946251685443,4.173465842080816,0.04529227195744323,0.11239282009173,0.17482820381392944,0.05497700263947718,0.09058454391488646,0.22478564018346,0.003053562838558551
double_sphere_lut,leave_0.5m,beacon_camera,Back,15261,15262,0.9999344777879702,3.0097366884530605,8.823060562037853,17.472573866974155,4.177718340906536,0.04274828194527691,0.10831019143826459,0.1743760666621993,0.05197969450841057,0.08549656389055382,0.21662038287652918,0.0030142192516873076
double_sphere_lut,leave_0.5m,log_id,0,86526,86548,0.9997458057956279,2.786104846441278,7.211294278228994,14.220777171424029,3.5468667237454397,0.054231988487762894,0.10729926839039183,0.15401438358792152,0.057846671621015276,0.10846397697552579,0.21459853678078367,0.0016873540901000854
double_sphere_lut,leave_0.5m,log_id,1,31895,31903,0.9997492398833966,5.170900399596041,12.23695844294726,20.68776230242133,6.045415999726131,0.02878356611950117,0.11985219400972263,0.19772304834666998,0.04822531293232339,0.05756713223900234,0.23970438801944527,0.0025395830067408685
double_sphere_lut,leave_0.5m,image_region,center,7127,7129,0.9997194557441437,2.728312669169342,6.944664844600201,11.628164302260107,3.382843800695701,0.05188432755413208,0.0995070129732989,0.15203960586766121,0.05397109072699424,0.10376865510826416,0.1990140259465978,0.0007015574575557738
double_sphere_lut,leave_0.5m,image_region,edge,111294,111322,0.9997484773899139,3.2353588092666747,8.937874021854611,17.339406104822082,4.273412813651271,0.04765325194590944,0.11007153370616603,0.17073676195880919,0.05533753392855979,0.09530650389181888,0.22014306741233206,0.0019947166963178607
double_sphere_lut,leave_0.5m,pose_change,low,59215,59227,0.9997973897040201,2.8267860908898874,7.577057394243445,15.482196582874344,3.708334882027568,0.05166721657522655,0.10687121969193507,0.14559585255105395,0.05593836496981755,0.1033344331504531,0.21374243938387014,0.0016718736806552394
double_sphere_lut,leave_0.5m,pose_change,high,59206,59224,0.9996960691611508,3.6650561599349234,9.87845885145312,18.400906025183776,4.731373229247042,0.04360282584305453,0.11378508835821838,0.19023161185342452,0.05457212415918445,0.08720565168610905,0.22757017671643676,0.0021619430463128736
pinhole_k1,leave_1.0m,overall,all,53386,53500,0.9978691588785047,3.321064215725732,9.899328157483724,28.792565943154138,4.856658172693562,0.06493010967283575,0.22617731053948836,0.503027428514768,0.09709785969880406,0.06493010967283575,0.22617731053948836,0.008916195257183531
pinhole_k1,leave_1.0m,pair_type,same,52964,53058,0.9982283538768895,3.304134587078064,9.84856759538053,28.246552370782073,4.824113089918911,0.06478728903123937,0.2264912924219217,0.5029978401748558,0.09704162913778047,0.06478728903123937,0.2264912924219217,0.008590740880598143
pinhole_k1,leave_1.0m,pair_type,cross,422,442,0.9547511312217195,6.53631919263883,15.363471325212071,45.08946453293043,8.941297424059918,0.0943388680357386,0.1819923667687903,0.6182917584328576,0.10415519485058898,0.0943388680357386,0.1819923667687903,0.04976303317535545
pinhole_k1,leave_1.0m,distance_m,1.0,53386,53500,0.9978691588785047,3.321064215725732,9.899328157483724,28.792565943154138,4.856658172693562,0.06493010967283575,0.22617731053948836,0.503027428514768,0.09709785969880406,0.06493010967283575,0.22617731053948836,0.008916195257183531
pinhole_k1,leave_1.0m,beacon_camera,Front,20103,20126,0.9988571996422538,3.3379769337169978,9.277492461420334,23.53128606219749,4.531662206428172,0.07149917283259755,0.21452801523210438,0.5065430849159924,0.09744647818375786,0.07149917283259755,0.21452801523210438,0.0033328358951400286
pinhole_k1,leave_1.0m,beacon_camera,Center,22396,22466,0.9968841805394819,3.1026222960516883,9.788090721271502,34.58210742516713,4.824151754495314,0.05444927796650184,0.19752048672106254,0.4704575652640951,0.08477494530364263,0.05444927796650184,0.19752048672106254,0.013886408287194141
pinhole_k1,leave_1.0m,beacon_camera,Back,10887,10908,0.9980748074807481,3.781957073846548,11.493174924826585,28.947017222821277,5.523637841270863,0.08191244966876587,0.29448239618182814,0.5375491439492098,0.12180399668704785,0.08191244966876587,0.29448239618182814,0.009001561495361441
pinhole_k1,leave_1.0m,log_id,2,31743,31794,0.9983959237591998,3.588313195921203,10.723014590662237,29.799691221695095,5.175050802771411,0.06517624962945134,0.24266054624612565,0.522911688000582,0.10041002547550887,0.06517624962945134,0.24266054624612565,0.009860441672179693
pinhole_k1,leave_1.0m,log_id,3,21643,21706,0.9970975767069014,2.969824211740934,8.665413172409767,25.306796192259466,4.389683295986951,0.06471884874613942,0.20668117279559647,0.46039507682730463,0.09224002676206056,0.06471884874613942,0.20668117279559647,0.007531303423739777
pinhole_k1,leave_1.0m,image_region,center,3367,3371,0.9988134084841294,3.1072238408713027,6.791824774005754,11.328979773485452,3.550070858121851,0.05942854246769724,0.15776155559300076,0.3642544609598773,0.07725753138331135,0.05942854246769724,0.15776155559300076,0.000891000891000891
pinhole_k1,leave_1.0m,image_region,edge,50019,50129,0.9978056613936045,3.3355906093830185,10.239990235639517,29.266460533473072,4.9446103406330035,0.06541845906063615,0.230681923478625,0.5091508610973983,0.09843339990229202,0.06541845906063615,0.230681923478625,0.009456406565505109
pinhole_k1,leave_1.0m,pose_change,low,26703,26751,0.9982056745542223,3.2485795076621806,9.292459711917731,26.00865041030287,4.6288244328332135,0.05889501489466398,0.1915455644889131,0.47096061479856144,0.08551563148346569,0.05889501489466398,0.1915455644889131,0.006628468711380744
pinhole_k1,leave_1.0m,pose_change,high,26683,26749,0.9975326180417959,3.3869957593258215,10.631766053598053,31.338317817648836,5.0846626832617465,0.07171779141038725,0.25719891125734334,0.5177264311365036,0.10868876926797474,0.07171779141038725,0.25719891125734334,0.011205636547614585
double_sphere,leave_1.0m,overall,all,53390,53500,0.9979439252336448,2.7704667712329254,7.303835757926829,24.205828849725826,3.8827308714953324,0.06931918111902002,0.1699549452110382,0.2931335460970395,0.0837008857071612,0.06931918111902002,0.1699549452110382,0.0066304551414122495
double_sphere,leave_1.0m,pair_type,same,52971,53058,0.9983602849711636,2.7627661336623546,7.267191873183673,23.663319225028626,3.8535012882765822,0.06920823031662326,0.16996710238084067,0.2926919193081028,0.08365131392388465,0.06920823031662326,0.16996710238084067,0.006343093390723226
double_sphere,leave_1.0m,pair_type,cross,419,442,0.9479638009049773,5.079743042651051,11.256291211992128,70.86725603307121,7.578005937558506,0.08558892670951501,0.16216853780383342,0.36396331379120583,0.08996787122491945,0.08558892670951501,0.16216853780383342,0.04295942720763723
double_sphere,leave_1.0m,distance_m,1.0,53390,53500,0.9979439252336448,2.7704667712329254,7.303835757926829,24.205828849725826,3.8827308714953324,0.06931918111902002,0.1699549452110382,0.2931335460970395,0.0837008857071612,0.06931918111902002,0.1699549452110382,0.0066304551414122495
double_sphere,leave_1.0m,beacon_camera,Front,19022,19044,0.9988447805082966,3.001987109215132,6.931879456251794,18.77426759588825,3.6876508088822377,0.07575725380347959,0.1695975473547173,0.2907851436226146,0.08779288219662254,0.07575725380347959,0.1695975473547173,0.0016822626432551782
double_sphere,leave_1.0m,beacon_camera,Center,23926,23995,0.9971244009168577,2.501740219355841,7.502136103884501,33.36693764707816,3.9650569214236597,0.0647458407682287,0.16352989831255438,0.2710390683229619,0.07827708691098215,0.0647458407682287,0.16352989831255438,0.011535568001337457
double_sphere,leave_1.0m,beacon_camera,Back,10442,10461,0.9981837300449288,2.9536352843513374,7.649155743858966,20.024335028903458,4.049469032809365,0.06720649734868356,0.1878762226810597,0.35962953535471354,0.08867424835558538,0.06720649734868356,0.1878762226810597,0.004405286343612335
double_sphere,leave_1.0m,log_id,2,31749,31794,0.9985846386110587,3.116530577859666,7.817024856855294,24.12778500186151,4.130640292411434,0.08117923173401054,0.18339470058162297,0.2984567391023907,0.09466080241891267,0.08117923173401054,0.18339470058162297,0.0062364168950203155
double_sphere,leave_1.0m,log_id,3,21641,21706,0.9970054362848982,2.351140313272128,6.386418915244449,24.243602740500204,3.519028814997698,0.0522557485234203,0.14344488769882335,0.28246933380319394,0.06762185074198408,0.0522557485234203,0.14344488769882335,0.0072085393466106
double_sphere,leave_1.0m,image_region,center,3367,3371,0.9988134084841294,2.505827642283843,6.006634809942337,9.98412944659585,2.9897361900433332,0.059570814842098585,0.1580273977677035,0.2972488256104245,0.07518297875805524,0.059570814842098585,0.1580273977677035,0.000891000891000891
double_sphere,leave_1.0m,image_region,edge,50023,50129,0.9978854555247462,2.7903871103939824,7.402644917347113,25.091065971070925,3.9428374843024194,0.07026323033889137,0.17037783906591783,0.292784731662013,0.08427421782833823,0.07026323033889137,0.17037783906591783,0.007016772284749015
double_sphere,leave_1.0m,pose_change,low,26704,26751,0.9982430563343426,2.756994640539162,7.135053410461416,21.861356537580086,3.80354536930613,0.06565622633793072,0.15392214132517565,0.255263488018663,0.07701796427984868,0.06565622633793072,0.15392214132517565,0.005467345715997603
double_sphere,leave_1.0m,pose_change,high,26686,26749,0.9976447717671688,2.78763877566214,7.506644675008716,26.28934900770447,3.9619697851751825,0.07367507155626546,0.1866191539412848,0.3289419212708231,0.0903883148383518,0.07367507155626546,0.1866191539412848,0.007794349096904744
kb8,leave_1.0m,overall,all,53387,53500,0.9978878504672897,2.771030454036503,7.412009371873855,25.283065719386723,3.930651789549401,0.06968973085846464,0.1676326979248683,0.30430602803689427,0.08349135922623645,0.06968973085846464,0.1676326979248683,0.0072114934347313015
kb8,leave_1.0m,pair_type,same,52968,53058,0.9983037430736176,2.7615572507743122,7.358030641619255,24.7140598201674,3.900427162401514,0.06958517126139335,0.16771334655941889,0.30294368193822807,0.08344863548535211,0.06958517126139335,0.16771334655941889,0.006928711674973569
kb8,leave_1.0m,pair_type,cross,419,442,0.9479638009049773,5.123859688312036,11.465883366290212,71.68621670191172,7.751506325991544,0.08429671262756988,0.15853671416598702,0.38310396457620804,0.08889229265621505,0.08429671262756988,0.15853671416598702,0.04295942720763723
kb8,leave_1.0m,distance_m,1.0,53387,53500,0.9978878504672897,2.771030454036503,7.412009371873855,25.283065719386723,3.930651789549401,0.06968973085846464,0.1676326979248683,0.30430602803689427,0.08349135922623645,0.06968973085846464,0.1676326979248683,0.0072114934347313015
kb8,leave_1.0m,beacon_camera,Front,17826,17848,0.9987673688928731,2.9556580260380185,7.052668193984864,18.937598971152788,3.6876500571378688,0.07694482399908398,0.17270466040142923,0.29518794113714564,0.0891675569280522,0.07694482399908398,0.17270466040142923,0.0017390328733310895
kb8,leave_1.0m,beacon_camera,Center,25785,25856,0.9972540222772277,2.5581484144384103,7.604681583934695,33.509237792950024,4.048475633995438,0.06539325437429977,0.15231338070220024,0.280345914780025,0.07689856073242554,0.06539325437429977,0.15231338070220024,0.012100058173356602
kb8,leave_1.0m,beacon_camera,Back,9776,9796,0.9979583503470805,2.9840949703266606,7.722247275546344,21.328490562294675,4.062982093654035,0.0676544578445945,0.19927651854390194,0.38826890194942854,0.09053016946870235,0.0676544578445945,0.19927651854390194,0.004296235679214402
kb8,leave_1.0m,log_id,2,31746,31794,0.9984902811851293,3.1178065668328045,7.938057069473814,25.165067721839673,4.19273059597737,0.08160795202509136,0.1815465262603227,0.31949280619669745,0.09467354676176606,0.08160795202509136,0.1815465262603227,0.006772506772506772
kb8,leave_1.0m,log_id,3,21641,21706,0.9970054362848982,2.3514596309532463,6.402492933201959,25.49191749835794,3.546198493081481,0.05151344711906203,0.1418205279392546,0.2814918553811518,0.06708778612411902,0.05151344711906203,0.1418205279392546,0.007855459544383346
kb8,leave_1.0m,image_region,center,3367,3371,0.9988134084841294,2.452452111254659,5.984416277154707,9.978171035243431,2.9660750078347604,0.060677382743100416,0.15561876583555695,0.29512719535108267,0.07500327111933458,0.060677382743100416,0.15561876583555695,0.000891000891000891
kb8,leave_1.0m,image_region,edge,50020,50129,0.9978256099263899,2.7944266973837237,7.515771677501333,25.95846791373421,3.9955804185784536,0.07065422303359087,0.16818734771335703,0.3071612703731182,0.08406271853563146,0.07065422303359087,0.16818734771335703,0.007636945221911236
kb8,leave_1.0m,pose_change,low,26703,26751,0.9982056745542223,2.7144492522705987,7.226604181562406,22.87905674543751,3.8080117247214873,0.06653197810343292,0.14984447403871481,0.26447945621280133,0.07704071292975623,0.06653197810343292,0.14984447403871481,0.006029285099052541
kb8,leave_1.0m,pose_change,high,26684,26749,0.9975700026169203,2.835357949414644,7.616973907442893,26.917170682918446,4.05337917866272,0.07329677102868326,0.18630905962336902,0.3323300243335818,0.0899465986226879,0.07329677102868326,0.18630905962336902,0.008394543546694649
double_sphere_lut,leave_1.0m,overall,all,53387,53500,0.9978878504672897,2.965984230642265,7.789016504447815,23.50950014956945,4.085347246286346,0.07383973965940771,0.17556749268532262,0.3104877031643872,0.0879602584634639,0.07383973965940771,0.17556749268532262,0.006331129301140727
double_sphere_lut,leave_1.0m,pair_type,same,52968,53058,0.9983037430736176,2.9627340424240733,7.765891197729899,22.982820704514467,4.062979727001641,0.07376502696558268,0.1756626789440944,0.3096441093496337,0.0879619973919207,0.07376502696558268,0.1756626789440944,0.006041383476816191
double_sphere_lut,leave_1.0m,pair_type,cross,419,442,0.9479638009049773,4.048208922840908,10.76406819308984,69.36224866310206,6.912943335718954,0.08903923565761462,0.16979214514176455,0.35291237831355843,0.0877404313453249,0.08903923565761462,0.16979214514176455,0.04295942720763723
double_sphere_lut,leave_1.0m,distance_m,1.0,53387,53500,0.9978878504672897,2.965984230642265,7.789016504447815,23.50950014956945,4.085347246286346,0.07383973965940771,0.17556749268532262,0.3104877031643872,0.0879602584634639,0.07383973965940771,0.17556749268532262,0.006331129301140727
double_sphere_lut,leave_1.0m,beacon_camera,Front,18944,18966,0.9988400295265212,3.1583258510853773,7.383416723924229,18.16764512212949,3.8777748705137607,0.08416594672461308,0.17280531741994867,0.29165180748145436,0.09292229630865784,0.08416594672461308,0.17280531741994867,0.001319679054054054
double_sphere_lut,leave_1.0m,beacon_camera,Center,23809,23879,0.9970685539595461,2.802933686682136,8.16740007691254,32.31186623337291,4.261839492899369,0.06894293433813892,0.1742228220690386,0.3109010858147024,0.08410946993721546,0.06894293433813892,0.1742228220690386,0.011214246713427696
double_sphere_lut,leave_1.0m,beacon_camera,Back,10634,10655,0.9980290943219146,2.9216794500749566,7.646521978935348,19.476474387466432,4.059970829794563,0.0687529108799742,0.18306574291623423,0.36722230254693494,0.08774233285523517,0.0687529108799742,0.18306574291623423,0.0043257476020312205
double_sphere_lut,leave_1.0m,log_id,2,31746,31794,0.9984902811851293,3.304308389369697,8.300098877879222,24.160635387140076,4.377076636649397,0.08711166254026553,0.19080727512055168,0.32233936207249636,0.10028343332480022,0.08711166254026553,0.19080727512055168,0.006205506205506205
double_sphere_lut,leave_1.0m,log_id,3,21641,21706,0.9970054362848982,2.5648040999617874,6.710283314754831,22.595263233623157,3.6573983887259076,0.054724047056485814,0.15078906689604377,0.2824157990531764,0.06988292797282192,0.054724047056485814,0.15078906689604377,0.006515410563282658
double_sphere_lut,leave_1.0m,image_region,center,3367,3371,0.9988134084841294,2.562758199900618,6.04384786637242,9.88059741241088,3.019612897118768,0.06543456325624097,0.16086630060150783,0.2984176666629209,0.07913427500093094,0.06543456325624097,0.16086630060150783,0.000891000891000891
double_sphere_lut,leave_1.0m,image_region,edge,50020,50129,0.9978256099263899,2.9976359325728845,7.905713336778127,24.21304142507634,4.157085102216918,0.07445475879343993,0.1763256731487957,0.31128056022957423,0.08855436254819697,0.07445475879343993,0.1763256731487957,0.006697321071571371
double_sphere_lut,leave_1.0m,pose_change,low,26704,26751,0.9982430563343426,2.91552137372741,7.5766963554694735,22.10553306106764,3.9763366964843394,0.07049369012757456,0.16055329126027265,0.26021246759250927,0.08156266082167343,0.07049369012757456,0.16055329126027265,0.005429898142600359
double_sphere_lut,leave_1.0m,pose_change,high,26683,26749,0.9975326180417959,3.014745905700349,8.006111880855709,25.560411916879453,4.194443589347949,0.07744058406460153,0.19273458705146945,0.34172533115018394,0.09436289112944499,0.07744058406460153,0.19273458705146945,0.007233069744781322
pinhole_k1,leave_1.5m,overall,all,41236,41391,0.9962552245657268,3.0497344023492685,8.909908678870224,26.47305406661997,4.497318788381159,0.11460617435912235,0.37357733637376733,0.7333197119631135,0.1633217380572707,0.0764041162394149,0.24905155758251157,0.006911436608788437
pinhole_k1,leave_1.5m,pair_type,same,36710,36852,0.9961467491587973,3.0446151101588605,9.222798396776042,26.976311653250377,4.568278178137573,0.12191557469841152,0.3932422320473909,0.7392648996047023,0.17123927021194701,0.08127704979894101,0.2621614880315939,0.007354944156905475
pinhole_k1,leave_1.5m,pair_type,cross,4526,4539,0.9971359330248953,3.085914888514756,7.829930937365175,12.64091430468218,3.921773229839851,0.07952518935277153,0.1901668161956821,0.4812975139708704,0.09910330999757816,0.05301679290184769,0.12677787746378807,0.003314184710561202
pinhole_k1,leave_1.5m,distance_m,1.5,41236,41391,0.9962552245657268,3.0497344023492685,8.909908678870224,26.47305406661997,4.497318788381159,0.11460617435912235,0.37357733637376733,0.7333197119631135,0.1633217380572707,0.0764041162394149,0.24905155758251157,0.006911436608788437
pinhole_k1,leave_1.5m,beacon_camera,Front,18232,18282,0.9972650694672356,2.8880935094446234,8.355301416188118,20.928754661137134,3.976396060029551,0.09547810374330201,0.3028927693711074,0.6750208481677765,0.13702084450113172,0.06365206916220134,0.20192851291407157,0.001590609916630101
pinhole_k1,leave_1.5m,beacon_camera,Center,14273,14326,0.9963004327795616,3.1330389236129133,10.307050750677947,37.54445817040201,5.197800348656381,0.13564780395245868,0.4168072372550357,0.7126628574665579,0.18128682529311063,0.09043186930163911,0.27787149150335716,0.015553842920198978
pinhole_k1,leave_1.5m,beacon_camera,Back,8731,8783,0.9940794717067062,3.306013335914291,8.610510508509073,25.056107905706224,4.439993152543145,0.1277413414989561,0.4414339937704459,0.8612816090824148,0.1888746187351291,0.0851608943326374,0.29428932918029727,0.0038941701981445426
pinhole_k1,leave_1.5m,log_id,4,24121,24207,0.9964473086297352,2.786868129444389,8.626264876579885,26.127283636379225,4.263763747195728,0.12216605262712443,0.37347468540341655,0.7439272367878913,0.1685425462741652,0.08144403508474962,0.2489831236022777,0.006633224161519008
pinhole_k1,leave_1.5m,log_id,5,17115,17184,0.9959846368715084,3.5104506515196894,9.256976222665664,27.353016735873076,4.826479241108812,0.10485883715534716,0.3738147950984027,0.72273811023436,0.15596379969912205,0.06990589143689811,0.24920986339893514,0.007303534910896874
pinhole_k1,leave_1.5m,image_region,center,3204,3225,0.9934883720930232,3.0709386919391175,6.099742342617645,9.123801613877015,3.23685997303801,0.08831330072573473,0.2994149170037179,0.5661408965480221,0.1321818640078298,0.05887553381715649,0.19960994466914528,0.0
pinhole_k1,leave_1.5m,image_region,edge,38032,38166,0.9964890216422995,3.0482432545059885,9.27937312321672,27.09169963913172,4.603505947730114,0.11665057639355358,0.38032544908549715,0.7406360938963141,0.16594511196488554,0.07776705092903573,0.2535502993903314,0.007493689524610854
pinhole_k1,leave_1.5m,pose_change,low,20640,20697,0.9972459776779243,2.814801319761612,8.35509134749957,26.077763888898218,4.2591902190665385,0.09740847302219435,0.2934099014429263,0.7031076971141913,0.13756387618802576,0.06493898201479624,0.19560660096195084,0.006928294573643411
pinhole_k1,leave_1.5m,pose_change,high,20596,20694,0.9952643278244901,3.315085958342539,9.514201120038614,26.719195555364546,4.73595608060556,0.13767263023809606,0.4311891058587698,0.7640182152624735,0.18913462740380474,0.09178175349206405,0.28745940390584657,0.006894542629636823
double_sphere,leave_1.5m,overall,all,41240,41391,0.9963518639317726,2.4294118668971247,6.231688929143957,21.948565826978445,3.4456938529135654,0.0918754435839092,0.27251076327062196,0.6042689795216392,0.12588234068721826,0.06125029572260614,0.18167384218041463,0.005843840931134821
double_sphere,leave_1.5m,pair_type,same,36711,36852,0.9961738847281016,2.460676178762415,6.381782864806897,22.582348956291035,3.52442295601543,0.09509380552738489,0.2850459813411601,0.6194996000546051,0.1309521134862175,0.06339587035158993,0.19003065422744006,0.005992754215357794
double_sphere,leave_1.5m,pair_type,cross,4529,4539,0.9977968715576118,2.1202023265711416,5.430235735057149,11.127776342928817,2.807534412866634,0.07250451172870753,0.16314441657377957,0.3485909203087293,0.0847879646165493,0.048336341152471686,0.10876294438251971,0.00463678516228748
double_sphere,leave_1.5m,distance_m,1.5,41240,41391,0.9963518639317726,2.4294118668971247,6.231688929143957,21.948565826978445,3.4456938529135654,0.0918754435839092,0.27251076327062196,0.6042689795216392,0.12588234068721826,0.06125029572260614,0.18167384218041463,0.005843840931134821
double_sphere,leave_1.5m,beacon_camera,Front,18327,18375,0.9973877551020408,2.429389560703092,5.727046234627264,15.767116452936866,3.033544415942726,0.08284144467332677,0.23971895859023842,0.5782051154603915,0.11352880798049626,0.055227629782217846,0.15981263906015894,0.0012549789927429477
double_sphere,leave_1.5m,beacon_camera,Center,14915,14968,0.9964591127739177,2.38133601539594,6.966810857506825,36.62137319509138,4.043297320688071,0.10043479149982315,0.2692346702187716,0.5395518151749569,0.12901286964644335,0.06695652766654876,0.17948978014584774,0.013342272879651357
