I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
40148.000000,1000.000000,951.821899,22.800001,17.792250,0.000000,6.518562,0.000000,0.000000,140.868134,88.395607,1.000000
40168.000000,1000.000000,960.274475,22.800001,15.826333,0.000000,5.628613,0.000000,0.000000,139.333328,89.090912,1.000000
40188.000000,1000.000000,960.782532,22.800001,16.667879,0.000000,6.108985,0.000000,0.000000,139.333328,89.090912,1.000000
40208.000000,1000.000000,959.953674,22.800001,17.317009,0.000000,5.822469,0.000000,0.000000,139.333328,89.090912,1.000000
40228.000000,1000.000000,956.944702,23.200001,16.197422,0.000000,6.044997,0.000000,0.000000,139.333328,89.090912,1.000000
40248.000000,1000.000000,959.677551,25.600000,13.970510,0.000000,6.576003,0.000000,0.000000,139.333328,89.090912,1.000000
40268.000000,1000.000000,966.202820,25.600000,15.214017,0.000000,7.778542,0.000000,0.000000,137.514282,89.019051,1.000000
40288.000000,1000.000000,962.628418,29.200001,15.430058,0.000000,7.319085,0.000000,0.000000,137.514282,89.019051,1.000000
40308.000000,1000.000000,963.869507,29.600002,13.105577,0.000000,6.748697,0.000000,0.000000,137.514282,89.019051,1.000000
40328.000000,1000.000000,962.217224,32.000000,11.714986,0.000000,7.627521,0.000000,0.000000,137.514282,89.019051,1.000000
40348.000000,1000.000000,956.555115,32.000000,12.259060,0.000000,9.068484,0.000000,0.000000,135.596329,88.256882,1.000000
40368.000000,1000.000000,952.018677,32.000000,14.415241,0.000000,13.212315,0.000000,0.000000,135.596329,88.256882,1.000000
40388.000000,1000.000000,959.228088,32.000000,18.191248,0.000000,15.778074,0.000000,0.000000,135.596329,88.256882,1.000000
40408.000000,1000.000000,965.944824,32.600002,20.517145,0.000000,15.205548,0.000000,0.000000,135.596329,88.256882,1.000000
40428.000000,1000.000000,958.060181,32.600002,22.520844,0.000000,13.431307,0.000000,0.000000,134.709091,88.090912,1.000000
40448.000000,1000.000000,953.605591,33.000000,22.823309,0.000000,9.665422,0.000000,0.000000,134.709091,88.090912,1.000000
40468.000000,1000.000000,952.098816,33.000000,23.359591,0.000000,6.244076,0.000000,0.000000,134.709091,88.090912,1.000000
40488.000000,1000.000000,952.491211,33.000000,23.406916,0.000000,4.959371,0.000000,0.000000,134.709091,88.090912,1.000000
40508.000000,1000.000000,953.383606,34.000000,25.495420,0.000000,3.515634,0.000000,0.000000,134.709091,88.090912,1.000000
40528.000000,1000.000000,954.470032,34.000000,26.075382,0.000000,2.209539,0.000000,0.000000,133.710526,87.114037,1.000000
40548.000000,1000.000000,955.630249,34.000000,25.411175,0.000000,2.938088,0.000000,0.000000,133.710526,87.114037,1.000000
40568.000000,1000.000000,956.898560,34.000000,24.759434,0.000000,4.895347,0.000000,0.000000,133.710526,87.114037,1.000000
40588.000000,1000.000000,962.022888,34.000000,21.972322,0.000000,5.220999,0.000000,0.000000,133.710526,87.114037,1.000000
40608.000000,1000.000000,962.069519,34.000000,20.659796,0.000000,5.401724,0.000000,0.000000,132.313049,85.843475,1.000000
